"Ensembl","Gene_Symbols","p_val","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","BHQ","Bonf","Log_AD_CTL_ampRatio"
"ENSG00000163170","BOLA3",2.46485800009615e-05,"2.18603627545943","2.46924798205103","3.45064758622895","6.53951687129747",0.0155193199555792,0.0597974550823326,-0.639301370268084
"ENSG00000164405","UQCRQ",3.83824895851092e-05,"2.6748989227671","2.58023726701969","2.96730618350928","7.81819751616568",0.0155193199555792,0.0931159197334749,-0.968799499021085
"ENSG00000147571","CRH",2.2719703556872e-05,"1.9490476785807","1.7542432489214","8.36324708139096","14.0205385891456",0.0155193199555792,0.0551180008289715,-0.516676538091021
"ENSG00000211450","SELENOH",3.36589302773577e-05,"2.60434035349363","2.58934333751165","8.65752088401151","15.598593466523",0.0155193199555792,0.0816565648528698,-0.588752338251667
"ENSG00000161281","COX7A1",2.71648727757094e-05,"3.15786186618612","2.7262531130067","2.65682548047667","7.38549768615726",0.0155193199555792,0.065901981353871,-1.02238632350451
"ENSG00000180964","TCEAL8",3.79096334530036e-05,"3.01120414239275","2.65555001300312","3.82945763829128","6.46422951500004",0.0155193199555792,0.0919687707569867,-0.523560642876833
"ENSG00000270170","NCBP2AS2",5.60345296794504e-05,"2.7218978716334","2.71577046537116","3.20785468525101","5.28334993859435",0.0168677483411626,0.135939769002347,-0.498957963238574
"ENSG00000184933","OR6A2",4.90878714596534e-05,"1.7736080017507","0.29654941028403","0.49590381645167","0.172065340456969",0.0168677483411626,0.119087176161119,1.05850769842348
"ENSG00000134825","TMEM258",6.25761480092596e-05,"3.02278023552665","2.73952424583772","1.74629902099323","3.88417205460232",0.0168677483411626,0.151809735070464,-0.799411144403497
"ENSG00000177556","ATOX1",9.12478957216703e-05,"2.55095410297075","2.69119945781373","3.47264853965352","8.41545396457203",0.0172405956928512,0.221367395020772,-0.885152202525433
"ENSG00000184508","HDDC3",8.20017835742282e-05,"2.53940705575338","2.74852031624141","1.41798667100959","2.79403695549749",0.0172405956928512,0.198936326951078,-0.678249459268698
"ENSG00000127774","EMC6",9.23857147597138e-05,"2.92345599449488","2.70136965232123","1.49900592839742","2.84897597856717",0.0172405956928512,0.224127744007066,-0.642157449934683
"ENSG00000118162","KPTN",8.79271468462085e-05,"4.40985414080117","0.481097854344728","0.928681672686111","0.14424469641301",0.0172405956928512,0.213311258248902,1.86225488613437
"ENSG00000125611","CHCHD5",0.000189298545003875,"2.15891779764273","2.66560929731225","0.577494834867503","1.50655104476498",0.0326767998561154,0.459238270179401,-0.958878742609677
"ENSG00000145494","NDUFS6",0.0002112450602982,"2.37749349630883","2.47833511717411","3.0425307291708","7.28761416350832",0.0326767998561154,0.512480516283433,-0.873486571412915
"ENSG00000173915","ATP5MD",0.000215510633840827,"2.90641964848447","2.69124062603733","12.8108263375267","25.094553022688",0.0326767998561154,0.522828797697846,-0.672360190488
"ENSG00000103254","ANTKMT",0.000256804745267652,"2.61106316149478","2.52919122167236","3.5045816595085","6.65066371766827",0.0366475477658426,0.623008312019324,-0.640645498839458
"ENSG00000241563","CORT",0.000390351488813258,"1.89442707519763","2.08153031799396","3.73701668348045","7.48518162495785",0.0372635300054382,0.946992711860964,-0.694637667870522
"ENSG00000177954","RPS27",0.000296949571097883,"2.98155958496932","2.88679706081038","27.2756704602608","52.0939406807569",0.0372635300054382,0.720399659483464,-0.64705352737138
"ENSG00000143575","HAX1",0.000325414531994195,"2.58840140592104","2.61657640872065","3.15023794771243","5.44734939880664",0.0372635300054382,0.789455654617917,-0.54765115258543
"ENSG00000115594","IL1R1",0.000366730659077063,"0.80113428678781","1.88566665008089","0.577129450878207","0.430853730736159",0.0372635300054382,0.889688578920955,0.292297932291485
"ENSG00000204287","HLA-DRA",0.000416903868031757,"0.102019930860771","5.82635574941674","1.39994849154084","0.496214348249409",0.0372635300054382,1,1.03718273606793
"ENSG00000112695","COX7A2",0.000423133042020413,"2.98334135209334","2.80180732364549","6.3485050052758","15.7095363874576",0.0372635300054382,1,-0.906048588221336
"ENSG00000244187","TMEM141",0.000336908502899866,"2.6799833451243","2.59518826142182","1.51564857850477","3.18441227829947",0.0372635300054382,0.817340028035075,-0.74242429201599
"ENSG00000173511","VEGFB",0.000430081962140259,"2.61617660522307","2.46031338093062","4.05067776603187","7.1443118016364",0.0372635300054382,1,-0.56743227111307
"ENSG00000196465","MYL6B",0.000422511748121129,"2.94147031447921","2.71695940716852","6.43748193669717","11.9994931821331",0.0372635300054382,1,-0.62272695403788
"ENSG00000213920","MDP1",0.000347505994087442,"2.75520224049527","2.41158165689879","1.02778165824238","2.15968629658805",0.0372635300054382,0.843049541656134,-0.742560228319476
"ENSG00000171858","RPS21",0.000383222197209808,"3.0372057404242","2.87624908714862","13.6705317323393","29.5608492652056",0.0372635300054382,0.929697050430994,-0.771208278147553
"ENSG00000109475","RPL34",0.000463782437402636,"2.9677759476027","2.95264517917292","18.2143362889429","39.9201344261657",0.0375045397712932,1,-0.784671826639356
"ENSG00000177576","C18orf32",0.000461304324376132,"2.93976373769133","2.78985292174647","8.27714944146836","13.3603768392692",0.0375045397712932,1,-0.478794735474366
"ENSG00000226237","GAS1RR",0.000502370536554642,"0.694262313868827","1.22460285415432","2.67009434776495","0.408483801893787",0.0380859663025488,1,1.87741682614446
"ENSG00000185608","MRPL40",0.000492603592399552,"2.89509619132096","2.6955651508806","1.19892227901893","2.32856462274329",0.0380859663025488,1,-0.663828983562622
"ENSG00000163682","RPL9",0.000547477577215518,"2.96745045647958","2.89685364207286","18.8821628944303","39.0992637392805",0.0390641353624955,1,-0.7278859223744
"ENSG00000269893","SNHG8",0.000538980311382926,"2.77895101273408","2.86567367672409","2.19971161220307","5.29580774865171",0.0390641353624955,1,-0.878589250329749
"ENSG00000115226","FNDC4",0.000576863280581992,"2.73792522367136","2.59644677175753","4.67306060484766","6.86714714044153",0.0394305162861427,1,-0.384934523802198
"ENSG00000172428","COPS9",0.000585118955606405,"2.80815007494427","2.87314989761054","6.52896084178237","14.9903270929122",0.0394305162861427,1,-0.831157338013962
"ENSG00000130770","ATP5IF1",0.000648667231472917,"2.76634723766196","2.71382040486452","8.66775257791537","19.4262478837502",0.0414122816724552,1,-0.807015596353964
"ENSG00000173141","MRPL57",0.000635511504164551,"2.63973773341861","2.69635425640551","3.86484167743439","6.72021984621504",0.0414122816724552,1,-0.553200151157761
"ENSG00000111906","HDDC2",0.000694349612991603,"2.68382299302851","2.76834535148866","2.87927294385164","6.08698920268998",0.0421123040279407,1,-0.748615763453633
"ENSG00000182255","KCNA4",0.000684663387737453,"3.80217470471933","4.1709049610559","1.06614087531284","0.198358298539542",0.0421123040279407,1,1.68172576525065
"ENSG00000168701","TMEM208",0.000717078126254759,"2.67750518256703","2.64785484997589","1.95557814213266","3.52195890265948",0.042430037421806,1,-0.588331466659689
"ENSG00000229117","RPL41",0.00073744124539282,"2.74426216071762","2.83699982411761","28.1381414155293","53.4023289768181",0.0425960109838805,1,-0.640728357086116
"ENSG00000154723","ATP5PF",0.000826501979293957,"2.75013633113269","2.71089859488311","7.81574541164215","15.7576071097014",0.0466300884131893,1,-0.701182898268389
"ENSG00000114902","SPCS1",0.000943249275168081,"2.90468865120103","2.69006978922969","5.65636520354107","8.88661026912411",0.0467004641134238,1,-0.451764184016641
"ENSG00000241468","ATP5MF",0.000898329743806862,"3.01834159897857","2.75791556860153","5.34050511628236","10.8945305654919",0.0467004641134238,1,-0.71294064075473
"ENSG00000147669","POLR2K",0.000924894004839416,"3.13088919368557","2.78922935533166","5.20850221545062","7.35323296466931",0.0467004641134238,1,-0.34484774385857
"ENSG00000110700","RPS13",0.000886352585272397,"3.11710537109416","2.89735944733773","7.57377801644572","14.6835884697705",0.0467004641134238,1,-0.662038419062595
"ENSG00000149806","FAU",0.00094081289532071,"3.07616522420863","2.93805281593378","15.4416739795374","28.1242575823789",0.0467004641134238,1,-0.599562506021598
"ENSG00000130332","LSM7",0.000863974379351348,"2.96667770180011","2.56820661534842","2.55214181565567","4.36649338035407",0.0467004641134238,1,-0.537027322526633
"ENSG00000241343","RPL36A",0.000979651672976864,"3.02847017264166","2.84792625538162","5.4128525064798","11.4184908382331",0.0475326991728374,1,-0.746457825301668
"ENSG00000182899","RPL35A",0.00102440369084538,"3.05732152749111","2.89295579802165","13.978103545378","26.2413256750176",0.0477114052902104,1,-0.629843411184662
"ENSG00000177600","RPLP2",0.00102294008766373,"3.17198220169294","2.90733215196784","13.7040037615697","23.0365026744747",0.0477114052902104,1,-0.519391995154508
"ENSG00000165502","RPL36AL",0.0010973902678799,"2.95706834682875","2.82270873318401","6.04840315415911","11.6596144218715",0.0477114052902104,1,-0.656336816182676
"ENSG00000134419","RPS15A",0.00106454631048563,"3.02550209839439","2.91862062004839","8.03098279602155","15.2007159771164",0.0477114052902104,1,-0.638035619492806
"ENSG00000124172","ATP5F1E",0.00110133499433297,"3.09496592430353","2.85397336578492","7.48761386481876","18.3418730426921",0.0477114052902104,1,-0.895936419793486
"ENSG00000099977","DDT",0.00105662208918324,"2.85686144113361","2.77351523558047","3.39997629719112","5.91431961893818",0.0477114052902104,1,-0.553608004246792
"ENSG00000119013","NDUFB3",0.00133888410368662,"2.66501028415006","2.73331661672125","2.21941585447965","5.06644521222103",0.0493936130534413,1,-0.825395397467613
"ENSG00000188542","DUSP28",0.00128026344627042,"3.02299823743687","2.83853100210794","0.660544614252771","1.41989533662235",0.0493936130534413,1,-0.765273773412289
"ENSG00000162244","RPL29",0.00136201274978029,"3.11292911606084","2.99427803503003","9.26696432248445","18.368063316926",0.0493936130534413,1,-0.684157614619485
"ENSG00000145741","BTF3",0.00136664049768834,"3.18504804584907","3.06608179001829","5.77928898415784","9.48285887011768",0.0493936130534413,1,-0.49520517738601
