"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"ILF3",6.90057578262523e-12,6.94045665846322,178.365684707619,"['RPL10', 'RPL12', 'RPL11', 'NEDD8', 'RPL10A', 'RPL9', 'UQCRH', 'TOMM22', 'RPS14', 'RPS15A', 'MRPL40', 'SUMO1', 'RPL18A', 'MRPL9', 'RPS13', 'RPL21', 'SSR4', 'RPS8', 'RPS3A', 'RPS26', 'RPS28', 'RPL24', 'LAMTOR2', 'RPL29', 'RPS24']",7.65963911871401e-10,0,0,25,"ILF3",7.65963911871401e-10,2.69292009318988e-36,3.7376762105082e-23,0.760953611767452,0.761748681080659,0.130802087571629,0.000107358378291278,0.118967657211547
"ILF2",6.12394525180252e-07,5.7621865314173,82.4332015677057,"['RPL21', 'SSR4', 'RPL10', 'RPS8', 'RPL11', 'NEDD8', 'RPL10A', 'RPL9', 'MRPL21', 'TOMM22', 'RPS26', 'RPS15A', 'SUMO1', 'RPS13', 'RPS24']",3.3987896147504e-05,0,0,15,"ILF2",3.3987896147504e-05,3.5200782480735e-29,4.95097972971707e-21,0.875209995343366,0.87485519958397,-0.0155306062535701,1.5319464133528e-06,0.0459476609269091
"ESR1",5.57053158921707e-06,2.87200914401829,34.745624267448,"['RPL10', 'RPL12', 'RPL11', 'RPL36A', 'MYL6B', 'NEDD8', 'RPL10A', 'RPL9', 'RPS14', 'RPS15A', 'SUMO1', 'RPL18A', 'RPS18', 'BLOC1S1', 'RPL36AL', 'BAG1', 'SEC61B', 'RPS10', 'RPS13', 'RPS12', 'FIS1', 'RPL21', 'RPS8', 'NME2', 'RPS3A', 'RPS26', 'RPL24', 'RPL29', 'RPS24']",0.000206109668801031,0,0,29,"ESR1",0.000206109668801031,0.000160127592785165,0.620936199705528,0.635858440247454,0.635012071511032,-1.23151048308644,0.806268154080142,0.901763669611147
"RAD21",6.91363200752175e-05,4.13364522417154,39.5979665130033,"['RPL30', 'RPL10', 'RPL11', 'RPL35A', 'RPS3A', 'MEA1', 'RPS14', 'RPS15A', 'SUMO1', 'RPS18', 'RPS27A', 'RPS10', 'RPS13']",0.00191853288208729,0,0,13,"RAD21",0.00191853288208729,7.94137601101377e-22,5.3961587983296e-16,0.931056809246814,0.931195297025472,0.0980899705599007,0.0236612922567521,0.263611385869428
"CTCF",0.00736363220675544,6.13037037037037,30.107486988438,"['SUMO1', 'H2AFZ', 'RPL36A', 'FAU']",0.163472634989971,0,0,4,"CTCF",0.163472634989971,2.63600574573633e-10,4.0200056720519e-06,NA,NA,NA,0.669080706896203,0.546821613652762
"ESR2",0.0184790854426304,2.43209302325581,9.70676465634203,"['RPS26', 'RPL18A', 'RPS18', 'RPL36AL', 'RPS27A', 'RPL29', 'RPL10A', 'RPS24', 'RPS13']",0.341863080688662,0,0,9,"ESR2",0.341863080688662,0.0229584522941577,0.000452765461234045,0.559070884624173,0.558290839809761,0.762765792734755,0.84541352720504,0.428400896345096
"MAX",0.0256177518510165,3.99033816425121,14.6224734398189,"['PSMD7', 'BLOC1S1', 'RPL34', 'RPL35']",0.406224350780404,0,0,4,"MAX",0.406224350780404,0.00372279666000216,0.0282340068244151,NA,NA,NA,0.779299418167454,0.445241901746584
"POLE",0.0423468252638683,7.59523809523809,24.0150933847198,"['SUMO1', 'NEDD8']",0.408191790941083,0,0,2,"POLE",0.408191790941083,2.86434868238664e-13,4.7764033956505e-10,0.728690099935244,0.728738933259623,0.206185926767563,2.22964185378982e-05,0.01206814118431
"CBFB",0.0423468252638683,7.59523809523809,24.0150933847198,"['RPL35', 'CHGB']",0.408191790941083,0,0,2,"CBFB",0.408191790941083,0.933105631132624,0.270758940391247,NA,NA,NA,0.23247373302362,0.112135786562734
"KLF7",0.0424254378345773,Inf,Inf,"['SUMO1']",0.408191790941083,0,0,1,"KLF7",0.408191790941083,2.91669901271608e-10,0.00319665964955834,0.749355041539165,0.749979835424336,-0.283301944210379,0.196417532866883,0.889578566327159
"KLF1",0.0424254378345773,Inf,Inf,"['RPS27A']",0.408191790941083,0,0,1,"KLF1",0.408191790941083,NA,NA,NA,NA,NA,NA,NA
