Item ID	Item value	Change in Kuiper test statistic when item removed
SQLE	14.8371797560654	-4.440892098500626E-16
STARD4	17.3835602077408	0.0018481177033453644
HMGCS1	15.5966199009363	-4.440892098500626E-16
ALDOC	10.2979350589861	0.07856614718480381
DHCR7	14.5835225914214	-4.440892098500626E-16
HMGCR	15.2773103183987	-4.440892098500626E-16
TMEM97	16.1165110153589	-4.440892098500626E-16
LDLR	17.3392053828605	-4.440892098500626E-16
ACAT2	16.1413244545585	-4.440892098500626E-16
FDFT1	15.7511285411693	-4.440892098500626E-16
ACTG1	10.7865651433153	0.07856614718480381
