"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"KLF15","KLF15","MA1513.1","19.4183",1.12666e-89,0.895003,0.860109,0.0861648,3287,"True",8.9456804e-87,5.969363429168e-08,0.000338094080089978,0.945841357828434,0.945509343834557,0.124600303183484,0.0160797725476181,0.441869334481169
"NRF1","NRF1","MA0506.1","19.0577",8.96284e-88,0.868665,0.844252,0.0682611,3287,"True",3.55824748e-85,2.74347443311857e-31,8.59133325468693e-19,0.874750737979355,0.874394120357568,-0.0497595083636545,2.34689533833632e-05,0.199374015749818
"ZBTB14","ZBTB14","MA1650.1","17.7952",7.05398e-76,0.844042,0.820331,0.0653042,3287,"True",1.86695337333333e-73,3.86720109801658e-15,1.23476190670445e-11,0.890708323267785,0.890522601767746,0.156372637440344,0.101728286782842,0.39458133947101
"TCFL5","TCFL5","MA0632.2","17.5884",7.61294e-75,0.856891,0.835763,0.0627052,3287,"False",1.51116859e-72,0.0283337398141171,0.0324511169230012,NA,NA,NA,0.605823259364659,0.506651864165682
"HINFP","HINFP","MA0131.2","17.4216",5.86906e-73,0.837104,0.819262,0.0509247,3287,"False",9.32006728e-71,3.5499471007754e-05,0.00198346011571128,0.946142431211178,NA,0.0440920451064368,0.00147766888954681,0.00928888263736649
"SP9","SP9","MA1564.1","17.0299",1.47408e-69,0.88536,0.865208,0.0572655,3287,"False",1.9506992e-67,NA,NA,NA,NA,NA,NA,NA
"KLF14","KLF14","MA0740.1","16.3747",5.68794e-65,0.835499,0.818128,0.0543134,3287,"False",6.45174908571428e-63,NA,NA,NA,NA,NA,NA,NA
"SP3","SP3","MA0746.2","16.0733",1.78425e-62,0.871631,0.852593,0.0592635,3287,"False",1.770868125e-60,1.4872053433794e-08,0.000905925663962031,NA,NA,NA,0.00134596625525008,0.104608259278037
"TFDP1","TFDP1","MA1122.1","16.0194",6.18195e-62,0.868758,0.849665,0.0586838,3287,"False",5.45385366666667e-60,2.28187356940214e-14,0.000253655129743399,0.536438497373239,0.534808941120891,-0.1705397930249,0.287498534079942,0.552761203745471
"SP4","SP4","MA0685.1","15.4846",1.20487e-58,0.809275,0.791926,0.0594801,3287,"False",9.5666678e-57,7.94148800599718e-17,2.66803165184359e-08,0.749355041539165,0.749979835424336,-0.189712334059202,0.0182265724551141,0.609795804116856
"EGR1","EGR1","MA0162.4","15.4475",1.02148e-57,0.831985,0.812172,0.062952,3287,"True",7.37322836363636e-56,7.27742019341422e-27,1.90977031975995e-12,0.359060497769574,0.356766579311231,-0.226727657799351,0.000977641118538206,0.0328488510611074
"EGR3","EGR3","MA0732.1","15.3857",1.87531e-57,0.798108,0.780667,0.0569417,3287,"True",1.24083011666667e-55,3.45178919413226e-39,3.89629223691053e-26,0.925760487759896,0.925990582903923,-0.0320041125305667,8.33650980296515e-08,0.0399752560457247
"KLF16","KLF16","MA0741.1","15.3349",5.26525e-57,0.889223,0.870747,0.0598802,3287,"True",3.21585269230769e-55,3.15217017169705e-15,7.7401958666831e-16,0.703189725668247,0.703541561615633,0.259971474430746,0.000214331309427123,0.110479287987431
"ZBTB33","ZBTB33","MA0527.1","15.2286",6.26954e-57,0.787701,0.772676,0.0531765,3287,"False",3.55572482857143e-55,2.27651563311092e-05,1.16828262030132e-07,0.388633362472728,0.386746456188426,0.594667878798143,0.731457092362289,0.875625413307344
"SP1","SP1","MA0079.4","15.2204",9.90234e-57,0.83021,0.812589,0.0614455,3287,"False",5.24163864e-55,3.01832286015746e-20,3.57204136236744e-06,0.388320844870781,0.386408126477945,-0.478615930845522,0.264000400677414,0.988113407521202
