TF_NAME,Pscan_TERM,MATRIX_ID,Z_SCORE,P_VALUE,SAMPLE_AVERAGE,BACKGROUND_AVERAGE,SAMPLE_DEVSTD,SAMPLE_SIZE,In_original_list,FDR
Gmeb1,Gmeb1,MA0615.1,7.55766,1.61847e-14,0.833867,0.817285,0.0381741,398.0,False,5.841205363636363e-13
EGR3,EGR3,MA0732.1,7.31731,1.00097e-13,0.803785,0.780667,0.0563504,398.0,False,3.45552252173913e-12
Atf1,Atf1,MA0604.1,7.21317,1.89916e-13,0.859714,0.839285,0.0637749,398.0,False,6.283054333333334e-12
KLF15,KLF15,MA1513.1,7.17293,3.11601e-13,0.896106,0.860109,0.0763979,398.0,False,9.896447759999999e-12
TCFL5,TCFL5,MA0632.2,7.14346,3.74574e-13,0.859596,0.835763,0.0555814,398.0,False,1.1438913692307692e-11
EGR2,EGR2,MA0472.2,6.93376,1.64114e-12,0.827313,0.808129,0.0506561,398.0,False,4.826167259259259e-11
SP9,SP9,MA1564.1,6.88771,2.38176e-12,0.887966,0.865208,0.0539724,398.0,False,6.753990857142857e-11
SP2,SP2,MA0516.2,6.74876,6.03408e-12,0.807921,0.78945,0.0502371,398.0,False,1.6520894896551724e-10
E2F1,E2F1,MA0024.3,6.71988,7.2133e-12,0.785558,0.7698,0.0452188,398.0,False,1.9091200666666665e-10
E2F2,E2F2,MA0864.2,6.70306,7.98785e-12,0.770393,0.755513,0.0441181,398.0,False,2.0459202903225804e-10
SP3,SP3,MA0746.2,6.61932,1.5255e-11,0.874438,0.852593,0.0550147,398.0,False,3.785146875e-10
KLF14,KLF14,MA0740.1,6.5314,2.73898e-11,0.837406,0.818128,0.0506819,398.0,False,6.590151878787879e-10
ARNT,ARNT::HIF1A,MA0259.1,6.48335,3.75658e-11,0.910195,0.890666,0.052665,398.0,False,8.522070057142857e-10
HIF1A,ARNT::HIF1A,MA0259.1,6.48335,3.75658e-11,0.910195,0.890666,0.052665,398.0,False,8.522070057142857e-10
TFDP1,TFDP1,MA1122.1,6.41906,5.96448e-11,0.870997,0.849665,0.0520169,398.0,False,1.3154992000000002e-09
HES1,HES1,MA1099.2,6.40752,6.24567e-11,0.873603,0.85239,0.0571605,398.0,False,1.3402870216216217e-09
SP4,SP4,MA0685.1,6.26498,1.56332e-10,0.811408,0.791926,0.0560152,398.0,False,3.2665160000000004e-09
EGR1,EGR1,MA0162.4,6.23495,1.93217e-10,0.834488,0.812172,0.0610891,398.0,True,3.933699948717949e-09
HES2,HES2,MA0616.2,6.22141,2.08441e-10,0.827473,0.807232,0.0574938,398.0,False,4.13755385e-09
KLF2,KLF2,MA1515.1,6.206,2.36744e-10,0.913677,0.894352,0.0501296,398.0,False,4.584749658536585e-09
SP1,SP1,MA0079.4,6.19275,2.48164e-10,0.832489,0.812589,0.0583597,398.0,True,4.691481333333333e-09
E2F4,E2F4,MA0470.2,6.13589,3.45272e-10,0.761207,0.747338,0.0447006,398.0,False,6.375487627906977e-09
ELF5,ELF5,MA0136.2,5.95537,1.01846e-09,0.877913,0.864397,0.0502806,398.0,False,1.8378573636363636e-08
SPDEF,SPDEF,MA0686.1,5.94493,1.12006e-09,0.815919,0.801715,0.0495086,398.0,False,1.9720370869565217e-08
KLF6,KLF6,MA1517.1,5.9532,1.14249e-09,0.897642,0.880258,0.0493917,398.0,False,1.9720370869565217e-08
EGR4,EGR4,MA0733.1,5.93151,1.28468e-09,0.795267,0.780201,0.0453563,398.0,False,2.1702891914893615e-08
KLF3,KLF3,MA1516.1,5.62227,8.31461e-09,0.863449,0.846119,0.0520344,398.0,False,1.3753750708333333e-07
KLF5,KLF5,MA0599.1,5.38226,3.28974e-08,0.944164,0.92756,0.0512974,398.0,False,5.330721551020408e-07
KLF11,KLF11,MA1512.1,5.35166,3.89207e-08,0.881749,0.865068,0.0524529,398.0,False,6.18060716e-07
TFAP2E,TFAP2E,MA1569.1,5.3153,4.80683e-08,0.893261,0.876258,0.0515467,398.0,False,7.483574549019609e-07
Ahr,Ahr::Arnt,MA0006.1,5.23132,7.2989e-08,0.930383,0.913397,0.0626391,398.0,False,1.0802281777777777e-06
Arnt,Ahr::Arnt,MA0006.1,5.23132,7.2989e-08,0.930383,0.913397,0.0626391,398.0,False,1.0802281777777777e-06
ARNT2,ARNT2,MA1464.1,5.22677,7.34664e-08,0.820271,0.803892,0.0642038,398.0,False,1.0802281777777777e-06
HEY1,HEY1,MA0823.1,5.15385,1.13525e-07,0.821878,0.805772,0.0554513,398.0,False,1.6388881818181818e-06
ZFP57,ZFP57,MA1583.1,5.08745,1.62477e-07,0.836401,0.822293,0.0484592,398.0,False,2.30369175e-06
CREB3L4,CREB3L4,MA1474.1,5.07553,1.69659e-07,0.806968,0.795119,0.0443246,398.0,False,2.3633201052631578e-06
SP8,SP8,MA0747.1,4.99841,2.61314e-07,0.883608,0.870403,0.0448636,398.0,False,3.577298551724138e-06
KLF16,KLF16,MA0741.1,4.9583,3.2214e-07,0.887402,0.870747,0.0568887,398.0,False,4.33524e-06
BHLHE40,BHLHE40,MA0464.2,4.92568,3.63781e-07,0.824804,0.809721,0.0630628,398.0,False,4.814035233333333e-06
CREB3L4,CREB3L4,MA1475.1,4.88806,4.32684e-07,0.793357,0.780213,0.0591738,398.0,False,5.631985180327868e-06
SOHLH2,SOHLH2,MA1560.1,4.88248,4.64554e-07,0.816958,0.802357,0.0566537,398.0,False,5.949288322580645e-06
GLIS2,GLIS2,MA0736.1,4.85946,5.32207e-07,0.799394,0.7882,0.0401457,398.0,False,6.707497746031747e-06
PAX5,PAX5,MA0014.3,4.79213,7.38662e-07,0.825113,0.813171,0.046153,398.0,False,9.1640254375e-06
TFAP2A,TFAP2A,MA0810.1,4.79037,7.66322e-07,0.885517,0.873406,0.0405196,398.0,False,9.36091796923077e-06
CTCFL,CTCFL,MA1102.2,4.78262,7.85035e-07,0.855797,0.839568,0.0590229,398.0,False,9.375504597014925e-06
HIF1A,HIF1A,MA1106.1,4.77842,7.91132e-07,0.848168,0.833935,0.0552366,398.0,False,9.375504597014925e-06
E2F6,E2F6,MA0471.2,4.73727,9.97057e-07,0.865973,0.852237,0.0469922,398.0,False,1.1642106735294117e-05
BHLHE41,BHLHE41,MA0636.1,4.57214,2.09713e-06,0.788741,0.775543,0.062977,398.0,False,2.401044657142857e-05
TFAP2B,TFAP2B,MA0812.1,4.58148,2.11679e-06,0.866051,0.853532,0.0467987,398.0,False,2.401044657142857e-05
Arntl,Arntl,MA0603.1,4.55188,2.32525e-06,0.831077,0.817467,0.0639425,398.0,False,2.60035e-05
HEY2,HEY2,MA0649.1,4.54496,2.50482e-06,0.827328,0.814695,0.0495047,398.0,False,2.7622598333333333e-05
ZBTB7B,ZBTB7B,MA0694.1,4.53427,2.60364e-06,0.80711,0.796231,0.0455098,398.0,False,2.8319043287671232e-05
Zfx,Zfx,MA0146.2,4.52314,2.80499e-06,0.870027,0.855406,0.0547063,398.0,False,3.0096784594594594e-05
CTCF,CTCF,MA0139.1,4.46958,3.49973e-06,0.789237,0.779428,0.0439085,398.0,False,3.7050474933333335e-05
NHLH2,NHLH2,MA1529.1,4.4202,4.48994e-06,0.747059,0.736319,0.0447265,398.0,False,4.6908057368421054e-05
CREB3,CREB3,MA0638.1,4.3519,5.97629e-06,0.77035,0.760337,0.0489298,398.0,False,6.162563974025974e-05
Arnt,Arnt,MA0004.1,4.23251,1.04691e-05,0.875598,0.86117,0.067141,398.0,False,0.00010657006923076923
TFEC,TFEC,MA0871.2,4.21351,1.11854e-05,0.808155,0.79543,0.0649501,398.0,False,0.0001124203493670886
ZIC3,ZIC3,MA0697.1,4.21008,1.18063e-05,0.796269,0.786209,0.0420803,398.0,False,0.0001171775275
ZFP42,ZFP42,MA1651.1,4.18398,1.24863e-05,0.744036,0.732999,0.0618274,398.0,False,0.00012239657037037036
ZBED1,ZBED1,MA0749.1,4.14474,1.51658e-05,0.709886,0.700738,0.0477873,398.0,False,0.00014684933170731708
MAZ,MAZ,MA1522.1,4.1075,1.88031e-05,0.893672,0.877914,0.0615079,398.0,False,0.00017987543855421686
ZIC5,ZIC5,MA1584.1,4.09119,2.00108e-05,0.784269,0.774101,0.042573,398.0,False,0.0001891497047619048
TFAP2C,TFAP2C,MA0815.1,4.0888,2.03309e-05,0.821928,0.809526,0.0498852,398.0,False,0.00018991452470588235
ZNF148,ZNF148,MA1653.1,4.04846,2.43989e-05,0.866588,0.850645,0.060487,398.0,False,0.00022454502528735631
GMEB2,GMEB2,MA0862.1,4.03707,2.46038e-05,0.823746,0.813104,0.0533469,398.0,False,0.00022454502528735631
ZIC4,ZIC4,MA0751.1,4.03896,2.50193e-05,0.815447,0.806296,0.039442,398.0,False,0.00022574232045454546
KLF10,KLF10,MA1511.1,4.00874,2.84178e-05,0.87263,0.861439,0.049302,398.0,False,0.0002535250921348315
TFAP2A,TFAP2A,MA0872.1,3.94103,3.82092e-05,0.816544,0.804318,0.0509798,398.0,False,0.00033709005333333337
HES7,HES7,MA0822.1,3.91025,4.27609e-05,0.741183,0.730391,0.051192,398.0,False,0.0003731006
KLF13,KLF13,MA0657.1,3.89321,4.60117e-05,0.747877,0.739248,0.0404874,398.0,False,0.0003959029139784946
TFAP2B,TFAP2B,MA0811.1,3.89501,4.63715e-05,0.867028,0.857551,0.0395087,398.0,False,0.0003959029139784946
ZNF460,ZNF460,MA1596.1,3.86091,5.27246e-05,0.791912,0.777914,0.0651406,398.0,False,0.0004453546
TFAP2B,TFAP2B,MA0813.1,3.83316,5.96945e-05,0.827241,0.816155,0.0480038,398.0,False,0.0004989203473684211
YY1,YY1,MA0095.2,3.78444,6.90926e-05,0.808214,0.796807,0.069211,398.0,False,0.0005714533791666667
ZIC1,ZIC1,MA0696.1,3.77426,7.51341e-05,0.783466,0.774242,0.0438472,398.0,False,0.0006150152103092784
TFAP2C,TFAP2C,MA0524.2,3.72125,9.40601e-05,0.862666,0.853662,0.0392905,398.0,False,0.000762078769387755
KLF4,KLF4,MA0039.4,3.68098,0.000110084,0.892371,0.879556,0.0578789,398.0,False,0.0008828959191919192
Klf12,Klf12,MA0742.1,3.67277,0.000112298,0.819049,0.809666,0.0471371,398.0,False,0.00089164612
CENPB,CENPB,MA0637.1,3.56639,0.000169675,0.789366,0.78272,0.0349034,398.0,False,0.0013338806930693068
HES5,HES5,MA0821.1,3.56022,0.000174094,0.757732,0.748255,0.0490855,398.0,False,0.00135520231372549
Creb3l2,Creb3l2,MA0608.1,3.51667,0.000203695,0.84072,0.831136,0.0539519,398.0,False,0.0015698754230769232
ELF1,ELF1,MA0473.3,3.51134,0.000205626,0.816423,0.80716,0.0560826,398.0,False,0.0015698754230769232
Klf1,Klf1,MA0493.1,3.50292,0.000216632,0.874664,0.865753,0.0468742,398.0,False,0.0016381505523809523
THAP11,THAP11,MA1573.1,3.46748,0.00023753,0.723749,0.713794,0.0688475,398.0,False,0.0017772020373831776
ETV1,ETV1,MA0761.2,3.47163,0.000239497,0.822679,0.813569,0.055038,398.0,False,0.0017772020373831776
MLX,MLX,MA0663.1,3.38784,0.000325575,0.782801,0.77323,0.0612894,398.0,False,0.0023935791666666664
GLIS1,GLIS1,MA0735.1,3.35768,0.00037221,0.709113,0.701599,0.04074,398.0,False,0.002711327889908257
GABPA,GABPA,MA0062.3,3.33132,0.000401277,0.814948,0.806282,0.0556743,398.0,False,0.0028964903454545454
IRF6,IRF6,MA1509.1,3.32809,0.000407289,0.800425,0.792275,0.0513049,398.0,False,0.002913400594594595
ZBTB7C,ZBTB7C,MA0695.1,3.24864,0.000545705,0.829433,0.822194,0.0441556,398.0,False,0.0038686586607142854
EHF,EHF,MA0598.3,3.18199,0.000682849,0.811396,0.803084,0.0561063,398.0,False,0.004798071734513275
ZNF449,ZNF449,MA1656.1,3.16998,0.000722758,0.808941,0.800995,0.0476338,398.0,False,0.0050339460701754385
Plagl1,Plagl1,MA1615.1,3.1367,0.00082136,0.835538,0.825969,0.0503584,398.0,False,0.005670955130434783
PLAG1,PLAG1,MA0163.1,3.04847,0.00110171,0.808253,0.800424,0.0454784,398.0,False,0.007541015000000001
Znf423,Znf423,MA0116.1,3.01283,0.00123319,0.832798,0.826226,0.0413669,398.0,False,0.008368827863247863
TFE3,TFE3,MA0831.2,2.98445,0.00133786,0.860847,0.852278,0.0611728,398.0,False,0.009002210508474577
SREBF2,SREBF2,MA0828.1,2.97065,0.00139028,0.789248,0.780952,0.0629152,398.0,False,0.009276322016806723
Mlxip,Mlxip,MA0622.1,2.96284,0.00145286,0.834746,0.823892,0.0702978,398.0,False,0.009613090333333333
MYCN,MYCN,MA0104.4,2.88416,0.00187992,0.796563,0.788166,0.0542201,398.0,False,0.01233600396694215
ZBTB6,ZBTB6,MA1581.1,2.85914,0.00203452,0.833515,0.826086,0.0488478,398.0,False,0.013241056393442623
MYC,MYC,MA0147.3,2.8443,0.00213935,0.816011,0.807524,0.0539938,398.0,False,0.013810113008130082
PLAGL2,PLAGL2,MA1548.1,2.83857,0.00219925,0.856305,0.846444,0.0547758,398.0,False,0.014082294354838707
NFYB,NFYB,MA0502.2,2.80786,0.0023634,0.811342,0.803189,0.0619129,398.0,False,0.0150123168
TFAP2C,TFAP2C,MA0814.2,2.7762,0.0026599,0.833502,0.825276,0.0503659,398.0,False,0.016761592063492065
MNT,MNT,MA0825.1,2.71186,0.00320873,0.842981,0.83503,0.0569457,398.0,False,0.020060878897637795
IRF8,IRF8,MA0652.1,2.62945,0.00406877,0.722568,0.716154,0.0531684,398.0,False,0.025239088906250002
ZSCAN29,ZSCAN29,MA1602.1,2.62005,0.00419667,0.790309,0.784442,0.047298,398.0,False,0.025830666511627902
ZNF740,ZNF740,MA0753.2,2.61587,0.0043066,0.81222,0.803708,0.057935,398.0,False,0.02630338769230769
OVOL2,OVOL2,MA1545.1,2.60669,0.00438077,0.793083,0.786856,0.04858,398.0,False,0.026552147938931295
TFEB,TFEB,MA0692.1,2.51991,0.00560021,0.828552,0.821723,0.0596345,398.0,False,0.03368611166666667
MAX,MAX,MA0058.3,2.51831,0.00568207,0.831255,0.823549,0.0598606,398.0,False,0.03392153067669173
GLIS3,GLIS3,MA0737.1,2.46323,0.00666256,0.747797,0.742723,0.0387188,398.0,False,0.03947815402985074
MTF1,MTF1,MA0863.1,2.45117,0.00690985,0.733854,0.728912,0.0363782,398.0,False,0.04064015481481482
XBP1,XBP1,MA0844.1,2.42207,0.00739168,0.759495,0.754141,0.0482519,398.0,False,0.04315436705882353
E2F8,E2F8,MA0865.1,2.38303,0.00829625,0.738289,0.732586,0.0473722,398.0,False,0.04808191605839416
HES6,HES6,MA1493.1,2.36721,0.00869698,0.806594,0.801229,0.0422049,398.0,False,0.05003914579710145
E2F3,E2F3,MA0469.3,2.34475,0.00911425,0.698445,0.69333,0.0493335,398.0,False,0.052062694244604316
ZNF135,ZNF135,MA1587.1,2.31422,0.0100257,0.791691,0.785202,0.0530638,398.0,False,0.05686004142857143
REST,REST,MA0138.2,2.30278,0.0103223,0.694818,0.690243,0.0384798,398.0,False,0.05812699432624113
MAX,MAX::MYC,MA0059.1,2.27003,0.0112553,0.803299,0.797632,0.0486402,398.0,False,0.062494462937062935
MYC,MAX::MYC,MA0059.1,2.27003,0.0112553,0.803299,0.797632,0.0486402,398.0,False,0.062494462937062935
ATF6,ATF6,MA1466.1,2.25614,0.0116735,0.740851,0.735722,0.0443417,398.0,False,0.06436638194444445
MLXIPL,MLXIPL,MA0664.1,2.2463,0.0118972,0.801731,0.795318,0.0616461,398.0,False,0.06514742620689655
IRF5,IRF5,MA1420.1,2.23671,0.0122334,0.751248,0.74655,0.0436079,398.0,False,0.06652958630136986
KLF9,KLF9,MA1107.2,2.21827,0.0129469,0.801271,0.794726,0.0526827,398.0,False,0.06993087482993197
IRF4,IRF4,MA1419.1,2.20063,0.0133926,0.705837,0.700638,0.0512968,398.0,False,0.07184948918918918
RXRG,RXRG,MA1556.1,2.1105,0.017011,0.764945,0.760278,0.0400332,398.0,False,0.09064922147651006
KLF17,KLF17,MA1514.1,2.07412,0.0186254,0.787835,0.782544,0.0455096,398.0,False,0.09859045066666666
IRF9,IRF9,MA0653.1,2.04234,0.0199668,0.694631,0.68948,0.0528504,398.0,False,0.1049909880794702
ZNF682,ZNF682,MA1599.1,2.02851,0.0209036,0.772165,0.766683,0.0430352,398.0,False,0.1091938052631579
CREM,CREM,MA0609.2,2.00916,0.0215551,0.733031,0.727025,0.0666439,398.0,False,0.11186110718954248
JUNB,JUNB,MA1140.2,1.99684,0.0222354,0.725047,0.719098,0.0648867,398.0,False,0.11464225714285714
CREB3L1,CREB3L1,MA0839.1,1.9911,0.0226906,0.741527,0.73715,0.0424416,398.0,False,0.11623442838709676
NR2C2,NR2C2,MA0504.1,1.98556,0.0229306,0.827547,0.823751,0.0389492,398.0,False,0.11671087435897436
FOSL1,FOSL1::JUND,MA1143.1,1.91376,0.0269408,0.814951,0.80978,0.0629304,398.0,False,0.13538604556962025
JUND,FOSL1::JUND,MA1143.1,1.91376,0.0269408,0.814951,0.80978,0.0629304,398.0,False,0.13538604556962025
ELF3,ELF3,MA0640.2,1.91017,0.0273571,0.824877,0.820002,0.052655,398.0,False,0.136022125
NR5A1,NR5A1,MA1540.1,1.91108,0.02741,0.850134,0.845569,0.0452013,398.0,False,0.136022125
OSR1,OSR1,MA1542.1,1.89379,0.0285686,0.838061,0.833809,0.0409017,398.0,False,0.14089110807453417
Zic1,Zic1::Zic2,MA1628.1,1.88656,0.0290729,0.874702,0.869542,0.0486282,398.0,False,0.14161891165644172
Zic2,Zic1::Zic2,MA1628.1,1.88656,0.0290729,0.874702,0.869542,0.0486282,398.0,False,0.14161891165644172
TCF12,TCF12,MA1648.1,1.87141,0.0300994,0.876814,0.871576,0.0496296,398.0,False,0.145725143902439
RUNX2,RUNX2,MA0511.2,1.86139,0.0306553,0.835288,0.830783,0.0479799,398.0,False,0.14751701939393938
ZNF263,ZNF263,MA0528.2,1.79209,0.0360116,0.862285,0.856546,0.0540896,398.0,False,0.17224825542168673
NR2C1,NR2C1,MA1535.1,1.74668,0.039583,0.915105,0.9102,0.0545137,398.0,False,0.18819701796407184
NFKB2,NFKB2,MA0778.1,1.73317,0.0407913,0.760633,0.755761,0.0533173,398.0,False,0.1927874535714286
TFCP2,TFCP2,MA0145.3,1.6868,0.0449519,0.806855,0.802875,0.0472093,398.0,False,0.21119413372781065
TP73,TP73,MA0861.1,1.65999,0.0473853,0.745916,0.74256,0.0443086,398.0,False,0.22131722470588236
FOSL1,FOSL1::JUN,MA1129.1,1.6215,0.0513282,0.770128,0.765238,0.0663854,398.0,False,0.23694529534883718
JUN,FOSL1::JUN,MA1129.1,1.6215,0.0513282,0.770128,0.765238,0.0663854,398.0,False,0.23694529534883718
ATF7,ATF7,MA0834.1,1.59768,0.0538844,0.732598,0.727749,0.0673675,398.0,False,0.24730759306358382
VEZF1,VEZF1,MA1578.1,1.59308,0.0548483,0.87239,0.867548,0.0528202,398.0,False,0.2502847712643678
NFYA,NFYA,MA0060.3,1.58676,0.0552034,0.823973,0.818924,0.0674279,398.0,False,0.250465712
THRB,THRB,MA1574.1,1.53779,0.0608892,0.801519,0.798607,0.0406571,398.0,False,0.2746933227272727
GLI2,GLI2,MA0734.2,1.52246,0.0630481,0.768154,0.764694,0.0426186,398.0,False,0.28282594011299433
E2F7,E2F7,MA0758.1,1.51128,0.0643043,0.695069,0.69133,0.0500087,398.0,False,0.28684052921348313
Pax2,Pax2,MA0067.1,1.49974,0.0657833,0.92945,0.926513,0.0394688,398.0,False,0.29179854860335197
FOSB,FOSB::JUNB,MA1136.1,1.48704,0.0672025,0.784533,0.780211,0.0645848,398.0,False,0.2947999171270718
JUNB,FOSB::JUNB,MA1136.1,1.48704,0.0672025,0.784533,0.780211,0.0645848,398.0,False,0.2947999171270718
TCF3,TCF3,MA0522.3,1.47263,0.0695963,0.875805,0.871721,0.0489434,398.0,False,0.3036234186813187
MYBL1,MYBL1,MA0776.1,1.41281,0.0777381,0.746223,0.74297,0.0461081,398.0,False,0.33728989836065576
SPIB,SPIB,MA0081.2,1.38672,0.0814885,0.781224,0.777921,0.0504765,398.0,False,0.35164059239130435
NR1I2,NR1I2,MA1533.1,1.37065,0.0840979,0.787774,0.785427,0.0342036,398.0,False,0.36093909513513517
NR2F1,NR2F1,MA0017.2,1.35436,0.0866638,0.813248,0.809668,0.0525921,398.0,False,0.3699519204301075
FERD3L,FERD3L,MA1485.1,1.33355,0.0900776,0.773258,0.770135,0.0453214,398.0,False,0.38246852620320854
GLI3,GLI3,MA1491.1,1.32177,0.09211,0.78563,0.782675,0.0413847,398.0,False,0.3890177659574468
NFYC,NFYC,MA1644.1,1.31617,0.0927253,0.82198,0.817713,0.0687724,398.0,False,0.389544382010582
ATF3,ATF3,MA0605.2,1.26847,0.10078,0.741691,0.737623,0.0720485,398.0,False,0.42115431578947365
THAP1,THAP1,MA0597.1,1.2555,0.103653,0.923579,0.921664,0.0275215,398.0,False,0.4301949895833333
MITF,MITF,MA0620.3,1.25089,0.104027,0.754777,0.751349,0.0598359,398.0,False,0.4301949895833333
NR2C2,NR2C2,MA1536.1,1.21951,0.110179,0.949198,0.947009,0.0344917,398.0,False,0.4532752642487046
THRB,THRB,MA1575.1,1.17384,0.119017,0.741498,0.739063,0.0406488,398.0,False,0.4871108144329897
PAX3,PAX3,MA1546.1,1.15333,0.12298,0.751184,0.749015,0.0395854,398.0,False,0.4993611836734694
ETV4,ETV4,MA0764.2,1.15279,0.123268,0.887396,0.883767,0.0619603,398.0,False,0.4993611836734694
NFKB1,NFKB1,MA0105.4,1.14975,0.124006,0.725243,0.722064,0.0518372,398.0,False,0.49980083248730967
GCM2,GCM2,MA0767.1,1.12852,0.12839,0.837638,0.835222,0.0407608,398.0,False,0.5148568686868686
ESR1,ESR1,MA0112.3,1.11685,0.1308,0.717599,0.715143,0.0430294,398.0,False,0.5218854271356783
Wt1,Wt1,MA1627.1,1.11041,0.132507,0.832304,0.828844,0.0522598,398.0,False,0.52605279
MYBL2,MYBL2,MA0777.1,1.09124,0.1362,0.714191,0.71184,0.044617,398.0,False,0.5380238805970149
RARB,RARB,MA1552.1,1.07894,0.13917,0.756778,0.754601,0.0378477,398.0,False,0.5435941960784314
FOSB,FOSB::JUN,MA1127.1,1.07499,0.139664,0.756894,0.753617,0.066207,398.0,False,0.5435941960784314
JUN,FOSB::JUN,MA1127.1,1.07499,0.139664,0.756894,0.753617,0.066207,398.0,False,0.5435941960784314
NR4A2,NR4A2,MA0160.1,1.05733,0.14383,0.895941,0.893566,0.0458215,398.0,False,0.5570781463414635
NR2F1,NR2F1,MA1537.1,0.995293,0.158249,0.755581,0.753464,0.0463803,398.0,False,0.6099500291262135
FOSL2,FOSL2::JUND,MA1145.1,0.985943,0.160486,0.759283,0.756443,0.0637385,398.0,False,0.6102154666666667
JUND,FOSL2::JUND,MA1145.1,0.985943,0.160486,0.759283,0.756443,0.0637385,398.0,False,0.6102154666666667
MZF1,MZF1,MA0057.1,0.985916,0.160848,0.911901,0.909997,0.0376935,398.0,False,0.6102154666666667
IRF7,IRF7,MA0772.1,0.983666,0.161392,0.76313,0.760339,0.0555754,398.0,False,0.6102154666666667
SMAD5,SMAD5,MA1557.1,0.944969,0.171164,0.783873,0.781728,0.0431688,398.0,False,0.6440958104265403
GCM1,GCM1,MA0646.1,0.93333,0.174098,0.806722,0.804757,0.0409644,398.0,False,0.652046283018868
BHLHE22,BHLHE22,MA1635.1,0.930068,0.174928,0.861742,0.85853,0.0675867,398.0,False,0.6520790234741783
NHLH1,NHLH1,MA0048.2,0.922062,0.177037,0.831382,0.828809,0.0540137,398.0,False,0.6568569065420561
RFX7,RFX7,MA1554.1,0.91433,0.179004,0.886181,0.884452,0.0374688,398.0,False,0.660755037037037
TFAP2A,TFAP2A,MA0003.4,0.912448,0.179752,0.821233,0.81862,0.0507536,398.0,False,0.660755037037037
HSF4,HSF4,MA0771.1,0.883885,0.187146,0.783984,0.781862,0.0470498,398.0,False,0.6847646267281106
TP63,TP63,MA0525.2,0.829621,0.201775,0.698432,0.696725,0.0463218,398.0,False,0.7349052752293579
Nr2f6,Nr2f6,MA0728.1,0.811598,0.207267,0.714949,0.713006,0.0476916,398.0,False,0.7514611780821918
JDP2,JDP2,MA0656.1,0.738955,0.22855,0.740806,0.738511,0.0672445,398.0,False,0.8175374504504506
FOSL2,FOSL2::JUN,MA1131.1,0.738922,0.228581,0.779793,0.777587,0.0641675,398.0,False,0.8175374504504506
JUN,FOSL2::JUN,MA1131.1,0.738922,0.228581,0.779793,0.777587,0.0641675,398.0,False,0.8175374504504506
ZNF528,ZNF528,MA1597.1,0.705208,0.23926,0.707891,0.70641,0.0401725,398.0,False,0.8518943497757847
PAX9,PAX9,MA0781.1,0.696069,0.242144,0.723864,0.722568,0.0352117,398.0,False,0.858314
