"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"ELK1","ELK1","MA0028.2","10.3328",1.78636e-25,0.85215,0.805366,0.0691736,177,"False",1.41836984e-22,2.97076636837325e-12,6.01933715300983e-10,0.68506901964184,0.684763681333511,0.277192937522881,0.847078702109006,0.949378598943762
"ELK3","ELK3","MA0759.1","9.88107",1.84711e-23,0.86856,0.827514,0.0633727,177,"False",7.3330267e-21,0.0027507281077751,0.000660199956491278,0.462471187976226,0.461226951289718,0.0954431541811112,0.749215042049724,0.846745811353226
"FLI1","FLI1","MA0475.2","9.68496",1.31755e-22,0.868315,0.82927,0.0599877,177,"False",3.48711566666667e-20,NA,NA,NA,NA,NA,NA,NA
"FEV","FEV","MA0156.2","9.58232",3.61234e-22,0.878401,0.840666,0.0582229,177,"False",7.1704949e-20,NA,NA,NA,NA,NA,NA,NA
"ELK4","ELK4","MA0076.2","9.49382",8.71638e-22,0.892275,0.852902,0.0586695,177,"False",1.384161144e-19,1.42221194356722e-12,4.4050556670906e-06,0.888151243010812,0.887960029285804,-0.00308464721569026,0.897232152848274,0.883266743859059
"ETS1","ETS1","MA0098.3","9.34682",3.53096e-21,0.882524,0.846278,0.0558319,177,"False",4.67263706666667e-19,1.11190689416626e-08,0.0156237668955435,0.921851112214014,0.921851579102261,-0.157274766391784,0.596309380328159,0.665255812069739
"ERF","ERF","MA0760.1","9.12975",2.67581e-20,0.865828,0.83128,0.0561132,177,"False",3.03513305714286e-18,3.46832588186105e-16,1.32385343477526e-14,0.82418112007084,0.823636510425337,0.119866620777697,0.0129437787697362,0.0653044926785429
"ERG","ERG","MA0474.2","8.8583",3.22175e-19,0.882373,0.84857,0.0562242,177,"False",3.197586875e-17,NA,NA,NA,NA,NA,NA,NA
"ETS2","ETS2","MA1484.1","8.79614",5.56821e-19,0.882798,0.848397,0.0590756,177,"False",4.9123986e-17,2.39557833566981e-35,3.568637157862e-20,0.716056867281458,0.716627027243831,0.0467641558885695,0.383045069873415,0.759223793398908
"ETV2","ETV2","MA0762.1","8.58057",3.75794e-18,0.837288,0.805106,0.0565612,177,"False",2.98380436e-16,NA,NA,NA,NA,NA,NA,NA
"ELF2","ELF2","MA1483.1","8.28303",4.86191e-17,0.822665,0.790052,0.0591383,177,"False",3.50941503636364e-15,4.86986407050099e-30,5.33712701371437e-12,0.825169800534343,0.824638352818643,-0.0859817096243307,0.152482983805996,0.765425224508755
"ETV3","ETV3","MA0763.1","8.16956",1.2565e-16,0.865527,0.835857,0.0549533,177,"False",8.31384166666667e-15,6.56380568644574e-13,4.17280711918231e-10,0.799178246054465,0.799335850457266,0.228446958486085,0.00136187842686355,0.0236324919449185
"ETV5","ETV5","MA0765.2","7.98283",5.88405e-16,0.886219,0.853063,0.062195,177,"False",3.59379669230769e-14,1.33366577609804e-88,4.7648423290615e-57,0.743959247840043,0.744899344831683,-0.0294534921578857,0.0506272357464406,0.12131107956551
"ZBTB7A","ZBTB7A","MA0750.2","7.91928",1.01615e-15,0.864571,0.829929,0.0601286,177,"False",5.76302214285714e-14,0.763404268301703,0.308476160028187,NA,NA,NA,0.627230583146274,0.894529047097813
"ETV6","ETV6","MA0645.1","7.66724",7.40726e-15,0.882298,0.851358,0.0588487,177,"False",3.92090962666667e-13,1.07339403374884e-26,4.82365060683996e-15,0.925760487759896,0.925990582903923,0.0135696363681327,0.00279586140758891,0.529135172295357
"ELF4","ELF4","MA0641.1","7.46661",3.47533e-14,0.809728,0.779983,0.0592789,177,"False",1.7246325125e-12,NA,NA,NA,NA,NA,NA,NA
"YY2","YY2","MA0748.2","6.79661",4.69602e-12,0.853864,0.821895,0.0677287,177,"False",2.19331757647059e-10,NA,NA,NA,NA,NA,NA,NA
"ZBTB33","ZBTB33","MA0527.1","6.46286",4.56534e-11,0.799138,0.772676,0.0586986,177,"False",2.0138222e-09,2.27651563311092e-05,1.16828262030132e-07,0.388633362472728,0.386746456188426,0.594667878798143,0.731457092362289,0.875625413307344
"ZFP42","ZFP42","MA1651.1","5.88831",1.68824e-09,0.756213,0.732999,0.0684838,177,"False",7.05506610526316e-08,NA,NA,NA,NA,NA,NA,NA
"Gmeb1","Gmeb1","MA0615.1","5.81551",2.86868e-09,0.836369,0.817285,0.0346657,177,"False",1.13886596e-07,3.77167188916094e-09,8.46459077146043e-06,0.617102408901761,0.615884088465098,0.0240705562492343,0.56090407777414,0.571117373217602
"Atf1","Atf1","MA0604.1","5.70305",5.27905e-09,0.863419,0.839285,0.0657246,177,"False",1.99598366666667e-07,2.35649791519914e-23,2.00885891370503e-20,0.59433283617009,0.592950603130273,0.233544088495708,8.37725598696489e-06,0.160076184638697
"ELF5","ELF5","MA0136.2","5.69775",5.53266e-09,0.883713,0.864397,0.0487029,177,"False",1.99678729090909e-07,NA,NA,NA,NA,NA,NA,NA
"YY1","YY1","MA0095.2","5.66267",6.51519e-09,0.822324,0.796807,0.0783757,177,"False",2.24915689565217e-07,6.27493191586787e-13,4.002006464613e-10,0.824313896732824,0.823775918171581,0.220349345966686,0.0535324945781881,0.259891340440779
