"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"KLF15","KLF15","MA1513.1","22.491",3.45656e-121,0.896649,0.860109,0.0857691,4078,"True",2.74450864e-118,5.969363429168e-08,0.000338094080089978,0.945841357828434,0.945509343834557,0.124600303183484,0.0160797725476181,0.441869334481169
"NRF1","NRF1","MA0506.1","21.1785",1.2789e-109,0.868809,0.844252,0.0676278,4078,"True",5.077233e-107,2.74347443311857e-31,8.59133325468693e-19,0.874750737979355,0.874394120357568,-0.0497595083636545,2.34689533833632e-05,0.199374015749818
"ZBTB14","ZBTB14","MA1650.1","20.3557",5.40505e-100,0.844856,0.820331,0.0648728,4078,"True",1.43053656666667e-97,3.86720109801658e-15,1.23476190670445e-11,0.890708323267785,0.890522601767746,0.156372637440344,0.101728286782842,0.39458133947101
"SP9","SP9","MA1564.1","19.8991",1.76232e-95,0.886498,0.865208,0.056955,4078,"False",3.4982052e-93,NA,NA,NA,NA,NA,NA,NA
"HINFP","HINFP","MA0131.2","19.8212",2.75071e-95,0.837634,0.819262,0.0510447,4078,"False",4.36812748e-93,3.5499471007754e-05,0.00198346011571128,0.946142431211178,NA,0.0440920451064368,0.00147766888954681,0.00928888263736649
"TCFL5","TCFL5","MA0632.2","19.5129",3.6832e-93,0.856988,0.835763,0.0626227,4078,"False",4.87410133333333e-91,0.0283337398141171,0.0324511169230012,NA,NA,NA,0.605823259364659,0.506651864165682
"SP3","SP3","MA0746.2","18.7519",1.52832e-85,0.87269,0.852593,0.0591261,4078,"False",1.73355154285714e-83,1.4872053433794e-08,0.000905925663962031,NA,NA,NA,0.00134596625525008,0.104608259278037
"KLF14","KLF14","MA0740.1","18.6135",1.16517e-84,0.836002,0.818128,0.0542067,4078,"False",1.156431225e-82,NA,NA,NA,NA,NA,NA,NA
"SP4","SP4","MA0685.1","18.1712",2.12958e-81,0.810374,0.791926,0.0596334,4078,"False",1.7469588e-79,7.94148800599718e-17,2.66803165184359e-08,0.749355041539165,0.749979835424336,-0.189712334059202,0.0182265724551141,0.609795804116856
"TFDP1","TFDP1","MA1122.1","18.3",2.2002e-81,0.869399,0.849665,0.0586812,4078,"False",1.7469588e-79,2.28187356940214e-14,0.000253655129743399,0.536438497373239,0.534808941120891,-0.1705397930249,0.287498534079942,0.552761203745471
"EGR1","EGR1","MA0162.4","18.298",2.68706e-81,0.833401,0.812172,0.0628095,4078,"True",1.93956876363636e-79,7.27742019341422e-27,1.90977031975995e-12,0.359060497769574,0.356766579311231,-0.226727657799351,0.000977641118538206,0.0328488510611074
"SP1","SP1","MA0079.4","18.0166",5.11572e-80,0.831484,0.812589,0.0614542,4078,"False",3.3849014e-78,3.01832286015746e-20,3.57204136236744e-06,0.388320844870781,0.386408126477945,-0.478615930845522,0.264000400677414,0.988113407521202
"EGR3","EGR3","MA0732.1","18.0605",1.39275e-79,0.799195,0.780667,0.0568969,4078,"True",8.50648846153846e-78,3.45178919413226e-39,3.89629223691053e-26,0.925760487759896,0.925990582903923,-0.0320041125305667,8.33650980296515e-08,0.0399752560457247
