"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"CLOCK","CLOCK","MA0819.1","3.23852",0.000599838,0.862335,0.808379,0.0535301,8,"False",0.395922806666667,5.56016144806127e-21,1.63946034628365e-11,0.813206721137819,0.812755976652352,0.0199785005817506,3.52510425112811e-05,0.105167653636729
"MNT","MNT","MA0825.1","3.02439",0.00124465,0.897265,0.83503,0.0499095,8,"False",0.395922806666667,1.50675021093809e-07,4.01098186381414e-06,0.932103900195972,0.93235198513123,0.172616603254637,0.00212158615034273,0.0712438195415134
"KLF13","KLF13","MA0657.1","2.96831",0.00149593,0.785447,0.739248,0.03946,8,"False",0.395922806666667,0.558958536379873,0.893423369255785,NA,NA,NA,0.647189786644946,0.892623904776838
"NFKB1","NFKB1","MA0105.4","2.75559",0.00292796,0.775553,0.722064,0.0366908,8,"False",0.58120006,7.96434248710725e-37,1.3710717056212e-22,0.652682491089264,0.651497012715713,0.0400672732004047,6.42213577310839e-10,0.00866341841448702
"HES6","HES6","MA1493.1","2.59096",0.00478081,0.84246,0.801229,0.049818,8,"False",0.636091265,3.00954884887557e-05,0.0136682027585193,0.782830595105896,0.783080146128061,-0.0628388163830977,0.153083712168341,0.397800497381957
"Spz1","Spz1","MA0111.1","2.57307",0.00503607,0.89494,0.866532,0.0312979,8,"False",0.636091265,NA,NA,NA,NA,NA,NA,NA
"HIF1A","HIF1A","MA1106.1","2.52973",0.00570448,0.886841,0.833935,0.0470117,8,"False",0.636091265,0.524431052539902,0.00186529445025647,0.333119346825934,0.332395158408244,1.84590119513897,0.000607543792814419,0.0107428676317449
"MAX","MAX","MA0058.3","2.48858",0.00640898,0.876991,0.823549,0.0523711,8,"False",0.636091265,0.00372279666000216,0.0282340068244151,NA,NA,NA,0.779299418167454,0.445241901746584
"KLF14","KLF14","MA0740.1","2.33902",0.00965767,0.866638,0.818128,0.0730921,8,"False",0.730844144827586,NA,NA,NA,NA,NA,NA,NA
"NFKB2","NFKB2","MA0778.1","2.30444",0.0105933,0.801232,0.755761,0.0491562,8,"False",0.730844144827586,NA,NA,NA,NA,NA,NA,NA
"TCFL5","TCFL5","MA0632.2","2.29758",0.0107841,0.889636,0.835763,0.0750275,8,"False",0.730844144827586,0.0283337398141171,0.0324511169230012,NA,NA,NA,0.605823259364659,0.506651864165682
"Mlxip","Mlxip","MA0622.1","2.23522",0.0126942,0.88137,0.823892,0.0694549,8,"False",0.730844144827586,4.43928682324664e-14,2.04180227552e-05,0.892443140614908,0.892263185595619,-0.103032769001704,0.14471988442021,0.898036359032424
"SOHLH2","SOHLH2","MA1560.1","2.19647",0.0140241,0.848468,0.802357,0.0439833,8,"False",0.730844144827586,5.02334216648616e-07,3.97135564388831e-07,0.646057403289582,0.645292575717164,0.256335245231292,0.00790508761518324,0.239492087167452
"ZBTB33","ZBTB33","MA0527.1","2.09193",0.0182055,0.812861,0.772676,0.0727938,8,"False",0.730844144827586,2.27651563311092e-05,1.16828262030132e-07,0.388633362472728,0.386746456188426,0.594667878798143,0.731457092362289,0.875625413307344
"SP2","SP2","MA0516.2","2.03715",0.0208039,0.828603,0.78945,0.0613806,8,"False",0.730844144827586,0.40886293144802,0.109301636904825,NA,NA,NA,0.222226704299615,0.169490142012525
"HOXB2","HOXB2","MA0902.2","2.02453",0.0214453,0.920116,0.873685,0.0693595,8,"False",0.730844144827586,NA,NA,NA,NA,NA,NA,NA
"HES1","HES1","MA1099.2","2.02292",0.0215374,0.899441,0.85239,0.0281727,8,"False",0.730844144827586,NA,NA,NA,NA,NA,NA,NA
"SP4","SP4","MA0685.1","2.00071",0.022694,0.835625,0.791926,0.0786259,8,"False",0.730844144827586,7.94148800599718e-17,2.66803165184359e-08,0.749355041539165,0.749979835424336,-0.189712334059202,0.0182265724551141,0.609795804116856
"Klf12","Klf12","MA0742.1","1.98871",0.0233498,0.845344,0.809666,0.0615985,8,"False",0.730844144827586,2.09923239608994e-22,4.41234765392667e-17,0.990538130931295,0.99052470169139,0.012590449995221,2.23661238488877e-05,0.080187813944736
"Klf1","Klf1","MA0493.1","1.98826",0.0233857,0.901267,0.865753,0.0334016,8,"False",0.730844144827586,NA,NA,NA,NA,NA,NA,NA
"KLF6","KLF6","MA1517.1","1.95964",0.0250113,0.920468,0.880258,0.0441234,8,"False",0.730844144827586,7.48155714079118e-13,4.99772563269119e-20,0.558911057735706,0.558116959788681,0.315520678352894,2.78024268463027e-07,0.002622940834159
"Stat6","Stat6","MA0520.1","1.91777",0.0275629,0.845658,0.809161,0.037977,8,"False",0.730844144827586,0.347631231125761,0.549519116002549,NA,NA,NA,0.74456348868205,0.696324416429879
"EGR3","EGR3","MA0732.1","1.91043",0.0280259,0.823062,0.780667,0.0631384,8,"False",0.730844144827586,3.45178919413226e-39,3.89629223691053e-26,0.925760487759896,0.925990582903923,-0.0320041125305667,8.33650980296515e-08,0.0399752560457247
"HOXA7","HOXA7","MA1498.1","1.89793",0.0288403,0.916124,0.874915,0.0591975,8,"False",0.730844144827586,NA,NA,NA,NA,NA,NA,NA
"HES2","HES2","MA0616.2","1.88751",0.0295421,0.850367,0.807232,0.0265582,8,"False",0.730844144827586,NA,NA,NA,NA,NA,NA,NA
"EGR1","EGR1","MA0162.4","1.88451",0.0297394,0.859563,0.812172,0.053521,8,"False",0.730844144827586,7.27742019341422e-27,1.90977031975995e-12,0.359060497769574,0.356766579311231,-0.226727657799351,0.000977641118538206,0.0328488510611074
"KLF9","KLF9","MA1107.2","1.87233",0.030572,0.833524,0.794726,0.044075,8,"False",0.730844144827586,2.48990070222694e-17,8.07650436693234e-12,0.990367624527067,0.990351166379798,0.0381846673669623,0.000244469795692959,0.0443969486916264
"EMX1","EMX1","MA0612.2","1.86718",0.0309211,0.882065,0.834392,0.0807299,8,"False",0.730844144827586,1.12305932118927e-14,4.46158335461844e-05,0.840167573134149,0.839685093210535,-0.247694375443061,0.0411278832650374,0.199374015749818
