TF_NAME,Pscan_TERM,MATRIX_ID,Z_SCORE,P_VALUE,SAMPLE_AVERAGE,BACKGROUND_AVERAGE,SAMPLE_DEVSTD,SAMPLE_SIZE,In_original_list,FDR
ARNT,ARNT::HIF1A,MA0259.1,6.50686,3.43179e-11,0.914123,0.890666,0.0498757,277.0,False,9.396004344827587e-10
HIF1A,ARNT::HIF1A,MA0259.1,6.50686,3.43179e-11,0.914123,0.890666,0.0498757,277.0,False,9.396004344827587e-10
TFDP1,TFDP1,MA1122.1,6.37413,8.45665e-11,0.875024,0.849665,0.0488066,277.0,False,2.2381933666666665e-09
CREB3L4,CREB3L4,MA1475.1,6.05895,5.69588e-10,0.799711,0.780213,0.0613347,277.0,False,1.4588802322580643e-08
TCFL5,TCFL5,MA0632.2,5.90511,1.61406e-09,0.859348,0.835763,0.0538596,277.0,False,4.004886375e-08
HES1,HES1,MA1099.2,5.84669,2.28231e-09,0.875561,0.85239,0.0558703,277.0,False,5.4913761818181825e-08
HES2,HES2,MA0616.2,5.66353,6.74856e-09,0.829289,0.807232,0.0566595,277.0,False,1.5759872470588236e-07
ZBTB14,ZBTB14,MA1650.1,5.64581,7.68556e-09,0.845449,0.820331,0.0548908,277.0,False,1.743524182857143e-07
SP2,SP2,MA0516.2,5.63032,8.14642e-09,0.807893,0.78945,0.0491498,277.0,False,1.7967381888888892e-07
KLF15,KLF15,MA1513.1,5.55783,1.28784e-08,0.8935,0.860109,0.0703156,277.0,False,2.763635027027027e-07
ARNT2,ARNT2,MA1464.1,5.53395,1.38603e-08,0.824641,0.803892,0.0634396,277.0,False,2.896073210526316e-07
EGR3,EGR3,MA0732.1,5.407,2.96585e-08,0.801108,0.780667,0.0521728,277.0,False,6.03816641025641e-07
ZFP42,ZFP42,MA1651.1,5.37536,3.21919e-08,0.749967,0.732999,0.0651155,277.0,False,6.39009215e-07
SP9,SP9,MA1564.1,5.31739,4.92421e-08,0.886241,0.865208,0.0514666,277.0,False,9.536153024390244e-07
EGR2,EGR2,MA0472.2,5.3058,5.17915e-08,0.825694,0.808129,0.0472379,277.0,False,9.644681069767441e-07
GMEB2,GMEB2,MA0862.1,5.29868,5.22319e-08,0.829819,0.813104,0.0529853,277.0,False,9.644681069767441e-07
BHLHE41,BHLHE41,MA0636.1,5.25944,6.33301e-08,0.793709,0.775543,0.0638344,277.0,False,1.142820440909091e-06
YY1,YY1,MA0095.2,5.15104,1.10835e-07,0.815391,0.796807,0.0739303,277.0,False,1.955622e-06
ZBED1,ZBED1,MA0749.1,5.11226,1.40065e-07,0.714242,0.700738,0.049427,277.0,False,2.417643695652174e-06
HIF1A,HIF1A,MA1106.1,5.10209,1.54655e-07,0.852123,0.833935,0.0537374,277.0,False,2.612682340425532e-06
BHLHE40,BHLHE40,MA0464.2,5.08866,1.61892e-07,0.828367,0.809721,0.0632404,277.0,False,2.6779635e-06
Arntl,Arntl,MA0603.1,5.00282,2.52363e-07,0.835365,0.817467,0.0642127,277.0,False,4.089310653061224e-06
KLF14,KLF14,MA0740.1,4.99199,2.78923e-07,0.835766,0.818128,0.0496997,277.0,False,4.429297239999999e-06
HEY1,HEY1,MA0823.1,4.92365,3.95284e-07,0.824191,0.805772,0.0544515,277.0,False,6.154029333333333e-06
SP3,SP3,MA0746.2,4.88248,4.92529e-07,0.871883,0.852593,0.0536789,277.0,False,7.520538961538462e-06
SP4,SP4,MA0685.1,4.85274,5.65995e-07,0.809989,0.791926,0.0553811,277.0,False,8.479245849056605e-06
Ahr,Ahr::Arnt,MA0006.1,4.83666,6.06717e-07,0.932193,0.913397,0.062399,277.0,False,8.758787236363635e-06
Arnt,Ahr::Arnt,MA0006.1,4.83666,6.06717e-07,0.932193,0.913397,0.062399,277.0,False,8.758787236363635e-06
CREB3L4,CREB3L4,MA1474.1,4.77919,8.09688e-07,0.808475,0.795119,0.0450745,277.0,False,1.1480219142857144e-05
SP1,SP1,MA0079.4,4.7508,9.45013e-07,0.830861,0.812589,0.0570191,277.0,True,1.3163865298245614e-05
EHF,EHF,MA0598.3,4.67521,1.34223e-06,0.817689,0.803084,0.0534063,277.0,False,1.8374665862068968e-05
ETV1,ETV1,MA0761.2,4.62755,1.68905e-06,0.828098,0.813569,0.0546105,277.0,False,2.2730605084745764e-05
CREB3,CREB3,MA0638.1,4.60712,1.84351e-06,0.773025,0.760337,0.0508836,277.0,False,2.439578233333333e-05
KLF3,KLF3,MA1516.1,4.54972,2.53913e-06,0.862908,0.846119,0.051274,277.0,False,3.305031508196721e-05
Arnt,Arnt,MA0004.1,4.51932,2.87213e-06,0.879606,0.86117,0.0667509,277.0,False,3.678179387096774e-05
ELF1,ELF1,MA0473.3,4.50785,3.01087e-06,0.821384,0.80716,0.0540158,277.0,False,3.794652031746031e-05
SOHLH2,SOHLH2,MA1560.1,4.49428,3.25514e-06,0.818443,0.802357,0.0560584,277.0,False,4.0384080625e-05
GABPA,GABPA,MA0062.3,4.48347,3.35533e-06,0.820236,0.806282,0.0555156,277.0,False,4.098664646153846e-05
EGR4,EGR4,MA0733.1,4.44526,4.1423e-06,0.793715,0.780201,0.0438474,277.0,False,4.9833124242424246e-05
IRF6,IRF6,MA1509.1,4.43245,4.27371e-06,0.805263,0.792275,0.0516659,277.0,False,5.0646652835820894e-05
KLF2,KLF2,MA1515.1,4.42492,4.5966e-06,0.91085,0.894352,0.0492971,277.0,False,5.367206470588235e-05
TFEC,TFEC,MA0871.2,4.38037,5.41029e-06,0.81126,0.79543,0.0661053,277.0,False,6.225754e-05
E2F6,E2F6,MA0471.2,4.33564,6.93057e-06,0.867289,0.852237,0.0463851,277.0,False,7.861246542857143e-05
PAX5,PAX5,MA0014.3,4.32848,7.03644e-06,0.826084,0.813171,0.0466662,277.0,False,7.868920225352113e-05
HEY2,HEY2,MA0649.1,4.24215,1.0489e-05,0.828808,0.814695,0.0484005,277.0,False,0.00011567036111111113
MLX,MLX,MA0663.1,4.16468,1.43498e-05,0.787307,0.77323,0.0620217,277.0,False,0.00015607864657534245
THAP11,THAP11,MA1573.1,4.14836,1.50472e-05,0.728043,0.713794,0.0717501,277.0,False,0.00016145238918918918
EGR1,EGR1,MA0162.4,4.14034,1.6597e-05,0.829908,0.812172,0.0574872,277.0,True,0.00017570690666666666
IRF8,IRF8,MA0652.1,4.01496,2.76179e-05,0.727869,0.716154,0.0522535,277.0,False,0.00028853437631578947
KLF6,KLF6,MA1517.1,3.86338,5.35736e-05,0.893765,0.880258,0.0495435,277.0,False,0.000552434264935065
Creb3l2,Creb3l2,MA0608.1,3.8369,5.88023e-05,0.84365,0.831136,0.054032,277.0,False,0.000598577258974359
SREBF2,SREBF2,MA0828.1,3.78947,7.00553e-05,0.793612,0.780952,0.0636213,277.0,False,0.0007041001037974683
FOSL1,FOSL1::JUND,MA1143.1,3.72391,9.05168e-05,0.821819,0.80978,0.0648789,277.0,False,0.000887288138271605
JUND,FOSL1::JUND,MA1143.1,3.72391,9.05168e-05,0.821819,0.80978,0.0648789,277.0,False,0.000887288138271605
E2F3,E2F3,MA0469.3,3.6448,0.000125052,0.70284,0.69333,0.0490677,277.0,False,0.0012108693658536586
ZBTB7B,ZBTB7B,MA0694.1,3.63403,0.000132969,0.806667,0.796231,0.0456943,277.0,False,0.0012720166987951807
ZFP57,ZFP57,MA1583.1,3.63255,0.000134763,0.834353,0.822293,0.0484524,277.0,False,0.0012738312142857144
KLF5,KLF5,MA0599.1,3.62028,0.000142035,0.940931,0.92756,0.0505786,277.0,False,0.001326774
OVOL2,OVOL2,MA1545.1,3.60889,0.000145767,0.797173,0.786856,0.0482332,277.0,False,0.0013458023023255811
TFAP2A,TFAP2A,MA0810.1,3.60081,0.00015356,0.884306,0.873406,0.0398811,277.0,False,0.0014014556321839079
GLIS2,GLIS2,MA0736.1,3.59393,0.000156718,0.79811,0.7882,0.039674,277.0,False,0.0014084132584269663
TFAP2E,TFAP2E,MA1569.1,3.59345,0.00015787,0.890021,0.876258,0.0510464,277.0,False,0.0014084132584269663
IRF4,IRF4,MA1419.1,3.57672,0.000163872,0.710747,0.700638,0.0508981,277.0,False,0.0014457152
CTCF,CTCF,MA0139.1,3.52248,0.000203347,0.788679,0.779428,0.0438689,277.0,False,0.0017742584395604396
JUNB,JUNB,MA1140.2,3.49361,0.000223596,0.731554,0.719098,0.0676581,277.0,False,0.0019297306956521738
KLF11,KLF11,MA1512.1,3.48424,0.000238686,0.87807,0.865068,0.051444,277.0,False,0.002037813806451613
NFYB,NFYB,MA0502.2,3.46514,0.000250545,0.815228,0.803189,0.0623852,277.0,False,0.0021163056382978726
IRF9,IRF9,MA0653.1,3.45476,0.000261849,0.699904,0.68948,0.051572,277.0,False,0.002188506378947368
CTCFL,CTCFL,MA1102.2,3.44699,0.00027369,0.85357,0.839568,0.0579619,277.0,False,0.002263644375
HES7,HES7,MA0822.1,3.43752,0.000281833,0.741746,0.730391,0.0509545,277.0,False,0.0023069629072164947
ZNF460,ZNF460,MA1596.1,3.41888,0.000302202,0.792755,0.777914,0.0663796,277.0,False,0.0024484529387755103
SP8,SP8,MA0747.1,3.404,0.000321208,0.88117,0.870403,0.0444492,277.0,False,0.0025761530505050505
Zfx,Zfx,MA0146.2,3.37486,0.00035699,0.868468,0.855406,0.0554,277.0,False,0.0028345006
NHLH2,NHLH2,MA1529.1,3.36139,0.000372614,0.746096,0.736319,0.0453395,277.0,False,0.002929262534653465
Mlxip,Mlxip,MA0622.1,3.35863,0.0003769,0.838614,0.823892,0.0671365,277.0,False,0.002933907843137255
HES5,HES5,MA0821.1,3.27641,0.000506781,0.758694,0.748255,0.0487655,277.0,False,0.003906641883495145
Pax2,Pax2,MA0067.1,3.26584,0.00052323,0.934165,0.926513,0.0385404,277.0,False,0.003994659807692307
ZIC3,ZIC3,MA0697.1,3.19402,0.000678908,0.795347,0.786209,0.0424351,277.0,False,0.005133837638095238
TFAP2B,TFAP2B,MA0812.1,3.18189,0.000710022,0.863941,0.853532,0.0465392,277.0,False,0.005318466679245284
KLF16,KLF16,MA0741.1,3.16589,0.000750795,0.883479,0.870747,0.0567706,277.0,False,0.005571319906542056
CENPB,CENPB,MA0637.1,3.15577,0.000773881,0.789758,0.78272,0.0339059,277.0,False,0.005689458462962963
ATF7,ATF7,MA0834.1,3.10131,0.000914038,0.739013,0.727749,0.0700148,277.0,False,0.00665822176146789
TFAP2C,TFAP2C,MA0815.1,3.09972,0.000943884,0.820782,0.809526,0.0490925,277.0,False,0.006769050288288289
XBP1,XBP1,MA0844.1,3.09247,0.000946303,0.76232,0.754141,0.0487042,277.0,False,0.006769050288288289
TFE3,TFE3,MA0831.2,3.06994,0.00102308,0.862826,0.852278,0.0621266,277.0,False,0.007252906428571428
GLIS1,GLIS1,MA0735.1,3.05892,0.00107526,0.709794,0.701599,0.0411368,277.0,False,0.0075553667256637175
TFAP2B,TFAP2B,MA0813.1,3.01161,0.0012678,0.826582,0.816155,0.0469733,277.0,False,0.008830115789473684
TFAP2A,TFAP2A,MA0872.1,2.9964,0.0013332,0.815447,0.804318,0.0502823,277.0,False,0.00920487652173913
FOSB,FOSB::JUNB,MA1136.1,2.97614,0.0013906,0.790562,0.780211,0.0668366,277.0,False,0.009437063247863248
JUNB,FOSB::JUNB,MA1136.1,2.97614,0.0013906,0.790562,0.780211,0.0668366,277.0,False,0.009437063247863248
FOSL1,FOSL1::JUN,MA1129.1,2.94881,0.00152256,0.77588,0.765238,0.0685907,277.0,False,0.01015892974789916
JUN,FOSL1::JUN,MA1129.1,2.94881,0.00152256,0.77588,0.765238,0.0685907,277.0,False,0.01015892974789916
CREM,CREM,MA0609.2,2.92303,0.00165302,0.737482,0.727025,0.0691763,277.0,False,0.010937482333333333
ZIC4,ZIC4,MA0751.1,2.86204,0.00204906,0.81406,0.806296,0.0402488,277.0,False,0.01344589785123967
ELF3,ELF3,MA0640.2,2.83431,0.00222594,0.828654,0.820002,0.0492536,277.0,False,0.014486855409836064
Klf12,Klf12,MA0742.1,2.8107,0.00240598,0.81826,0.809666,0.0462858,277.0,False,0.015531285528455284
Znf423,Znf423,MA0116.1,2.78574,0.00259324,0.833499,0.826226,0.0415153,277.0,False,0.016605101290322583
TP73,TP73,MA0861.1,2.77548,0.00264652,0.749274,0.74256,0.0453932,277.0,False,0.01681069504
ZBTB7C,ZBTB7C,MA0695.1,2.77056,0.00270887,0.829583,0.822194,0.0448292,277.0,False,0.01707018079365079
TFAP2B,TFAP2B,MA0811.1,2.76819,0.00275931,0.865616,0.857551,0.0396748,277.0,False,0.017251119212598424
IRF5,IRF5,MA1420.1,2.73175,0.00304313,0.753416,0.74655,0.0441582,277.0,False,0.01887691578125
NFYA,NFYA,MA0060.3,2.71326,0.00321897,0.829254,0.818924,0.0670982,277.0,False,0.01981288511627907
MLXIPL,MLXIPL,MA0664.1,2.70193,0.00332332,0.804547,0.795318,0.0623718,277.0,False,0.020297816
MNT,MNT,MA0825.1,2.69638,0.00340946,0.844491,0.83503,0.0558222,277.0,False,0.020664971297709923
ATF3,ATF3,MA0605.2,2.68767,0.00344926,0.747938,0.737623,0.0755637,277.0,False,0.02074782151515152
E2F8,E2F8,MA0865.1,2.68537,0.00351198,0.740278,0.732586,0.0484589,277.0,False,0.020908982686567164
ZIC5,ZIC5,MA1584.1,2.68673,0.00352872,0.782096,0.774101,0.0425515,277.0,False,0.020908982686567164
MAZ,MAZ,MA1522.1,2.68033,0.0036135,0.890224,0.877914,0.0585887,277.0,False,0.021252733333333333
TFEB,TFEB,MA0692.1,2.66996,0.00364981,0.830381,0.821723,0.061435,277.0,False,0.02130844955882353
SPIB,SPIB,MA0081.2,2.66625,0.00371028,0.785518,0.777921,0.0501326,277.0,False,0.021503374598540147
FOSB,FOSB::JUN,MA1127.1,2.62542,0.0041722,0.763195,0.753617,0.0683104,277.0,False,0.02383256690647482
JUN,FOSB::JUN,MA1127.1,2.62542,0.0041722,0.763195,0.753617,0.0683104,277.0,False,0.02383256690647482
TFAP2C,TFAP2C,MA0524.2,2.6062,0.0044911,0.861213,0.853662,0.0395514,277.0,False,0.025470952857142855
ZNF148,ZNF148,MA1653.1,2.5359,0.00552644,0.862602,0.850645,0.057768,277.0,False,0.03112052028368794
TFCP2,TFCP2,MA0145.3,2.52262,0.00567792,0.809997,0.802875,0.0458123,277.0,False,0.03174836957746479
OSR1,OSR1,MA1542.1,2.51781,0.00578463,0.840574,0.833809,0.0392005,277.0,False,0.03211885468531468
ZIC1,ZIC1,MA0696.1,2.43985,0.00718791,0.781382,0.774242,0.0453608,277.0,False,0.03963333708333333
MAX,MAX,MA0058.3,2.42657,0.00744521,0.832435,0.823549,0.0589833,277.0,False,0.04076894303448276
ZBTB6,ZBTB6,MA1581.1,2.40788,0.00783928,0.833576,0.826086,0.0501917,277.0,False,0.042632796712328766
NFYC,NFYC,MA1644.1,2.38559,0.00829828,0.826966,0.817713,0.0682481,277.0,False,0.04478519445945946
KLF13,KLF13,MA0657.1,2.38601,0.00834787,0.745578,0.739248,0.0401027,277.0,False,0.04478519445945946
HES6,HES6,MA1493.1,2.35593,0.00904719,0.80762,0.801229,0.0424243,277.0,False,0.04821120040268457
MTF1,MTF1,MA0863.1,2.32278,0.00990083,0.734519,0.728912,0.0369054,277.0,False,0.05240839346666666
KLF10,KLF10,MA1511.1,2.30268,0.0104526,0.869136,0.861439,0.0503028,277.0,False,0.054962678145695366
FOSL2,FOSL2::JUN,MA1131.1,2.27812,0.0110465,0.785726,0.777587,0.066561,277.0,False,0.05732628104575164
JUN,FOSL2::JUN,MA1131.1,2.27812,0.0110465,0.785726,0.777587,0.066561,277.0,False,0.05732628104575164
JDP2,JDP2,MA0656.1,2.27101,0.0112486,0.746954,0.738511,0.0700497,277.0,False,0.057514611538461546
FOSL2,FOSL2::JUND,MA1145.1,2.26902,0.0113001,0.764264,0.756443,0.0657239,277.0,False,0.057514611538461546
JUND,FOSL2::JUND,MA1145.1,2.26902,0.0113001,0.764264,0.756443,0.0657239,277.0,False,0.057514611538461546
ZSCAN29,ZSCAN29,MA1602.1,2.24289,0.0121286,0.790453,0.784442,0.0491396,277.0,False,0.061338270063694265
ATF6,ATF6,MA1466.1,2.20812,0.0133342,0.74173,0.735722,0.045278,277.0,False,0.06700857468354429
Plagl1,Plagl1,MA1615.1,2.19757,0.0137923,0.833996,0.825969,0.0501649,277.0,False,0.06870730124999999
Creb5,Creb5,MA0840.1,2.19143,0.0138453,0.764626,0.756349,0.0702812,277.0,False,0.06870730124999999
NR2C1,NR2C1,MA1535.1,2.18283,0.0142515,0.917536,0.9102,0.0535822,277.0,False,0.0702837950310559
KLF4,KLF4,MA0039.4,2.1731,0.0146733,0.888614,0.879556,0.0582149,277.0,False,0.07191728518518518
ZNF449,ZNF449,MA1656.1,2.15668,0.015241,0.807465,0.800995,0.0468941,277.0,False,0.07384248414634147
MYCN,MYCN,MA0104.4,2.15645,0.0152521,0.795681,0.788166,0.0542697,277.0,False,0.07384248414634147
REST,REST,MA0138.2,2.13181,0.0161582,0.695314,0.690243,0.0413408,277.0,False,0.07775521696969696
JUN,JUN::JUNB,MA1133.1,2.12177,0.0165094,0.777616,0.770415,0.063791,277.0,False,0.07849379401197605
JUNB,JUN::JUNB,MA1133.1,2.12177,0.0165094,0.777616,0.770415,0.063791,277.0,False,0.07849379401197605
MYBL2,MYBL2,MA0777.1,2.09804,0.0175771,0.717249,0.71184,0.0448312,277.0,False,0.08307272261904762
RUNX2,RUNX2,MA0511.2,2.08037,0.0183851,0.836809,0.830783,0.0487947,277.0,False,0.08637733372781066
MYC,MYC,MA0147.3,2.05005,0.0198813,0.814846,0.807524,0.0533717,277.0,False,0.09285736588235295
MYBL1,MYBL1,MA0776.1,2.02486,0.0210281,0.748551,0.74297,0.0475301,277.0,False,0.09763924795321638
NR2F1,NR2F1,MA0017.2,2.0128,0.0216815,0.816035,0.809668,0.0522949,277.0,False,0.10008785465116278
E2F7,E2F7,MA0758.1,2.00175,0.0222301,0.697257,0.69133,0.0509585,277.0,False,0.1020271641618497
NR5A1,NR5A1,MA1540.1,1.99493,0.0226194,0.851274,0.845569,0.0477932,277.0,False,0.10321726206896552
NR2C2,NR2C2,MA1536.1,1.95228,0.0250788,0.951202,0.947009,0.0333632,277.0,False,0.11378609828571429
RXRG,RXRG,MA1556.1,1.93788,0.0259448,0.765409,0.760278,0.0407269,277.0,False,0.11704642727272728
ZNF135,ZNF135,MA1587.1,1.91285,0.0274527,0.791623,0.785202,0.0544671,277.0,False,0.12314939999999999
PLAG1,PLAG1,MA0163.1,1.89839,0.0284643,0.80626,0.800424,0.0450069,277.0,False,0.12696996741573036
TP63,TP63,MA0525.2,1.88619,0.0290416,0.701368,0.696725,0.0460288,277.0,False,0.12882139888268157
PLAGL2,PLAGL2,MA1548.1,1.87014,0.0304408,0.854223,0.846444,0.0538674,277.0,False,0.13427775111111112
GLIS3,GLIS3,MA0737.1,1.85174,0.0315956,0.747289,0.742723,0.0386119,277.0,False,0.13860169281767956
ETV4,ETV4,MA0764.2,1.81385,0.0343582,0.890601,0.883767,0.0611653,277.0,False,0.14899453152173914
FOSL2,FOSL2::JUNB,MA1139.1,1.80944,0.0345277,0.755401,0.74857,0.0710048,277.0,False,0.14899453152173914
JUNB,FOSL2::JUNB,MA1139.1,1.80944,0.0345277,0.755401,0.74857,0.0710048,277.0,False,0.14899453152173914
NR4A2,NR4A2,MA0160.1,1.76038,0.0385689,0.898299,0.893566,0.0467457,277.0,False,0.1655335491891892
MITF,MITF,MA0620.3,1.75153,0.0392037,0.757094,0.751349,0.0621725,277.0,False,0.16735342903225806
TFAP2C,TFAP2C,MA0814.2,1.74978,0.0396934,0.831482,0.825276,0.0488943,277.0,False,0.16853775187165776
Smad4,Smad4,MA1153.1,1.73656,0.0406,0.861954,0.855839,0.061839,277.0,False,0.17147021276595745
ZNF740,ZNF740,MA0753.2,1.73124,0.0412291,0.810453,0.803708,0.0590826,277.0,False,0.17320584867724867
IRF7,IRF7,MA0772.1,1.68007,0.0459158,0.766044,0.760339,0.054134,277.0,False,0.19187971157894737
SPIC,SPIC,MA0687.1,1.67235,0.0465862,0.808341,0.803793,0.0464031,277.0,False,0.19366200418848167
OVOL1,OVOL1,MA1544.1,1.66245,0.047596,0.752186,0.747231,0.0495333,277.0,False,0.19682929166666666
HSF4,HSF4,MA0771.1,1.65781,0.048139,0.786624,0.781862,0.0445531,277.0,False,0.19804334715025906
Klf1,Klf1,MA0493.1,1.64304,0.0496418,0.870756,0.865753,0.0471274,277.0,False,0.20259355612244898
HNF4A,HNF4A,MA1494.1,1.63871,0.0498187,0.731974,0.727653,0.0499007,277.0,False,0.20259355612244898
CREB3L1,CREB3L1,MA0839.1,1.63858,0.0500105,0.741462,0.73715,0.0440539,277.0,False,0.20259355612244898
ZKSCAN5,ZKSCAN5,MA1652.1,1.61698,0.0522451,0.826406,0.821351,0.0539637,277.0,False,0.21057162131979698
ZNF682,ZNF682,MA1599.1,1.60129,0.0542937,0.771863,0.766683,0.0399348,277.0,False,0.2177232212121212
MAX,MAX::MYC,MA0059.1,1.58281,0.0560886,0.802361,0.797632,0.0487705,277.0,False,0.222671742
MYC,MAX::MYC,MA0059.1,1.58281,0.0560886,0.802361,0.797632,0.0487705,277.0,False,0.222671742
FOS,FOS::JUN,MA1126.1,1.5742,0.0568119,0.75339,0.74861,0.0586549,277.0,False,0.22331014158415838
JUN,FOS::JUN,MA1126.1,1.5742,0.0568119,0.75339,0.74861,0.0586549,277.0,False,0.22331014158415838
IRF3,IRF3,MA1418.1,1.51055,0.0646828,0.709268,0.705022,0.0485383,277.0,False,0.25299577931034484
RXRB,RXRB,MA0855.1,1.48322,0.0681782,0.723843,0.719728,0.0492178,277.0,False,0.2645216809756098
SMAD5,SMAD5,MA1557.1,1.48293,0.0682959,0.785759,0.781728,0.0458578,277.0,False,0.2645216809756098
Nr2f6,Nr2f6,MA0728.1,1.45523,0.0721379,0.717173,0.713006,0.0449584,277.0,False,0.2776384019323671
IKZF1,IKZF1,MA1508.1,1.45293,0.0723818,0.835755,0.831165,0.0522521,277.0,False,0.2776384019323671
RARA,RARA,MA0729.1,1.44296,0.073854,0.698109,0.694408,0.0399626,277.0,False,0.28192344230769234
VEZF1,VEZF1,MA1578.1,1.41287,0.0782719,0.872688,0.867548,0.0522519,277.0,False,0.29735831866028706
Rxra,Rxra,MA0512.2,1.35725,0.086415,0.726677,0.722924,0.049779,277.0,False,0.326731
RARB,RARB,MA1552.1,1.31719,0.0931301,0.757783,0.754601,0.0386334,277.0,False,0.3504516559241706
NFKB2,NFKB2,MA0778.1,1.28457,0.0986898,0.760083,0.755761,0.0542191,277.0,False,0.3696212320754717
GCM2,GCM2,MA0767.1,1.27136,0.101025,0.83848,0.835222,0.0409986,277.0,False,0.3765908450704225
RXRG,RXRG,MA0856.1,1.26617,0.101754,0.733337,0.729869,0.0489673,277.0,False,0.3775358691588785
ESRRA,ESRRA,MA0592.3,1.26324,0.102332,0.7803,0.776198,0.056478,277.0,False,0.37791445581395355
GCM1,GCM1,MA0646.1,1.25987,0.103028,0.807932,0.804757,0.0416126,277.0,False,0.37872329629629625
THRB,THRB,MA1574.1,1.20134,0.113837,0.801329,0.798607,0.0399733,277.0,False,0.41652800921658983
HOXA9,HOXA9,MA0594.2,1.17679,0.118795,0.86249,0.859193,0.0458588,277.0,False,0.43267536697247705
TP53,TP53,MA0106.3,1.14577,0.124954,0.710596,0.707924,0.041136,277.0,False,0.4530295707762557
Zic1,Zic1::Zic2,MA1628.1,1.13881,0.126642,0.873271,0.869542,0.050191,277.0,False,0.45437451121076233
Zic2,Zic1::Zic2,MA1628.1,1.13881,0.126642,0.873271,0.869542,0.050191,277.0,False,0.45437451121076233
PROX1,PROX1,MA0794.1,1.13481,0.127488,0.761886,0.758873,0.040402,277.0,False,0.45437451121076233
HOXD13,HOXD13,MA0909.2,1.13347,0.127614,0.812613,0.809276,0.0492941,277.0,False,0.45437451121076233
NR1I2,NR1I2,MA1533.1,1.10344,0.133973,0.787689,0.785427,0.0351649,277.0,False,0.47488643750000004
