"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"ELK1","ELK1","MA0028.2","9.62398",2.20463e-22,0.844658,0.805366,0.0692063,218,"False",1.75047622e-19,2.97076636837325e-12,6.01933715300983e-10,0.68506901964184,0.684763681333511,0.277192937522881,0.847078702109006,0.949378598943762
"ELK3","ELK3","MA0759.1","9.25108",7.99199e-21,0.862165,0.827514,0.0629911,218,"False",3.17282003e-18,0.0027507281077751,0.000660199956491278,0.462471187976226,0.461226951289718,0.0954431541811112,0.749215042049724,0.846745811353226
"ELK4","ELK4","MA0076.2","9.16831",1.81288e-20,0.887185,0.852902,0.0586576,218,"False",4.4763338e-18,1.42221194356722e-12,4.4050556670906e-06,0.888151243010812,0.887960029285804,-0.00308464721569026,0.897232152848274,0.883266743859059
"FEV","FEV","MA0156.2","9.14276",2.25508e-20,0.873128,0.840666,0.057637,218,"False",4.4763338e-18,NA,NA,NA,NA,NA,NA,NA
"FLI1","FLI1","MA0475.2","9.10938",3.06703e-20,0.862382,0.82927,0.059292,218,"False",4.87044364e-18,NA,NA,NA,NA,NA,NA,NA
"ETS1","ETS1","MA0098.3","8.97106",1.11921e-19,0.877642,0.846278,0.0550239,218,"False",1.4810879e-17,1.11190689416626e-08,0.0156237668955435,0.921851112214014,0.921851579102261,-0.157274766391784,0.596309380328159,0.665255812069739
"ERG","ERG","MA0474.2","8.4906",7.97623e-18,0.87778,0.84857,0.0552554,218,"False",8.353267075e-16,NA,NA,NA,NA,NA,NA,NA
"ERF","ERF","MA0760.1","8.48405",8.41639e-18,0.860225,0.83128,0.0551172,218,"False",8.353267075e-16,3.46832588186105e-16,1.32385343477526e-14,0.82418112007084,0.823636510425337,0.119866620777697,0.0129437787697362,0.0653044926785429
"ETS2","ETS2","MA1484.1","8.32189",3.3642e-17,0.877739,0.848397,0.0575759,218,"False",2.967972e-15,2.39557833566981e-35,3.568637157862e-20,0.716056867281458,0.716627027243831,0.0467641558885695,0.383045069873415,0.759223793398908
"ETV5","ETV5","MA0765.2","7.88717",1.23278e-15,0.882597,0.853063,0.0610702,218,"False",9.7882732e-14,1.33366577609804e-88,4.7648423290615e-57,0.743959247840043,0.744899344831683,-0.0294534921578857,0.0506272357464406,0.12131107956551
"ZBTB7A","ZBTB7A","MA0750.2","7.87869",1.36205e-15,0.861001,0.829929,0.0596938,218,"False",9.83152454545454e-14,0.763404268301703,0.308476160028187,NA,NA,NA,0.627230583146274,0.894529047097813
"ETV2","ETV2","MA0762.1","7.69723",5.60373e-15,0.831132,0.805106,0.055152,218,"False",3.70780135e-13,NA,NA,NA,NA,NA,NA,NA
"ETV3","ETV3","MA0763.1","7.58917",1.29194e-14,0.860709,0.835857,0.0547022,218,"False",7.890772e-13,6.56380568644574e-13,4.17280711918231e-10,0.799178246054465,0.799335850457266,0.228446958486085,0.00136187842686355,0.0236324919449185
"ETV6","ETV6","MA0645.1","7.25828",1.63341e-13,0.877764,0.851358,0.0578216,218,"False",9.26376814285714e-12,1.07339403374884e-26,4.82365060683996e-15,0.925760487759896,0.925990582903923,0.0135696363681327,0.00279586140758891,0.529135172295357
"ELF2","ELF2","MA1483.1","7.13403",4.01646e-13,0.81538,0.790052,0.0591033,218,"False",2.12604616e-11,4.86986407050099e-30,5.33712701371437e-12,0.825169800534343,0.824638352818643,-0.0859817096243307,0.152482983805996,0.765425224508755
"ELF4","ELF4","MA0641.1","6.56482",2.21827e-11,0.803564,0.779983,0.059114,218,"False",1.1008164875e-09,NA,NA,NA,NA,NA,NA,NA
"YY2","YY2","MA0748.2","6.47644",4.08968e-11,0.849356,0.821895,0.0656019,218,"False",1.91012112941176e-09,NA,NA,NA,NA,NA,NA,NA
"ZBTB33","ZBTB33","MA0527.1","6.3265",1.09045e-10,0.796032,0.772676,0.0587551,218,"False",4.81009611111111e-09,2.27651563311092e-05,1.16828262030132e-07,0.388633362472728,0.386746456188426,0.594667878798143,0.731457092362289,0.875625413307344
"SP2","SP2","MA0516.2","5.65462",7.18806e-09,0.810319,0.78945,0.0505134,218,"False",3.00385244210526e-07,0.40886293144802,0.109301636904825,NA,NA,NA,0.222226704299615,0.169490142012525
"HINFP","HINFP","MA0131.2","5.64113",7.89592e-09,0.840985,0.819262,0.0476248,218,"False",3.13468024e-07,3.5499471007754e-05,0.00198346011571128,0.946142431211178,NA,0.0440920451064368,0.00147766888954681,0.00928888263736649
"NRF1","NRF1","MA0506.1","5.62285",8.63141e-09,0.871207,0.844252,0.0665504,218,"False",3.26349501904762e-07,2.74347443311857e-31,8.59133325468693e-19,0.874750737979355,0.874394120357568,-0.0497595083636545,2.34689533833632e-05,0.199374015749818
"Gmeb1","Gmeb1","MA0615.1","5.49443",1.84324e-08,0.833539,0.817285,0.0358046,218,"False",6.65242072727273e-07,3.77167188916094e-09,8.46459077146043e-06,0.617102408901761,0.615884088465098,0.0240705562492343,0.56090407777414,0.571117373217602
