"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"ZFP57","ZFP57","MA1583.1","4.58945",2.19368e-06,0.855806,0.822293,0.0481767,57,"False",0.00174178192,NA,NA,NA,NA,NA,NA,NA
"NRF1","NRF1","MA0506.1","4.11406",1.92446e-05,0.882744,0.844252,0.0603279,57,"False",0.0076401062,2.74347443311857e-31,8.59133325468693e-19,0.874750737979355,0.874394120357568,-0.0497595083636545,2.34689533833632e-05,0.199374015749818
"TCFL5","TCFL5","MA0632.2","3.59305",0.000161945,0.867342,0.835763,0.061382,57,"False",0.0378434295,0.0283337398141171,0.0324511169230012,NA,NA,NA,0.605823259364659,0.506651864165682
"TFAP2E","TFAP2E","MA1569.1","3.55102",0.000190647,0.906183,0.876258,0.049826,57,"False",0.0378434295,0.299258696066261,0.275278784752456,NA,NA,NA,0.184801418063722,0.10895316297333
"KLF6","KLF6","MA1517.1","3.48123",0.000248109,0.907029,0.880258,0.0442701,57,"False",0.0393997092,7.48155714079118e-13,4.99772563269119e-20,0.558911057735706,0.558116959788681,0.315520678352894,2.78024268463027e-07,0.002622940834159
"KLF14","KLF14","MA0740.1","3.36707",0.000376607,0.844303,0.818128,0.0563346,57,"False",0.0467832078333333,NA,NA,NA,NA,NA,NA,NA
"EGR3","EGR3","MA0732.1","3.31432",0.000455968,0.808235,0.780667,0.0565541,57,"False",0.0467832078333333,3.45178919413226e-39,3.89629223691053e-26,0.925760487759896,0.925990582903923,-0.0320041125305667,8.33650980296515e-08,0.0399752560457247
"KLF13","KLF13","MA0657.1","3.30376",0.000472318,0.758526,0.739248,0.0460598,57,"False",0.0467832078333333,0.558958536379873,0.893423369255785,NA,NA,NA,0.647189786644946,0.892623904776838
"ZBTB14","ZBTB14","MA1650.1","3.2457",0.000582662,0.852114,0.820331,0.0579604,57,"False",0.0467832078333333,3.86720109801658e-15,1.23476190670445e-11,0.890708323267785,0.890522601767746,0.156372637440344,0.101728286782842,0.39458133947101
"ZIC5","ZIC5","MA1584.1","3.2225",0.000631305,0.795194,0.774101,0.0427357,57,"False",0.0467832078333333,NA,NA,NA,NA,NA,NA,NA
"EGR1","EGR1","MA0162.4","3.19151",0.000703552,0.842254,0.812172,0.0588602,57,"False",0.0467832078333333,7.27742019341422e-27,1.90977031975995e-12,0.359060497769574,0.356766579311231,-0.226727657799351,0.000977641118538206,0.0328488510611074
"ZNF449","ZNF449","MA1656.1","3.1886",0.000707051,0.822034,0.800995,0.0568627,57,"False",0.0467832078333333,0.000418737282352032,0.000461918990192706,0.839733778198284,0.839245523408744,0.260808039564386,0.437019640327709,0.779469765244944
"SP9","SP9","MA1564.1","3.12362",0.000887908,0.892398,0.865208,0.0561535,57,"False",0.0520948504285714,NA,NA,NA,NA,NA,NA,NA
"KLF2","KLF2","MA1515.1","3.1138",0.000918549,0.919898,0.894352,0.0502877,57,"False",0.0520948504285714,NA,NA,NA,NA,NA,NA,NA
"ZIC1","ZIC1","MA0696.1","3.02384",0.00124039,0.793698,0.774242,0.0432359,57,"False",0.0589879315789474,NA,NA,NA,NA,NA,NA,NA
"SP3","SP3","MA0746.2","3.02181",0.00124881,0.878863,0.852593,0.058237,57,"False",0.0589879315789474,1.4872053433794e-08,0.000905925663962031,NA,NA,NA,0.00134596625525008,0.104608259278037
"HINFP","HINFP","MA0131.2","3.00858",0.00130632,0.841883,0.819262,0.0441306,57,"False",0.0589879315789474,3.5499471007754e-05,0.00198346011571128,0.946142431211178,NA,0.0440920451064368,0.00147766888954681,0.00928888263736649
"ZIC3","ZIC3","MA0697.1","2.98679",0.00140078,0.805002,0.786209,0.0436022,57,"False",0.0589879315789474,NA,NA,NA,NA,NA,NA,NA
"KLF15","KLF15","MA1513.1","2.98451",0.00141155,0.899588,0.860109,0.0900642,57,"False",0.0589879315789474,5.969363429168e-08,0.000338094080089978,0.945841357828434,0.945509343834557,0.124600303183484,0.0160797725476181,0.441869334481169
"E2F1","E2F1","MA0024.3","2.95062",0.00157517,0.788005,0.7698,0.0444959,57,"False",0.062534249,7.27636490113767e-11,3.41388922613648e-09,0.586334801202892,0.584835015872579,0.435156491506317,0.39512466135215,0.757518630599718
"ZBTB33","ZBTB33","MA0527.1","2.89816",0.00186272,0.793546,0.772676,0.0561502,57,"True",0.06724783,2.27651563311092e-05,1.16828262030132e-07,0.388633362472728,0.386746456188426,0.594667878798143,0.731457092362289,0.875625413307344
"KLF5","KLF5","MA0599.1","2.89866",0.00186329,0.951116,0.92756,0.0546253,57,"False",0.06724783,5.21575193683571e-11,2.46055286743939e-06,0.990367624527067,0.990351166379798,0.0459610466220064,0.0158572690249032,0.128023652648656
"SP8","SP8","MA0747.1","2.88422",0.00195217,0.890471,0.870403,0.0442031,57,"False",0.0673923034782609,NA,NA,NA,NA,NA,NA,NA
"TFAP2C","TFAP2C","MA0815.1","2.83992",0.0022419,0.832221,0.809526,0.0584479,57,"False",0.0735705130769231,NA,NA,NA,NA,NA,NA,NA
"TFAP2A","TFAP2A","MA0872.1","2.82925",0.00231869,0.827442,0.804318,0.0585382,57,"False",0.0735705130769231,NA,NA,NA,NA,NA,NA,NA
"EGR2","EGR2","MA0472.2","2.81712",0.00240911,0.828645,0.808129,0.0505099,57,"False",0.0735705130769231,1.34590230292005e-23,2.22652138401044e-16,0.743934572397113,0.744874745017937,0.0543509185522048,0.128757985002427,0.703381164222804
"KLF16","KLF16","MA0741.1","2.79596",0.0025753,0.895481,0.870747,0.0558368,57,"False",0.0757328962962963,3.15217017169705e-15,7.7401958666831e-16,0.703189725668247,0.703541561615633,0.259971474430746,0.000214331309427123,0.110479287987431
"TFAP2B","TFAP2B","MA0812.1","2.75079",0.00295706,0.873328,0.853532,0.0489728,57,"False",0.0812939546666667,NA,NA,NA,NA,NA,NA,NA
"EGR4","EGR4","MA0733.1","2.73917",0.00306679,0.798516,0.780201,0.0408683,57,"False",0.0812939546666667,3.88146519093796e-13,1.52449549144656e-08,0.781617792669042,0.781865305877319,-0.0463864100375704,0.0114381822555411,0.270233049332846
"PLAGL2","PLAGL2","MA1548.1","2.73861",0.00307156,0.871513,0.846444,0.0569728,57,"False",0.0812939546666667,0.00819881413140029,6.36752034954057e-05,0.691868938070099,0.691998852995107,0.606863294080586,0.768307060515965,0.737247213935807
"ZIC4","ZIC4","MA0751.1","2.69834",0.00346594,0.822396,0.806296,0.0415542,57,"False",0.0887727858064516,NA,NA,NA,NA,NA,NA,NA
"KLF11","KLF11","MA1512.1","2.66562",0.0038268,0.886951,0.865068,0.050508,57,"False",0.094952475,5.99220470485101e-05,0.000275431909206997,0.775038760519813,0.77555791205294,0.107439112235395,0.0251050948355294,0.121644525571617
"CTCF","CTCF","MA0139.1","2.60645",0.00454799,0.794473,0.779428,0.0434078,57,"False",0.109427395757576,2.63600574573633e-10,4.0200056720519e-06,NA,NA,NA,0.669080706896203,0.546821613652762
"KLF3","KLF3","MA1516.1","2.57455",0.00499605,0.867021,0.846119,0.0542872,57,"False",0.116672461764706,0.0132785599032887,0.227284685579491,NA,NA,NA,0.0963744705566476,0.408320675113309
"Gmeb1","Gmeb1","MA0615.1","2.56124",0.00519478,0.832081,0.817285,0.0360561,57,"False",0.117847294857143,3.77167188916094e-09,8.46459077146043e-06,0.617102408901761,0.615884088465098,0.0240705562492343,0.56090407777414,0.571117373217602
"Zfx","Zfx","MA0146.2","2.54345",0.0054633,0.877061,0.855406,0.0580163,57,"False",0.120496116666667,0.0017879527235495,0.000152969605719888,0.555087235076562,0.553417093842031,0.21201186429102,0.000593452420976558,0.0685842961060611
"NR2C2","NR2C2","MA0504.1","2.49832",0.00621267,0.836311,0.823751,0.0337352,57,"False",0.13332054,0.0672280242870101,0.434282635590338,NA,NA,NA,0.0268655493773719,0.643799525709974
"TFAP2B","TFAP2B","MA0813.1","2.48048",0.00652562,0.835056,0.816155,0.0573913,57,"False",0.136351112631579,NA,NA,NA,NA,NA,NA,NA
"PLAG1","PLAG1","MA0163.1","2.46409",0.00683994,0.817085,0.800424,0.0449815,57,"False",0.138434297,0.000773640061912646,0.00216915503868796,0.617102408901761,0.615884088465098,0.439725489370749,0.378575752099948,0.0731814900115252
"CREB3L4","CREB3L4","MA1474.1","2.45694",0.00697402,0.810212,0.795119,0.0435241,57,"False",0.138434297,NA,NA,NA,NA,NA,NA,NA
"GLI3","GLI3","MA1491.1","2.41779",0.00777014,0.796903,0.782675,0.0432527,57,"False",0.150475394146341,NA,NA,NA,NA,NA,NA,NA
"MAZ","MAZ","MA1522.1","2.38798",0.00843252,0.902055,0.877914,0.0726499,57,"False",0.156633101818182,1.02921619950869e-12,3.81787150902595e-07,0.626772139611538,0.625885422008514,0.0451061568934663,0.0186471623464836,0.152218726189119
"KLF4","KLF4","MA0039.4","2.38253",0.0085715,0.901402,0.879556,0.0533283,57,"False",0.156633101818182,NA,NA,NA,NA,NA,NA,NA
"HES1","HES1","MA1099.2","2.3776",0.00867992,0.873119,0.85239,0.0576113,57,"False",0.156633101818182,NA,NA,NA,NA,NA,NA,NA
"GLIS2","GLIS2","MA0736.1","2.36434",0.00899276,0.802542,0.7882,0.0427727,57,"False",0.158672254222222,0.00518615063603749,0.986222561832,0.65728593452107,0.656620226595271,-3.04453567546372,0.469932880360164,0.854966789021971
"Plagl1","Plagl1","MA1615.1","2.3478",0.00940218,0.844838,0.825969,0.0570268,57,"False",0.162289802608696,1.37401117283815e-06,0.00217843584918653,0.946586920864952,0.946358764262871,-0.119285406319854,0.137698769883083,0.458253596209588
"ZNF148","ZNF148","MA1653.1","2.33005",0.00986235,0.874831,0.850645,0.0717381,57,"False",0.166610763829787,2.60431097500123e-19,1.7464329293159e-12,0.932103900195972,0.93235198513123,-0.107771121926001,0.000219045023875846,0.136011332234139
"ZNF460","ZNF460","MA1596.1","2.30847",0.010451,0.799947,0.777914,0.0611785,57,"False",0.172876958333333,0.98798584617657,0.233823208900852,NA,NA,NA,0.0619301151737454,0.036271873723362
"GLI2","GLI2","MA0734.2","2.2945",0.0108327,0.778416,0.764694,0.0442664,57,"False",0.174051152,NA,NA,NA,NA,NA,NA,NA
"KLF10","KLF10","MA1511.1","2.29063",0.0109604,0.878274,0.861439,0.0440002,57,"False",0.174051152,1.66688302260826e-18,1.01002663752175e-12,0.815640537535987,0.815326697510489,0.0427873146181439,0.0352028481901903,0.324273035751197
"SP4","SP4","MA0685.1","2.26482",0.0117063,0.81047,0.791926,0.0632889,57,"False",0.182251023529412,7.94148800599718e-17,2.66803165184359e-08,0.749355041539165,0.749979835424336,-0.189712334059202,0.0182265724551141,0.609795804116856
"TFAP2C","TFAP2C","MA0814.2","2.19471",0.0140383,0.842405,0.825276,0.0557018,57,"False",0.214354042307692,NA,NA,NA,NA,NA,NA,NA
"CTCFL","CTCFL","MA1102.2","2.17101",0.0149146,0.858967,0.839568,0.0606446,57,"False",0.22343759245283,NA,NA,NA,NA,NA,NA,NA
"Klf1","Klf1","MA0493.1","2.09351",0.0180988,0.879769,0.865753,0.0435305,57,"False",0.266119392592593,NA,NA,NA,NA,NA,NA,NA
"SP1","SP1","MA0079.4","2.0493",0.0201321,0.829928,0.812589,0.067168,57,"False",0.290634316363636,3.01832286015746e-20,3.57204136236744e-06,0.388320844870781,0.386408126477945,-0.478615930845522,0.264000400677414,0.988113407521202
"TFAP2A","TFAP2A","MA0810.1","2.01522",0.0218815,0.88683,0.873406,0.0429711,57,"False",0.306605189473684,NA,NA,NA,NA,NA,NA,NA
"SP2","SP2","MA0516.2","2.01234",0.0220107,0.803949,0.78945,0.0546514,57,"False",0.306605189473684,0.40886293144802,0.109301636904825,NA,NA,NA,0.222226704299615,0.169490142012525
"E2F2","E2F2","MA0864.2","1.98498",0.0234971,0.767103,0.755513,0.0419037,57,"False",0.317905488135593,NA,NA,NA,NA,NA,NA,NA
"VEZF1","VEZF1","MA1578.1","1.98289",0.0236227,0.883417,0.867548,0.053751,57,"False",0.317905488135593,0.0277479997636289,0.00160310504140279,0.477578709487175,0.475465252955394,0.922890869543507,0.480990793380952,0.831761673928345
"KLF9","KLF9","MA1107.2","1.93584",0.0263756,0.809762,0.794726,0.0508606,57,"False",0.349037106666667,2.48990070222694e-17,8.07650436693234e-12,0.990367624527067,0.990351166379798,0.0381846673669623,0.000244469795692959,0.0443969486916264
