"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"NFKB1","NFKB1","MA0105.4","2.90765",0.00181898,0.76815,0.722064,0.0436161,12,"False",0.971302120967742,2.51208947514214e-27,2.40789694197325e-17,0.760944012319006,0.757387439512278,0.0606294735001983,4.70768443102878e-08,0.00152719202128832,0.651094097430347,0.876243297421722,NA,0.99089712194382
"ZNF143","ZNF143","MA0088.2","2.64868",0.00402917,0.779073,0.746474,0.0647969,12,"False",0.971302120967742,1.83380215146603e-07,0.000579291657634101,0.719815533508615,0.716265936914983,-0.220834431936183,0.13828541149759,0.667803461552805,NA,NA,NA,NA
"NFKB2","NFKB2","MA0778.1","2.51825",0.00589259,0.796334,0.755761,0.0437417,12,"False",0.971302120967742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CLOCK","CLOCK","MA0819.1","2.37892",0.00867235,0.840741,0.808379,0.0483627,12,"False",0.971302120967742,2.3062547993143e-16,6.43935803489476e-07,0.850767588791166,0.851199744635457,-0.0305132513992256,0.00134909484702319,0.0344371136018196,NA,NA,NA,NA
"HIF1A","HIF1A","MA1106.1","2.22842",0.0129145,0.871991,0.833935,0.059206,12,"False",0.971302120967742,0.405211851185637,0.00235023609532126,0.564245435603572,0.558806859552048,1.52644908981739,0.000852804386033028,0.0149258208023723,NA,NA,NA,NA
"SNAI3","SNAI3","MA1559.1","2.12133",0.0169339,0.867215,0.835868,0.0489718,12,"False",0.971302120967742,3.62271793358903e-08,7.10478372470622e-07,0.889719391441743,0.889501059889494,0.240659887485484,0.940547221305421,0.983659953084627,NA,NA,NA,NA
"ZBTB7B","ZBTB7B","MA0694.1","2.04388",0.0204669,0.824341,0.796231,0.0470922,12,"False",0.971302120967742,0.0320341355553592,0.227802829567275,0.896645346029763,0.896324092110929,0.0537619205303262,0.00371265633862863,0.0295175887091877,NA,NA,NA,NA
"NR1D2","NR1D2","MA1532.1","1.91454",0.0277529,0.820504,0.800923,0.0382159,12,"False",0.971302120967742,3.63764461113822e-26,7.64695915912148e-15,0.945513333755178,0.945917066306615,0.0864322265920376,0.183351785097815,0.576506978071767,NA,NA,NA,NA
"GLIS2","GLIS2","MA0736.1","1.90221",0.0285495,0.813336,0.7882,0.0490536,12,"False",0.971302120967742,0.0332062454877703,0.9218524607054,0.760944012319006,NA,-1.79761156115674,0.355846492053075,0.696622424423264,NA,NA,NA,NA
"SNAI2","SNAI2","MA0745.2","1.87913",0.0300953,0.843815,0.814747,0.0497197,12,"False",0.971302120967742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NR1D1","NR1D1","MA1531.1","1.87194",0.030582,0.795381,0.773504,0.0450307,12,"False",0.971302120967742,0.0178807704164539,0.00293282592194756,0.945369813306655,0.945686444740733,0.287866878319044,0.091151221528752,0.183350240605667,NA,NA,NA,NA
"ZIC5","ZIC5","MA1584.1","1.87015",0.0307078,0.800769,0.774101,0.0530958,12,"False",0.971302120967742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZBTB14","ZBTB14","MA1650.1","1.82148",0.0342487,0.859192,0.820331,0.0656906,12,"False",0.971302120967742,9.57612187561572e-13,2.98947649395831e-08,0.968692922891547,0.968879928047261,0.0956008847234784,0.107964789335491,0.327343604817345,NA,NA,NA,NA
"MTF1","MTF1","MA0863.1","1.79208",0.0365349,0.749633,0.728912,0.0417565,12,"False",0.971302120967742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Klf1","Klf1","MA0493.1","1.77464",0.0379692,0.891635,0.865753,0.0304461,12,"False",0.971302120967742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HES6","HES6","MA1493.1","1.76849",0.0384521,0.82421,0.801229,0.0574265,12,"False",0.971302120967742,3.96158332548399e-05,0.147154848232971,0.862360725823685,0.862890819087094,-0.306825221082215,0.111715701236872,0.330029047586957,NA,NA,NA,NA
"TCFL5","TCFL5","MA0632.2","1.76608",0.0386627,0.869577,0.835763,0.0732617,12,"False",0.971302120967742,0.0775927413380987,0.0450446727057483,NA,NA,NA,0.441870342405846,0.824160451987358,NA,NA,NA,NA
"ZBTB33","ZBTB33","MA0527.1","1.72317",0.042389,0.799705,0.772676,0.0702269,12,"False",0.971302120967742,4.19336672870725e-05,4.41863279717119e-07,0.554034352164937,0.54841085688269,0.601013904998929,0.591713684164083,0.899392887319585,NA,NA,NA,NA
"Stat6","Stat6","MA0520.1","1.70573",0.0439883,0.835671,0.809161,0.0693305,12,"False",0.971302120967742,0.745169258139277,0.51261907539824,NA,NA,NA,0.413973742707471,0.768108979539049,0.628679277249308,0.634573841963653,NA,0.266259080939575
"SPI1","SPI1","MA0080.5","1.68427",0.0460239,0.774891,0.751331,0.0619265,12,"False",0.971302120967742,0.589673717538233,0.114790281814955,NA,0.490697566739898,NA,0.547225566560638,0.736668870854314,NA,NA,NA,NA
"RFX7","RFX7","MA1554.1","1.66125",0.0483174,0.902452,0.884452,0.0267334,12,"False",0.971302120967742,4.5057204161877e-35,2.03954618925793e-19,0.93674128550718,0.937155242216117,-0.0366701949995651,3.91750898194699e-06,0.0416942793420466,NA,NA,NA,NA
"HIC2","HIC2","MA0738.1","1.59991",0.054792,0.924169,0.90489,0.0320541,12,"False",0.971302120967742,8.65045831198931e-14,5.82400095058078e-13,0.89851173705703,0.898425397833224,-0.116801704710875,0.981086773522688,0.287616830343282,NA,NA,NA,NA
"HOXA4","HOXA4","MA1496.1","1.58057",0.0569434,0.917616,0.895059,0.0623615,12,"False",0.971302120967742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Npas2","Npas2","MA0626.1","1.57221",0.0579279,0.866258,0.840522,0.0492103,12,"False",0.971302120967742,7.11439025800179e-26,6.95282364649833e-16,0.93674128550718,0.937155242216117,0.0926625103538096,0.00937943032260791,0.91636016992109,NA,NA,NA,NA
"TP63","TP63","MA0525.2","1.5671",0.0585059,0.715174,0.696725,0.047927,12,"False",0.971302120967742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Klf12","Klf12","MA0742.1","1.55265",0.0602164,0.83241,0.809666,0.056992,12,"False",0.971302120967742,3.9481326104868e-19,2.36503366113823e-17,0.980730280607895,0.980843802508195,0.0545473613783738,0.00011057453695511,0.0428893248097323,0.420026092274962,0.808627534012811,NA,0.400278284158549
"KLF13","KLF13","MA0657.1","1.55218",0.060288,0.758974,0.739248,0.0369278,12,"False",0.971302120967742,0.798210624150483,0.909700282257862,NA,NA,NA,0.657226207171034,0.722687130501667,NA,NA,NA,NA
"MYOD1","MYOD1","MA0499.2","1.52456",0.0636516,0.84739,0.825451,0.0520893,12,"False",0.971302120967742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ptf1a","Ptf1a","MA1620.1","1.5214",0.0640623,0.85713,0.833191,0.0398199,12,"False",0.971302120967742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TP73","TP73","MA0861.1","1.5016",0.0665469,0.759935,0.74256,0.0533219,12,"False",0.971302120967742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KLF5","KLF5","MA0599.1","1.49203",0.0678233,0.953973,0.92756,0.0505781,12,"False",0.971302120967742,7.4946206825534e-10,6.74961090708077e-06,0.968692922891547,0.968879928047261,0.0723002872706164,0.0380204089163037,0.128255828422243,NA,NA,NA,NA
"Spz1","Spz1","MA0111.1","1.46898",0.0708903,0.879775,0.866532,0.0296649,12,"False",0.971302120967742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARNT","ARNT::HIF1A","MA0259.1","1.46812",0.071,0.916033,0.890666,0.0633659,12,"False",0.971302120967742,5.89146163038268e-12,8.65512367513883e-08,0.822064106945239,0.821191687624402,-0.275752641517545,0.0349982380518486,0.318769386072846,NA,NA,NA,NA
"HIF1A","ARNT::HIF1A","MA0259.1","1.46812",0.071,0.916033,0.890666,0.0633659,12,"False",0.971302120967742,0.405211851185637,0.00235023609532126,0.564245435603572,0.558806859552048,1.52644908981739,0.000852804386033028,0.0149258208023723,NA,NA,NA,NA
"SNAI1","SNAI1","MA1558.1","1.46516",0.0713999,0.897457,0.875314,0.0574922,12,"False",0.971302120967742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KLF2","KLF2","MA1515.1","1.46403",0.0715723,0.920519,0.894352,0.0485001,12,"False",0.971302120967742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KLF6","KLF6","MA1517.1","1.4571",0.072523,0.904671,0.880258,0.0460054,12,"False",0.971302120967742,7.17309130544198e-11,5.17142186388518e-17,0.668657435620696,0.663501761935687,0.35893211590862,1.17879075385462e-05,0.00282156472781894,NA,NA,NA,NA
"MYC","MYC","MA0147.3","1.45087",0.0733846,0.83235,0.807524,0.0498799,12,"False",0.971302120967742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GLI3","GLI3","MA1491.1","1.4408",0.0747711,0.801145,0.782675,0.0556744,12,"False",0.971302120967742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GLIS3","GLIS3","MA0737.1","1.42622",0.0768778,0.759565,0.742723,0.0348254,12,"False",0.971302120967742,1.11481017667629e-09,8.57795893301909e-06,0.998739243687411,0.998743971572377,-0.0121565209117692,0.0558352951004631,0.406044064671569,NA,NA,NA,NA
"JUN","JUN","MA0488.1","1.41033",0.0791711,0.816958,0.794577,0.0679152,12,"False",0.971302120967742,1.95464093539373e-15,1.69279725686929e-13,0.862360725823685,0.862890819087094,0.103383842939547,0.00057011959572875,0.0518057619844582,NA,NA,NA,NA
"MAX","MAX::MYC","MA0059.1","1.40302",0.080289,0.817703,0.797632,0.0323025,12,"False",0.971302120967742,0.00230438275873719,0.0679537781768643,NA,NA,NA,0.715463256500784,0.31626678796943,0.566822758613713,0.787723173288058,NA,0.257060886568025
"MYC","MAX::MYC","MA0059.1","1.40302",0.080289,0.817703,0.797632,0.0323025,12,"False",0.971302120967742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZKSCAN5","ZKSCAN5","MA1652.1","1.39563",0.0813827,0.842232,0.821351,0.0493853,12,"False",0.971302120967742,0.552377753087432,0.0144744552949542,0.648232043507443,0.641230960807899,1.54263475381386,0.991943524563628,0.3129540926634,NA,NA,NA,NA
"TFAP2B","TFAP2B","MA0812.1","1.38404",0.0831331,0.875231,0.853532,0.0594076,12,"False",0.971302120967742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MNT","MNT","MA0825.1","1.38403",0.0831439,0.858286,0.83503,0.0557676,12,"False",0.971302120967742,0.000383382565498548,2.88176827395209e-06,0.870029922759231,0.870153289330864,0.338767743571619,0.00456604293257051,0.029920974964034,NA,NA,NA,NA
"Rbpjl","Rbpjl","MA1621.1","1.3689",0.0854933,0.852205,0.831368,0.0403196,12,"False",0.971302120967742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KLF15","KLF15","MA1513.1","1.35961",0.0869339,0.89929,0.860109,0.112788,12,"False",0.971302120967742,4.74628722421283e-07,0.00105302486950473,0.855516533530833,0.856076055698124,0.305100870570232,0.0124175287062871,0.131509664743524,NA,NA,NA,NA
"SP2","SP2","MA0516.2","1.35049",0.0883861,0.810644,0.78945,0.0607643,12,"False",0.971302120967742,0.701167122521381,0.157006250621692,NA,NA,NA,0.446277877198215,0.10042936785044,NA,NA,NA,NA
"TCF7","TCF7","MA0769.2","1.34592",0.0891298,0.849313,0.825329,0.0616132,12,"False",0.971302120967742,2.35122546473471e-05,0.00318027255273701,0.979779937023125,0.980005911588687,-0.077198271797245,0.734152852531859,0.898647103352697,NA,NA,NA,NA
"SPIB","SPIB","MA0081.2","1.34297",0.0895888,0.796234,0.777921,0.058098,12,"False",0.971302120967742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
