"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"ELK1","ELK1","MA0028.2","9.69814",1.06571e-22,0.845051,0.805366,0.0691223,217,"False",8.4617374e-20,2.97076636837325e-12,6.01933715300983e-10,0.68506901964184,0.684763681333511,0.277192937522881,0.847078702109006,0.949378598943762
"ELK3","ELK3","MA0759.1","9.30611",4.75715e-21,0.86245,0.827514,0.062995,217,"False",1.88858855e-18,0.0027507281077751,0.000660199956491278,0.462471187976226,0.461226951289718,0.0954431541811112,0.749215042049724,0.846745811353226
"FEV","FEV","MA0156.2","9.18168",1.56969e-20,0.873341,0.840666,0.0576843,217,"False",3.8271594e-18,NA,NA,NA,NA,NA,NA,NA
"ELK4","ELK4","MA0076.2","9.16172",1.92804e-20,0.887239,0.852902,0.0587877,217,"False",3.8271594e-18,1.42221194356722e-12,4.4050556670906e-06,0.888151243010812,0.887960029285804,-0.00308464721569026,0.897232152848274,0.883266743859059
"FLI1","FLI1","MA0475.2","9.1301",2.5309e-20,0.862533,0.82927,0.0593867,217,"False",4.0190692e-18,NA,NA,NA,NA,NA,NA,NA
"ETS1","ETS1","MA0098.3","8.96417",1.19199e-19,0.87769,0.846278,0.0551466,217,"False",1.5774001e-17,1.11190689416626e-08,0.0156237668955435,0.921851112214014,0.921851579102261,-0.157274766391784,0.596309380328159,0.665255812069739
"ERF","ERF","MA0760.1","8.50667",6.92007e-18,0.860368,0.83128,0.0552036,217,"False",6.975816025e-16,3.46832588186105e-16,1.32385343477526e-14,0.82418112007084,0.823636510425337,0.119866620777697,0.0129437787697362,0.0653044926785429
"ERG","ERG","MA0474.2","8.50521",7.02853e-18,0.877898,0.84857,0.0553559,217,"False",6.975816025e-16,NA,NA,NA,NA,NA,NA,NA
"ETS2","ETS2","MA1484.1","8.32701",3.22143e-17,0.877824,0.848397,0.0576951,217,"False",2.84201713333333e-15,2.39557833566981e-35,3.568637157862e-20,0.716056867281458,0.716627027243831,0.0467641558885695,0.383045069873415,0.759223793398908
"ETV5","ETV5","MA0765.2","7.92991",8.73061e-16,0.882825,0.853063,0.0611182,217,"False",6.93210434e-14,1.33366577609804e-88,4.7648423290615e-57,0.743959247840043,0.744899344831683,-0.0294534921578857,0.0506272357464406,0.12131107956551
