TF_NAME,Pscan_TERM,MATRIX_ID,Z_SCORE,P_VALUE,SAMPLE_AVERAGE,BACKGROUND_AVERAGE,SAMPLE_DEVSTD,SAMPLE_SIZE,In_original_list,FDR
PAX1,PAX1,MA0779.1,0.856361,0.195722,0.752555,0.74848,0.0355319,52.0,False,1.0
ZNF449,ZNF449,MA1656.1,0.849385,0.197719,0.80686,0.800995,0.0413029,52.0,False,1.0
VEZF1,VEZF1,MA1578.1,0.840425,0.200203,0.87459,0.867548,0.0541275,52.0,False,1.0
TFAP2B,TFAP2B,MA0811.1,0.834459,0.201902,0.863151,0.857551,0.039371,52.0,False,1.0
HES6,HES6,MA1493.1,0.810112,0.208785,0.806288,0.801229,0.04376,52.0,False,1.0
E2F4,E2F4,MA0470.2,0.787617,0.215326,0.75224,0.747338,0.0410421,52.0,False,1.0
ZBTB7C,ZBTB7C,MA0695.1,0.781752,0.21705,0.826991,0.822194,0.0398586,52.0,False,1.0
FOS,FOS::JUN,MA1126.1,0.778339,0.217967,0.754042,0.74861,0.0589213,52.0,False,1.0
JUN,FOS::JUN,MA1126.1,0.778339,0.217967,0.754042,0.74861,0.0589213,52.0,False,1.0
E2F7,E2F7,MA0758.1,0.769564,0.220613,0.696572,0.69133,0.0502356,52.0,False,1.0
MYBL1,MYBL1,MA0776.1,0.769408,0.220654,0.747848,0.74297,0.0475249,52.0,False,1.0
ZNF460,ZNF460,MA1596.1,0.764483,0.22217,0.785553,0.777914,0.0623931,52.0,False,1.0
ZFP42,ZFP42,MA1651.1,0.737838,0.230152,0.738348,0.732999,0.0520509,52.0,False,1.0
ZSCAN29,ZSCAN29,MA1602.1,0.734215,0.231285,0.788966,0.784442,0.0394447,52.0,False,1.0
NFYB,NFYB,MA0502.2,0.729617,0.232574,0.809021,0.803189,0.0715559,52.0,False,1.0
ASCL1,ASCL1,MA1100.2,0.728096,0.233105,0.879843,0.874797,0.0527778,52.0,False,1.0
TFAP2C,TFAP2C,MA0815.1,0.717899,0.236335,0.81553,0.809526,0.0416986,52.0,False,1.0
FOSL1,FOSL1::JUN,MA1129.1,0.687806,0.245591,0.770945,0.765238,0.0684509,52.0,False,1.0
JUN,FOSL1::JUN,MA1129.1,0.687806,0.245591,0.770945,0.765238,0.0684509,52.0,False,1.0
ATF3,ATF3,MA0605.2,0.687479,0.245701,0.743686,0.737623,0.0714769,52.0,False,1.0
ZNF16,ZNF16,MA1654.1,0.686953,0.245833,0.70359,0.700343,0.0416206,52.0,False,1.0
ATF7,ATF7,MA0834.1,0.675441,0.249497,0.733388,0.727749,0.0700745,52.0,False,1.0
CREB3L1,CREB3L1,MA0839.1,0.671121,0.250978,0.741213,0.73715,0.034466,52.0,False,1.0
NFIX,NFIX,MA0671.1,0.64128,0.260534,0.933455,0.93025,0.0349601,52.0,False,1.0
ELF1,ELF1,MA0473.3,0.631764,0.263598,0.811747,0.80716,0.0574521,52.0,False,1.0
HES5,HES5,MA0821.1,0.628204,0.264813,0.752863,0.748255,0.0488582,52.0,False,1.0
Hic1,Hic1,MA0739.1,0.62756,0.264979,0.868235,0.864458,0.0469979,52.0,False,1.0
SPDEF,SPDEF,MA0686.1,0.616506,0.268667,0.805769,0.801715,0.0422345,52.0,False,1.0
FOSB,FOSB::JUNB,MA1136.1,0.598402,0.274601,0.784995,0.780211,0.0667442,52.0,False,1.0
JUNB,FOSB::JUNB,MA1136.1,0.598402,0.274601,0.784995,0.780211,0.0667442,52.0,False,1.0
SPI1,SPI1,MA0080.5,0.595685,0.275525,0.755336,0.751331,0.0535249,52.0,False,1.0
BHLHE40,BHLHE40,MA0464.2,0.573356,0.283079,0.814554,0.809721,0.0579344,52.0,False,1.0
JUNB,JUNB,MA1140.2,0.570518,0.284005,0.723774,0.719098,0.0640659,52.0,False,1.0
NR2F1,NR2F1,MA0017.2,0.56615,0.285503,0.813789,0.809668,0.0541681,52.0,False,1.0
Npas2,Npas2,MA0626.1,0.530129,0.297878,0.844693,0.840522,0.0579645,52.0,False,1.0
EHF,EHF,MA0598.3,0.525787,0.299355,0.806863,0.803084,0.0589135,52.0,False,1.0
XBP1,XBP1,MA0844.1,0.525943,0.299355,0.757339,0.754141,0.0405635,52.0,False,1.0
RXRB,RXRB,MA1555.1,0.513982,0.303556,0.766744,0.763751,0.0326944,52.0,False,1.0
NR1D2,NR1D2,MA1532.1,0.510036,0.304865,0.80343,0.800923,0.0387718,52.0,False,1.0
FOSL2,FOSL2::JUND,MA1145.1,0.490322,0.311791,0.760329,0.756443,0.0664099,52.0,False,1.0
JUND,FOSL2::JUND,MA1145.1,0.490322,0.311791,0.760329,0.756443,0.0664099,52.0,False,1.0
Spz1,Spz1,MA0111.1,0.484882,0.313768,0.868633,0.866532,0.0301905,52.0,False,1.0
Isl1,Isl1,MA1608.1,0.475638,0.317084,0.821384,0.81737,0.050366,52.0,False,1.0
JDP2,JDP2,MA0656.1,0.464612,0.320959,0.742482,0.738511,0.0692632,52.0,False,1.0
NFIA,NFIA,MA0670.1,0.462058,0.321924,0.847709,0.843625,0.0581353,52.0,False,1.0
NFIC,NFIC,MA0161.2,0.448651,0.326736,0.837159,0.833577,0.0557915,52.0,False,1.0
KLF17,KLF17,MA1514.1,0.448002,0.326982,0.785694,0.782544,0.0463027,52.0,False,1.0
EWSR1-FLI1,EWSR1-FLI1,MA0149.1,0.447312,0.327186,0.692148,0.688734,0.061193,52.0,False,1.0
VDR,VDR,MA0693.2,0.435954,0.331299,0.880086,0.876937,0.0579896,52.0,False,1.0
Creb5,Creb5,MA0840.1,0.424479,0.335465,0.760036,0.756349,0.0723163,52.0,False,1.0
GMEB2,GMEB2,MA0862.1,0.42437,0.335572,0.816183,0.813104,0.0437381,52.0,False,1.0
PAX3,PAX3,MA1546.1,0.423514,0.335838,0.751207,0.749015,0.0398247,52.0,False,1.0
ATOH7,ATOH7,MA1468.1,0.421875,0.336485,0.852208,0.84984,0.0333546,52.0,False,1.0
NEUROD2,NEUROD2,MA0668.1,0.417964,0.337899,0.852152,0.849938,0.0345973,52.0,False,1.0
GSX2,GSX2,MA0893.2,0.40565,0.342397,0.895104,0.892,0.0550287,52.0,False,1.0
TFAP2C,TFAP2C,MA0814.2,0.4035,0.343218,0.828572,0.825276,0.0491296,52.0,False,1.0
NR2C1,NR2C1,MA1535.1,0.385276,0.34991,0.913181,0.9102,0.0576927,52.0,False,1.0
NR4A1,NR4A1,MA1112.2,0.377054,0.352962,0.822338,0.819326,0.0599047,52.0,False,1.0
PLAGL2,PLAGL2,MA1548.1,0.376033,0.353382,0.850048,0.846444,0.0561109,52.0,False,1.0
NFIC,NFIC::TLX1,MA0119.1,0.373372,0.354373,0.741362,0.738771,0.0402228,52.0,False,1.0
TLX1,NFIC::TLX1,MA0119.1,0.373372,0.354373,0.741362,0.738771,0.0402228,52.0,False,1.0
PROX1,PROX1,MA0794.1,0.36608,0.35701,0.761111,0.758873,0.0541872,52.0,False,1.0
ETV2,ETV2,MA0762.1,0.357339,0.360312,0.807573,0.805106,0.0534473,52.0,False,1.0
JUND,JUND,MA0492.1,0.352145,0.362247,0.797485,0.794849,0.061212,52.0,False,1.0
TFCP2,TFCP2,MA0145.3,0.34477,0.365047,0.805115,0.802875,0.0459084,52.0,False,1.0
ZNF24,ZNF24,MA1124.1,0.344146,0.365261,0.71261,0.709547,0.0699543,52.0,False,1.0
ZNF384,ZNF384,MA1125.1,0.34294,0.365701,0.806907,0.801516,0.131614,52.0,False,1.0
SPIB,SPIB,MA0081.2,0.337652,0.367706,0.780134,0.777921,0.0518382,52.0,False,1.0
Plagl1,Plagl1,MA1615.1,0.330555,0.370423,0.82875,0.825969,0.0533633,52.0,False,1.0
MNT,MNT,MA0825.1,0.329043,0.370983,0.837687,0.83503,0.0555086,52.0,False,1.0
HOXD13,HOXD13,MA0909.2,0.316036,0.37588,0.811417,0.809276,0.0557306,52.0,False,1.0
JUN,JUN,MA0488.1,0.313352,0.376911,0.796967,0.794577,0.0592825,52.0,False,1.0
TCF21,TCF21,MA1568.1,0.310425,0.378032,0.812082,0.810428,0.0395771,52.0,False,1.0
FOSL2,FOSL2::JUNB,MA1139.1,0.30637,0.379554,0.751229,0.74857,0.0722827,52.0,False,1.0
JUNB,FOSL2::JUNB,MA1139.1,0.30637,0.379554,0.751229,0.74857,0.0722827,52.0,False,1.0
CREB3L4,CREB3L4,MA1475.1,0.298978,0.382392,0.782424,0.780213,0.0555693,52.0,False,1.0
FOSL2,FOSL2::JUN,MA1131.1,0.292123,0.384999,0.779987,0.777587,0.0664186,52.0,False,1.0
JUN,FOSL2::JUN,MA1131.1,0.292123,0.384999,0.779987,0.777587,0.0664186,52.0,False,1.0
TCF4,TCF4,MA0830.2,0.289347,0.386076,0.841104,0.838917,0.0564513,52.0,False,1.0
HOXA13,HOXA13,MA0650.2,0.283168,0.388412,0.795229,0.792936,0.0713643,52.0,False,1.0
NFKB1,NFKB1,MA0105.4,0.277956,0.390459,0.724181,0.722064,0.0510395,52.0,False,1.0
NR2C2,NR2C2,MA0504.1,0.267206,0.39461,0.825157,0.823751,0.0300079,52.0,False,1.0
NFIX,NFIX,MA1528.1,0.263311,0.396103,0.758574,0.756761,0.0425551,52.0,False,1.0
IRF5,IRF5,MA1420.1,0.254379,0.399549,0.74802,0.74655,0.0364588,52.0,False,1.0
Creb3l2,Creb3l2,MA0608.1,0.253001,0.400075,0.833035,0.831136,0.0503634,52.0,False,1.0
MYOD1,MYOD1,MA0499.2,0.235868,0.406718,0.827082,0.825451,0.0436388,52.0,False,1.0
Stat6,Stat6,MA0520.1,0.225431,0.410753,0.810845,0.809161,0.0574165,52.0,False,1.0
RUNX2,RUNX2,MA0511.2,0.220915,0.412521,0.832255,0.830783,0.047376,52.0,False,1.0
GABPA,GABPA,MA0062.3,0.219233,0.413171,0.807851,0.806282,0.053317,52.0,False,1.0
FOSB,FOSB::JUN,MA1127.1,0.211584,0.416145,0.755392,0.753617,0.0671173,52.0,False,1.0
JUN,FOSB::JUN,MA1127.1,0.211584,0.416145,0.755392,0.753617,0.0671173,52.0,False,1.0
EVX2,EVX2,MA0888.1,0.211493,0.416187,0.852309,0.850599,0.0616726,52.0,False,1.0
EVX1,EVX1,MA0887.1,0.193184,0.423347,0.855016,0.85347,0.0621634,52.0,False,1.0
SOX18,SOX18,MA1563.1,0.171441,0.431903,0.920248,0.919466,0.0283763,52.0,False,1.0
NFKB2,NFKB2,MA0778.1,0.156073,0.437944,0.75697,0.755761,0.0562724,52.0,False,1.0
TFAP2B,TFAP2B,MA0813.1,0.153838,0.438848,0.817382,0.816155,0.0394542,52.0,False,1.0
ELF3,ELF3,MA0640.2,0.149225,0.440636,0.821051,0.820002,0.0574343,52.0,False,1.0
GCM1,GCM1,MA0646.1,0.133095,0.447012,0.805529,0.804757,0.0472996,52.0,False,1.0
OVOL2,OVOL2,MA1545.1,0.12092,0.451838,0.787651,0.786856,0.0513253,52.0,False,1.0
Rarb,Rarb,MA0858.1,0.112699,0.455103,0.701613,0.700934,0.0434695,52.0,False,1.0
NR2C2,NR2C2,MA1536.1,0.111968,0.455391,0.947563,0.947009,0.0373835,52.0,False,1.0
Zic1,Zic1::Zic2,MA1628.1,0.103618,0.458718,0.870323,0.869542,0.0432193,52.0,False,1.0
Zic2,Zic1::Zic2,MA1628.1,0.103618,0.458718,0.870323,0.869542,0.0432193,52.0,False,1.0
ARNT2,ARNT2,MA1464.1,0.100934,0.459775,0.804763,0.803892,0.0602436,52.0,False,1.0
MYCN,MYCN,MA0104.4,0.0956543,0.461877,0.788933,0.788166,0.0502412,52.0,False,1.0
Ascl2,Ascl2,MA0816.1,0.0941765,0.462457,0.838076,0.83739,0.0535113,52.0,False,1.0
NR2F2,NR2F2,MA1111.1,0.0909484,0.463735,0.822923,0.822183,0.0663247,52.0,False,1.0
YY1,YY1,MA0095.2,0.0881372,0.464859,0.797537,0.796807,0.0600669,52.0,False,1.0
Mlxip,Mlxip,MA0622.1,0.0875324,0.465101,0.824775,0.823892,0.0713721,52.0,False,1.0
Wt1,Wt1,MA1627.1,0.0869929,0.465322,0.829592,0.828844,0.0506809,52.0,False,1.0
HAND2,HAND2,MA1638.1,0.0792463,0.4684,0.86459,0.863946,0.0532684,52.0,False,1.0
Foxd3,Foxd3,MA0041.1,0.0778691,0.468932,0.840778,0.840069,0.0826611,52.0,False,1.0
Arnt,Arnt,MA0004.1,0.0770159,0.469289,0.861893,0.86117,0.0588699,52.0,False,1.0
HOXC13,HOXC13,MA0907.1,0.0736883,0.470604,0.778152,0.777553,0.0652873,52.0,False,1.0
NR1I3,NR1I3,MA1534.1,0.0707003,0.471803,0.841595,0.841076,0.0471374,52.0,False,1.0
RARB,RARB,MA1552.1,0.0671398,0.473221,0.754974,0.754601,0.0347329,52.0,False,1.0
BHLHE22,BHLHE22,MA1635.1,0.0579553,0.476873,0.859081,0.85853,0.0748247,52.0,False,1.0
ZSCAN4,ZSCAN4,MA1155.1,0.0552594,0.47795,0.731286,0.730937,0.0466758,52.0,False,1.0
EBF3,EBF3,MA1637.1,0.0466089,0.481397,0.799992,0.799623,0.0623357,52.0,False,1.0
CLOCK,CLOCK,MA0819.1,0.0455298,0.481827,0.808677,0.808379,0.0520627,52.0,False,1.0
JUN,JUN::JUNB,MA1133.1,0.0444584,0.482252,0.770762,0.770415,0.0678941,52.0,False,1.0
JUNB,JUN::JUNB,MA1133.1,0.0444584,0.482252,0.770762,0.770415,0.0678941,52.0,False,1.0
ZBED1,ZBED1,MA0749.1,0.0292856,0.48831,0.700916,0.700738,0.044924,52.0,False,1.0
MYC,MYC,MA0147.3,0.0286019,0.488585,0.807759,0.807524,0.0515338,52.0,False,1.0
TCF7,TCF7,MA0769.2,0.0281091,0.48878,0.82557,0.825329,0.060612,52.0,False,1.0
MYB,MYB,MA0100.3,0.0271586,0.489161,0.864693,0.864485,0.0456243,52.0,False,1.0
BARX1,BARX1,MA0875.1,0.0220496,0.491199,0.879515,0.879305,0.0662825,52.0,False,1.0
CEBPG,CEBPG,MA0838.1,0.0210791,0.491584,0.775519,0.775369,0.0587146,52.0,False,1.0
RARA,RARA::RXRG,MA1149.1,0.00246906,0.499014,0.790784,0.790771,0.0337609,52.0,False,1.0
