"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"KLF15","KLF15","MA1513.1","12.7091",1.47983e-38,0.89099,0.860109,0.0868841,1747,"False",1.17498502e-35,4.74628722421283e-07,0.00105302486950473,0.855516533530833,0.856076055698124,0.305100870570232,0.0124175287062871,0.131509664743524,NA,NA,NA,NA
"NRF1","NRF1","MA0506.1","12.4307",2.84658e-37,0.865708,0.844252,0.0687251,1747,"False",1.13009226e-34,3.72223367486743e-30,9.51446681837895e-15,0.873437306819896,0.87344782403897,-0.0747469215886159,8.87403494436471e-05,0.0806348256724354,NA,NA,NA,NA
"HINFP","HINFP","MA0131.2","12.1456",1.80138e-35,0.83606,0.819262,0.0511686,1747,"False",4.7676524e-33,2.81028454269276e-05,0.00292911334079562,0.93891416362067,0.939392715669838,0.143552385025357,0.00213618325045746,0.00499092150841746,NA,NA,NA,NA
"ELK1","ELK1","MA0028.2","11.7268",9.15562e-34,0.822685,0.805366,0.0661577,1747,"True",1.81739057e-31,1.95677534291321e-10,3.34704451437239e-09,0.728419753332237,0.724058229515651,0.288155208409932,0.605358141713297,0.941012423428373,NA,NA,NA,NA
"ZBTB7A","ZBTB7A","MA0750.2","11.6312",5.89348e-33,0.846457,0.829929,0.0581008,1747,"False",9.35884624e-31,0.55953219176503,0.35708751696506,NA,NA,NA,0.593336781930707,0.621389916590522,0.184114186503812,0.898898033394353,NA,0.787845757961382
"ELK3","ELK3","MA0759.1","11.3723",7.86785e-32,0.842912,0.827514,0.0598981,1747,"False",1.04117881666667e-29,0.0219935392646627,0.00206923909677111,0.574136453437223,0.568681783551286,0.276199352470132,0.713820302750293,0.697819633202921,NA,NA,NA,NA
"ZBTB33","ZBTB33","MA0527.1","11.321",2.63652e-31,0.787725,0.772676,0.0539382,1747,"False",2.7486295e-29,4.19336672870725e-05,4.41863279717119e-07,0.554034352164937,0.54841085688269,0.601013904998929,0.591713684164083,0.899392887319585,NA,NA,NA,NA
"ZBTB14","ZBTB14","MA1650.1","11.3691",2.7694e-31,0.840794,0.820331,0.0652932,1747,"False",2.7486295e-29,9.57612187561572e-13,2.98947649395831e-08,0.968692922891547,0.968879928047261,0.0956008847234784,0.107964789335491,0.327343604817345,NA,NA,NA,NA
"TCFL5","TCFL5","MA0632.2","11.1014",4.59636e-30,0.85374,0.835763,0.0627295,1747,"False",4.05501093333333e-28,0.0775927413380987,0.0450446727057483,NA,NA,NA,0.441870342405846,0.824160451987358,NA,NA,NA,NA
"ELK4","ELK4","MA0076.2","11.0006",8.45281e-30,0.86775,0.852902,0.0574993,1747,"False",6.71153114e-28,7.20161034170974e-10,0.124307748501391,0.827873702442594,0.827559206719741,-0.457327993228529,0.598323995837009,0.574288124044722,NA,NA,NA,NA
"TFDP1","TFDP1","MA1122.1","10.8883",6.51095e-29,0.867208,0.849665,0.0600891,1747,"False",4.69972209090909e-27,4.43557054651744e-13,0.00821730869311048,0.590943093490817,0.585064720381504,-0.257106598783036,0.489859445145766,0.778542006143587,NA,NA,NA,NA
"Gmeb1","Gmeb1","MA0615.1","10.8395",1.07692e-28,0.828811,0.817285,0.0400823,1747,"False",7.12562066666667e-27,2.09128414027049e-08,0.00132243163849739,0.769602360786578,0.766538122952214,0.113978783966643,0.537253096427724,0.881232567937178,NA,NA,NA,NA
"FEV","FEV","MA0156.2","10.6512",3.84718e-28,0.854335,0.840666,0.056321,1747,"False",2.34973916923077e-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SP9","SP9","MA1564.1","10.6149",1.56838e-27,0.882193,0.865208,0.0582892,1747,"False",8.81969906666667e-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KLF14","KLF14","MA0740.1","10.5907",1.66619e-27,0.833287,0.818128,0.0545884,1747,"False",8.81969906666667e-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ETV5","ETV5","MA0765.2","10.5186",1.95229e-27,0.867283,0.853063,0.0580905,1747,"True",9.688239125e-26,1.2411081918051e-75,1.98454696863968e-52,0.781289699917543,0.779317974743357,-0.0398240373033666,0.0420219003081861,0.265942290407069,NA,NA,NA,NA
