"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"Klf1","Klf1","MA0493.1","4.28103",9.24547e-06,0.89954,0.865753,0.0378285,41,"False",0.00734090318,NA,NA,NA,NA,NA,NA,NA
"KLF6","KLF6","MA1517.1","4.06056",2.43651e-05,0.917069,0.880258,0.0397669,41,"False",0.0096729447,7.48155714079118e-13,4.99772563269119e-20,0.558911057735706,0.558116959788681,0.315520678352894,2.78024268463027e-07,0.002622940834159
"KLF2","KLF2","MA1515.1","3.86564",5.51466e-05,0.931737,0.894352,0.0444437,41,"False",0.0145954668,NA,NA,NA,NA,NA,NA,NA
"KLF4","KLF4","MA0039.4","3.2189",0.000640464,0.914355,0.879556,0.0594905,41,"False",0.127132104,NA,NA,NA,NA,NA,NA,NA
"GLI3","GLI3","MA1491.1","3.06753",0.00107148,0.803959,0.782675,0.0502077,41,"False",0.170151024,NA,NA,NA,NA,NA,NA,NA
"KLF9","KLF9","MA1107.2","2.78743",0.00264409,0.820252,0.794726,0.0580833,41,"False",0.266582612727273,2.48990070222694e-17,8.07650436693234e-12,0.990367624527067,0.990351166379798,0.0381846673669623,0.000244469795692959,0.0443969486916264
"GLI2","GLI2","MA0734.2","2.73354",0.0031141,0.78397,0.764694,0.0520615,41,"False",0.266582612727273,NA,NA,NA,NA,NA,NA,NA
"SP2","SP2","MA0516.2","2.72565",0.00319259,0.812601,0.78945,0.05745,41,"False",0.266582612727273,0.40886293144802,0.109301636904825,NA,NA,NA,0.222226704299615,0.169490142012525
"EGR1","EGR1","MA0162.4","2.71257",0.0033236,0.842318,0.812172,0.0702911,41,"False",0.266582612727273,7.27742019341422e-27,1.90977031975995e-12,0.359060497769574,0.356766579311231,-0.226727657799351,0.000977641118538206,0.0328488510611074
"KLF11","KLF11","MA1512.1","2.67826",0.00368793,0.890989,0.865068,0.0539146,41,"False",0.266582612727273,5.99220470485101e-05,0.000275431909206997,0.775038760519813,0.77555791205294,0.107439112235395,0.0251050948355294,0.121644525571617
