"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"ELF4","ELF4","MA0641.1","4.42244",4.82821e-06,0.826746,0.779983,0.0662057,25,"False",0.00383359874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ELF2","ELF2","MA1483.1","4.17984",1.44436e-05,0.833733,0.790052,0.0664028,25,"False",0.00545075706666667,1.28455458085365e-23,3.65630623697701e-10,0.897718002566423,0.89754371342966,-0.0834361911993712,0.280397934815143,0.631241217504139,NA,NA,NA,NA
"ELK1","ELK1","MA0028.2","4.09837",2.05948e-05,0.854615,0.805366,0.0790769,25,"False",0.00545075706666667,1.95677534291321e-10,3.34704451437239e-09,0.728419753332237,0.724058229515651,0.288155208409932,0.605358141713297,0.941012423428373,NA,NA,NA,NA
"ELK3","ELK3","MA0759.1","3.60575",0.000154332,0.867268,0.827514,0.0744858,25,"False",0.030634902,0.0219935392646627,0.00206923909677111,0.574136453437223,0.568681783551286,0.276199352470132,0.713820302750293,0.697819633202921,NA,NA,NA,NA
"ETV5","ETV5","MA0765.2","3.53844",0.000199594,0.892075,0.853063,0.075492,25,"False",0.0316955272,1.2411081918051e-75,1.98454696863968e-52,0.781289699917543,0.779317974743357,-0.0398240373033666,0.0420219003081861,0.265942290407069,NA,NA,NA,NA
"ELK4","ELK4","MA0076.2","3.38232",0.000357322,0.890144,0.852902,0.0653395,25,"False",0.0423489825,7.20161034170974e-10,0.124307748501391,0.827873702442594,0.827559206719741,-0.457327993228529,0.598323995837009,0.574288124044722,NA,NA,NA,NA
"ETV6","ETV6","MA0645.1","3.3687",0.000375041,0.887446,0.851358,0.0699658,25,"False",0.0423489825,5.46037818349183e-22,2.03034704375687e-13,0.905326590269196,0.905389732150086,0.0706062877311666,0.00742164535772304,0.475915796967363,NA,NA,NA,NA
"FEV","FEV","MA0156.2","3.33305",0.00042669,0.875507,0.840666,0.0672837,25,"False",0.0423489825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZBTB7A","ZBTB7A","MA0750.2","3.21378",0.000651827,0.867258,0.829929,0.0663491,25,"False",0.0575056264444445,0.55953219176503,0.35708751696506,NA,NA,NA,0.593336781930707,0.621389916590522,0.184114186503812,0.898898033394353,NA,0.787845757961382
"ETV3","ETV3","MA0763.1","3.1344",0.000856051,0.86607,0.835857,0.0619393,25,"False",0.0679704494,8.58903056832211e-11,4.75487696476362e-08,0.885351966046119,0.885164351245778,0.185531206140596,0.00222668681830554,0.0178197307517035,NA,NA,NA,NA
