GENE_SYMBOLS,refseq_ids
BCL2L2,NM_001199839
PDE10A,NM_001130690
HELLPAR,NA
CCDC115,NM_001321118
UBFD1,NM_019116
INSYN1,NM_001039614
SLC39A6,NM_001099406
MZT1,NM_001071775
GABARAPL1,NM_001363598
KCNQ5,NM_001160130
ANTKMT,NM_001271285
GMPR2,NM_001002000
AGPAT1,NM_001371437
RPL18,NM_000979
AAMP,NM_001087
TMA7,NM_001329417
RAB11A,NM_001206836
NDN,NM_002487
WDR77,NM_001317062
MCRIP2,NM_001331229
PRKD1,NM_001330069
PMM1,NM_002676
B4GALT7,NM_007255
FAM32A,NM_014077
UQCRFS1,NM_006003
BAX,NM_001291428
RPL3,NM_000967
EEF1G,NM_001404
C1orf216,NM_001348691
EIF4H,NM_022170
JPH4,NM_001146028
HERPUD1,NM_001010989
TOMM22,NM_020243
RPS27,NM_001030
EMC6,NM_001014764
H2AFZ,NA
RPS19BP1,NM_194326
PTPN13,NM_006264
CKMT2,NM_001099735
VPS11,NM_001290185
RPL41,NM_001035267
RBM41,NM_001171080
REX1BD,NM_001100418
RPL7A,NM_000972
SLC39A7,NM_001077516
SNRNP25,NM_024571
LGI3,NM_139278
ARMCX5-GPRASP2,NM_001199818
MPI,NM_001289155
FDX2,NM_001031734
RPLP0,NM_001002
TUBGCP4,NM_001286414
PIGS,NM_033198
HSBP1,NM_001537
ARHGAP28,NM_001010000
SNRPE,NM_001304464
CYC1,NM_001916
C6orf226,NM_001008739
RPL10A,NM_007104
CCDC146,NM_020879
RAB3B,NM_002867
ZNF215,NM_001354853
EIF4A2,NM_001967
KBTBD4,NM_001318716
DBNDD2,NM_001048221
TMEM251,NA
TMEM35A,NM_021637
PNMA8C,NM_001386793
GYG1,NM_001184720
TTLL9,NM_001008409
NPIPB5,NM_001135865
NEIL2,NM_001135746
SRPRA,NM_001177842
RPL17,NM_000985
USP5,NM_001098536
COPS8,NM_006710
HNRNPA0,NM_006805
RSL24D1,NM_016304
C6orf120,NM_001029863
BEX5,NM_001012978
NDUFA5,NM_001282419
CCDC3,NM_001282658
C3orf18,NM_001171740
TRIM67,NM_001004342
C4orf3,NM_001001701
SF3A1,NM_001005409
PSMB10,NM_002801
ENDOG,NM_004435
ZDHHC22,NM_001364172
ACLY,NM_001096
SDHAF1,NM_001042631
EFCAB2,NM_001143943
TUSC1,NM_001004125
C2CD2L,NM_001290474
PELI3,NM_001098510
LYRM9,NM_001076680
LAMTOR5,NM_001382293
PEG13,NR_144431
PDAP1,NM_014891
PLK3,NM_004073
HSD17B12,NM_016142
TUSC2,NM_007275
BEST3,NM_001282613
CYSTM1,NM_032412
CYB5R1,NM_016243
ARL16,NM_001040025
RPL14,NM_001034996
CNTLN,NM_001114395
POLE3,NM_001278255
DHRS7B,NM_001330159
COX14,NM_001257133
TMSB4X,NM_021109
CNDP2,NM_001168499
BPGM,NM_001293085
FAU,NM_001997
TMEM160,NM_017854
PPP1R35,NM_001346938
SPINT2,NM_001166103
MNS1,NM_018365
COX7C,NM_001867
UQCRH,NM_001297565
RAB3A,NM_002866
SELENOM,NM_080430
SMDT1,NM_033318
B4GAT1,NM_006876
OMG,NM_002544
RPS25,NM_001028
EPHB3,NM_004443
PHLDA1,NM_007350
CCDC144A,NM_001382000
BEX3,NM_001282674
OSTN,NM_198184
MRFAP1,NM_001272053
FRMPD1,NM_001371223
PRKCD,NM_001316327
RPLP2,NM_001004
CHCHD2,NM_001320327
ERH,NM_004450
KCNH7,NM_033272
SST,NM_001048
MRPS12,NM_021107
EIF1B,NM_005875
VBP1,NM_001303543
GON7,NM_032490
RTL6,NM_032287
DYNLL2,NM_080677
TMEM232,NM_001039763
CHCHD10,NM_001301339
CDKN2AIPNL,NM_080656
TULP3,NM_001160408
RNH1,NM_002939
MCHR1,NM_005297
DNA2,NM_001080449
MRPS26,NM_030811
IGSF10,NM_001178145
MRPS34,NM_001300900
ARF6,NM_001663
NFIA,NM_001134673
DEXI,NM_014015
ZNF213,NM_001134655
PDHB,NM_000925
SELENOW,NM_003009
MYL6B,NM_001199629
IMP4,NM_001320304
SLC25A15,NM_014252
ATP5MD,NA
ETV1,NM_001163147
DHRS11,NM_024308
RPL39,NM_001000
TMEM155,NA
HAR1A,NR_003244
IMPDH2,NM_000884
UQCC3,NM_001085372
PDXP,NM_020315
PLXDC2,NM_001282736
PKM,NM_001206796
RPS15A,NM_001019
ISCA2,NM_001272007
CD81,NM_001297649
SMIM29,NM_001008703
MRPL17,NM_022061
TMEM203,NM_053045
SNHG29,NM_152350
AP2M1,NM_001025205
ATP1B1,NM_001001787
PGK1,NM_000291
RPS15,NM_001018
RPS7,NM_001011
GPR22,NM_005295
ANAPC15,NM_001278485
ATP5MC1,NM_001002027
RPS2,NM_002952
UQCR10,NM_001003684
ARL4D,NM_001661
NDUFA7,NM_005001
TRPC7,NM_001167576
MRPS7,NM_015971
DSCAM,NM_001271534
MYDGF,NM_019107
PPCDC,NM_001301101
NAT16,NM_001369694
PYURF,NM_032906
RPL22L1,NM_001099645
RPS16,NM_001020
VGF,NM_003378
GPR135,NM_022571
CORT,NM_001302
RPL18A,NM_000980
NDUFAF8,NM_001086521
TJP2,NM_001170414
SLC1A6,NM_001272087
MIPOL1,NM_001195296
NDUFB10,NM_004548
MAGEE1,NM_020932
CCNI,NM_001348132
ILF3-DT,NM_203300
TSPAN31,NM_001330168
ARSK,NM_198150
RPL35A,NM_000996
NDUFA6,NM_002490
UBXN1,NM_001286077
CDHR3,NM_001301161
LAMTOR1,NM_017907
NUDT22,NM_001128612
RPLP1,NM_001003
MANEAL,NM_001031740
IGSF21,NM_032880
DAZAP2,NM_001136264
RNF5,NM_006913
RRS1,NM_015169
EIF3I,NM_001394168
POMP,NM_015932
KCNAB1,NM_001308217
ENO2,NM_001975
OXLD1,NM_001039842
ORMDL3,NM_001320801
GTF2IRD1,NM_001199207
DSE,NM_001080976
MRPL40,NM_001318151
OAZ1,NM_001301020
PYCR2,NM_001271681
MANBAL,NM_001003897
NAT8L,NM_178557
THEM6,NM_001363000
BACH2,NM_001170794
ATP1B2,NM_001303263
DRAP1,NM_006442
SPATA2L,NM_152339
NDRG4,NM_001130487
RPS23,NM_001025
ATP6V1E1,NM_001039366
CIRBP,NM_001280
SAT2,NM_001320845
TMEM141,NM_032928
COX4I1,NM_001318786
RPL9,NM_000661
ATP5PF,NM_001003696
MRPS17,NM_015969
SRP9,NM_001130440
PNMA6A,NM_032882
CSTF2T,NM_015235
TIMM10,NM_012456
PCP4L1,NM_001102566
CHRM5,NM_001320917
CALM3,NM_001329921
RPP25L,NM_148178
EEF1B2,NM_001037663
CDH18,NM_001167667
RPL36AL,NM_001001
KLHL29,NM_025067
TIMM8B,NM_012459
MRPL51,NM_016497
RPL23,NM_000978
CUBN,NM_001081
RNF141,NM_016422
SYCE1L,NM_001129979
PNPO,NM_018129
PNMA8B,NM_020709
PPIL1,NM_016059
PSEN2,NM_000447
PLEKHJ1,NM_001300836
UQCRB,NM_001199975
KBTBD7,NM_032138
TPRG1L,NM_182752
CFL2,NM_001243645
ATP5MPL,NA
HDDC2,NM_016063
BEX1,NM_018476
ATP6V1G1,NM_004888
MAFF,NM_001161572
CACHD1,NM_001293274
SURF2,NM_001278928
ATOX1,NM_004045
TOX,NM_014729
RPL11,NM_000975
PLA2R1,NM_001007267
CCDC65,NM_001286957
UTP23,NM_032334
PCDH9,NM_001318372
LSM10,NM_032881
RPL19,NM_000981
ARL6IP5,NM_006407
PPP1R11,NM_021959
MED10,NM_032286
GABRD,NM_000815
MUL1,NM_024544
TNFRSF19,NM_001204458
PARTICL,NR_038942
PRAF2,NM_007213
TMOD1,NM_001166116
CHRNB2,NM_000748
NBL1,NM_001204084
RPL34,NM_000995
C8orf33,NM_023080
RAN,NM_001300796
C1orf56,NM_017860
CNPPD1,NM_001321389
LBH,NM_030915
UBE2L6,NM_004223
RPL23A,NM_000984
PITHD1,NM_020362
BTBD6,NM_001387567
TSR2,NM_001346789
PEX19,NM_001131039
GAB1,NM_002039
CENPJ,NM_018451
RPL13,NM_000977
CYP26A1,NM_000783
NOP9,NM_001286367
RGS8,NM_001102450
ZNF587B,NM_001204818
SLIT2,NM_001289135
TOMM7,NM_019059
ABHD14A,NM_015407
CALR,NM_004343
TMEM258,NM_014206
TRPC4,NM_001135955
ANKRD9,NM_001348651
HIST3H2A,NA
SLIT3,NM_001271946
CHGB,NM_001819
TRPC3,NM_001130698
RPL29,NM_000992
CHCHD1,NM_203298
BAG1,NM_001172415
MLX,NM_013383
RPS19,NM_001022
CDK5R1,NM_003885
TMEM126A,NM_001244735
AGBL5,NM_001035507
KCNMB3,NM_001163677
L3MBTL3,NM_001007102
ASGR1,NM_001197216
ZFAS1,NR_003604
HYDIN,NM_001198542
DNPH1,NM_006443
TMEM186,NM_015421
BCL2L14,NM_001370268
RPL38,NM_000999
RPS4X,NM_001007
CXXC4,NM_025212
RPS13,NM_001017
TRNP1,NM_001013642
PGM2L1,NM_173582
ZNF593,NM_015871
LONRF3,NM_001031855
GHITM,NM_014394
SLC35B1,NM_001278784
JAGN1,NM_001363890
ANGPTL1,NM_001376763
PDRG1,NM_030815
FLRT1,NM_001384466
PHB,NA
DDA1,NM_024050
LSM7,NM_016199
RPP21,NM_001199120
STK16,NM_001008910
QRICH2,NM_001388453
NFKBIE,NM_004556
TMEM17,NM_198276
CCDC106,NM_001370467
NME2,NM_001018137
RPS14,NM_001025070
THBS4,NM_001306212
RPS21,NM_001024
SPRY2,NM_001318536
IDH3B,NM_001258384
MRPL36,NM_032479
NAA16,NM_001110798
STOML2,NM_001287031
COA7,NM_023077
RAD18,NM_020165
ASCL1,NM_004316
TOMM6,NM_001134493
TIMM8A,NM_001145951
NMU,NM_001292045
RPL10,NM_001256577
GLRX,NM_001118890
SLC39A3,NM_144564
ABCD2,NM_001412788
KBTBD6,NM_152903
LAMP5,NM_001199897
RPL30,NM_000989
KCNJ4,NM_004981
IL6ST,NM_001190981
UQCRQ,NM_014402
SMIM27,NM_001349118
SCG2,NM_003469
C12orf57,NM_001301834
FKBP5,NM_001145775
DIRAS1,NM_145173
FKBP4,NM_002014
RUNX2,NM_001015051
LECT2,NM_002302
TMEM14C,NM_001165258
KCNN3,NM_001204087
SH2B2,NM_001359228
MYOM1,NM_003803
NDUFS6,NM_004553
ABRACL,NM_021243
LXN,NM_020169
NME9,NM_001349018
POLR2I,NM_006233
UBXN8,NM_001282189
DALRD3,NM_001009996
VIP,NM_003381
PPIF,NM_005729
COPS9,NM_001163424
CCNQ,NM_001130997
SEC61G,NM_001012456
SMKR1,NM_001195243
TRPT1,NM_001033678
RPS10,NM_001014
KCNV2,NM_133497
SNX17,NM_001267059
GPR3,NM_005281
RAB5IF,NM_001199534
TAC1,NM_003182
CSGALNACT1,NM_001130518
COX7B,NM_001866
AIMP2,NM_001326606
FAM241B,NM_145306
LRRC8C-DT,NR_033981
MRPL35,NM_001363782
SNHG6,NR_002599
ARL6IP4,NM_001002251
SLC39A13,NM_001128225
GPAA1,NM_003801
PLPP6,NM_203453
NT5C,NM_001252377
DPYD,NM_000110
RPL6,NM_000970
MAFG-DT,NA
SNHG19,NR_132114
SMIM26,NM_001348957
TRAPPC2L,NM_001318524
MZT2B,NM_001330282
EEF1AKMT4,NM_032331
ZNF66,NM_001009883
RPL26,NM_000987
IER2,NM_004907
GPX4,NM_001039847
BOLA1,NM_001321025
MAGEH1,NM_014061
BCAP31,NM_001139441
SUPT4H1,NM_003168
HCRTR2,NM_001384272
ATP5IF1,NM_016311
ZNF629,NM_001080417
SELENOK,NM_021237
NDUFB9,NM_001278645
C3orf49,NM_001355236
RANBP1,NM_001278639
PPP1R14B,NM_138689
WBP2,NM_001330499
PCDH8,NM_002590
ATP6V0C,NM_001198569
ST8SIA2,NM_001330416
RPS18,NM_022551
RNF6,NM_005977
SAMD4A,NM_001161576
MARCKSL1,NM_023009
MMGT1,NM_001330000
RPL8,NM_000973
SPDYE21P,NA
NDUFB11,NM_001135998
PIP4P1,NM_001100814
SMIM19,NM_001135674
APOLD1,NM_001130415
CCT7,NM_001009570
ATP5MC3,NM_001002256
RPS27A,NM_001135592
MOCS3,NM_014484
NDUFA13,NM_015965
PPP1CC,NM_001244974
TCEAL2,NM_080390
RPS9,NM_001013
RFX5,NM_000449
SLC25A4,NM_001151
CCDC28B,NM_001301011
MDP1,NM_001199821
SMIM18,NM_001206847
COA3,NM_001040431
RPL37A,NM_000998
SNHG8,NR_003584
HRAS,NM_001130442
PFN2,NM_002628
CERS4,NM_024552
RPL27A,NM_000990
RPL36A,NM_001199972
RPL32,NM_000994
NDUFB8,NM_001284367
MRPL49,NM_004927
ZBBX,NM_001199201
SRXN1,NM_080725
OST4,NM_001134693
NXN,NM_001205319
CBLN1,NM_004352
ZPR1,NM_001317086
SLC9A6,NM_001042537
THAP7,NM_001008695
FAM71E1,NA
DLL3,NM_016941
TPI1,NM_000365
BHLHE41,NM_030762
EYS,NM_001142800
NUDT15,NM_001304745
CCND1,NM_053056
RBMS2,NM_001414459
CLEC11A,NM_002975
SVBP,NM_199342
PGLYRP1,NM_005091
RPS3A,NM_001006
PRRG1,NM_000950
ATP5MF,NM_001003713
GJD2,NM_020660
RPL24,NM_000986
SEM1,NM_001201450
MRPL54,NM_172251
MRPL24,NM_024540
MED7,NM_001100816
ANKRD18A,NM_001331100
ZSWIM4,NM_001367834
EXOSC5,NM_020158
CLMN,NM_024734
NORAD,NR_027451
WDR1,NM_005112
ACACB,NM_001093
C12orf49,NA
LSM4,NM_001252129
PCBP3,NM_001130141
C6orf163,NM_001010868
RPL21,NM_000982
IFI27L2,NM_032036
PARD6G,NM_032510
ZPBP,NM_001159878
HTRA2,NM_001321727
SRRD,NM_001013694
R3HCC1,NM_001136108
ARHGAP22,NM_001256024
RBIS,NM_001099670
IL18,NM_001243211
GCSH,NM_004483
PDC,NM_002597
PPEF1,NM_001377986
STUB1,NM_001293197
RPA3,NM_002947
INSL6,NM_007179
NIP7,NM_001199434
PKD2L2,NM_001258448
PSMG3,NM_001134340
SNU13,NM_001003796
KANK1,NM_001256876
MRPL46,NM_022163
EPHB2,NM_001309192
FEN1,NM_004111
ZNF675,NM_138330
DCTN3,NM_001281425
RGS16,NM_002928
SCRG1,NM_001329597
KMO,NM_001410944
IGIP,NM_001007189
VPS18,NM_020857
NDUFB3,NM_001257102
SNHG7,NM_032887
AHR,NM_001621
P2RY14,NM_001081455
ATP5F1B,NM_001686
SLC25A6,NM_001636
CFAP46,NM_001200049
UQCR11,NM_006830
FTL,NM_000146
COX17,NM_001382002
CHCHD4,NM_001098502
FGFBP3,NM_152429
RPS29,NM_001030001
DMGDH,NM_013391
NDUFA4,NM_002489
POP7,NM_005837
CHST2,NM_004267
TNS3,NM_001410877
CHAC2,NM_001008708
SGCD,NM_000337
IDS,NM_000202
RASGEF1C,NM_001031799
ZBTB46,NM_001369741
DUSP28,NM_001033575
PGRMC1,NM_001282621
ZBTB1,NM_001123329
ATP6V1F,NM_001198909
CBARP,NM_001393918
UFC1,NM_016406
SERF2,NM_001018108
TRPC5,NM_012471
EPB41,NM_001166005
EIF5A2,NM_020390
HHAT,NM_001122834
GABPB2,NM_001323906
PRNP,NM_000311
TRAF3IP2,NM_001164281
RPS26,NM_001029
RBM15B,NM_013286
GRPEL2,NM_152407
CPLX1,NM_006651
C1orf122,NM_001142726
C19orf53,NM_014047
KCP,NM_001135914
GTF3C6,NM_138408
NPY1R,NM_000909
YRDC,NM_024640
ANKRD30BL,NM_001024655
SLC26A5,NM_001167962
FAM131C,NM_182623
RPL7,NM_000971
RPL27,NM_000988
ADO,NM_032804
SSTR1,NM_001049
RPL12,NM_000976
IL17RE,NM_001193380
NDUFB2,NM_004546
PELI2,NM_021255
YIF1A,NM_001300861
VWC2L,NM_001080500
NOP10,NM_018648
RPL13A,NM_001270491
DPH2,NM_001039589
TESK2,NM_001320800
SLC2A12,NM_145176
BCKDK,NM_001122957
ZXDB,NM_007157
PTP4A3,NM_007079
TRBC2,NA
TSPYL5,NM_033512
PEF1,NM_001359651
C22orf39,NM_001166242
NDUFAF4,NM_014165
MRPL9,NM_001300733
ELOB,NM_007108
SPANXA2-OT1,NR_037183
MIEF2,NM_001144900
FSTL4,NM_015082
CHCHD5,NM_001304353
TAF9B,NM_015975
KCNF1,NM_002236
RPS3,NM_001005
DYNLT3,NM_006520
COX7A2,NM_001366292
CCDC178,NM_001105528
MFSD5,NM_001170790
CEND1,NM_016564
LSM3,NM_014463
PURB,NM_033224
SURF1,NM_001280787
SLC52A2,NM_001253815
PRELID1,NM_001271828
CFTR,NM_000492
CA13,NM_198584
COX7A1,NM_001864
BACH1,NM_001011545
TSTA3,NA
SLC16A6,NM_001174166
GHR,NM_000163
RPL35,NM_007209
SPDYE5,NM_001099435
CD247,NM_000734
KCNJ13,NM_001172416
SAC3D1,NM_001367485
RHNO1,NM_001252499
TP53TG5,NM_014477
GADD45GIP1,NM_052850
MLIP,NM_001281746
SPRYD3,NM_032840
YWHAG,NM_012479
DUSP7,NM_001947
INSYN2B,NM_001129891
GADD45A,NM_001199741
TCHP,NM_001143852
EXOC8,NM_175876
C2orf15,NM_001317992
RFK,NM_018339
TICAM2,NM_021649
CDH22,NM_021248
C12orf10,NA
C12orf40,NM_001031748
POP4,NM_006627
FIS1,NM_016068
COMMD8,NM_001329668
CYP51A1,NM_000786
GRAMD1C,NM_001172105
TLCD3A,NM_001318006
SLC18A2,NM_003054
PIGC,NM_002642
POP5,NM_015918
RARRES1,NM_002888
PRDX5,NM_001358511
PSMB6,NM_001270481
FAM174C,NM_017914
MRM3,NM_001317947
GABARAPL2,NM_007285
HECW1-IT1,NR_135295
POLR1C,NM_001318876
FAT1,NM_005245
CBR3,NM_001236
ATP6V1G2,NM_001204078
RAB37,NM_001006637
GMNN,NM_001251989
PHF23,NM_001284517
SERPINE3,NM_001101320
PRKD3,NM_005813
KIF9,NM_001134878
TBL1X,NM_001139466
COA4,NM_016565
RANBP6,NM_001243202
MEIS1,NM_002398
ZBTB22,NM_001145338
HSPA5,NM_005347
BRF2,NM_018310
RYR1,NM_000540
MUC20,NM_001098516
CA3,NM_005181
DOCK5,NM_001322810
ZNF622,NM_033414
CNBD2,NM_001207076
PFDN5,NM_002624
DCLRE1C,NM_001033855
FAM43B,NM_207334
PRR16,NM_001300783
RPL37,NM_000997
ZNF804A,NM_194250
C17orf58,NM_001382359
RTL1,NM_001134888
GNG4,NM_001098721
SLC39A11,NM_001159770
OCEL1,NM_024578
FILIP1L,NM_001042459
GSG1L,NM_001109763
LRRD1,NM_001045475
GSN,NM_000177
RAD51B,NM_001321809
SLC3A1,NM_000341
PRADC1,NM_032319
RPS8,NM_001012
GABARAP,NM_007278
MFSD3,NM_138431
RPS24,NM_001026
SLC10A1,NM_003049
TSR3,NM_001001410
FMC1,NM_197964
CCDC127,NM_145265
MAP11,NA
ZNF275,NM_001080485
ARF5,NM_001662
HINT1,NM_005340
POLE4,NM_019896
MYOT,NM_001135940
ARL6IP1,NM_001313858
MED11,NM_001001683
SLIRP,NM_001267863
PCDH18,NM_001300828
NMNAT1,NM_001297778
ANGPT2,NM_001118887
CDH20,NM_031891
CDK20,NM_001039803
TH2LCRR,NR_132124
USP19,NM_001199160
PDE5A,NM_001083
IQUB,NM_001282855
PIGW,NM_001346754
PRDM6,NM_001136239
BORCS6,NM_017622
CCDC196,NM_001004331
FAM89B,NM_001098784
CCN3,NM_002514
GPR27,NM_018971
MAFB,NM_005461
CLIC5,NM_001114086
MEOX2,NM_005924
SLC2A9,NM_001001290
FUNDC1,NM_173794
VAMP1,NM_001297438
SATB2,NM_001172509
LAGE3,NM_006014
CDKL1,NM_001282236
TMEM147,NM_001242597
CDKN1B,NM_004064
TCOF1,NM_000356
CHD7,NM_001316690
CITED1,NM_001144885
ZNF18,NM_001303281
RPS12,NM_001016
DPM3,NM_018973
SMG8,NM_018149
MAVS,NM_001206491
KTI12,NM_138417
SPDYE1,NM_001378423
PLN,NM_002667
NAA38,NM_001320924
NUDT12,NM_001300741
COL26A1,NM_001278563
RPS5,NM_001009
TCEAL5,NM_001012979
CEP152,NM_001194998
STRADB,NM_001206864
ANGPT1,NM_001146
SLC35A2,NM_001032289
AIP,NM_001302959
ALDOA,NM_000034
DNAI1,NM_001281428
HEY1,NM_001040708
NDUFC1,NM_001184986
ZC2HC1B,NM_001013623
FN1,NM_001306129
PLEKHG3,NM_001308147
ACMSD,NM_001307983
STAR,NM_000349
B3GALT1,NM_020981
LHFPL6,NM_005780
LAMTOR2,NM_001145264
MAGEL2,NM_019066
TMEM256,NM_152766
NTNG1,NM_001113226
SRP14,NM_001309434
KDM7A,NM_030647
GXYLT2,NM_001080393
FCRLB,NM_001002901
CADPS2,NM_001009571
IRF2BP1,NM_015649
FAM50B,NM_012135
TMED1,NM_006858
PLEKHG1,NM_001029884
PHLDA3,NM_012396
ABCA7,NM_019112
ADARB2,NM_018702
MAT2B,NM_013283
PRR13,NM_001005354
NAXE,NM_144772
PET100,NM_001171155
LRRC63,NM_001024609
NPTN-IT1,NR_103844
OPRK1,NM_000912
TSEN34,NM_001077446
TDRD6,NM_001010870
AARD,NM_001025357
HINT2,NM_032593
SLC10A4,NM_152679
ATP5F1E,NM_006886
ZNF69,NM_001321163
CBX4,NM_003655
CENPX,NM_001271006
MARCH1,NA
SAXO2,NM_001008226
ETFBKMT,NM_001135863
N4BP2L2-IT2,NR_026928
SPTSSA,NM_138288
NUDT18,NM_024815
TCEAL6,NM_001006938
ATRAID,NM_001170795
INAFM1,NM_178511
SEC14L5,NM_014692
ZBTB7C,NM_001039360
NOC4L,NM_001414688
MYADM,NM_001020818
UBL4A,NM_014235
ENO4,NM_001242699
NWD2,NM_001144990
POLD4,NM_001256870
KDM2B-DT,NR_183427
U2AF1L4,NM_001040425
ETV4,NM_001079675
IFIT3,NM_001031683
COX6B1,NM_001863
AURKAIP1,NM_001127229
SEPTIN1,NM_001365977
PET117,NM_001164811
ROS1,NM_001378891
C4orf48,NM_001141936
SNX31,NM_001363720
TCP10L,NM_018277
CMYA5,NM_153610
KNTC1,NM_014708
C14orf119,NM_017924
ANO3,NM_001313726
ADAMTS5,NM_007038
C8orf82,NM_001001795
DOLK,NM_014908
ITGBL1,NM_001271754
RILP,NM_031430
LYG2,NM_175735
