GENE_SYMBOLS,refseq_ids
POLR1B,NM_001137604
FTCDNL1,NM_001350853
ATP5ME,NM_007100
ENDOD1,NM_015036
NPIPB3,NM_130464
PLTP,NM_001242920
PMM1,NM_002676
ARMCX2,NM_001282231
BAG1,NM_001172415
KRT222,NM_152349
REX1BD,NM_001100418
RPL17,NM_000985
DIPK2A,NM_001134470
RNF181,NM_016494
TXNDC9,NM_005783
ARIH2OS,NM_001123040
DBR1,NM_016216
BRI3,NM_001159491
MKRN1,NM_001145125
TMEM203,NM_053045
SAC3D1,NM_001367485
PRR14,NM_001320464
CYLD,NM_001042355
RPS19,NM_001022
GABPA,NM_001197297
TCEAL7,NM_001348258
TMEM234,NM_001366191
KCNT2,NM_001287819
BCL6,NM_001130845
COX7C,NM_001867
DPM2,NM_001378436
RPS25,NM_001028
PA2G4,NM_006191
TENT4B,NM_001040284
TMEM200C,NM_001080209
MRPS26,NM_030811
COX7B,NM_001866
R3HCC1,NM_001136108
UQCC3,NM_001085372
ATP5PO,NM_001697
SFR1,NM_001002759
ZNF257,NM_001316996
FADD,NM_003824
PSMC1,NM_001330212
ANKRD36,NM_001164315
IGFBP5,NM_000599
NRIP2,NM_031474
CRKL,NM_005207
PHPT1,NM_001135860
CENPX,NM_001271006
KCTD6,NM_001128214
FIS1,NM_016068
EPHX2,NM_001256482
ZBTB39,NM_014830
ATP8B4,NM_024837
C16orf91,NA
UBE2S,NM_014501
SNRPE,NM_001304464
PIK3IP1,NM_001135911
SCO2,NM_001169109
PPP4R2,NM_001318025
POPDC2,NM_001308333
RPL27,NM_000988
NME2,NM_001018137
SLC32A1,NM_080552
SELENOM,NM_080430
KCNH2,NM_000238
AK7,NM_001350888
OCEL1,NM_024578
PDCD5,NM_004708
ANKRD49,NM_017704
C12orf57,NM_001301834
SNRPB2,NM_003092
MRPL36,NM_032479
ST8SIA2,NM_001330416
IQCK,NM_001305121
SNX7,NM_001364903
NR2F2,NM_001145155
RPS4X,NM_001007
MAFF,NM_001161572
MANF,NM_006010
CHKA,NM_001277
FUBP1,NM_001303433
ELP5,NM_015362
KAT5,NM_001206833
SLC38A2,NM_001307936
SNRPD1,NM_001291916
MOB3B,NM_024761
ZSCAN9,NM_001199479
RPL10A,NM_007104
NDUFA4,NM_002489
VSIR,NM_022153
RYR3,NM_001036
MZT2A,NM_001085365
ZNF487,NM_001355444
ZNF511,NM_145806
LRWD1,NM_001317721
COX17,NM_001382002
GPR22,NM_005295
RIMS2,NM_001100117
RPL13,NM_000977
HAR1A,NR_003244
SEC62,NM_003262
RFC1,NM_001204747
TMEM121B,NM_001163079
HTR2C,NM_000868
RPS19BP1,NM_194326
MRPL51,NM_016497
SHISA9,NM_001145204
KDM7A-DT,NR_024451
MRPS34,NM_001300900
PAK1IP1,NM_017906
IGDCC4,NM_020962
NT5C,NM_001252377
THBS2,NM_001381939
DRAP1,NM_006442
NOL4,NM_001198546
TMEM126A,NM_001244735
CYTH2,NM_004228
SERF2,NM_001018108
KLHL13,NM_001168299
CCT7,NM_001009570
CHPF2,NM_001284295
RPL27A,NM_000990
MSRB3,NM_001031679
ANXA2,NM_001002857
SLCO4A1,NM_016354
BEX5,NM_001012978
RPS6,NM_001010
NKD1,NM_033119
CNKSR2,NM_001168647
CGNL1,NM_001252335
ATXN2,NM_001310121
LARP6,NM_001286679
TCEAL6,NM_001006938
PXDN,NM_012293
GRB14,NM_001303422
CAMK2A,NM_001363989
CYP20A1,NM_001371695
SETD2,NM_001349370
DMAC1,NM_001318058
ZNF302,NM_001012320
EPAS1,NM_001430
TMEM19,NM_018279
TRAPPC2L,NM_001318524
RAB4A,NM_001271998
RGS16,NM_002928
SELENOK,NM_021237
DUSP4,NM_001394
AK1,NM_000476
ETNK1,NM_001039481
RADX,NM_001184782
NPY1R,NM_000909
GRB10,NM_001001549
FBXL22,NM_001367807
TAF13,NM_005645
EEF1B2,NM_001037663
DNPEP,NM_001319116
TGFBR2,NM_001024847
IGSF11,NM_001015887
RPS18,NM_022551
TPM2,NM_001145822
RPL12,NM_000976
HEPN1,NM_001037558
DCTPP1,NM_024096
ARL16,NM_001040025
PET100,NM_001171155
MED29,NM_001317770
ETFB,NM_001014763
DPM3,NM_018973
PAXX,NM_001329678
ZFAS1,NR_003604
TMEM251,NA
MEA1,NM_001318942
PLSCR5,NM_001085420
CAMK4,NM_001323374
APEX1,NM_001244249
CCDC43,NM_001099225
GLRA2,NM_001118885
SEC61G,NM_001012456
ERICH1,NM_001303100
RPL7,NM_000971
TSR3,NM_001001410
HSBP1L1,NM_001136180
NDUFB9,NM_001278645
MRPL20,NM_001318485
ALS2CL,NM_001190707
EXOSC4,NM_019037
DCUN1D3,NM_173475
RNF125,NM_017831
GMPR2,NM_001002000
PAM16,NM_016069
SARS,NA
COLGALT2,NM_001303420
LYRM2,NM_020466
GET4,NM_015949
COPS6,NM_006833
MMRN2,NM_024756
CYP2C8,NM_000770
CCDC85B,NM_006848
THYN1,NM_001037304
IGFBP6,NM_002178
SCAPER,NM_001145923
TOMM5,NM_001001790
NPAS3,NM_001164749
VIP,NM_003381
TMEM147,NM_001242597
RAD54B,NM_001205262
MRM2,NM_013393
TCAF2,NM_001130025
C12orf10,NA
DCTN3,NM_001281425
MED10,NM_032286
RSL24D1,NM_016304
CPSF6,NM_001300947
FAM155B,NA
TIGD6,NM_001243253
C18orf54,NM_001288980
TTC9B,NM_152479
CHD7,NM_001316690
IL17RE,NM_001193380
RPS26,NM_001029
ANAPC11,NM_001002244
NDUFA2,NM_001185012
DCAKD,NM_001128631
RPL36,NM_015414
CHCHD10,NM_001301339
ERVMER61-1,NM_001012274
CDKL4,NM_001009565
SET,NM_001122821
LSM5,NM_001130710
NACA,NM_001113201
MOK,NM_001272011
PLIN5,NM_001013706
SAMD4B,NM_001303614
DISP3,NM_020780
AMPD2,NM_001257361
H2AFZ,NA
CHCHD1,NM_203298
FERMT3,NM_001382361
C12orf29,NM_001009894
NID2,NM_007361
TMSB4X,NM_021109
CERS6,NM_001256126
GPATCH11,NM_001278505
VGF,NM_003378
PSMC4,NM_006503
DMAC2,NM_001167867
FTL,NM_000146
