"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"RARA (human)",7.10194977623819e-06,5.78260869565217,68.5536425638115,"['OST4', 'RPL3', 'RPL10A', 'RPL8', 'RPL9', 'RPS15', 'RPS27', 'RPL18A', 'RPS19', 'RPS3', 'RPL13', 'RPS12', 'RPL19', 'GALK1']",0.00164765234808726,0,0,14,"RARA",0.00164765234808726,0.684586064938951,0.813038907704804,NA,NA,NA,0.966725752613152,0.888399710301204,NA,NA,NA,NA
"NR1H3 (human)",0.000110567152638568,5.26303854875283,47.9456891157485,"['RPS15', 'RPS27', 'RPL3', 'RPL18A', 'RPS19', 'RPS3', 'RPL13', 'RPL9', 'RPL19', 'NME1', 'GALK1']",0.0128257897060739,0,0,11,"NR1H3",0.0128257897060739,0.41252611998579,0.594261302784296,NA,NA,NA,0.747428125197675,0.829957850388025,NA,NA,NA,NA
"YY1 (mouse)",0.000433189089345342,3.78014184397163,29.2746894343062,"['RPL3', 'RPL10A', 'NME1', 'RPS15', 'RPL7A', 'RPS28', 'RPL14', 'RPS3', 'RPL15', 'FAU', 'RPL26', 'SCAND1', 'GALK1']",0.0334999562427064,0,0,13,"YY1",0.0334999562427064,0.0206551446207388,0.776665678372549,NA,NA,NA,0.983717433019533,0.91535466752746,0.6233827343592,0.913749535334991,NA,0.979809304931412
"NRF1 (mouse)",0.00064712015927958,3.41545893719807,25.079641759057,"['RPL5', 'RPL21', 'RPSA', 'RPL23A', 'RPL8', 'RPS15', 'RPS14', 'HINT1', 'RPS28', 'RPS16', 'RPS19', 'RPS3', 'RPL27', 'RPS2']",0.0375329692382156,0,0,14,"NRF1",0.0375329692382156,0.000156025336144531,0.326916218108108,0.831669013628896,0.832271894692952,-0.464804222295245,0.0047449293570277,0.0110794942628858,NA,NA,NA,NA
"NR1I2 (human)",0.00164263464189051,3.8,24.3635245814035,"['RPS15', 'RPS27', 'RPL3', 'RPL18A', 'DDT', 'RPS3', 'RPL10A', 'RPL8', 'RPL19', 'GALK1']",0.0762182473837198,0,0,10,"NR1I2",0.0762182473837198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLAU (human)",0.00216952382428791,3.38924838227974,20.787099409222,"['RPS14', 'PRELID1', 'CHCHD2', 'RPL41', 'RPS27', 'RPL3', 'RPL21', 'RPL13', 'RPS3A', 'RPL18', 'RPL9']",0.0785603392250506,0,0,11,"PLAU",0.0785603392250506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOXF2 (human)",0.00238800415301202,3.57142857142857,21.5617762297715,"['RPS15', 'RPL5', 'RPL41', 'RPS27', 'RPS15A', 'RPS16', 'RPL13', 'FAU', 'SCAND1', 'GALK1']",0.0785603392250506,0,0,10,"FOXF2",0.0785603392250506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APEX1 (human)",0.00300447159064666,3.22116753678215,18.7074251440328,"['RPS4X', 'OST4', 'RPS14', 'RPL41', 'RPL18A', 'RPS3', 'PDXP', 'RPL23A', 'RPL27', 'POLR2I', 'TMSB10']",0.0785603392250506,0,0,11,"APEX1",0.0785603392250506,8.23214509257546e-05,0.000410357798067911,0.959735541724349,0.959917117928062,0.196767275017593,0.846990625643349,0.997615621277431,0.436232230715194,0.820482235125876,NA,0.761374898788087
"IKZF1 (human)",0.00338622151832114,3.36756756756757,19.1548609653306,"['RPS15', 'RPL5', 'RPS14', 'RPS27', 'RPS16', 'RPL18A', 'RPL13', 'RPL27', 'FAU', 'RPS2']",0.0785603392250506,0,0,10,"IKZF1",0.0785603392250506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TP53 (mouse)",0.00338622151832114,3.36756756756757,19.1548609653306,"['RPS15', 'RPS19', 'RPS18', 'RPS5', 'RPL27', 'RPS2', 'RPL26', 'RPL9', 'COX7A1', 'GALK1']",0.0785603392250506,0,0,10,"TP53",0.0785603392250506,0.012142418440559,0.911884230661785,0.665431505393038,0.634548976131948,-2.14616408912913,0.315290086341271,0.316947556651309,NA,NA,NA,NA
