Item ID	Item value	Change in Kuiper test statistic when item removed
IFITM3	3.12594440803956	0.0
CDKN1A	-0.330635406427377	0.0
SATB1	1.85072390137451	0.0
IL18	1.27701249355598	0.0
PLAT	-1.21120953099081	-0.008918581293470229
IGF2R	0.870624006443917	0.0
RHOB	-0.997163579947525	0.0
DNAJC3	3.22319176872736	0.0
CASP4	1.43710923224639	0.0
DPYD	0.545383565669529	0.0
CASP1	0.446479850468694	0.0
BAX	1.51516569104223	0.0
TSPO	-0.0720719058040941	0.0
HMOX1	-0.425848653558967	0.0
VDAC2	1.67370966677655	0.0
TXNIP	0.728007042733425	0.0
CD14	4.76621516471646	0.0
