"Ensembl","Gene_Symbols"
"ENSG00000116514","RNF19B"
"ENSG00000034510","TMSB10"
"ENSG00000173272","MZT2A"
"ENSG00000138442","WDR12"
"ENSG00000114942","EEF1B2"
"ENSG00000168386","FILIP1L"
"ENSG00000158258","CLSTN2"
"ENSG00000163682","RPL9"
"ENSG00000109475","RPL34"
"ENSG00000269893","SNHG8"
"ENSG00000145425","RPS3A"
"ENSG00000145494","NDUFS6"
"ENSG00000170458","CD14"
"ENSG00000231500","RPS18"
"ENSG00000198755","RPL10A"
"ENSG00000146070","PLA2G7"
"ENSG00000112306","RPS12"
"ENSG00000196683","TOMM7"
"ENSG00000241468","ATP5MF"
"ENSG00000245910","SNHG6"
"ENSG00000147604","RPL7"
"ENSG00000156467","UQCRB"
"ENSG00000175768","TOMM5"
"ENSG00000211450","SELENOH"
"ENSG00000149806","FAU"
"ENSG00000178449","COX14"
"ENSG00000123349","PFDN5"
"ENSG00000179088","C12orf42"
"ENSG00000165502","RPL36AL"
"ENSG00000137818","RPLP1"
"ENSG00000134419","RPS15A"
"ENSG00000161970","RPL26"
"ENSG00000108984","MAP2K6"
"ENSG00000224877","NDUFAF8"
"ENSG00000167088","SNRPD1"
"ENSG00000179271","GADD45GIP1"
"ENSG00000124172","ATP5F1E"
"ENSG00000187051","RPS19BP1"
"ENSG00000241343","RPL36A"
