"Ensembl","Gene_Symbols","p","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","BHQ","Bonf","Log_AD_CTL_ampRatio"
"ENSG00000136715","SAP130",0.000130744464795261,"3.17301261867122","0.531336808537277","7.27185386142119","5.728177626449",0.107891481231255,0.416290375908111,0.238613821227433
"ENSG00000127990","SGCE",0.000324526410429393,"1.60977451597433","2.82911473778886","15.6776586743119","6.58852988822733",0.107891481231255,1,0.866906443116174
"ENSG00000164985","PSIP1",0.000306303367146927,"2.26768607061099","3.02898731370448","18.0870247881172","1.12536379619963",0.107891481231255,0.975269920995816,2.77708846088619
"ENSG00000119414","PPP6C",0.000335923669593481,"1.41820602357012","3.61812530291929","9.80914808467361","3.60026184725654",0.107891481231255,1,1.00230885011876
"ENSG00000148606","POLR3A",0.000159223922690596,"0.915377182900057","4.00899324663066","6.86831272901792","3.57073382900357",0.107891481231255,0.506968969846858,0.654147347206959
"ENSG00000103978","TMEM87A",0.000113814642267232,"0.431154715330318","3.3596001598773","16.849910585692","7.15104287201977",0.107891481231255,0.362385820978867,0.857087148000697
"ENSG00000140470","ADAMTS17",0.000235556751204609,"1.9350769267825","1.35407728539804","62.5282435790616","7.08498983840992",0.107891481231255,0.750012695835475,2.17763991303086
"ENSG00000103018","CYB5B",0.000336523719243733,"0.603886755695381","3.04471399176262","7.89951444358615","5.40910416255575",0.107891481231255,1,0.378717804776259
"ENSG00000223496","EXOSC6",0.000338855154620776,"1.97079899295245","4.13252463182921","6.55226529655981","5.30348020202132",0.107891481231255,1,0.21144758970503
"ENSG00000093010","COMT",7.96410831354549e-05,"5.63647156112051","3.03454021800572","6.86062457695889","5.86794056908562",0.107891481231255,0.253577208703288,0.156294751535498
"ENSG00000148219","ASTN2",0.000451632525358744,"1.30471485829578","0.778694782625012","22.6365732961524","6.3188333929993",0.130727087340204,1,1.27603228429778
"ENSG00000126456","IRF3",0.000579852268063606,"4.44157162551409","1.04166850658463","7.0607950130361","4.48693439886518",0.15385413512621,1,0.45338794662342
"ENSG00000164574","GALNT10",0.000979989585281994,"5.74302019749557","5.06568746967163","58.4333810441055","16.8553547911485",0.212814258839784,1,1.24321892168516
"ENSG00000028839","TBPL1",0.000984697795245493,"0.576208161881115","2.66645064431151","6.18212438566968","3.11104917728227",0.212814258839784,1,0.686701938788292
"ENSG00000105568","PPP2R1A",0.00100257973699647,"2.1921746949396","2.35013249935975","19.9480402798303","3.45701236769513",0.212814258839784,1,1.75272616840998
"ENSG00000177614","PGBD5",0.00180254680685009,"1.16509889542828","5.62678747377077","11.3836788792222","2.11384760812481",0.224662653601413,1,1.68367085444022
"ENSG00000144029","MRPS5",0.00133214289755399,"0.378439608557151","4.07910692112708","7.5217329677118","6.20391001557661",0.224662653601413,1,0.192616818296726
"ENSG00000158258","CLSTN2",0.00183455684473516,"1.90232325384912","0.192306291559617","6.48033193710747","11.6438737186194",0.224662653601413,1,-0.586008446721078
"ENSG00000147862","NFIB",0.00166425126992568,"1.33250703936527","0.86061136738296","12.2247290366107","1.66955017018921",0.224662653601413,1,1.99090663944404
"ENSG00000095261","PSMD5",0.00130786093791102,"3.76302810658818","2.15054920630965","9.44612682089956","2.83535163153817",0.224662653601413,1,1.20343883549078
"ENSG00000211450","SELENOH",0.00176395187673195,"2.48390141804599","2.801480228591","4.81479145231207","20.5390206971992",0.224662653601413,1,-1.45063379329801
"ENSG00000111321","LTBR",0.00148344176685639,"5.06104349815197","3.79933446016286","11.5306568296374","9.10988991404901",0.224662653601413,1,0.23564867254865
"ENSG00000134419","RPS15A",0.00152846147115578,"3.81071885364345","3.04788606273016","9.71565373147543","34.8187501931593",0.224662653601413,1,-1.27641766882977
"ENSG00000103540","CCP110",0.00155679659469919,"2.73555587443312","0.41562661422591","6.46908586165776","4.12198984990492",0.224662653601413,1,0.450698789715284
"ENSG00000130816","DNMT1",0.00118786918213687,"5.86413061798132","2.43989295491542","6.23451336847836","3.17604713975993",0.224662653601413,1,0.674463141958122
"ENSG00000142188","TMEM50B",0.00138424547377786,"0.246346960499665","3.91978084169676","9.19987817718811","8.61820855673747",0.224662653601413,1,0.0653130033245202
"ENSG00000095002","MSH2",0.00270239980063885,"1.34982188874787","2.39624274963817","8.57554263066136","0.543994727814125",0.254277095160567,1,2.75772999528478
"ENSG00000087338","GMCL1",0.00273622240590216,"2.32551974242325","4.85789780320917","4.79903881034034","2.92822582433102",0.254277095160567,1,0.494018931094669
"ENSG00000168386","FILIP1L",0.00277431890606629,"6.12362995017975","3.45755609309656","5.56727433503503","24.7234085290905",0.254277095160567,1,-1.49084492178596
"ENSG00000269893","SNHG8",0.00260176817541158,"3.92631275375062","3.3381290917158","9.02378425900022","27.8504386761274",0.254277095160567,1,-1.12698493063525
"ENSG00000164347","GFM2",0.00267520659850277,"2.52327623680959","4.79296707070607","2.86543814495402","6.01863370300254",0.254277095160567,1,-0.742139005277366
"ENSG00000014216","CAPN1",0.00232406472964672,"0.716875635212474","4.4187206255512","4.47631188461731","4.14950535356321",0.254277095160567,1,0.0758103321117339
"ENSG00000175061","SNHG29",0.00258275233428836,"4.5556322419934","2.88895644704713","1.53429803668883","13.9092014581762",0.254277095160567,1,-2.20447762518134
"ENSG00000063177","RPL18",0.00279513138524493,"3.88954804335776","3.11057207723096","7.5402687335432","46.7447967264732",0.254277095160567,1,-1.82444512713369
"ENSG00000232593","KANTR",0.00255188658956464,"2.6237973501753","0.101081080116123","2.71068563052073","13.6150820845635",0.254277095160567,1,-1.613976552003
"ENSG00000170011","MYRIP",0.00304101008265552,"1.02126634423632","3.04900301420666","11.5131699412616","1.85552775452966",0.257795821223271,1,1.82532243301201
"ENSG00000168090","COPS6",0.00304897115814114,"0.509221274957051","2.53849087789927","3.38674126627803","7.02525175312143",0.257795821223271,1,-0.729642870637027
"ENSG00000139291","TMEM19",0.00307670892163452,"4.22805627264263","0.761569651812207","3.70810816038292","4.97434861290254",0.257795821223271,1,-0.293772613213317
"ENSG00000132718","SYT11",0.00346499180215499,"1.6692854016352","2.93337969860806","15.142595968082","13.8734827241462",0.269086192635646,1,0.0875323970788934
"ENSG00000109475","RPL34",0.00333517666482508,"2.81858570848792","2.94651169443483","26.7397770516901","85.4972344447997",0.269086192635646,1,-1.16233179573882
"ENSG00000106089","STX1A",0.00339784020611524,"2.30109331725654","1.15041195108236","11.6317293777876","4.46595751836281",0.269086192635646,1,0.957253014060956
"ENSG00000138035","PNPT1",0.00630495926250503,"6.02123193038024","3.13254882840892","9.57241577603381","2.12735549664705",0.27968563963349,1,1.50400594830806
"ENSG00000196975","ANXA4",0.00643593918303657,"1.4755196618504","1.28022775925105","32.3334798669631","10.568337509535",0.27968563963349,1,1.11824071814732
"ENSG00000196843","ARID5A",0.00624225395568123,"4.81879828721884","0.0396239256154721","11.2488623332222","5.39582556507275",0.27968563963349,1,0.734641386488079
"ENSG00000153107","ANAPC1",0.0050321449720359,"6.26977751787648","3.88772736840958","7.24387129030878","6.2626915887077",0.27968563963349,1,0.145545713147859
"ENSG00000173272","MZT2A",0.00632970162519338,"1.46326309284184","2.7330354292011","4.52528433221974","10.3577838234729",0.27968563963349,1,-0.828057886267245
"ENSG00000185404","SP140L",0.00634073735360386,"5.46055912899667","3.47298650585087","8.50494048856483","5.32627800870064",0.27968563963349,1,0.467994544160421
"ENSG00000152642","GPD1L",0.00456486942509706,"1.14433776967544","2.58244729554636","6.85569302952226","7.10110390811742",0.27968563963349,1,-0.0351708456752845
"ENSG00000172340","SUCLG2",0.00595694076449293,"5.7998291294775","4.58172830932082","41.5902399408305","24.1134305654189",0.27968563963349,1,0.545096552790214
"ENSG00000197584","KCNMB2",0.00560498478838134,"1.5811895210099","3.36605859322018","15.6105501253322","2.78648244150889",0.27968563963349,1,1.72316694902301
"ENSG00000013288","MAN2B2",0.00514644143030861,"3.63652056709193","1.78343355307386","6.66032354259261","3.54734406903303",0.27968563963349,1,0.629968889425579
"ENSG00000071127","WDR1",0.00519675348258257,"1.20270742448654","5.10466428424362","5.21793735222096","3.34347990993456",0.27968563963349,1,0.445090026751465
