"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"RELA (human)",0.00150347988523323,1.74652543009541,11.3523680246046,"['PRR5', 'FCGBP', 'GRAMD1A', 'PID1', 'CEBPD', 'ABHD3', 'F13A1', 'DENND3', 'PLAT', 'TCIRG1', 'HIF1A', 'TYMP', 'PLAC8', 'SBNO2', 'DBP', 'DSE', 'FAM110B', 'CHST15', 'PIM1', 'TBC1D14', 'MAP3K8', 'PLXNC1', 'IKBKE', 'TRPM3', 'MOAP1', 'RBFOX1', 'XBP1', 'CD93', 'CNTN5', 'PLEKHG5', 'LIMK2', 'TNFSF13', 'RAB27A', 'NAV2', 'MLLT11', 'C1ORF216', 'CXCL12', 'BCL6', 'SNRPG', 'FAM20A', 'ASTN2', 'CNTNAP5', 'PTPN2', 'FKBP5']",0.179427574596469,0,0,44,"RELA",0.179427574596469,NA,NA,NA,NA,NA,NA,NA
"CACYBP (human)",0.00221150056755541,2.14304812834225,13.1027762813374,"['SNAP25', 'FCGBP', 'GRAMD1A', 'ACOT7', 'SIGLEC9', 'PLEKHG5', 'PXN', 'TCIRG1', 'LTC4S', 'PRDM11', 'SYN3', 'MLLT11', 'SBNO2', 'CXCL12', 'STAB1', 'APOC1', 'FAM110B', 'SUSD3', 'PLTP', 'CD55', 'FKBP5']",0.179427574596469,0,0,21,"CACYBP",0.179427574596469,0.186987581049179,0.0819310891316597,0.591876010722225,0.59812461507954,0.232658412023011,0.934556671919112,1
"SRF (mouse)",0.00294218245411405,2.17254457165137,12.662901202065,"['LINGO2', 'CD83', 'GMFG', 'PLEKHG5', 'USP9Y', 'KCNIP4', 'EAF2', 'NAP1L2', 'HIF1A', 'BST2', 'PLAC8', 'RALYL', 'SLC25A19', 'KIF26B', 'ENPP1', 'CTNNA3', 'TLR5', 'PLTP', 'TRPM3']",0.179427574596469,0,0,19,"SRF",0.179427574596469,NA,NA,NA,NA,NA,NA,NA
"SOX10 (mouse)",0.00344845450442153,2.98836111984901,16.9434968925391,"['CD163', 'PID1', 'PSMD5', 'TBC1D14', 'SUSD3', 'DENND3', 'PYGL', 'ERC2', 'MGLL', 'HIST1H2AC']",0.179427574596469,0,0,10,"SOX10",0.179427574596469,NA,NA,NA,NA,NA,NA,NA
"STAT1 (mouse)",0.00405798559416617,11.6151202749141,63.9652640068095,"['CEBPD', 'CASP4', 'HAMP']",0.179427574596469,0,0,3,"STAT1",0.179427574596469,0.619095866789856,0.100824886494154,NA,NA,NA,0.785274266865591,0.750048865982797
"MIR138 (human)",0.00557724521726828,1.96229205716963,10.182451836678,"['CHRM3', 'NRN1', 'ACOT7', 'CNTN5', 'ABHD3', 'IL15', 'ACSL1', 'PLEKHG5', 'NAV2', 'TCIRG1', 'MLLT11', 'SBNO2', 'CXCL12', 'BCL6', 'STAB1', 'APOC1', 'ITGAX', 'A2M', 'IKBKE', 'PTPN2', 'HIST1H2AC']",0.179427574596469,0,0,21,"MIR138",0.179427574596469,NA,NA,NA,NA,NA,NA,NA
"NFE2 (human)",0.00572006713070957,1.67547558000888,8.65177847338366,"['FCGBP', 'GRAMD1A', 'TSHZ3', 'GMFG', 'TCIRG1', 'LTC4S', 'MED12L', 'TYMP', 'PGS1', 'FCGR3A', 'HRH2', 'PSTPIP2', 'ADAMTS17', 'STAB1', 'TMEM108', 'TBC1D14', 'FLVCR2', 'ERC2', 'P2RY12', 'RBFOX1', 'XBP1', 'ACOT7', 'CNTN5', 'ACSL1', 'PLEKHG5', 'KCNIP4', 'SYN3', 'RALYL', 'FCGR2A', 'CXCL12', 'CDH12', 'CD69', 'TLR5', 'ASTN2', 'PFN1', 'HSPA1B']",0.179427574596469,0,0,36,"NFE2",0.179427574596469,NA,NA,NA,NA,NA,NA,NA
"ELF3 (human)",0.00632075261027493,1.85501270203601,9.39363034594276,"['CX3CR1', 'P2RY12', 'MOAP1', 'RBFOX1', 'ACOT7', 'FCER1G', 'SIGLEC9', 'IL4R', 'DSCAM', 'IL15', 'MVP', 'USP9Y', 'DENND3', 'NAV2', 'TCIRG1', 'AIF1', 'FCGR3A', 'DBP', 'OAS1', 'KIF26B', 'FLVCR2', 'CTNNA3', 'MGLL', 'FKBP5']",0.179427574596469,0,0,24,"ELF3",0.179427574596469,NA,NA,NA,NA,NA,NA,NA
"Stat3 (mouse)",0.00675144152996199,1.89556837461826,9.47404928984144,"['LINGO2', 'ROBO2', 'P2RY13', 'RYR2', 'CNTN5', 'GPR65', 'TNFSF13', 'EAF2', 'SYN3', 'BST2', 'KBTBD12', 'PLSCR1', 'RALYL', 'BCL6', 'ADAMTS17', 'CASP4', 'TBC1D14', 'RBMS1', 'TLR5', 'JAK3', 'IKBKE', 'TRPM3']",0.179427574596469,0,0,22,"Stat3",0.179427574596469,1.25751558748003e-05,0.00164987817696805,0.901885121540135,0.907136432403251,0.21052860862789,0.984215435344917,1
"TBX5 (mouse)",0.00748157454009208,1.87654453781513,9.18627101164394,"['LINGO2', 'CHRM3', 'CD163', 'RNF44', 'RBFOX1', 'ACOT7', 'TNFSF13', 'C5AR1', 'NLRC5', 'RAB27A', 'F13A1', 'TCIRG1', 'TMEM163', 'TYMP', 'RALYL', 'HRH2', 'SH3PXD2B', 'CDH12', 'TBC1D14', 'ERC2', 'TRPM3', 'CD55']",0.179427574596469,0,0,22,"TBX5",0.179427574596469,NA,NA,NA,NA,NA,NA,NA
"Tcfcp2l1 (mouse)",0.00752172436373383,23.1316239316239,113.112712605957,"['TSHZ3', 'DSCAM']",0.179427574596469,0,0,2,"Tcfcp2l1",0.179427574596469,NA,NA,NA,NA,NA,NA,NA
"JUND (mouse)",0.00811462335309802,1.88979816824966,9.09765372560961,"['P2RY12', 'MOAP1', 'CD93', 'ABHD3', 'KCNIP4', 'MAMDC2', 'EAF2', 'NAP1L2', 'LTC4S', 'STXBP5L', 'DPYD', 'DSE', 'PDE4B', 'MAP3K8', 'VSIG4', 'A2M', 'TRPM3', 'DLEU7', 'PTPN2', 'CD55', 'LGMN']",0.179427574596469,0,0,21,"JUND",0.179427574596469,0.00213584737172787,0.00037436692329244,0.969244389363596,0.968365459009298,0.119665381563243,0.462694681526478,0.900583976414876
