"Ensembl","Gene_Symbols","p","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","BHQ","Bonf","Log_AD_CTL_ampRatio"
"ENSG00000078808","SDF4",0.754183730580473,"3.0285029207881","2.58135806441872","4.58532651862568","3.39362129013208",0.904053214105262,1,0.300963739282714
"ENSG00000175756","AURKAIP1",0.526738241560345,"3.28635422994841","2.70964745859575","5.01032288228633","4.16217234186361",0.806833419059225,1,0.185463225043421
"ENSG00000242485","MRPL20",0.0339291724227625,"0.910758955160845","2.8937881364653","5.55745242509525","4.29237820377982",0.38720603940529,1,0.258298867138188
"ENSG00000142609","CFAP74",0.238941535095067,"2.450689585423","1.76651200305317","8.08182481915964","11.4644349925977",0.638215769042572,1,-0.349631943041709
"ENSG00000187730","GABRD",0.490882233916837,"1.93621715807018","2.18553813726989","6.81623736849768","4.00403336610601",0.796315113829642,1,0.532005419499457
"ENSG00000158109","TPRG1L",0.834308945201877,"2.67979973670625","2.60316221477501","4.10072995136633","5.42399370639185",0.935376156654191,1,-0.279667395529247
"ENSG00000131697","NPHP4",0.935491114376566,"0.225267637818639","0.197687931959384","4.83149015455887","5.81163271681208",0.97475023176552,1,-0.184706609075342
"ENSG00000069424","KCNAB2",0.070009002773453,"1.41574379757136","2.45743922954716","11.7122923377104","9.51490652166056",0.446326787997468,1,0.207779241049276
"ENSG00000116254","CHD5",0.652217035935938,"1.44317295841356","1.21708273388632","12.6514724640077","9.8031106158122",0.859188681183296,1,0.255073863626897
"ENSG00000116251","RPL22",0.0705889731349435,"3.53150194788073","3.33596712654242","6.20316189998024","28.2075136711431",0.446326787997468,1,-1.51452923877251
"ENSG00000097021","ACOT7",0.0090330058398844,"2.70078852049422","2.16253183877871","10.5501345906418","2.57969549197251",0.288731814191624,1,1.40846725164688
"ENSG00000171680","PLEKHG5",0.0865483980173499,"2.0180733166641","2.12756504996713","8.73028157539878","3.39916223115546",0.455851219470271,1,0.943268624441172
"ENSG00000162408","NOL9",0.384349845229401,"1.29020101762978","0.619670356704367","4.00157051486663","5.04076775009029",0.736410234493513,1,-0.23087148907109
"ENSG00000049246","PER3",0.252187396368764,"1.65089556450013","1.46315041348871","26.2361202103395","18.926997695119",0.642987454961145,1,0.326547743026802
"ENSG00000116288","PARK7",0.0232052329184256,"1.76347511705397","2.90780189188975","7.98586398296983","10.5942119687927",0.353690827958357,1,-0.282634834742256
"ENSG00000074800","ENO1",0.260481417342498,"2.29977462112718","2.68884968122069","4.31753105410955","13.7886258066077",0.648041670045708,1,-1.16116031177065
"ENSG00000142583","SLC2A5",0.580109877609984,"4.20334913668552","3.8919824877451","73.0371975060836","64.9124197384948",0.832694204802908,1,0.117929893534422
"ENSG00000116649","SRM",0.313666444176967,"4.23776627805386","4.06576472471379","2.01890882367455","6.43319404784506",0.695410860305097,1,-1.15891397725412
"ENSG00000116661","FBXO2",0.160906961054281,"1.53750694022976","2.24121887915124","4.29817503501244","8.054160933526",0.587810260791916,1,-0.627998321893455
"ENSG00000132879","FBXO44",0.611261438923822,"2.17979539483693","1.64440055196494","4.12367499841","6.12288025918979",0.84605484600195,1,-0.395287860718772
"ENSG00000028137","TNFRSF1B",0.357532584883707,"4.12648918965837","4.64960617538531","67.4410171882509","40.9106279134003",0.722015162730796,1,0.499863515965746
"ENSG00000162496","DHRS3",0.335890971705278,"1.18620899547558","0.506751741323527","11.2719796729721","9.90458695218361",0.709593673559342,1,0.12932199293389
"ENSG00000189337","KAZN",0.275034399785684,"0.491031649297285","0.139587000071262","14.3628320741108","24.5928664557501",0.662383407082311,1,-0.537812655591547
"ENSG00000142634","EFHD2",0.588085029850143,"3.35460190388861","3.46413822929706","5.75904015069025","9.88982297623038",0.834123729560387,1,-0.540735425888944
"ENSG00000219481","NBPF1",0.625297075826079,"0.126809859619118","5.87268787312581","5.18300247403437","4.53372915203001",0.851176769948197,1,0.133839703333679
"ENSG00000074964","ARHGEF10L",0.257709623656182,"5.67745059492677","0.345111795445532","4.01454609330732","12.2214486623653",0.644577723268879,1,-1.11326820690986
"ENSG00000117154","IGSF21",0.101542711079361,"0.649726072063992","5.79834024851829","55.1883559015464","44.6940000547282",0.488045746885191,1,0.210912721572006
"ENSG00000077549","CAPZB",0.29650194026499,"1.4719255376933","0.94303624558367","51.0739146314804","60.4780281763141",0.681141542426932,1,-0.169006238442006
"ENSG00000173436","MICOS10",0.628645550808896,"1.69899486685046","1.78445005316581","79.4948743662819","63.9710544741642",0.852048095746608,1,0.217261838989861
"ENSG00000158747","NBL1",0.158586582734008,"1.85876623695476","1.89823992475346","10.5482808902546","4.8322076343803",0.587810260791916,1,0.780659467452858
