"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"STAT1 (mouse)",0.00797855148988192,17.6307692307692,85.174217972038,"['CASP4', 'HAMP']",0.412181322010729,0,0,2,"STAT1",0.412181322010729,0.619095866789856,0.100824886494154,NA,NA,NA,0.785274266865591,0.750048865982797,0.892846861249748,0.847988712195214,NA,0.813243004054059
"NR5A2 (human)",0.00936721374248198,1.90043932384859,8.87607709348248,"['CX3CR1', 'FCGBP', 'FCER1G', 'HSPA5', 'TFRC', 'IL15', 'ACSL1', 'NLRC5', 'F13A1', 'PRDM11', 'PLAC8', 'RNF144B', 'PLSCR1', 'BCL6', 'STAB1', 'PIM1', 'TBC1D14', 'FLVCR2', 'ERC2', 'RNF175', 'IKBKE', 'PLTP', 'HSPA1B']",0.412181322010729,0,0,23,"NR5A2",0.412181322010729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CACYBP (human)",0.0108073790556508,2.53027950310559,11.455906572244,"['FCGBP', 'GRAMD1A', 'SBNO2', 'STAB1', 'APOC1', 'FAM110B', 'LTC4S', 'PRDM11', 'SYN3', 'PLTP']",0.412181322010729,0,0,10,"CACYBP",0.412181322010729,0.186987581049179,0.0819310891316597,0.591876010722225,0.59812461507954,0.232658412023011,0.934556671919112,1,0.680380599860222,0.651425645661308,NA,0.971052094837435
"SOX10 (mouse)",0.0160207591447127,3.63548387096774,15.0286175320995,"['CD163', 'PID1', 'TBC1D14', 'ERC2', 'HIST1H2AC']",0.412181322010729,0,0,5,"SOX10",0.412181322010729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RELA (human)",0.0166068773657615,1.8726586758372,7.67403984214272,"['FCGBP', 'GRAMD1A', 'PID1', 'CD93', 'LIMK2', 'F13A1', 'NAV2', 'HIF1A', 'TYMP', 'PLAC8', 'SBNO2', 'BCL6', 'FAM110B', 'PIM1', 'TBC1D14', 'MAP3K8', 'FAM20A', 'IKBKE', 'PTPN2']",0.412181322010729,0,0,19,"RELA",0.412181322010729,NA,NA,NA,NA,NA,NA,NA,0.764179229244763,0.757734823942369,NA,0.253616892383303
"MIR138 (human)",0.0179978100404398,2.32259219477265,9.331026203506,"['SBNO2', 'BCL6', 'IL15', 'ACSL1', 'STAB1', 'APOC1', 'NAV2', 'IKBKE', 'PTPN2', 'HIST1H2AC']",0.412181322010729,0,0,10,"MIR138",0.412181322010729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIVEP1 (human)",0.018159110836138,4.26190476190476,17.0841984211858,"['NLGN4Y', 'PID1', 'FAM110B', 'HIST1H2AC']",0.412181322010729,0,0,4,"HIVEP1",0.412181322010729,0.889728642750511,0.502865247780728,NA,NA,NA,0.808552162781707,0.736466788142689,NA,NA,NA,NA
"FEV (human)",0.0204603299452958,5.55032467532468,21.5866967760306,"['PRKY', 'CASP4', 'JAK3']",0.412181322010729,0,0,3,"FEV",0.412181322010729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NFKB1 (human)",0.0209459538869774,1.77718281187768,6.87025070060788,"['FCGBP', 'GRAMD1A', 'PID1', 'TSHZ3', 'CD93', 'ACSL1', 'LIMK2', 'USP9Y', 'PRDM11', 'HIF1A', 'TYMP', 'SBNO2', 'PER3', 'DPYD', 'APOC1', 'FAM110B', 'SPP1', 'MAP3K8', 'CD69', 'IKBKE', 'PLTP']",0.412181322010729,0,0,21,"NFKB1",0.412181322010729,0.0557866597791215,0.0832626418504406,0.875013805821326,0.881111890200384,0.339023067113323,0.999900321403679,0.985501378612174,0.523118531057797,0.919703624975877,NA,0.748844156377275
"FOXJ1 (human)",0.0213561413441432,2.09488730071468,8.05780788479638,"['PLAC8', 'MS4A6A', 'SBNO2', 'FCER1G', 'SLC25A19', 'SLC11A1', 'LIMK2', 'ADAMTS17', 'SPP1', 'SYN3', 'S100A11', 'HSPA1B']",0.412181322010729,0,0,12,"FOXJ1",0.412181322010729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
