"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"ILF3",3.93023506068536e-05,2.0649456101459,20.9472754198973,"['RPL3', 'RPL32', 'RPL10', 'RPL8', 'RPL10A', 'RPL9', 'NDRG1', 'RPL6', 'RPL7', 'RPS4X', 'RPS14', 'RPL7A', 'RPS16', 'RPS15A', 'RPL18A', 'GRK5', 'RPL14', 'RPL13', 'SNCG', 'RPL15', 'RPS2', 'RPL18', 'RPL17', 'RPS13', 'RPL19', 'HSP90AA1', 'RPL21', 'RPS6', 'NDUFA2', 'FN1', 'RPS3A', 'RPL23A', 'RAB11A', 'PTBP3', 'RPS26', 'RPS25', 'RPS28', 'PLSCR1', 'RPL37A', 'RPL24', 'RPL27', 'MALAT1', 'OCIAD2', 'RPL29', 'RPS23']",0.00852861008168722,0,0,45,"ILF3",0.00852861008168722,0.00899011583582085,0.0656179613196807,NA,NA,NA,0.0696174791726616,0.177461398472631,0.0875716351285189,0.951292296336926,0.315754243851157,0.78748084487376
"RAD21",0.0010273357614892,1.97419794817055,13.5840345253519,"['CEBPB', 'WNT2B', 'RPL10', 'RPL6', 'C3', 'RPS4X', 'RPS14', 'RPS16', 'RPS15A', 'RPS19', 'RPS18', 'H2AFJ', 'TMSB4X', 'RPL13', 'RPS2', 'RPS11', 'RPS27A', 'RPS10', 'RPL17', 'RPS13', 'SERPINB1', 'HSP90AA1', 'RPS7', 'RPS5', 'RPS6', 'RPL35A', 'RPS3A', 'RPL23A', 'CP', 'RPS25', 'RPL22L1']",0.111465930121578,0,0,31,"RAD21",0.111465930121578,0.00581829517164384,0.0496628551155047,NA,NA,NA,0.960216252485335,0.943696786885679,0.219540683097866,0.556914074598212,NA,0.564005223683561
"ILF2",0.00329872214095618,1.89773707741784,10.8440873817413,"['RPL10', 'RPLP0', 'RPL8', 'RPL10A', 'RPL9', 'RPL6', 'RPL7', 'RPS4X', 'RPL7A', 'RPS16', 'RPS15A', 'RPL14', 'FLNA', 'RPS2', 'RPL18', 'RPL17', 'RPS13', 'RPL19', 'RPL21', 'RPS6', 'FN1', 'RPL23A', 'NFKB2', 'PTBP3', 'RPS26', 'MAP3K14', 'RPS23']",0.23860756819583,0,0,27,"ILF2",0.23860756819583,0.577716147237425,0.89913887113961,NA,NA,NA,0.707042608664392,0.924807147682672,0.196336059573835,0.972431618192022,NA,0.389111043469775
"STAT3",0.00951222071276849,1.69085087762213,7.87121166517794,"['CDKN1A', 'CEBPB', 'HSPB1', 'SUMO4', 'IL1RAP', 'IGF1R', 'SOCS3', 'NFKBIZ', 'PIM1', 'HES1', 'ZNF467', 'EPHB1', 'HES5', 'IFNAR2', 'SMAD1', 'JUN', 'RPS9', 'HSP90AA1', 'FOS', 'BMX', 'PML', 'NFKB2', 'APEX1', 'TRIP10', 'SPRY1', 'CRYAB', 'FGFR3', 'EPHA3', 'CD44']",0.516037973667691,0,0,29,"STAT3",0.516037973667691,0.000120462363250935,0.0371097973096874,0.983381057301372,0.983029110164458,-0.108369886135233,0.982885488676231,1,0.545542953575667,0.619755811800223,NA,0.979067069746132
"BATF",0.0119930235014564,6.13592780597857,27.1418481971539,"['JUN', 'NFIL3', 'FOS', 'JUNB']",0.51803905995525,0,0,4,"BATF",0.51803905995525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI1",0.014323660643924,2.49310535024821,10.5853326993305,"['CEBPB', 'JUN', 'CEBPD', 'BCL6', 'PIM1', 'NFATC1', 'FOS', 'ETS1', 'PML', 'RUNX1']",0.51803905995525,0,0,10,"SPI1",0.51803905995525,0.00216894282731618,0.0322572492957164,0.989433919918226,0.988948396273375,0.0995078322222715,0.468087440561481,0.724769227878771,NA,NA,NA,NA
"PPARD",0.0247860998647011,2.5422399156958,9.39986159774485,"['HSP90AA1', 'GADD45B', 'BCL6', 'GADD45A', 'NEDD4', 'SMAD9', 'RXRG', 'GADD45G']",0.768369095805734,0,0,8,"PPARD",0.768369095805734,0.483069263677055,0.818739689630508,NA,NA,NA,0.214872445150905,0.330984272092661,NA,NA,NA,NA
"MEIS1",0.0524950219156184,3.34533148746347,9.85881545181845,"['CEBPB', 'CRTC2', 'PBX3', 'ETS1']",0.999991128830745,0,0,4,"MEIS1",0.999991128830745,0.244850753260848,0.148098838752503,NA,NA,NA,0.850929086295037,0.985552377539699,NA,NA,NA,NA
"ESR1",0.0576209658358892,1.21660839998084,3.47204073907506,"['CDKN1A', 'RPL3', 'TFRC', 'IRS1', 'RPLP0', 'HMGB2', 'HSPB1', 'IRS2', 'RPL8', 'RPL10A', 'RPL9', 'RPL6', 'IGF1R', 'RPL7', 'RPS4X', 'AKAP13', 'RPL7A', 'RPS14', 'RPS16', 'RPS19', 'RPL18A', 'RPS18', 'RPS6KA2', 'RPL36', 'TMED2', 'RPS11', 'JUNB', 'RPS10', 'RPS13', 'YWHAH', 'RPS12', 'SREBF1', 'HSP90AA1', 'RPS9', 'RPL21', 'RPS7', 'ACTN1', 'RPS6', 'ARID5A', 'RPSA', 'RPS3A', 'FOS', 'MRPS6', 'RPL37A', 'RPL24', 'MYH9', 'SLC25A5', 'RPL29', 'FKBP5', 'CEBPB', 'AHNAK', 'RPL10', 'SHC1', 'MVP', 'HSPH1', 'RPS15A', 'SERPINH1', 'RRS1', 'RPL14', 'FLNA', 'RPL13', 'RPL15', 'RPS2', 'RPL18', 'RPL17', 'RPL19', 'BARD1', 'FIS1', 'SVIL', 'JUN', 'XBP1', 'GADD45B', 'GADD45A', 'ZBTB16', 'RPL23A', 'KRT10', 'PSMB9', 'GADD45G', 'RPS26', 'RPS25', 'APEX1', 'RPL27A', 'SPAG1', 'TAB2', 'HSPA1B', 'PFKP', 'RPS23']",0.999991128830745,0,0,87,"ESR1",0.999991128830745,0.0218354448282029,0.772543752271758,0.781200678459919,0.789705432947246,-0.832060479389962,0.617161210665874,0.597262073520639,NA,NA,NA,NA
"NFKB1",0.0645976291187467,1.40622888037846,3.85247309871128,"['PSMD10', 'SERPINA3', 'CEBPB', 'NOTCH1', 'HMGB2', 'ETS1', 'MYL12A', 'SOCS3', 'ZFP36', 'NFKBIZ', 'BANP', 'JUN', 'HSP90AA1', 'DST', 'IL1R1', 'IL18', 'HMGA2', 'FOS', 'PML', 'NFKB2', 'DNAJA1', 'TUBB2B', 'SERPING1', 'MYH9', 'TAB2', 'SLC25A5', 'MAP3K14', 'HSPA1A']",0.999991128830745,0,0,28,"NFKB1",0.999991128830745,0.00404638008683091,0.854549472596767,NA,NA,NA,0.352261708548179,0.599528416552802,0.523118531057797,0.919703624975877,NA,0.748844156377275
