Item ID	Item value	Change in Kuiper test statistic when item removed
EIF4A2	11.3238435218307	-0.007352941176470562
XBP1	10.2955695140515	-0.007352941176470562
NPM1	10.7006666315204	-0.007352941176470562
HSPA5	10.4725910325584	-0.007352941176470562
POP4	8.48541978623335	0.05514705882352944
LSM1	10.649636964134	-0.007352941176470562
LSM4	10.544142922515	-0.007352941176470562
YIF1A	10.0760655931792	-0.007352941176470562
HERPUD1	12.5494290965136	0.04371312443531694
RPS14	11.1705142198322	-0.007352941176470562
SPCS1	10.0322806827139	-0.0055285699070830585
TUBB2A	10.4570240078347	-0.007352941176470562
DDIT4	14.9816859566798	0.05514705882352944
NHP2	10.2491563939443	-0.007352941176470562
DNAJB9	10.7672074094416	-0.007352941176470562
BANF1	11.0324899325554	-0.007352941176470562
CALR	10.1992004202602	-0.007352941176470562
