"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ","cycling_PRTN_CTL_BHQ","cycling_PRTN_AD_BHQ","DR_PRTN_BHQ","DM_PRTN_BHQ"
"LEF1 (human)",0.00419878332067533,1.64913598797896,9.02565609035547,"['PHF23', 'HTR2C', 'MAGT1', 'CLGN', 'CDC14B', 'TOP1MT', 'OPA3', 'PIM1', 'HGFAC', 'RIPK2', 'DDX11', 'ENTPD5', 'ENTPD7', 'SLC39A11', 'YOD1', 'WDR34', 'SYNGR3', 'SCNN1G', 'MRPL50', 'DKC1', 'ACOT2', 'COL21A1', 'SGK1', 'CGGBP1', 'ARL9', 'HEPN1', 'L3MBTL3', 'AHNAK', 'USP19', 'DPH1', 'NPY', 'DNAJB9', 'RDH14', 'ANKMY1', 'LEKR1', 'RBM11', 'NTNG1', 'SYT4', 'CDKN2A', 'NEK6', 'ST8SIA2', 'VWA3A', 'NR2F2', 'CORO2B', 'SMOC2', 'KBTBD4', 'NFIA', 'AQP11', 'GTF2IRD1', 'FGFR2']",0.482375159512251,0,0,50,"LEF1",0.482375159512251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sox2 (mouse)",0.00593357899291023,2.52373417721519,12.939507427399,"['DBR1', 'CUEDC2', 'MAML2', 'CDKN2A', 'RASGRF2', 'ENTPD5', 'ATXN7L3B', 'TEX15', 'RGMB', 'RUNX1', 'CKMT2', 'RCN1', 'FGFR2']",0.482375159512251,0,0,13,"Sox2",0.482375159512251,5.2745409056448e-07,0.0974671222187439,0.268076724422848,0.267413502479807,-0.678727810210216,0.00215729800720793,0.0169294592743948,0.458185531872514,0.702032181770732,NA,0.0758987072643977
"TFAP2A (human)",0.00727016824876179,1.66669721407625,8.20677682274218,"['PANK4', 'SAMD5', 'LRRC14', 'C11ORF95', 'PCDH10', 'KLHL17', 'AK8', 'KRTCAP2', 'RASGEF1C', 'TOP1MT', 'PART1', 'PIM3', 'APOE', 'HGFAC', 'RPH3AL', 'LRRC29', 'CDKN2A', 'NEK6', 'ST8SIA2', 'TMEM132A', 'SLC39A11', 'YOD1', 'NR2F2', 'MERTK', 'SYNGR3', 'CORO2B', 'LRRC42', 'GADD45G', 'RUNX1', 'CDK6', 'MC1R', 'LHX2', 'DKC1', 'CDHR2', 'RBM20', 'ZNF853', 'SGK1', 'FGFR2', 'SHANK1']",0.482375159512251,0,0,39,"TFAP2A",0.482375159512251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RELB (human)",0.00918430693913994,1.9372972972973,9.08642612091948,"['HEPN1', 'MAML2', 'S100A1', 'WIPF1', 'RIPK2', 'NEK6', 'PHF23', 'MAGT1', 'CORO2B', 'USP19', 'CLGN', 'WDR66', 'SMOC2', 'NMNAT1', 'TOP1MT', 'ASXL3', 'ZNF853', 'ROR2', 'TMEM19', 'ANKMY1', 'RBM11']",0.482375159512251,0,0,21,"RELB",0.482375159512251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NR5A2 (mouse)",0.00934835580450099,1.87596525096525,8.76555043977726,"['AHNAK', 'PGAP3', 'ENTPD5', 'ST8SIA2', 'VWA3A', 'MAGT1', 'ERMN', 'LRRC42', 'CDC14B', 'STK10', 'KRTCAP2', 'RASGEF1C', 'TOP1MT', 'ASXL3', 'PIM1', 'GTF2IRD1', 'ST8SIA6', 'ROR2', 'SNX8', 'FAM81A', 'HGFAC', 'FGFR2', 'RBMS2']",0.482375159512251,0,0,23,"NR5A2",0.482375159512251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMAD4 (mouse)",0.0141206429046159,1.94367959949937,8.28030350822332,"['HCN3', 'L3MBTL3', 'WIPF1', 'KLHL17', 'HTR2C', 'NR2F2', 'CORO2B', 'WDR77', 'CLGN', 'RCN1', 'RNF103', 'NFIA', 'RASGEF1C', 'ASXL3', 'GTF2IRD1', 'PIM3', 'MDGA1', 'CGGBP1']",0.596901708884788,0,0,18,"SMAD4",0.596901708884788,3.03597471428484e-05,0.000565727531971705,NA,0.545415703119905,NA,0.947721101635752,0.946161660085831,0.000285580676067794,0.720856604656473,0.106149133666663,0.004162226266235
"TEAD2 (mouse)",0.0192229036168583,1.83571428571429,7.25410552316042,"['L3MBTL3', 'MAML2', 'PCDH10', 'CDKN2A', 'ST8SIA2', 'PHF23', 'DCAKD', 'KLHL17', 'NR2F2', 'JAKMIP1', 'MEA1', 'LRRC42', 'KRTCAP2', 'RNF103', 'CDK6', 'PTPN9', 'GTF2IRD1', 'CGGBP1', 'SHANK1']",0.596901708884788,0,0,19,"TEAD2",0.596901708884788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sox5 (mouse)",0.0199897365645839,2.37355811889973,9.28663232151911,"['SYT4', 'RPH3AL', 'RNF103', 'MAML2', 'S100A1', 'RIPK2', 'ATXN7L3B', 'TEX15', 'NR2F2', 'LRRC42']",0.596901708884788,0,0,10,"Sox5",0.596901708884788,5.51581445821356e-07,0.000802244235661001,0.922370549474912,0.919487424476771,0.0168357180204146,0.00655640979846365,0.12085735621778,0.262341424885119,0.921377633342381,NA,0.360466251183587
"FOS (human)",0.0208221526355159,1.81721698113208,7.03578772837602,"['NTNG1', 'SEMA3C', 'PGAP3', 'DHPS', 'YOD1', 'VWA3A', 'ACYP1', 'KBTBD6', 'NFIA', 'DKC1', 'CROCC', 'ZXDB', 'CDHR2', 'TCEAL1', 'PIM1', 'GTF2IRD1', 'ANKMY1', 'CGGBP1', 'ZNF134']",0.596901708884788,0,0,19,"FOS",0.596901708884788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CREB1 (human)",0.0313359157181897,1.52517985611511,5.28168315765846,"['PCNA', 'WIPF1', 'MAGT1', 'PLD1', 'CDC14B', 'PURB', 'ABI3BP', 'OPA3', 'TCEAL1', 'RDH14', 'PCBD1', 'FAM81A', 'LEKR1', 'NTNG1', 'ST6GAL1', 'CXADR', 'LRRC29', 'CDKN2A', 'ST8SIA2', 'TMEM132A', 'SLC39A11', 'HTR5A', 'RUNX1', 'SMOC2', 'KBTBD4', 'RNF103', 'MC1R', 'LHX2', 'CROCC', 'ASXL3', 'ROR2', 'CENPQ']",0.808466625529295,0,0,32,"CREB1",0.808466625529295,0.31230072257686,0.00891388896606653,NA,NA,NA,0.22668448698609,0.87502209826333,0.347169342748563,0.747950401575455,NA,0.529142979951732
