GENE_SYMBOLS,refseq_ids
RTL6,NM_032287
RPS21,NM_001024
RPS19,NM_001022
FIS1,NM_016068
YWHAH,NM_003405
SELENOM,NM_080430
RPL22L1,NM_001099645
STUB1,NM_001293197
PSMB10,NM_002801
TIMM10,NM_012456
ACTG1,NM_001199954
GALNT14,NM_001253826
VGF,NM_003378
COX7C,NM_001867
RPL23A,NM_000984
SEC61B,NM_006808
TOMM7,NM_019059
PET117,NM_001164811
CYP26B1,NM_001277742
RPS23,NM_001025
RAN,NM_001300796
RILP,NM_031430
MFSD5,NM_001170790
C19orf53,NM_014047
SCN2B,NM_004588
LSM7,NM_016199
RPL19,NM_000981
B4GAT1,NM_006876
GGN,NM_152657
RPS7,NM_001011
BORCS6,NM_017622
DDT,NM_001084392
NEFL,NM_006158
COX7A1,NM_001864
MRPL36,NM_032479
CENPX,NM_001271006
PHF23,NM_001284517
CRIM1-DT,NR_037631
ATP6V1E1,NM_001039366
C14orf119,NM_017924
NT5C,NM_001252377
CHCHD1,NM_203298
PPEF1,NM_001377986
UFC1,NM_016406
TOMM20,NM_014765
RPL23,NM_000978
CD81,NM_001297649
RPL9,NM_000661
EIF4A2,NM_001967
RPS3A,NM_001006
PPIF,NM_005729
LSM3,NM_014463
NDUFS6,NM_004553
FKBP1B,NM_001322963
RPS10,NM_001014
RPL17,NM_000985
RPL27A,NM_000990
CHCHD10,NM_001301339
MRPS34,NM_001300900
RPL13,NM_000977
CHCHD5,NM_001304353
CHCHD2,NM_001320327
TMSB4X,NM_021109
TRAPPC2L,NM_001318524
UQCC3,NM_001085372
SPEF1,NM_015417
CENPJ,NM_018451
PARTICL,NR_038942
DNPH1,NM_006443
RPS18,NM_022551
GCHFR,NM_005258
FCRLB,NM_001002901
DEXI,NM_014015
POLE4,NM_019896
EEF1G,NM_001404
MSRB1,NM_001382264
NPIPB5,NM_001135865
PCP4,NM_006198
ZNHIT2,NM_014205
AP1S1,NM_001283
RPL38,NM_000999
ATP5MD,NA
TIGD3,NM_145719
S100A6,NM_014624
RPL36A,NM_001199972
FGF1,NM_000800
PDXP,NM_020315
COX17,NM_001382002
MORN2,NM_001145450
HPS6,NM_024747
NDUFA6,NM_002490
ATP6V1G2,NM_001204078
CXorf40A,NA
WBP2,NM_001330499
RPL26,NM_000987
TMEM54,NM_001329722
CALM3,NM_001329921
OST4,NM_001134693
COX14,NM_001257133
PSMD8,NM_002812
LDHA,NM_001135239
SMIM26,NM_001348957
ALDH1B1,NM_000692
MAS1,NM_001366704
LENG1,NM_024316
SERINC1,NM_020755
SRXN1,NM_080725
SLIRP,NM_001267863
HECW1-IT1,NR_135295
C6orf226,NM_001008739
DLL3,NM_016941
SNHG6,NR_002599
SERF2,NM_001018108
C9orf16,NA
RPS27A,NM_001135592
RPL21,NM_000982
RPL7,NM_000971
CDCA5,NM_080668
RRAGA,NM_006570
PFDN5,NM_002624
RPS13,NM_001017
RPL12,NM_000976
TPBGL,NM_001195528
RASL10A,NM_001007279
LKAAEAR1,NM_001007125
MZT2B,NM_001330282
TSTD1,NM_001113205
NUDT18,NM_024815
TPI1,NM_000365
ETV1,NM_001163147
ATP5PF,NM_001003696
VAMP1,NM_001297438
GABARAP,NM_007278
RPS9,NM_001013
NHLRC1,NM_198586
HAR1A,NR_003244
RNF6,NM_005977
RAB3A,NM_002866
HCRTR1,NM_001525
SSTR1,NM_001049
XBP1,NM_001079539
FKBPL,NM_022110
ATG101,NM_001098673
NORAD,NR_027451
GET3,NM_001371488
MEOX2,NM_005924
PNMA8B,NM_020709
HAPLN4,NM_023002
GPX4,NM_001039847
COX4I1,NM_001318786
ATP5MGL,NM_001165877
TMEM258,NM_014206
UQCRB,NM_001199975
PET100,NM_001171155
MRPL40,NM_001318151
RPL35,NM_007209
FAM50B,NM_012135
KCNK7,NM_005714
CBARP,NM_001393918
CCDC144A,NM_001382000
RPS29,NM_001030001
APRT,NM_000485
NDUFB3,NM_001257102
DGCR11,NR_024157
ZNF593,NM_015871
CLEC11A,NM_002975
PRR13,NM_001005354
PRDX5,NM_001358511
SLC25A4,NM_001151
KRT5,NM_000424
UQCRQ,NM_014402
POP7,NM_005837
UQCR10,NM_001003684
LAGE3,NM_006014
RPS24,NM_001026
PRELID1,NM_001271828
KMO,NM_001410944
RPL37A,NM_000998
ITM2A,NM_001171581
BHLHE41,NM_030762
RPS5,NM_001009
NME2,NM_001018137
LOR,NA
PLK3,NM_004073
BEX2,NM_001168399
CCDC65,NM_001286957
RPL24,NM_000986
ALDH1A3,NM_000693
RPS26,NM_001029
COX7B,NM_001866
SSUH2,NM_001256748
UQCR11,NM_006830
TIMP2,NM_003255
MIEN1,NM_001330206
IGSF10,NM_001178145
BEX3,NM_001282674
GCSH,NM_004483
ADCYAP1,NM_001099733
RPS12,NM_001016
HBQ1,NM_005331
PTRHD1,NM_001013663
PRSS36,NM_001258290
NEFM,NM_001105541
MESP1,NM_018670
CTXN3,NM_001048252
CXorf40B,NA
C12orf57,NM_001301834
GPR6,NM_001286099
HEY1,NM_001040708
RBIS,NM_001099670
TMEM256,NM_152766
FRMPD2,NM_001017929
NAXE,NM_144772
MICOS13,NM_001308240
RPL6,NM_000970
NDUFB10,NM_004548
LPL,NM_000237
ANAPC11,NM_001002244
NPB,NM_148896
NDUFA7,NM_005001
ATP5MC1,NM_001002027
ADTRP,NM_001143948
SEC61G,NM_001012456
BTG1,NM_001731
PHB,NA
C2orf15,NM_001317992
NDUFA13,NM_015965
COX7A2,NM_001366292
RHO,NM_000539
ARL4D,NM_001661
PSMB6,NM_001270481
HIGD1A,NM_001099668
RFK,NM_018339
SMIM18,NM_001206847
NDUFS5,NM_001184979
NDUFB2,NM_004546
RBP5,NM_001329454
C1orf56,NM_017860
HINT1,NM_005340
SCO2,NM_001169109
GNG3,NM_012202
MRPL53,NM_053050
HINT2,NM_032593
ATP5MF,NM_001003713
DUSP6,NM_001946
NUDT1,NM_001367553
DCTN3,NM_001281425
ARL4A,NM_001037164
BEX1,NM_018476
ROS1,NM_001378891
CHAC2,NM_001008708
MRPL54,NM_172251
FKBP4,NM_002014
ATP5ME,NM_007100
NDUFA1,NM_004541
ATP5F1E,NM_006886
IFI27L2,NM_032036
CEP152,NM_001194998
UBL5,NM_001048241
TGFBR3L,NM_001195259
RPA3,NM_002947
ATP5IF1,NM_016311
NOP10,NM_018648
DDIT3,NM_001195053
PCDHGB6,NM_001386906
C4orf48,NM_001141936
FKBP5,NM_001145775
CCNI2,NM_001039780
NEFH,NM_021076
EPN3,NM_017957
HES4,NM_001142467
OXGR1,NM_001346194
BICDL2,NM_001103175
GABARAPL2,NM_007285
DPM3,NM_018973
RPP25,NM_017793
RNF181,NM_016494
FKBP2,NM_001135208
ANGPTL1,NM_001376763
TRAPPC2B,NM_001355204
HSPA12B,NM_001197327
CITED1,NM_001144885
FRAT2,NM_012083
KCNJ13,NM_001172416
HIST3H2A,NA
RCN1,NM_002901
GADD45A,NM_001199741
ELOB,NM_007108
SNCG,NM_001330120
CARTPT,NM_004291
DNAJB5,NM_001135004
ART3,NM_001130016
C19orf73,NM_018111
AURKAIP1,NM_001127229
KCNV2,NM_133497
PHPT1,NM_001135860
FAM87A,NR_103537
MYOM1,NM_003803
MUC20,NM_001098516
SLC25A15,NM_014252
NDUFA4,NM_002489
TAS2R13,NM_023920
COL22A1,NM_152888
FYCO1,NM_001386421
ATP5MC3,NM_001002256
LTB,NM_002341
ADAMTS2,NM_014244
ENDOG,NM_004435
KCNA5,NM_002234
LAMP5,NM_001199897
PDC,NM_002597
FAM163B,NM_001080515
ARF5,NM_001662
ADRA1D,NM_000678
SOSTDC1,NM_015464
F12,NM_000505
C3orf49,NM_001355236
FAM106C,NM_001348162
ZPBP,NM_001159878
ALDOA,NM_000034
CD63,NM_001040034
HSD11B2,NM_000196
PCDHGA7,NM_018920
BCL7C,NM_001286526
LY6D,NM_003695
SLC3A1,NM_000341
SCRG1,NM_001329597
F8A1,NM_012151
KIF4B,NM_001099293
POLR2L,NM_021128
SLC7A9,NM_001126335
FABP7,NM_001319039
LXN,NM_020169
PYDC1,NM_152901
IL18,NM_001243211
THRIL,NR_110375
MAFF,NM_001161572
UFSP1,NM_001015072
HSPA8,NM_006597
NUDT8,NM_001243750
IL17RE,NM_001193380
SDF2L1,NM_022044
CYP3A5,NM_000777
ALKBH7,NM_032306
RAB25,NM_020387
SLC18A2,NM_003054
BCL2L14,NM_001370268
GADD45GIP1,NM_052850
CCDC178,NM_001105528
NXPE2,NM_182495
TAS2R20,NM_176889
INSM2,NM_032594
PPP1R17,NM_001145123
BACE2,NM_012105
IGFBP2,NM_000597
COX6B1,NM_001863
ASCL5,NM_001270601
CHGB,NM_001819
LGALS1,NM_002305
CAVIN3,NM_145040
FMOD,NM_002023
FABP6,NM_001040442
NSUN7,NM_001330648
SRP14,NM_001309434
SLC24A1,NM_001254740
REP15,NM_001029874
APOLD1,NM_001130415
KLHL34,NM_153270
NDUFB7,NM_004146
EXOSC4,NM_019037
ARHGEF38,NM_001242729
CA1,NM_001128829
SLC16A8,NM_001394131
COX5B,NM_001862
PKD2L2,NM_001258448
MAML2,NM_032427
ANKRD34C,NM_001146341
GLYAT,NM_005838
HCRTR2,NM_001384272
NDUFB11,NM_001135998
OPN1SW,NM_001385125
HHLA2,NM_001282556
DUSP27,NA
SPRY1,NM_001258038
SLC26A5,NM_001167962
MINDY4B,NM_001351281
PRKD3,NM_005813
CXCL17,NM_198477
TNFSF13B,NM_001145645
SPDYE21P,NA
LONRF3,NM_001031855
MIDN,NM_001388306
SMIM1,NM_001163724
DNAH11,NM_001277115
ACMSD,NM_001307983
TAS2R10,NM_023921
PCBP2-OT1,NR_109828
DNAJB7,NM_145174
LRIG3,NM_001136051
SFTA1P,NR_027082
C13orf46,NM_001365455
RELB,NM_001411087
CHST13,NM_152889
SERPINE3,NM_001101320
PLN,NM_002667
PDE5A,NM_001083
SNX31,NM_001363720
CEBPA-DT,NR_026887
ANKRD62P1-PARP4P3,NR_040115
COL13A1,NM_001130103
NEK5,NM_001365552
SLC10A1,NM_003049
NXN,NM_001205319
LRMDA,NM_001305581
HSP90AA1,NM_001017963
SLC22A18AS,NM_001302862
PCDHGB7,NM_018927
ANKEF1,NM_001303472
NLRC4,NM_001199138
P2RY14,NM_001081455
ASB14,NM_001142733
C16orf86,NM_001012984
GPR82,NM_080817
INSL6,NM_007179
MAGEE2,NM_138703
P2RY13,NM_023914
MROH6,NM_001100878
HSPB3,NM_006308
RSPH4A,NM_001010892
GPR3,NM_005281
EGR3,NM_001199880
SEPTIN5,NM_001009939
ELDR,NR_110426
ANGPT2,NM_001118887
LYG2,NM_175735
DKK1,NM_012242
HAAO,NM_012205
MKRN2OS,NM_001195279
SPINK8,NM_001080525
C12orf40,NM_001031748
PGLYRP1,NM_005091
DSCAM-IT1,NR_046774
CRYBG1,NM_001371242
ITGBL1,NM_001271754
TAGAP,NM_001278733
LEPR,NM_001003679
SPDYE5,NM_001099435
FN1,NM_001306129
SCGN,NM_006998
PLD5,NM_001195811
GSG1,NM_001080554
GYPB,NM_001304382
C10orf95,NM_001363580
DUSP2,NM_004418
MBNL3,NM_001170701
ASPN,NM_001193335
SLC22A8,NM_001184732
RPEL1,NM_001143909
SEC14L4,NM_001161368
HSD11B1,NM_001206741
C4orf51,NM_001080531
PP2D1,NM_001252657
SCARNA9,NR_002569
CD302,NM_001198763
CEACAM1,NM_001024912
TAS2R8,NM_023918
ZNF695,NM_001204221
CFTR,NM_000492
SLC22A6,NM_004790
NEDD9,NM_001142393
ADGRG2,NM_001079858
TEX15,NM_001350162
TMEM140,NM_018295
FAM245B,XR_007080981
MED14OS,NM_001289773
TTC29,NM_001300761
GAL3ST2,NM_022134
PPEF2,NM_006239
LY86,NM_004271
ELK1,NM_001114123
ANKS4B,NM_145865
MYCL,NM_001033081
C8orf48,NM_001007090
LBHD2,NM_001330236
OMD,NM_005014
FGF10,NM_004465
APOBEC4,NM_203454
MEIOC,NM_001033659
ADAMTS1,NM_006988
OR10A2,NM_001004460
EPX,NM_000502
WASIR2,NR_130735
ANKUB1,NM_001144960
FGFR4,NM_001291980
HSD17B13,NM_001136230
PTPN7,NM_001199797
FAM217A,NM_173563
PHLDB2,NM_001134437
P4HA3,NM_001288748
IGFL3,NM_207393
OVCH1,NM_001353179
GML,NM_002066
SPDYE2,NM_001031618
SLC30A2,NM_001004434
C9orf57,NM_001128618
CCDC179,NM_001195637
REC114,NM_001042367
ECM2,NM_001197295
LPAR6,NM_001162497
NUPR2,NM_001145712
GCNT7,NM_080615
TRPA1,NM_007332
RFPL1,NM_001393612
RNF133,NM_139175
CFAP97D2,NM_001395229
SLC24A5,NM_205850
MRAP,NM_001285394
GHRL,NM_001134941
PSG11,NM_001113410
UCP1,NM_021833
ACSM3,NM_005622
PLSCR2,NM_001199978
PDE6C,NM_006204
KCTD14,NM_001282406
SIM2,NM_005069
FSD2,NM_001007122
MYOT,NM_001135940
ATP6V0A4,NM_020632
BTNL8,NM_001040462
PDZK1,NM_001201325
C3orf22,NM_152533
SCAT2,NR_157844
GPR18,NM_001098200
CPB2,NM_001278541
STAG3,NM_001282716
TUBB8,NM_001164154
SLC5A12,NM_178498
LCTL,NM_001278562
TMEM191B,NM_001242313
EGR1,NM_001964
RTL9,NM_001385449
RTL1,NM_001134888
NMUR2,NM_020167
GJC3,NM_181538
RBP2,NM_004164
BEST4,NM_153274
RNF148,NM_198085
STK32B,NM_001306082
SULT1C4,NM_001321770
KLRD1,NM_001114396
CASS4,NM_001164114
TIMP3,NM_000362
LAMB3,NM_000228
SLC5A2,NM_003041
OOSP1,NM_001395276
DRD3,NM_000796
CILP,NM_003613
IL7,NM_000880
PRSS48,NM_001353611
IL5,NM_000879
NPIPB9,NM_001287250
CORIN,NM_001278585
FANCD2OS,NM_001164839
MIA,NM_001202553
TRIB1,NM_001282985
INSRR,NM_014215
BTBD18,NM_001145101
NPIPB6,NM_001282524
SCGB3A1,NM_052863
HHIP,NM_022475
GPR87,NM_023915
CCDC83,NM_001286159
TRIM77,NM_001146162
PDCD1LG2,NM_025239
AARD,NM_001025357
C5AR1,NM_001736
RESP18,NM_001007089
CD160,NM_007053
RASEF,NM_152573
BAIAP2L1,NM_018842
C7orf57,NM_001100159
NFE2L3,NM_004289
OGN,NM_014057
STC2,NM_003714
DGAT2L6,NM_198512
SLC12A3,NM_000339
ANKRD30A,NM_052997
GLIPR1L1,NM_001304964
PSG2,NM_031246
ACSM6,NM_207321
ART4,NM_001354646
HPSE2,NM_001166244
PSG8,NM_001130167
ASIC5,NM_017419
TSBP1,NM_001286474
CFAP300,NM_001195005
KLRB1,NM_002258
TRPC5OS,NM_001195576
GAGE10,NM_001098413
FAT2,NM_001447
WARS2-IT1,NR_126447
OR2AK2,NM_001004491
HIPK4,NM_144685
PDZD9,NM_001363519
PECAM1,NM_000442
CHST9,NM_001243848
TPH1,NM_004179
IQCF1,NM_152397
CCDC192,NM_001317938
RMRP,NR_003051
CCN5,NM_001323369
GADD45B,NM_015675
LYVE1,NM_006691
LCA5L,NM_001384285
TMPRSS11A,NM_001114387
HVCN1,NM_001040107
TRPC6,NM_004621
SLC28A2,NM_004212
CLEC20A,NM_001001689
CISH,NM_013324
EVI2B,NM_006495
RAG2,NM_000536
ADCY10,NM_001167749
SPDYE2B,NM_001166339
LUARIS,NR_038276
SERPIND1,NM_000185
GPR149,NM_001038705
GTSCR1,NM_001278515
MCMDC2,NM_001136160
INE2,NR_002725
APOBEC2,NM_006789
C6orf99,NA
TAC4,NM_001077503
CACNG4,NM_014405
FAM237B,NM_001384237
HIST1H3E,NA
TEX101,NM_001130011
MCTP2,NM_001159643
ANKRD61,NM_001271700
SULT1C2,NM_001056
RNF212B,NM_001282322
CBLIF,NM_005142
GPR55,NM_005683
CD80,NM_005191
FAM81B,NM_152548
DYTN,NM_001093730
KCNQ1,NM_000218
ANO2,NM_001278596
ACKR4,NM_016557
BMS1P14,NR_170872
TMEM213,NM_001085429
RAET1E,NM_001243325
UPK1B,NM_006952
OR2H2,NM_007160
C11orf42,NM_173525
SLC9C1,NM_001320531
CAV3,NM_001234
CD68,NM_001040059
ATP6V1B1,NM_001692
OIT3,NM_152635
COL6A6,NM_001102608
C4BPA,NM_000715
P2RY12,NM_022788
ACSM4,NM_001080454
TEX48,NM_001199233
SAP25,NM_001168682
SELP,NM_003005
RGPD1,NM_001024457
POMC,NM_000939
A1CF,NM_001198818
GFRAL,NM_207410
HLA-C,NM_001243042
TIE1,NM_001253357
RUNX1,NM_001001890
ADAM28,NM_001304351
MC4R,NM_005912
TCN1,NM_001062
SHOC1,NM_001080551
C9orf92,NA
LGALS9,NM_001330163
SQOR,NM_001271213
PCDH12,NM_016580
ITIH2,NM_002216
WNT8A,NM_001300938
TYR,NM_000372
CPED1,NM_001105533
SYTL5,NM_001163334
CGA,NM_000735
MASP2,NM_006610
GPR183,NM_004951
MSH4,NM_002440
S100A7,NM_002963
CYP3A4,NM_001202855
HIF3A,NM_022462
CPHXL,NM_001355613
NR4A1,NM_001202233
C1QTNF7,NM_001135170
BFSP2,NM_003571
ATXN8OS,NR_002717
WDR64,NM_001367482
CDK15,NM_001261435
CNTNAP3,NM_001393379
TEX53,NM_001354645
SELPLG,NM_001206609
FAM242A,XR_007089806
DGKK,NM_001013742
SLN,NM_003063
MGAM,NM_001365693
LOXL1,NM_005576
PSG9,NM_001301707
SELL,NM_000655
ADAM21,NM_003813
SNTB1,NM_021021
GOLGA8H,NM_001282490
PAX2,NM_000278
EVC,NM_001306090
IGLL1,NM_001369906
PRLR,NM_000949
LBH,NM_030915
CDKN2B,NM_004936
GBP6,NM_001320257
SNTG2,NM_018968
SAMSN1,NM_001256370
APCDD1L,NM_001304787
LIPI,NM_001302998
PCAT18,NR_024259
GAS2L3,NM_001303130
TRAF3IP3,NM_001287754
IQCM,NM_001363507
EBF3,NM_001005463
PAPPA,NM_002581
POF1B,NM_001307940
C9orf153,NM_001010907
NPC1L1,NM_001101648
CCDC59,NM_014167
CSRP3,NM_001369404
TMPRSS11D,NM_004262
SERPINB9P1,NM_182544
MMP19,NM_001032360
CYP2C18,NM_000772
CLDN5,NM_001130861
GK3P,NA
SMYD1,NM_001330364
PSG3,NM_021016
DUSP5,NM_004419
PCSK5,NM_001190482
KLHL1,NM_001286725
NODAL,NM_001329906
S100Z,NM_130772
OLFML2B,NM_001297713
SPR,NM_003124
LVRN,NM_173800
TERC,NR_001566
CYP2C19,NM_000769
PLAC9,NM_001012973
ALDOB,NM_000035
CCN4,NM_001204869
CCDC141,NM_001316745
ARL13A,NM_001162491
GPR171,NM_013308
GATD3A,NA
SELE,NM_000450
KIAA0087,NM_014769
HTR3E,NM_001256613
MEP1B,NM_001308171
HEATR9,NM_001321395
THORLNC,NR_144530
CDH17,NM_001144663
LEP,NM_000230
PCDH18,NM_001300828
PSG6,NM_001031850
DUXB,NM_001351307
BDNF,NM_001143805
CD6,NM_001254750
F2R,NM_001311313
LMOD2,NM_207163
CCDC38,NM_182496
DISC1FP1,NR_104190
IRGM,NM_001145805
ST8SIA2,NM_001330416
DNAH17,NM_003727
TSHR,NM_000369
POSTN,NM_001135934
ACOXL,NM_001105516
DUSP1,NM_004417
APOBEC3H,NM_001166002
NR4A3,NM_006981
PLEKHS1,NM_001193434
FOXM1,NM_001243088
AQP3,NM_001318144
ANKRD53,NM_001115116
HEPHL1,NM_001098672
TMPRSS11F,NM_207407
TRHR,NM_003301
NPTX2,NM_002523
CYP39A1,NM_001278738
FPR3,NM_002030
LRAT,NM_001301645
LY75,NM_002349
PGGHG,NM_025092
OR2T12,NM_001004692
GCOM1,NM_001018090
EGR2,NM_000399
PSG4,NM_001276495
TENT5B,NM_052943
RHD,NM_001127691
PACERR,NR_125801
CASC17,NR_104152
CKM,NM_001824
PGA3,NM_001079807
PSG7,NM_001206650
PNLIPRP3,NM_001011709
ANGPTL4,NM_001039667
RAB39A,NM_017516
ARC,NM_001412852
VAX2,NM_012476
COL1A1,NM_000088
SLC26A7,NM_001282356
OR52A1,NM_012375
KLC3,NM_145275
CD5,NM_001346456
CARD18,NM_021571
STC1,NM_003155
ST6GALNAC1,NM_001289107
JUNB,NM_002229
NAT16,NM_001369694
MAFIP,NM_001190825
SULF1,NM_001128204
PRKCH,NM_006255
MS4A13,NM_001012417
CLEC2A,NM_001130711
HIST1H4C,NA
DSC1,NM_004948
EGR4,NM_001965
SPDYE17,NM_001351351
KIF25,NM_005355
RXFP2,NM_001166058
CDKN1A,NM_000389
GABRE,NM_004961
FOS,NM_005252
TMEM71,NM_001145153
LHX1-DT,NR_135668
ASB17,NM_080868
ENPEP,NM_001379611
HMOX1,NM_002133
SLC13A1,NM_001324400
ALLC,NM_018436
MGAM2,NM_001008748
ANGPTL5,NM_178127
LMCD1,NM_001278233
PDYN,NM_001190892
DLX4,NM_001934
CCN1,NM_001554
KREMEN2,NM_001253725
FAM242E,NR_184153
