GENE_SYMBOLS,refseq_ids
JCAD,NM_001350001
BBS9,NM_001033604
TAF7,NM_005642
SARAF,NM_001284239
C1orf43,NM_001098616
SHC4,NM_203349
STX8,NM_004853
ASB1,NM_001040445
PPIL1,NM_016059
PELI3,NM_001098510
REX1BD,NM_001100418
SOWAHB,NM_001029870
GABARAPL1,NM_001363598
SPCS2,NM_014752
SRPRA,NM_001177842
TPRG1L,NM_182752
BCL2L2,NM_001199839
EMC7,NM_020154
FAM89B,NM_001098784
ATP1A1,NM_000701
RAD9A,NM_001243224
FBXO42,NM_018994
RAB11FIP5,NM_001371272
RPL29,NM_000992
OTUD7A,NM_001329907
CCDC146,NM_020879
POLR2E,NM_001316323
ZDHHC4,NM_001134387
MRPL34,NM_001382342
ALDOC,NM_005165
HDDC2,NM_016063
POMGNT2,NM_032806
ABCF2,NM_007189
PIP4K2C,NM_001146258
SLC30A3,NM_001318949
FAM32A,NM_014077
DUSP28,NM_001033575
LY6E,NM_001127213
MAGEF1,NM_022149
SH2D5,NM_001103160
ANKRD26,NM_001256053
UBXN1,NM_001286077
TXNDC9,NM_005783
LRTM2,NM_001039029
PFN2,NM_002628
BORCS7,NM_001136200
VKORC1,NM_001311311
RPS14,NM_001025070
MACROD2,NM_001033087
PEX19,NM_001131039
ENPP5,NM_001290072
ATP6V1D,NM_015994
OAZ1,NM_001301020
ANKRD65,NM_001145210
LSM2,NM_021177
BLOC1S6,NM_001311255
MYL6B,NM_001199629
SNHG32,NM_001040437
RSL24D1,NM_016304
ATP6V0D1,NM_004691
SLC35C1,NM_001145265
FDX2,NM_001031734
MYADM,NM_001020818
EIF2B2,NM_014239
HTR1E,NM_000865
RESF1,NM_018169
ROCK1,NM_005406
ATXN7L1,NM_001318229
BHLHE40,NM_003670
TMEM155,NA
H2AFZ,NA
SLC25A44,NM_001135672
BAX,NM_001291428
RPL34,NM_000995
ZNF91,NM_001300951
C6orf163,NM_001010868
NICN1,NM_032316
NDUFAF8,NM_001086521
RNF5,NM_006913
SPCS1,NM_014041
FRMPD4,NM_001368395
MAL2,NM_052886
SSNA1,NM_003731
MLX,NM_013383
CNPPD1,NM_001321389
IRGQ,NM_001007561
ERC2,NM_015576
BEX4,NM_001080425
SLC22A15,NM_018420
STRAP,NM_007178
SYNC,NM_001161708
RPL10A,NM_007104
MSI2,NM_001322250
PDRG1,NM_030815
RAB5IF,NM_001199534
BTBD6,NM_001387567
LARP6,NM_001286679
THY1,NM_001311160
UBFD1,NM_019116
SKP2,NM_001243120
FRMD6,NM_001042481
DEGS1,NM_001321541
POLR3H,NM_001018050
BAG1,NM_001172415
MRPS24,NM_032014
CACNA2D3,NM_018398
RPS15,NM_001018
TM2D3,NM_001307960
SRSF9,NM_003769
TOMM22,NM_020243
ATP6V1B2,NM_001693
SNRPE,NM_001304464
ANKRD9,NM_001348651
NFS1,NM_001198989
PYURF,NM_032906
STMN3,NM_001276310
ZPR1,NM_001317086
TIMM8B,NM_012459
AGAP1,NM_001037131
WSB2,NM_001278557
DRAP1,NM_006442
PEG13,NR_144431
OPCML,NM_001012393
UBXN8,NM_001282189
DCTN2,NM_001261412
SURF2,NM_001278928
ELP5,NM_015362
COA3,NM_001040431
CHCHD4,NM_001098502
POMP,NM_015932
HSBP1,NM_001537
SALL2,NM_001291446
CAPZA2,NM_006136
CLCN4,NM_001256944
TIMM8A,NM_001145951
CHURC1,NM_001204063
R3HDM2,NM_001330121
BEX5,NM_001012978
SMDT1,NM_033318
UQCRFS1,NM_006003
MRPL19,NM_014763
MSANTD3,NM_001198805
COMMD9,NM_001101653
NEDD8,NM_006156
MYDGF,NM_019107
PGK1,NM_000291
DNAH6,NM_001370
PLPP6,NM_203453
SUFU,NM_001178133
IMP4,NM_001320304
RHOV,NM_133639
ZNF587B,NM_001204818
USP5,NM_001098536
MED21,NM_001271811
PEX10,NM_001374425
TMEM208,NM_001318217
MRPS17,NM_015969
ESYT1,NM_001184796
SLC8A3,NM_001130417
EEF1AKNMT,NA
SETBP1,NM_001130110
ARL16,NM_001040025
NIP7,NM_001199434
RPL39,NM_001000
SCN1B,NM_001037
TCEAL8,NM_001006684
TMEM121,NM_001331238
MRPS23,NM_016070
STAR,NM_000349
CDV3,NM_001134422
PNMA1,NM_006029
NUDCD2,NM_001329991
SPRED1,NM_152594
FAU,NM_001997
MICOS10,NM_001032363
IRAK1,NM_001025242
GRIA1,NM_000827
RPS15A,NM_001019
RPTOR,NM_001163034
CAMK2N2,NM_033259
EIF1B,NM_005875
MAATS1,NA
CDC37,NM_007065
NPAS2,NM_002518
ZNF576,NM_001145347
POLR2I,NM_006233
DLG2,NM_001142699
GPANK1,NM_001199237
MUL1,NM_024544
TRIAP1,NM_016399
ADO,NM_032804
VPS18,NM_020857
NARS,NA
DIRAS1,NM_145173
MRPL51,NM_016497
FUT1,NM_000148
DMD,NM_000109
UBL4A,NM_014235
ZC4H2,NM_001178032
STOML2,NM_001287031
RPS4X,NM_001007
CRADD,NM_001320099
ZBTB22,NM_001145338
CBLN4,NM_080617
DDX23,NM_004818
MZT1,NM_001071775
MRPS12,NM_021107
GID8,NM_017896
H3F3B,NA
KDELR2,NM_001100603
ATP6V1A,NM_001690
TLL2,NM_012465
ATOX1,NM_004045
CCDC180,NM_001348010
LAMTOR1,NM_017907
RBL1,NM_001323281
BAIAP2-DT,NM_001004336
HNRNPA0,NM_006805
SMIM19,NM_001135674
ZNF846,NM_001077624
TMSB10,NM_021103
HRAS,NM_001130442
UBXN6,NM_001171091
FLNB,NM_001164317
ABL1,NM_005157
C20orf27,NA
KCNB2,NM_004770
SPRY2,NM_001318536
CADM4,NM_145296
TM2D2,NM_001024380
GNL3,NM_014366
IDH3A,NM_005530
MRPS26,NM_030811
OCEL1,NM_024578
B3GAT3,NM_001288721
KBTBD11,NM_014867
ATP5MPL,NA
TJP2,NM_001170414
RRS1,NM_015169
RPL36AL,NM_001001
TMEM11,NM_003876
ENO2,NM_001975
MAGEL2,NM_019066
ADCY9,NM_001116
RPS16,NM_001020
KDM7A-DT,NR_024451
C1orf159,NM_001330306
AP2M1,NM_001025205
TMEM17,NM_198276
PHLDA2,NM_003311
ZNF780B,NM_001005851
ENPP6,NM_153343
SLCO3A1,NM_001145044
UQCRH,NM_001297565
PCSK1,NM_000439
CCDC184,NM_001013635
C18orf21,NM_001201474
ARFIP2,NM_001242854
ZNF428,NM_182498
SNX21,NM_001042632
HTRA2,NM_001321727
RPL10,NM_001256577
POP4,NM_006627
CISD2,NM_001008388
MEF2D,NM_001271629
DENND4A,NM_001144823
RPRML,NM_203400
ARF6,NM_001663
RPS25,NM_001028
UBE2S,NM_014501
SYNM,NM_015286
TOMM6,NM_001134493
KRT10,NM_000421
TSGA10,NM_001349012
ISCA2,NM_001272007
SAC3D1,NM_001367485
FTH1,NM_002032
MRPS18A,NM_001193343
CISD3,NM_001136498
NAP1L5,NM_153757
ANTXR1,NM_001410840
CFL2,NM_001243645
RPL35A,NM_000996
BOD1,NM_001159651
MARCH4,NA
SUMO1,NM_001005781
ABCC12,NM_001392028
RPL30,NM_000989
SNHG8,NR_003584
RPL14,NM_001034996
MRFAP1,NM_001272053
BTF3,NM_001037637
SF3A1,NM_001005409
SIVA1,NM_006427
EIF1,NM_005801
MRPS7,NM_015971
RPL32,NM_000994
TUSC1,NM_001004125
EEF1B2,NM_001037663
DNAJC14,NM_001394687
TTC9B,NM_152479
RPS2,NM_002952
ASPHD1,NM_181718
CA3,NM_005181
AGPAT1,NM_001371437
PTPRR,NM_001207015
GAS5,NR_002578
RANBP1,NM_001278639
RPL11,NM_000975
GABRB1,NM_000812
TSR3,NM_001001410
ALKBH4,NM_017621
COA8,NM_001302652
RPL18,NM_000979
TMED1,NM_006858
RTL6,NM_032287
TMEM219,NM_001083613
RPS21,NM_001024
CCNDBP1,NM_012142
C4orf3,NM_001001701
TMEM14A,NM_014051
MRPL43,NM_001308396
SUV39H1,NM_001282166
USP47,NM_001282659
CUEDC2,NM_024040
RPS19,NM_001022
FIS1,NM_016068
CACNA1B,NM_000718
YWHAH,NM_003405
SELENOM,NM_080430
ARHGEF17,NM_014786
PAQR4,NM_001284511
RAB1B,NM_030981
HMGA1,NM_001319077
RPL22L1,NM_001099645
STUB1,NM_001293197
ATP5PB,NM_001002014
PSMB10,NM_002801
L1CAM,NM_000425
TIMM10,NM_012456
ARL6IP4,NM_001002251
ACTG1,NM_001199954
GALNT14,NM_001253826
VGF,NM_003378
TMEM121B,NM_001163079
RBM41,NM_001171080
DNASE2,NM_001375
SLC35F6,NM_017877
ARPC5L,NM_030978
COX7C,NM_001867
LARGE1,NM_001362949
ZCCHC8,NM_001350935
MRPL57,NM_024026
RPL23A,NM_000984
NNAT,NM_001322802
CACNA1A,NM_000068
SEC61B,NM_006808
TOMM7,NM_019059
COMMD3,NM_012071
C12orf49,NA
CNDP2,NM_001168499
PPCS,NM_001077447
BYSL,NM_004053
PET117,NM_001164811
PPP1R35,NM_001346938
ZNF689,NM_138447
CYP26B1,NM_001277742
TRPC5,NM_012471
CDK5R2,NM_003936
AFF3,NM_001025108
RPS23,NM_001025
RAN,NM_001300796
PNMA8C,NM_001386793
RILP,NM_031430
GPAA1,NM_003801
GALNT17,NM_022479
ISCA1,NM_030940
FN3KRP,NM_024619
ALG3,NM_001006940
MFSD5,NM_001170790
HIVEP3,NM_001127714
PDHB,NM_000925
C19orf53,NM_014047
RITA1,NM_001286215
NFE2L1,NM_001330261
MRPL24,NM_024540
PCYOX1,NM_016297
SCN2B,NM_004588
IFT140,NM_014714
CEP162,NM_001286206
FAM156A,NM_001242489
TOMM40L,NM_001286373
LSM7,NM_016199
RPL19,NM_000981
NAV3,NM_001024383
B4GAT1,NM_006876
GGN,NM_152657
CCDC106,NM_001370467
KCNIP4,NM_001035003
RPS7,NM_001011
STAG1,NM_005862
UBE2V2,NM_003350
PES1,NM_001243225
MRTO4,NM_016183
NUDT22,NM_001128612
PRKAR1A,NM_001276289
CCDC3,NM_001282658
TRIM23,NM_001656
R3HCC1,NM_001136108
SNX17,NM_001267059
BORCS6,NM_017622
DAZAP2,NM_001136264
GRM5,NM_000842
CWC15,NM_001363371
FER,NM_001308028
SMIM27,NM_001349118
SLC35A4,NM_001394034
CACNG2,NM_001379051
DDT,NM_001084392
NEFL,NM_006158
UBE2L6,NM_004223
DDA1,NM_024050
PPP1R3F,NM_001184745
COX7A1,NM_001864
IGSF21,NM_032880
SAP30L,NM_001131062
SBK1,NM_001024401
RNF112,NM_007148
MRPL36,NM_032479
ACTR1B,NM_005735
GYG1,NM_001184720
CENPX,NM_001271006
ATP1A3,NM_001256213
NUDT16,NM_001171905
PHF23,NM_001284517
TMEM126A,NM_001244735
CRIM1-DT,NR_037631
RDH14,NM_020905
BCL2L2-PABPN1,NM_001199864
ATP6V1E1,NM_001039366
C14orf119,NM_017924
CTSF,NM_003793
NT5C,NM_001252377
SELENOS,NM_018445
OMG,NM_002544
CHCHD1,NM_203298
PPEF1,NM_001377986
MLLT3,NM_001286691
RPS6KL1,NM_001370252
BCAP31,NM_001139441
UFC1,NM_016406
IGFBP6,NM_002178
THAP5,NM_001130475
TOMM20,NM_014765
SESN1,NM_001199933
RPL23,NM_000978
CD81,NM_001297649
SLC39A1,NM_001271957
MRPL9,NM_001300733
RPL9,NM_000661
TFDP2,NM_001178138
TFPT,NM_001321792
EIF4A2,NM_001967
ENC1,NM_001256574
RPS3A,NM_001006
DDX54,NM_001111322
DPM2,NM_001378436
PPIF,NM_005729
ZNF622,NM_033414
MCTP1,NM_001002796
LSM3,NM_014463
EXOSC5,NM_020158
NDUFS6,NM_004553
JAKMIP3,NM_001104947
FKBP1B,NM_001322963
B4GALT3,NM_001199873
RBMS3,NM_001003792
PPCDC,NM_001301101
MRM2,NM_013393
TMEM130,NM_001134450
PPP1R11,NM_021959
SEZ6L2,NM_001114099
RTL5,NM_001024455
RPS10,NM_001014
FGF14,NM_001321931
RPL17,NM_000985
RHNO1,NM_001252499
AARS,NA
FAM98A,NM_001304538
SPSB3,NM_001324081
TMEM60,NM_032936
PCDHA10,NM_018901
TSTA3,NA
SYT12,NM_001177880
KCNQ5,NM_001160130
GRPEL2,NM_152407
RPL27A,NM_000990
GPKOW,NM_015698
NRG3,NM_001010848
CHCHD10,NM_001301339
RAD18,NM_020165
KNTC1,NM_014708
CA13,NM_198584
PFDN4,NM_002623
MRPS34,NM_001300900
VASH1,NM_014909
PACRG,NM_001080378
ZKSCAN8,NM_001278119
RPL13,NM_000977
CHCHD5,NM_001304353
KSR2,NM_173598
CHCHD2,NM_001320327
TMSB4X,NM_021109
TRAPPC2L,NM_001318524
SRP68,NM_001260502
HCCS,NM_001122608
UQCC3,NM_001085372
MPI,NM_001289155
SPEF1,NM_015417
CENPJ,NM_018451
KIF13A,NM_001105566
PARTICL,NR_038942
MDP1,NM_001199821
LYNX1,NM_001356370
LIN9,NM_001270409
PTPRE,NM_001316676
LSM4,NM_001252129
ADGRB3,NM_001704
ZNF800,NM_176814
ARL1,NM_001177
DNPH1,NM_006443
RPS18,NM_022551
MMGT1,NM_001330000
TMEM186,NM_015421
GCHFR,NM_005258
FCRLB,NM_001002901
KCNIP4-IT1,NR_002813
DEXI,NM_014015
POLE4,NM_019896
JHY,NM_001363087
DPYD,NM_000110
CHMP3,NM_001005753
NACAD,NM_001146334
SELENOT,NM_016275
ZNF215,NM_001354853
COA4,NM_016565
EEF1G,NM_001404
FBXL15,NM_001387294
BACH2,NM_001170794
DNA2,NM_001080449
ERH,NM_004450
N4BP2L2-IT2,NR_026928
CHST2,NM_004267
TMEM35A,NM_021637
TMEM109,NM_024092
MSRB1,NM_001382264
XKR4,NM_052898
COPS8,NM_006710
NPIPB5,NM_001135865
PCP4,NM_006198
ZNHIT2,NM_014205
DBNDD1,NM_001042610
AP1S1,NM_001283
ACTR6,NM_022496
MBLAC1,NM_203397
RPL38,NM_000999
COA5,NM_001008215
ATP5MD,NA
SYP,NM_003179
RPL22,NM_000983
TIGD3,NM_145719
S100A6,NM_014624
BRI3,NM_001159491
RPL36A,NM_001199972
SPRYD3,NM_032840
APLP2,NM_001142276
FGF1,NM_000800
PDXP,NM_020315
JMJD4,NM_001161465
HSDL1,NM_001146051
HDX,NM_001177478
NIF3L1,NM_001136039
SERINC3,NM_006811
NRXN1,NM_001135659
ETS2,NM_001256295
NFATC3,NM_004555
SEC62,NM_003262
COX17,NM_001382002
MORN2,NM_001145450
PKM,NM_001206796
SLC39A11,NM_001159770
CARMIL1,NM_001173977
UPP2,NM_001135098
SARS,NA
HPS6,NM_024747
NDUFA6,NM_002490
KCNF1,NM_002236
ATP6V1G2,NM_001204078
ADCK2,NM_052853
PSMD2,NM_001278708
ZCWPW2,NM_001040432
TMEM183A,NM_001322955
CDK20,NM_001039803
TUBG1,NM_001070
NABP2,NM_024068
NSG2,NM_015980
CXorf40A,NA
SLC39A3,NM_144564
C1orf122,NM_001142726
WBP2,NM_001330499
LRPAP1,NM_002337
ZC3H12C,NM_001411037
RPL26,NM_000987
ZNF213,NM_001134655
SPECC1,NM_001033553
PITHD1,NM_020362
TMEM54,NM_001329722
CALM3,NM_001329921
PSMD3,NM_002809
OST4,NM_001134693
RALGPS2,NM_001286247
MAP6D1,NM_024871
ZNF638,NM_001014972
RAP1GAP2,NM_001100398
PFDN1,NM_002622
MED7,NM_001100816
ELP4,NM_001288725
COMMD8,NM_001329668
ZNF831,NM_001384354
ANKRD36C,NM_001010914
USE1,NM_018467
COX14,NM_001257133
EFR3B,NM_001319099
ZNF12,NM_006956
PSMD8,NM_002812
SLC25A6,NM_001636
LDHA,NM_001135239
WARS,NA
UBE2M,NM_003969
SMIM26,NM_001348957
CNTN4,NM_001206955
TMEM41A,NM_080652
PLXDC2,NM_001282736
MICAL3,NM_001122731
ORMDL3,NM_001320801
ALDH1B1,NM_000692
MNS1,NM_018365
CHSY3,NM_175856
LYSMD1,NM_001136543
MAS1,NM_001366704
LENG1,NM_024316
SERINC1,NM_020755
FTL,NM_000146
SRXN1,NM_080725
BCKDK,NM_001122957
MZT2A,NM_001085365
SLIRP,NM_001267863
HECW1-IT1,NR_135295
C6orf226,NM_001008739
EAF1,NM_033083
CRPPA,NM_001101417
INPP4B,NM_001101669
SLC22A17,NM_001289050
DLL3,NM_016941
EIF4H,NM_022170
CTNNA2,NM_001164883
FAM155A,NA
SNHG6,NR_002599
ATP5MC2,NM_001002031
BAZ2B,NM_001289975
CGGBP1,NM_001008390
MLLT11,NM_006818
SERF2,NM_001018108
ANKRD10-IT1,NA
C9orf16,NA
SNED1,NM_001080437
ARHGDIA,NM_001185077
RPS27A,NM_001135592
ANKRD36,NM_001164315
NOP16,NM_001256539
CSMD1,NM_033225
ADGRV1,NM_032119
NAA38,NM_001320924
RPL21,NM_000982
PHACTR1,NM_001242648
RPS3,NM_001005
RPL7,NM_000971
REEP5,NM_005669
CHP1,NM_007236
CDCA5,NM_080668
RRAGA,NM_006570
CHMP4B,NM_176812
TMEM232,NM_001039763
ASNSD1,NM_001353497
GMPPB,NM_013334
ZDHHC14,NM_024630
PFDN5,NM_002624
CCDC175,NM_001164399
B3GALT1,NM_020981
STBD1,NM_003943
RPS13,NM_001017
PRPS1,NM_001204402
GNG10,NM_001017998
MAT2B,NM_013283
FAM131A,NM_001171093
RPL12,NM_000976
TMEM132D,NM_133448
UROD,NM_000374
TSR2,NM_001346789
FDXACB1,NM_138378
PHF24,NM_001304333
TPBGL,NM_001195528
MED10,NM_032286
ABCC1,NM_004996
GABRA1,NM_000806
FIBP,NM_004214
ICMT,NM_012405
OXTR,NM_000916
CREB3,NM_006368
SGK1,NM_001143676
JPT1,NM_001002032
RASL10A,NM_001007279
LKAAEAR1,NM_001007125
NAIF1,NM_197956
MZT2B,NM_001330282
ARL8B,NM_018184
TSTD1,NM_001113205
ARSK,NM_198150
SKP1,NM_006930
DCTN1,NM_001135040
NDUFAF4,NM_014165
GPR135,NM_022571
TRAPPC4,NM_001318486
MYT1L,NM_001303052
DUSP26,NM_001305115
NUDT18,NM_024815
TPI1,NM_000365
SURF1,NM_001280787
ETV1,NM_001163147
JAM3,NM_001205329
ATP5PF,NM_001003696
ZNHIT3,NM_001033577
PLCB4,NM_000933
RRP9,NM_004704
UST,NM_005715
FAM3C,NM_001040020
MMP16,NM_005941
FGF14-IT1,NR_036486
CAMKV,NM_001320147
NFKBIE,NM_004556
VAMP1,NM_001297438
RAB11FIP3,NM_001142272
GABARAP,NM_007278
SIPA1L3,NM_015073
CIAO2B,NM_016062
ESYT3,NM_001322831
RUNDC1,NM_001321381
GON7,NM_032490
RPS9,NM_001013
ZNF488,NM_001346932
EXT1,NM_000127
NHLRC1,NM_198586
PNMA2,NM_007257
MRM3,NM_001317947
ANO6,NM_001025356
KHK,NM_000221
NUCB1,NM_006184
FBXO2,NM_012168
C12orf10,NA
HAR1A,NR_003244
RNF6,NM_005977
LRRTM1,NM_178839
TRNP1,NM_001013642
SNRPG,NM_001317165
SRP9,NM_001130440
TMEM246,NA
SUB1,NM_006713
CCDC127,NM_145265
USP1,NM_001017415
RAB3A,NM_002866
CREBL2,NM_001310
NDUFB1,NM_004545
DHRSX,NM_145177
GDE1,NM_001324066
HCRTR1,NM_001525
SSTR1,NM_001049
XBP1,NM_001079539
COL9A3,NM_001853
FKBPL,NM_022110
ATG101,NM_001098673
NORAD,NR_027451
GET3,NM_001371488
MEOX2,NM_005924
MAML1,NM_014757
ZNRF3,NM_001206998
DSCAML1,NM_001367904
MARCH9,NA
SLC1A6,NM_001272087
RNPC3,NM_017619
PNMA8B,NM_020709
HAPLN4,NM_023002
B3GALT6,NM_080605
GPX4,NM_001039847
ZNF302,NM_001012320
PPM1E,NM_014906
COX4I1,NM_001318786
CCDC28B,NM_001301011
TVP23A,NM_001079512
LSAMP,NM_001318915
ATP5MGL,NM_001165877
RPLP0,NM_001002
SYT13,NM_001247987
MPG,NM_001015052
ERLEC1,NM_001127397
DMAC2,NM_001167867
NKAIN2,NM_001040214
QRICH2,NM_001388453
FARP2,NM_001282983
DOLK,NM_014908
CALM2,NM_001305624
DNAL4,NM_005740
RANBP6,NM_001243202
ST6GALNAC3,NM_001160011
ZNF408,NM_001184751
MPDU1,NM_001330073
VSTM2L,NM_080607
BCL2,NM_000633
GPATCH4,NM_001396855
DYNLL2,NM_080677
RAD23A,NM_001270362
FAM131B,NM_001031690
KHDRBS2-OT,NA
HMGN2,NM_005517
EIF3D,NM_003753
WDR46,NM_001164267
ZNF385B,NM_001113397
MIPOL1,NM_001195296
TMEM258,NM_014206
CBX7,NM_001346743
TMEM271,NM_001362796
RNF26,NM_032015
UQCRB,NM_001199975
SRSF3,NM_003017
TAF9B,NM_015975
PRKG1,NM_001098512
PET100,NM_001171155
WBP11,NM_016312
RPL26L1,NM_001317980
CHRNB2,NM_000748
DOLPP1,NM_001135917
CPNE4,NM_001289112
MRPL40,NM_001318151
RPL35,NM_007209
COPZ1,NM_001271734
ANKRD30BL,NM_001024655
FAM50B,NM_012135
ZNF680,NM_001130022
KCNAB1,NM_001308217
GORASP1,NM_001278789
PNPO,NM_018129
BICC1,NM_001080512
FXYD6,NM_001164831
MCRIP1,NM_001093767
