GENE_SYMBOLS,refseq_ids
POMGNT2,NM_032806
VBP1,NM_001303543
STMN3,NM_001276310
ZC4H2,NM_001178032
ZNF91,NM_001300951
MAGEF1,NM_022149
WSB2,NM_001278557
STRAP,NM_007178
ABCF2,NM_007189
CAPZA2,NM_006136
PFN2,NM_002628
CRADD,NM_001320099
SYF2,NM_015484
MLX,NM_013383
RNF141,NM_016422
SH2D5,NM_001103160
PIP4K2C,NM_001146258
RPP25L,NM_148178
NCKIPSD,NM_016453
RPS19BP1,NM_194326
ZNF891,NM_001277291
COMMD9,NM_001101653
MSI2,NM_001322250
OAZ1,NM_001301020
SLC25A5,NM_001152
MIEF2,NM_001144900
ATP6V1B2,NM_001693
THAP7,NM_001008695
RBL1,NM_001323281
CCDC180,NM_001348010
GUK1,NM_000858
ZPR1,NM_001317086
POLR2E,NM_001316323
DUSP28,NM_001033575
RPS28,NM_001031
PEG13,NR_144431
NFS1,NM_001198989
SYNM,NM_015286
OTUD7A,NM_001329907
ENPP5,NM_001290072
ATXN1,NM_000332
VKORC1,NM_001311311
TMEM208,NM_001318217
PSMG3,NM_001134340
FAM89B,NM_001098784
OPCML,NM_001012393
MYDGF,NM_019107
KCNIP3,NM_001034914
MUL1,NM_024544
TMEM126B,NM_001193537
SNRPD1,NM_001291916
PNMA1,NM_006029
KBTBD11,NM_014867
RPL3,NM_000967
RSL24D1,NM_016304
CEP112,NM_001037325
PLPP6,NM_203453
THY1,NM_001311160
KDELR2,NM_001100603
LSM10,NM_032881
KAT2B,NM_003884
SUFU,NM_001178133
NUBP2,NM_001284501
ADO,NM_032804
TXNDC9,NM_005783
MEF2D,NM_001271629
SLC25A44,NM_001135672
MACROD2,NM_001033087
RPL7A,NM_000972
FLRT1,NM_001384466
SPCS1,NM_014041
MSRA,NM_001135670
RNASEK,NM_001004333
ZNF587B,NM_001204818
SETBP1,NM_001130110
BEX4,NM_001080425
SLC8A3,NM_001130417
GID8,NM_017896
MSANTD3,NM_001198805
PRADC1,NM_032319
ATP1A1,NM_000701
C11orf80,NM_001302084
BOLA3,NM_001035505
RAB11FIP5,NM_001371272
REX1BD,NM_001100418
SNHG32,NM_001040437
RPL18A,NM_000980
COPS9,NM_001163424
RBM41,NM_001171080
SPCS2,NM_014752
PPEF1,NM_001377986
UBXN8,NM_001282189
DCTN2,NM_001261412
SNHG29,NM_152350
C1orf43,NM_001098616
CLCN4,NM_001256944
TLL2,NM_012465
FDX2,NM_001031734
UBXN1,NM_001286077
JCAD,NM_001350001
BOD1,NM_001159651
ELP5,NM_015362
RNF5,NM_006913
SLC22A15,NM_018420
PCSK2,NM_001201528
NDEL1,NM_001025579
PFKM,NM_000289
C6orf163,NM_001010868
CBLN4,NM_080617
ENDOD1,NM_015036
CCNI,NM_001348132
RRS1,NM_015169
ACTG1,NM_001199954
RAB5IF,NM_001199534
CDC37,NM_007065
ATP6V1A,NM_001690
SURF2,NM_001278928
ALDOC,NM_005165
RTL6,NM_032287
SNRPE,NM_001304464
UBXN6,NM_001171091
MRPS23,NM_016070
PDRG1,NM_030815
LSM2,NM_021177
PEX10,NM_001374425
IRGQ,NM_001007561
USP47,NM_001282659
LY6E,NM_001127213
ARPC5L,NM_030978
DRAP1,NM_006442
PPIL1,NM_016059
GRIA1,NM_000827
LARP6,NM_001286679
CNPPD1,NM_001321389
ARL16,NM_001040025
ENO2,NM_001975
MARCH4,NA
EMC6,NM_001014764
GNL3,NM_014366
ESYT1,NM_001184796
CDV3,NM_001134422
IMP4,NM_001320304
SUV39H1,NM_001282166
ZNF780B,NM_001005851
CACNA2D3,NM_018398
IFT140,NM_014714
ANKRD9,NM_001348651
COA3,NM_001040431
CNDP2,NM_001168499
PYURF,NM_032906
ATP6V0D1,NM_004691
FAM174C,NM_017914
TMEM151B,NM_001039704
EAF1,NM_033083
RPLP2,NM_001004
BTBD6,NM_001387567
SLCO3A1,NM_001145044
RPL29,NM_000992
H2AFZ,NA
DLGAP1,NM_001003809
AGPAT1,NM_001371437
HNRNPA0,NM_006805
TIMM8A,NM_001145951
MRTO4,NM_016183
POLR3H,NM_001018050
SYNC,NM_001161708
TCEAL8,NM_001006684
HSBP1,NM_001537
ABCC12,NM_001392028
R3HDM2,NM_001330121
STOML2,NM_001287031
IDH3A,NM_005530
SRSF9,NM_003769
CNTRL,NM_001330762
DENND4A,NM_001144823
PGK1,NM_000291
PCSK1,NM_000439
BAX,NM_001291428
SNX21,NM_001042632
MRPS17,NM_015969
NARS,NA
ARF6,NM_001663
ZBTB22,NM_001145338
ZDHHC4,NM_001134387
RHOV,NM_133639
C1orf159,NM_001330306
STAG1,NM_005862
C18orf21,NM_001201474
UBE2S,NM_014501
VPS18,NM_020857
BEX5,NM_001012978
MRFAP1,NM_001272053
RPS14,NM_001025070
PPCDC,NM_001301101
RBMS3,NM_001003792
MRPL34,NM_001382342
SALL2,NM_001291446
FN3KRP,NM_024619
LAMTOR1,NM_017907
TOMM40L,NM_001286373
AGAP1,NM_001037131
CADPS,NM_003716
FUT1,NM_000148
MRPS12,NM_021107
EIF2B2,NM_014239
C20orf27,NA
POMP,NM_015932
EEF1AKNMT,NA
MYO1D,NM_001303279
PPCS,NM_001077447
NSG2,NM_015980
MRPS26,NM_030811
MED21,NM_001271811
PNMA8C,NM_001386793
NUDT16,NM_001171905
SLC35C1,NM_001145265
TMEM130,NM_001134450
BORCS7,NM_001136200
RPLP1,NM_001003
UQCRFS1,NM_006003
DEGS1,NM_001321541
UBL4A,NM_014235
TWISTNB,NA
H3F3B,NA
DLG2,NM_001142699
L1CAM,NM_000425
GRM5,NM_000842
RPTOR,NM_001163034
TMEM17,NM_198276
TJP2,NM_001170414
RNF112,NM_007148
TOMM22,NM_020243
CCDC146,NM_020879
ROCK1,NM_005406
FAM156A,NM_001242489
ABL1,NM_005157
PAQR4,NM_001284511
ZCCHC8,NM_001350935
PDHB,NM_000925
CHURC1,NM_001204063
BYSL,NM_004053
SF3A1,NM_001005409
MRPS24,NM_032014
MYL6B,NM_001199629
B4GAT1,NM_006876
BAG1,NM_001172415
SLC35F6,NM_017877
ARHGEF17,NM_014786
NAV3,NM_001024383
NAP1L5,NM_153757
NFE2L1,NM_001330261
ZNF428,NM_182498
SEH1L,NM_001013437
MFSD5,NM_001170790
KCNB2,NM_004770
YWHAH,NM_003405
C12orf49,NA
TSGA10,NM_001349012
NFATC3,NM_004555
AP2M1,NM_001025205
CDK20,NM_001039803
MLLT3,NM_001286691
ALKBH4,NM_017621
DMD,NM_000109
TM2D2,NM_001024380
RPRML,NM_203400
HMGA1,NM_001319077
CDK5R2,NM_003936
CEP162,NM_001286206
TMEM121,NM_001331238
SMDT1,NM_033318
PES1,NM_001243225
MPI,NM_001289155
PRKAR1A,NM_001276289
DAZAP2,NM_001136264
MAGEL2,NM_019066
CACNG2,NM_001379051
OCEL1,NM_024578
DNAJC14,NM_001394687
ATP5PB,NM_001002014
TRPC5,NM_012471
MZT1,NM_001071775
DIRAS1,NM_145173
ANKRD65,NM_001145210
ZNF576,NM_001145347
EIF1B,NM_005875
GPANK1,NM_001199237
BTF3,NM_001037637
ZCWPW2,NM_001040432
ISCA2,NM_001272007
MNS1,NM_018365
CCDC184,NM_001013635
WARS,NA
ARFIP2,NM_001242854
HDDC2,NM_016063
RAN,NM_001300796
HTRA2,NM_001321727
TUSC1,NM_001004125
BACH2,NM_001170794
TMEM219,NM_001083613
RAB1B,NM_030981
COA8,NM_001302652
HRAS,NM_001130442
KDM7A-DT,NR_024451
TIMM8B,NM_012459
GPAA1,NM_003801
SSNA1,NM_003731
DNA2,NM_001080449
STAR,NM_000349
FAU,NM_001997
CCNDBP1,NM_012142
TRIM23,NM_001656
MRPL24,NM_024540
MRPS7,NM_015971
DDX54,NM_001111322
CRPPA,NM_001101417
NEDD8,NM_006156
CUEDC2,NM_024040
DNAJC5,NM_025219
POLR2C,NM_002694
TOMM20,NM_014765
AFF3,NM_001025108
NIP7,NM_001199434
RPL10A,NM_007104
MAATS1,NA
ZNF846,NM_001077624
NDUFAF8,NM_001086521
TIMM10,NM_012456
TOMM6,NM_001134493
GABRB1,NM_000812
CCDC47,NM_020198
DDA1,NM_024050
FTH1,NM_002032
CISD3,NM_001136498
PHLDA2,NM_003311
SUMO1,NM_001005781
KSR2,NM_173598
TRIAP1,NM_016399
IRAK1,NM_001025242
TMEM14A,NM_014051
TMSB10,NM_021103
TSTA3,NA
MRPL43,NM_001308396
TIGD3,NM_145719
FLNB,NM_001164317
B3GAT3,NM_001288721
SRP68,NM_001260502
ENC1,NM_001256574
PPP1R35,NM_001346938
RPS15,NM_001018
PPP1R3F,NM_001184745
SIVA1,NM_006427
SERINC3,NM_006811
SMIM19,NM_001135674
STUB1,NM_001293197
UBE2V2,NM_003350
DDX23,NM_004818
C4orf3,NM_001001701
MICOS10,NM_001032363
R3HCC1,NM_001136108
RPS6KL1,NM_001370252
ALDH1B1,NM_000692
ATP5MPL,NA
MRPL19,NM_014763
HMGN1,NM_004965
CENPJ,NM_018451
ATP6V1E1,NM_001039366
RHNO1,NM_001252499
EIF1,NM_005801
RPL34,NM_000995
B4GALT3,NM_001199873
PPP1R11,NM_021959
EIF4A2,NM_001967
CFL2,NM_001243645
RNPC3,NM_017619
BRD2,NM_001113182
CHCHD4,NM_001098502
SKP2,NM_001243120
CA3,NM_005181
NNAT,NM_001322802
POLR2I,NM_006233
FGF14,NM_001321931
ZNF689,NM_138447
CAMK2N2,NM_033259
NUDCD2,NM_001329991
SCN2B,NM_004588
PCYOX1,NM_016297
COPS8,NM_006710
CD81,NM_001297649
RPL18,NM_000979
MAP6D1,NM_024871
SELENOM,NM_080430
GYG1,NM_001184720
KMO,NM_001410944
SCN1B,NM_001037
SERINC1,NM_020755
GAS5,NR_002578
LRRTM1,NM_178839
APLP2,NM_001142276
POP4,NM_006627
HSDL1,NM_001146051
TRAPPC2L,NM_001318524
NEFL,NM_006158
FKBP1B,NM_001322963
TANGO6,NM_024562
AP1S1,NM_001283
CAMKV,NM_001320147
ASPHD1,NM_181718
SELENOT,NM_016275
TSR3,NM_001001410
ISCA1,NM_030940
TMED1,NM_006858
UBE2L6,NM_004223
FGF1,NM_000800
FER,NM_001308028
TFDP2,NM_001178138
FAM131A,NM_001171093
PITHD1,NM_020362
PNMA2,NM_007257
STBD1,NM_003943
DNAH6,NM_001370
ARL1,NM_001177
SESN1,NM_001199933
CCDC3,NM_001282658
RANBP1,NM_001278639
MRPL57,NM_024026
CHP1,NM_007236
BCAP31,NM_001139441
LIN9,NM_001270409
PSMD3,NM_002809
PDXP,NM_020315
GRPEL2,NM_152407
EFR3B,NM_001319099
PLA2G15,NM_001363551
CISD2,NM_001008388
JAKMIP3,NM_001104947
TMEM11,NM_003876
RPS4X,NM_001007
UQCRH,NM_001297565
MRPL51,NM_016497
COMMD3,NM_012071
REEP5,NM_005669
ERC2,NM_015576
SRXN1,NM_080725
INPP4B,NM_001101669
CCDC106,NM_001370467
KNTC1,NM_014708
PTPN9,NM_002833
DBNDD1,NM_001042610
CADM4,NM_145296
VASH1,NM_014909
MBLAC1,NM_203397
PARTICL,NR_038942
RPS2,NM_002952
ZNF215,NM_001354853
SPEF1,NM_015417
CCDC175,NM_001164399
ZNF622,NM_033414
RPS15A,NM_001019
TTC9B,NM_152479
CNTNAP1,NM_003632
EXOSC5,NM_020158
ZNF800,NM_176814
ADCK2,NM_052853
THAP5,NM_001130475
BCL2L2-PABPN1,NM_001199864
SELENOS,NM_018445
NRG3,NM_001010848
ICMT,NM_012405
FIS1,NM_016068
PPIF,NM_005729
PSMD8,NM_002812
TMEM121B,NM_001163079
ZNF12,NM_006956
RPL39,NM_001000
TRAPPC4,NM_001318486
TMEM60,NM_032936
NRXN1,NM_001135659
DNASE2,NM_001375
SNHG8,NR_003584
EEF1B2,NM_001037663
EEF1G,NM_001404
TMEM35A,NM_021637
SAC3D1,NM_001367485
PET117,NM_001164811
ARSK,NM_198150
SAP30L,NM_001131062
CYP26B1,NM_001277742
ELP4,NM_001288725
CA13,NM_198584
NACAD,NM_001146334
CARMIL1,NM_001173977
ATOX1,NM_004045
ABCC1,NM_004996
PFDN1,NM_002622
ZC3H12C,NM_001411037
PRPS1,NM_001204402
SEC61B,NM_006808
CALM3,NM_001329921
SLC1A6,NM_001272087
ZKSCAN8,NM_001278119
SMIM27,NM_001349118
HIVEP3,NM_001127714
MRPL9,NM_001300733
SNX17,NM_001267059
SPRYD3,NM_032840
LYNX1,NM_001356370
ZNF385B,NM_001113397
EIF4H,NM_022170
DDT,NM_001084392
FAM151B,NM_205548
SLC35A4,NM_001394034
ADGRB3,NM_001704
TMEM109,NM_024092
LSM4,NM_001252129
JMJD4,NM_001161465
RPS16,NM_001020
SLC35E3,NM_001354997
TMEM186,NM_015421
RPL22L1,NM_001099645
PSMB10,NM_002801
NORAD,NR_027451
CHMP4B,NM_176812
C19orf53,NM_014047
FAM98A,NM_001304538
OMG,NM_002544
AP3M2,NM_001134296
ARL6IP4,NM_001002251
DACT3,NM_001301046
BCKDK,NM_001122957
ALG1,NM_001330504
FAM155A,NA
CRIM1-DT,NR_037631
N4BP2L2-IT2,NR_026928
CHSY3,NM_175856
RPS19,NM_001022
RORA,NM_002943
RPS25,NM_001028
MRM2,NM_013393
SEZ6L2,NM_001114099
GALNT14,NM_001253826
RPL14,NM_001034996
ERH,NM_004450
SARS,NA
AARS,NA
KCNIP4,NM_001035003
PSMD2,NM_001278708
MRPS34,NM_001300900
TMEM246,NA
ARHGDIA,NM_001185077
HECW1-IT1,NR_135295
B3GALT1,NM_020981
SLC25A6,NM_001636
MDP1,NM_001199821
WBP2,NM_001330499
CHCHD2,NM_001320327
C6orf226,NM_001008739
RITA1,NM_001286215
PHF23,NM_001284517
ZNF213,NM_001134655
TBL2,NM_001362660
RASL10A,NM_001007279
SPECC1,NM_001033553
ZBTB8OS,NM_001308135
CTSF,NM_003793
TMSB4X,NM_021109
GPR135,NM_022571
TUBG1,NM_001070
RDH14,NM_020905
PKM,NM_001206796
DOLPP1,NM_001135917
LRPAP1,NM_002337
GABRA1,NM_000806
NUCB1,NM_006184
XKR4,NM_052898
VGF,NM_003378
MMGT1,NM_001330000
PHF24,NM_001304333
RILP,NM_031430
CHCHD5,NM_001304353
DEXI,NM_014015
DNPH1,NM_006443
RPL10,NM_001256577
LSM3,NM_014463
SEC62,NM_003262
RPL35A,NM_000996
RTL5,NM_001024455
RPL36AL,NM_001001
MRPL36,NM_032479
SYT13,NM_001247987
SKP1,NM_006930
MAT2B,NM_013283
WDR46,NM_001164267
DUSP26,NM_001305115
NOP9,NM_001286367
RRAGA,NM_006570
RPS10-NUDT3,NM_001202470
JHY,NM_001363087
ACTR6,NM_022496
APH1A,NM_001077628
GORASP1,NM_001278789
NT5C,NM_001252377
CTNNA2,NM_001164883
PACRG,NM_001080378
MSRB1,NM_001382264
BORCS6,NM_017622
PLK3,NM_004073
GPKOW,NM_015698
PTPRR,NM_001207015
FCRLB,NM_001002901
ORMDL3,NM_001320801
C14orf119,NM_017924
KCNQ5,NM_001160130
SNED1,NM_001080437
VSTM2L,NM_080607
DHRSX,NM_145177
ARL8B,NM_018184
GMPPB,NM_013334
RAD18,NM_020165
RRP9,NM_004704
ATP2A2,NM_001135765
DNM2,NM_001005360
ATG101,NM_001098673
LDHA,NM_001135239
UST,NM_005715
CREBL2,NM_001310
RNF6,NM_005977
TMEM183A,NM_001322955
RPL19,NM_000981
RPL32,NM_000994
HPS6,NM_024747
SLC39A3,NM_144564
CWC15,NM_001363371
XBP1,NM_001079539
HCCS,NM_001122608
PPM1E,NM_014906
ATP6V1G2,NM_001204078
ZNF638,NM_001014972
CBX7,NM_001346743
USP1,NM_001017415
MLLT11,NM_006818
IGSF21,NM_032880
ST6GALNAC3,NM_001160011
TMEM126A,NM_001244735
DOLK,NM_014908
SSTR1,NM_001049
FXYD6,NM_001164831
GGN,NM_152657
COX7C,NM_001867
ZEB1,NM_001128128
DSE,NM_001080976
ZNF747,NM_001305018
COX7A1,NM_001864
RPL11,NM_000975
ARMCX5-GPRASP2,NM_001199818
COMMD8,NM_001329668
NIF3L1,NM_001136039
AUTS2,NM_001127231
COA4,NM_016565
LARGE1,NM_001362949
LSM7,NM_016199
GNG10,NM_001017998
FAM3C,NM_001040020
BAZ2B,NM_001289975
PCP4,NM_006198
AKTIP,NM_001012398
DPM2,NM_001378436
MRM3,NM_001317947
MAS1,NM_001366704
NPIPB5,NM_001135865
ANKRD36C,NM_001010914
RPS7,NM_001011
DGCR11,NR_024157
TVP23A,NM_001079512
IGFBP6,NM_002178
CACNA1A,NM_000068
TMEM232,NM_001039763
UFC1,NM_016406
KCNIP4-IT1,NR_002813
SLC22A17,NM_001289050
RPL13,NM_000977
RALGPS2,NM_001286247
AZIN1,NM_001301668
RPL9,NM_000661
CXorf40A,NA
JPT1,NM_001002032
MCTP1,NM_001002796
MED10,NM_032286
PFDN4,NM_002623
CENPX,NM_001271006
C1orf122,NM_001142726
CSMD2,NM_001281956
MRPS18A,NM_001193343
HDX,NM_001177478
POLE4,NM_019896
CGGBP1,NM_001008390
SUB1,NM_006713
ACACB,NM_001093
KRT10,NM_000421
PPAN,NM_001346139
FIBP,NM_004214
NUDT22,NM_001128612
CALHM1,NM_001001412
PNMA8B,NM_020709
RPS23,NM_001025
ZXDB,NM_007157
MIPOL1,NM_001195296
CHCHD1,NM_203298
CYB5R1,NM_016243
RPL30,NM_000989
MARCH9,NA
RPS21,NM_001024
SYP,NM_003179
MINDY4,NM_032222
SRP9,NM_001130440
ZNHIT2,NM_014205
CREB3,NM_006368
MYT1L,NM_001303052
TPI1,NM_000365
FKBP9,NM_001284341
DYNLL2,NM_080677
UQCC3,NM_001085372
HAPLN4,NM_023002
UROD,NM_000374
C9orf16,NA
NAIF1,NM_197956
CHRNB2,NM_000748
ZNF319,NM_001384365
SYT12,NM_001177880
DCTN1,NM_001135040
WBP11,NM_016312
SLC39A1,NM_001271957
MED7,NM_001100816
TMEM271,NM_001362796
EFNA5,NM_001410773
SLC35A2,NM_001032289
TSTD1,NM_001113205
ANO6,NM_001025356
KCNF1,NM_002236
TMIE,NM_001370524
TMEM54,NM_001329722
DSCAM,NM_001271534
SAXO2,NM_001008226
HINT3,NM_138571
FKBPL,NM_022110
PYCR2,NM_001271681
TOMM7,NM_019059
NDUFA6,NM_002490
LSAMP,NM_001318915
S100A6,NM_014624
KCTD17,NM_001282684
TSR2,NM_001346789
KHK,NM_000221
TPBGL,NM_001195528
ANKRD36,NM_001164315
HEY1,NM_001040708
STPG2,NM_174952
ADCY9,NM_001116
CHCHD10,NM_001301339
FBXO2,NM_012168
MEOX2,NM_005924
MCM4,NM_005914
PLCB4,NM_000933
UBE2M,NM_003969
ZNF488,NM_001346932
NFKBIE,NM_004556
NOP16,NM_001256539
RPL23,NM_000978
DISP1,NM_001350630
CHMP3,NM_001005753
CHST2,NM_004267
RPS18,NM_022551
ZNF471,NM_001321768
ATP5MD,NA
RBM15B,NM_013286
CALM2,NM_001305624
ZNF69,NM_001321163
RALYL,NM_001100391
RPL17,NM_000985
PEF1,NM_001359651
NDUFS6,NM_004553
ZNF273,NM_001385643
OXTR,NM_000916
NDUFAF4,NM_014165
JAM3,NM_001205329
KIAA1958,NM_001287036
PJA2,NM_014819
NABP2,NM_024068
ALG3,NM_001006940
CSTF2T,NM_015235
SPSB3,NM_001324081
ATP1A3,NM_001256213
RUNDC1,NM_001321381
DNAL4,NM_005740
TOE1,NM_025077
CCKBR,NM_001318029
MPV17L2,NM_032683
RANBP6,NM_001243202
NUDT18,NM_024815
B3GALT6,NM_080605
ADGRV1,NM_032119
GABARAP,NM_007278
RAB3A,NM_002866
SRRM3,NM_001039212
GABPB2,NM_001323906
HOMEZ,NM_020834
CTSB,NM_001317237
FAM131B,NM_001031690
PNPO,NM_018129
KRAS,NM_001369786
RPL23A,NM_000984
PLEKHB2,NM_001031706
COPZ1,NM_001271734
IQCA1,NM_001270584
ZNHIT3,NM_001033577
BCL7B,NM_001197244
C11orf95,NA
EPHB3,NM_004443
CIRBP,NM_001280
ERLEC1,NM_001127397
SMIM26,NM_001348957
MMP16,NM_005941
ANKRD10-IT1,NA
MORN2,NM_001145450
ASNSD1,NM_001353497
COX14,NM_001257133
TLCD3A,NM_001318006
SLC12A5,NM_001134771
PIGO,NM_001201484
MZT2A,NM_001085365
FAP,NM_001291807
QRICH2,NM_001388453
SLU7,NM_001364517
SLC7A4,NM_004173
TIMP2,NM_003255
EXT1,NM_000127
FTL,NM_000146
PSMA5,NM_001199772
GRPEL1,NM_025196
ACTR1B,NM_005735
TMEM41A,NM_080652
RPL27A,NM_000990
GCHFR,NM_005258
ETS2,NM_001256295
CSMD1,NM_033225
FGF14-IT1,NR_036486
OST4,NM_001134693
DUSP3,NM_004090
APRT,NM_000485
SLC39A11,NM_001159770
ZNF66,NM_001009883
PLXDC2,NM_001282736
SIPA1L3,NM_015073
ARHGAP22,NM_001256024
KRT5,NM_000424
BRI3,NM_001159491
GDE1,NM_001324066
GLIS1,NM_001367484
SLC35B1,NM_001278784
KCNJ9,NM_004983
BHLHE41,NM_030762
ENPP6,NM_153343
