GENE_SYMBOLS,refseq_ids
TMEM86A,NM_153347
TMSB10,NM_021103
TSTD1,NM_001113205
C9orf16,NA
ALDH1A3,NM_000693
EMC6,NM_001014764
SCN1B,NM_001037
DUSP27,NA
PDZRN4,NM_001164595
FAU,NM_001997
PHLDB2,NM_001134437
RPLP2,NM_001004
ETV1,NM_001163147
ATP5MPL,NA
NEDD9,NM_001142393
SOWAHA,NM_175873
TMEM54,NM_001329722
CCDC65,NM_001286957
DDIT3,NM_001195053
BORCS6,NM_017622
LAMP5,NM_001199897
VAMP1,NM_001297438
PCED1B,NM_001281429
TPBG,NM_001166392
ADRA1D,NM_000678
BEX3,NM_001282674
OXGR1,NM_001346194
GGN,NM_152657
ZNHIT2,NM_014205
DDT,NM_001084392
BEX1,NM_018476
HIGD1A,NM_001099668
ITM2A,NM_001171581
ARL4A,NM_001037164
MESP1,NM_018670
RPLP1,NM_001003
IRF2BP1,NM_015649
DAPK2,NM_001363730
LOR,NA
MRPL40,NM_001318151
HCRTR2,NM_001384272
KCNK7,NM_005714
RPL10A,NM_007104
PHKA1,NM_001122670
RPS15,NM_001018
ANKRD18A,NM_001331100
PCP4,NM_006198
TAS2R10,NM_023921
VGF,NM_003378
IRF2BPL,NM_024496
FAM50B,NM_012135
COPS9,NM_001163424
TAS2R20,NM_176889
GDF10,NM_004962
KCNV2,NM_133497
ANKRD65,NM_001145210
PEX12,NM_000286
CREB3L1,NM_052854
DNAH11,NM_001277115
HINT1,NM_005340
PRELID1,NM_001271828
ROS1,NM_001378891
COL13A1,NM_001130103
POLR2I,NM_006233
HES4,NM_001142467
PMFBP1,NM_001160213
EPN3,NM_017957
SCO2,NM_001169109
UQCC3,NM_001085372
KCTD14,NM_001282406
ALDH1A1,NM_000689
RPL22L1,NM_001099645
HES1,NM_005524
S100A6,NM_014624
ART3,NM_001130016
NRG1-IT1,NR_104156
RCN1,NM_002901
ARF5,NM_001662
LPL,NM_000237
IFITM2,NM_006435
RPS25,NM_001028
APOLD1,NM_001130415
RPL19,NM_000981
DCTN3,NM_001281425
ARL4D,NM_001661
PRNP,NM_000311
ADAMTS1,NM_006988
MITF,NM_000248
SMIM26,NM_001348957
SOSTDC1,NM_015464
FRAT2,NM_012083
SLC24A1,NM_001254740
DNAJB7,NM_145174
ENDOG,NM_004435
ZNF593,NM_015871
GLYAT,NM_005838
GPR6,NM_001286099
HHLA2,NM_001282556
GAL3ST2,NM_022134
CXorf40B,NA
BCL2L14,NM_001370268
SLC3A1,NM_000341
NEFH,NM_021076
IFITM3,NM_021034
HCRTR1,NM_001525
RPS18,NM_022551
ATP5MD,NA
OST4,NM_001134693
NSUN7,NM_001330648
RPS7,NM_001011
KRT10,NM_000421
CTXN3,NM_001048252
IL18,NM_001243211
COX14,NM_001257133
RPS15A,NM_001019
SPDYE21P,NA
ATP5MC3,NM_001002256
C1orf56,NM_017860
PCDHGA7,NM_018920
ADAMTS2,NM_014244
F8A1,NM_012151
COX7C,NM_001867
PCDH8,NM_002590
ZPBP,NM_001159878
CLDN9,NM_020982
NEURL3,NM_001080535
C3orf49,NM_001355236
RHO,NM_000539
HIST3H2A,NA
LXN,NM_020169
LRMDA,NM_001305581
ZNF695,NM_001204221
RPA3,NM_002947
C2orf15,NM_001317992
RNF133,NM_139175
ACMSD,NM_001307983
RPS23,NM_001025
TUBA4A,NM_001278552
GCHFR,NM_005258
SNX31,NM_001363720
ST8SIA2,NM_001330416
RPL36AL,NM_001001
SPRYD4,NM_207344
GJD2,NM_020660
LAGE3,NM_006014
SCRG1,NM_001329597
ATP5MGL,NM_001165877
PPP1R17,NM_001145123
GATD3B,NA
PRR29,NM_001164257
SFTA1P,NR_027082
RC3H1-IT1,NA
ADTRP,NM_001143948
PDC,NM_002597
PTRHD1,NM_001013663
OVCH1,NM_001353179
FGF10,NM_004465
SERPINE3,NM_001101320
CHST13,NM_152889
SLC18A2,NM_003054
RBP5,NM_001329454
HSP90AA1,NM_001017963
SPRY2,NM_001318536
STMND1,NM_001190766
PGLYRP1,NM_005091
RASEF,NM_152573
DNAJA1,NM_001314039
SLC5A2,NM_003041
PPEF2,NM_006239
PET100,NM_001171155
SLC26A5,NM_001167962
PKP3,NM_001303029
SPINK8,NM_001080525
HSPA5,NM_005347
RPL23A,NM_000984
HAAO,NM_012205
CLDN20,NM_001001346
EVI2B,NM_006495
OR2L5,NM_001258284
FN1,NM_001306129
CARTPT,NM_004291
INSM2,NM_032594
ATP12A,NM_001185085
RTL1,NM_001134888
SRP14,NM_001309434
P2RY14,NM_001081455
OR2L2,NM_001004686
TUBB8,NM_001164154
MROH6,NM_001100878
C12orf40,NM_001031748
RNF148,NM_198085
ELK1,NM_001114123
HCK,NM_001172129
TEX15,NM_001350162
ALDOA,NM_000034
RFPL1,NM_001393612
TAS2R8,NM_023918
TOMM7,NM_019059
IQCF1,NM_152397
NPIPB9,NM_001287250
NDUFA4,NM_002489
LTB,NM_002341
PRKD3,NM_005813
CDCA7L,NM_001127370
GCNT7,NM_080615
THRIL,NR_110375
TSBP1,NM_001286474
COL22A1,NM_152888
INSRR,NM_014215
CHAC2,NM_001008708
ANKEF1,NM_001303472
TMEM258,NM_014206
ABCB1,NM_000927
COX7A1,NM_001864
PYDC1,NM_152901
BACE2,NM_012105
SHC4,NM_203349
HSPB3,NM_006308
PKD2L2,NM_001258448
TMEM81,NM_203376
KIRREL2,NM_001329530
CRYBG1,NM_001371242
EHF,NM_001206615
ZNF346-IT1,NA
ADCY10,NM_001167749
TNFSF13B,NM_001145645
SCARNA9,NR_002569
NXPE2,NM_182495
ASPN,NM_001193335
MINDY4B,NM_001351281
TAGAP,NM_001278733
MRPL53,NM_053050
SNAPC2,NM_003083
C4orf51,NM_001080531
SEPTIN5,NM_001009939
SPDYE5,NM_001099435
FMOD,NM_002023
SLC22A18AS,NM_001302862
OPN1SW,NM_001385125
FAM87A,NR_103537
RPS26,NM_001029
TTC36,NM_001080441
RBP2,NM_004164
ARHGEF38,NM_001242729
ITGA8,NM_001291494
NMUR2,NM_020167
SLC30A2,NM_001004434
RPL26,NM_000987
SLC5A3,NM_006933
P4HA3,NM_001288748
ACTC1,NM_001406482
WASIR2,NR_130735
PDE5A,NM_001083
CBLN1,NM_004352
GML,NM_002066
ANGPTL1,NM_001376763
SULT1C2,NM_001056
CA1,NM_001128829
IL7,NM_000880
APOBEC4,NM_203454
GSG1,NM_001080554
C6orf201,NA
RPEL1,NM_001143909
EGOT,NR_004428
SPDYE1,NM_001378423
MYCL,NM_001033081
SCGN,NM_006998
INSL6,NM_007179
RAB25,NM_020387
FCGR3A,NM_000569
ITGBL1,NM_001271754
CHRFAM7A,NM_139320
OMD,NM_005014
MAGEE2,NM_138703
CD302,NM_001198763
TBX6,NM_004608
MEIOC,NM_001033659
RSPH4A,NM_001010892
DUSP4,NM_001394
BTBD18,NM_001145101
RPS27A,NM_001135592
GYPB,NM_001304382
ANKUB1,NM_001144960
TRPC5OS,NM_001195576
ANGPT2,NM_001118887
OGN,NM_014057
DLC1,NM_001164271
NDUFB11,NM_001135998
ANGPTL2,NM_012098
HLA-C,NM_001243042
SLC24A5,NM_205850
OR2AK2,NM_001004491
LY86,NM_004271
CNTNAP3,NM_001393379
LRIG3,NM_001136051
C1QA,NM_001347465
RTL9,NM_001385449
PARP9,NM_001146102
CYP3A5,NM_000777
ZAP70,NM_001079
CNTD2,NA
SLC10A1,NM_003049
MRAP,NM_001285394
SLC22A6,NM_004790
FRMPD1,NM_001371223
PLN,NM_002667
FKBP2,NM_001135208
C10orf95,NM_001363580
ANKRD34C,NM_001146341
RHOH,NM_001278359
ELOB,NM_007108
DCDC2B,NM_001099434
DKK1,NM_012242
MBNL3,NM_001170701
GPR18,NM_001098200
CCDC192,NM_001317938
ECM2,NM_001197295
CFAP300,NM_001195005
SHB,NM_003028
CYP1B1,NM_000104
GRP,NM_001012512
WARS2-IT1,NR_126447
LY6D,NM_003695
ANKRD30A,NM_052997
CASS4,NM_001164114
RGR,NM_001012720
PCSK5,NM_001190482
BTNL8,NM_001040462
PCAT18,NR_024259
STAG3,NM_001282716
C17orf78,NM_001321399
CXCL17,NM_198477
SRGN,NM_001321053
S100A11,NM_005620
SULT1C4,NM_001321770
RAET1E,NM_001243325
EVC,NM_001306090
CMTM3,NM_001048251
MASP2,NM_006610
B3GNT5,NM_032047
CSF3R,NM_000760
PTPN7,NM_001199797
ABO,NM_020469
SLC22A8,NM_001184732
GADD45A,NM_001199741
GPR68,NM_001177676
IGSF6,NM_005849
REC114,NM_001042367
ELDR,NR_110426
ATP6V0A4,NM_020632
GPR171,NM_013308
UFSP1,NM_001015072
MCTP2,NM_001159643
NRG1-IT3,NR_047475
FAT2,NM_001447
NR4A3,NM_006981
LUARIS,NR_038276
ANO1,NM_001378092
NFE2L3,NM_004289
MALL,NM_001371559
USH1C,NM_001297764
GLIPR1L1,NM_001304964
KLHL1,NM_001286725
DUSP6,NM_001946
SPDYE3,NM_001004351
PCA3,NR_015342
NEK5,NM_001365552
SSC4D,NM_080744
GPR82,NM_080817
PRELP,NM_002725
FOXF2,NM_001452
C4orf48,NM_001141936
CEACAM1,NM_001024912
ASB14,NM_001142733
TXNIP,NM_001313972
FAM245B,XR_007080981
SLC12A3,NM_000339
KCNJ13,NM_001172416
GCOM1,NM_001018090
GPR87,NM_023915
THSD7B,NM_001080427
EML3,NM_001300793
TRPA1,NM_007332
CAPN8,NM_001143962
TMPRSS11A,NM_001114387
LONRF3,NM_001031855
P2RY12,NM_022788
PAX2,NM_000278
UPK1B,NM_006952
SPDYE2B,NM_001166339
SNTG2,NM_018968
RMRP,NR_003051
ANKS4B,NM_145865
NPIPB6,NM_001282524
NCBP2L,NM_001348372
SLC25A48,NM_001349335
EPX,NM_000502
MKRN2OS,NM_001195279
OR10A2,NM_001004460
IER3,NM_003897
RUNX1,NM_001001890
DUSP2,NM_004418
PDE6C,NM_006204
MARCOL,NM_001363511
CHST9,NM_001243848
ART4,NM_001354646
PRSS48,NM_001353611
MIA,NM_001202553
PCDH18,NM_001300828
ADAMTSL5,NM_001367197
KDF1,NM_152365
SCAT2,NR_157844
ACAN,NM_001135
PLSCR2,NM_001199978
MCMDC2,NM_001136160
ITIH2,NM_002216
ACSM6,NM_207321
C7orf57,NM_001100159
HIPK4,NM_144685
JUN,NM_002228
ACSL5,NM_001387037
BMX,NM_001320866
CYP2C18,NM_000772
TYR,NM_000372
GNRHR,NM_000406
GJC3,NM_181538
TEX48,NM_001199233
PCDH12,NM_016580
LGALS9,NM_001330163
NKX3-1,NM_001256339
SIM2,NM_005069
GAS2L3,NM_001303130
RNF212B,NM_001282322
NPFFR2,NM_001144756
GRIK3,NM_000831
PP2D1,NM_001252657
SERTAD3,NM_013368
SELPLG,NM_001206609
FAM217A,NM_173563
LOXL1,NM_005576
GTSCR1,NM_001278515
OR2H2,NM_007160
SLC28A2,NM_004212
CLMAT3,NR_109873
PECAM1,NM_000442
EMP2,NM_001424
AOX1,NM_001159
ALDOB,NM_000035
MYOT,NM_001135940
GOLGA8H,NM_001282490
TIMP3,NM_000362
HVCN1,NM_001040107
FLG,NM_002016
WDR64,NM_001367482
CLEC20A,NM_001001689
PDZD9,NM_001363519
HSD11B1,NM_001206741
TMPRSS11D,NM_004262
SYNDIG1L,NM_001105579
OR8A1,NM_001005194
ACSM3,NM_005622
TRIM77,NM_001146162
CD160,NM_007053
OLFML2B,NM_001297713
GRASP,NA
EGR3,NM_001199880
MS4A6A,NM_001247999
CELA2B,NM_015849
HEPHL1,NM_001098672
ADAM21,NM_003813
GPR55,NM_005683
NLRC4,NM_001199138
F2R,NM_001311313
PSG8,NM_001130167
CTSV,NM_001201575
SLC22A24,NM_001136506
SMYD1,NM_001330364
KLRD1,NM_001114396
PLEKHF1,NM_024310
BLNK,NM_001114094
SEPTIN10,NM_001321496
HTR2B,NM_000867
SCUBE3,NM_001303136
HGF,NM_000601
SERPINA3,NM_001085
C9orf153,NM_001010907
CLIC1,NM_001287593
LHX4,NM_033343
CPHXL,NM_001355613
CALB1,NM_001366795
PLG,NM_000301
CGA,NM_000735
FAM221B,NM_001012446
EBF1,NM_001290360
SHCBP1L,NM_001345928
PZP,NM_002864
AOC3,NM_001277731
LVRN,NM_173800
ACKR4,NM_016557
ALX4,NM_021926
SQOR,NM_001271213
KREMEN2,NM_001253725
C7orf69,NA
SLC13A4,NM_001318192
ZNF436,NM_001077195
LBHD2,NM_001330236
CFH,NM_000186
RAG2,NM_000536
RPP38-DT,NM_153244
CNTNAP3C,XM_011545672
MGARP,NM_032623
PIEZO2,NM_001378183
GK3P,NA
HPSE2,NM_001166244
S100Z,NM_130772
TMEM213,NM_001085429
SPDYE2,NM_001031618
NUPR2,NM_001145712
SPDYE6,NM_001146210
SERPIND1,NM_000185
KCNQ1,NM_000218
GAGE10,NM_001098413
C9orf106,NA
FAM237B,NM_001384237
CRYBA4,NM_001886
TEX53,NM_001354645
TUSC7,NR_015391
IRGM,NM_001145805
MYH7,NM_000257
VWA2,NM_001272046
C6,NM_000065
TERC,NR_001566
NR4A1,NM_001202233
ARL13A,NM_001162491
CPB2,NM_001278541
UCP1,NM_021833
OIT3,NM_152635
CD8B,NM_001178100
SELP,NM_003005
PSG3,NM_021016
TLR9,NM_017442
ERCC6L,NM_001009954
SLC9C1,NM_001320531
PRLR,NM_000949
NODAL,NM_001329906
CDC14A,NM_001319210
GCM2,NM_004752
DNM3OS,NR_038397
CDK15,NM_001261435
PSG5,NM_001130014
SPR,NM_003124
GBP6,NM_001320257
KIAA0087,NM_014769
PGA3,NM_001079807
ANO2,NM_001278596
ANGPTL7,NM_021146
TSACC,NM_001304817
MIDN,NM_001388306
COL6A6,NM_001102608
PSG9,NM_001301707
MMP19,NM_001032360
EBF3,NM_001005463
GJB7,NM_198568
CTXND1,NM_001352888
REN,NM_000537
DUXB,NM_001351307
STEAP4,NM_001205315
HAO2,NM_001005783
PRSS51,XM_047422509
OOSP1,NM_001395276
PSG1,NM_001184825
ANKRD53,NM_001115116
ADAM7,NM_003817
CPED1,NM_001105533
C9orf92,NA
INE2,NR_002725
CAV3,NM_001234
GPR149,NM_001038705
DNAJB1,NM_001300914
TNFSF9,NM_003811
SFRP4,NM_003014
RELB,NM_001411087
TRARG1,NM_172367
SPINK5,NM_001127698
CCDC179,NM_001195637
PSG11,NM_001113410
SERPINA10,NM_001100607
C1QTNF7,NM_001135170
TRAF3IP3,NM_001287754
CYP3A7,NM_000765
LYVE1,NM_006691
SAMMSON,NR_110000
CYP3A4,NM_001202855
SHOC1,NM_001080551
HSD3B1,NM_000862
HIST1H3E,NA
TMPRSS11F,NM_207407
LRAT,NM_001301645
C15orf62,NM_001130448
TIMP4,NM_003256
FANCD2OS,NM_001164839
FAM81B,NM_152548
POSTN,NM_001135934
FOXM1,NM_001243088
C8orf89,NM_001243237
TSHR,NM_000369
ABCB4,NM_000443
THORLNC,NR_144530
PDE3A,NM_000921
ZWINT,NM_001005413
ONECUT1,NM_004498
CSRP3,NM_001369404
CYP2C19,NM_000769
MMP26,NM_001384608
CBLIF,NM_005142
ANXA3,NM_005139
AQP3,NM_001318144
BIK,NM_001197
SYTL5,NM_001163334
PLAC9,NM_001012973
RXFP2,NM_001166058
CISH,NM_013324
DGAT2L6,NM_198512
NPC1L1,NM_001101648
G0S2,NM_015714
PDCD1LG2,NM_025239
GBP7,NM_207398
PLEKHS1,NM_001193434
EMILIN3,NM_052846
SAPCD2,NM_178448
LIPI,NM_001302998
TCN1,NM_001062
RESP18,NM_001007089
PSG6,NM_001031850
IGFL3,NM_207393
TRHR,NM_003301
CKM,NM_001824
LMOD2,NM_207163
DNAJB5,NM_001135004
MYZAP,NM_001018100
FAM242F,NR_135136
SMTNL1,NM_001105565
PSG4,NM_001276495
TNIP3,NM_001128843
SFRP2,NM_003013
GPR3,NM_005281
POF1B,NM_001307940
RGS2,NM_002923
AGBL1,NM_001386094
GCNT3,NM_004751
PNLIPRP3,NM_001011709
GFRAL,NM_207410
LRRC72,NM_001195280
PSG2,NM_031246
HEATR9,NM_001321395
NLRC5,NM_001330552
CSRNP1,NM_001320559
KLF10,NM_001032282
APCDD1L,NM_001304787
SULF1,NM_001128204
MAFF,NM_001161572
CCN4,NM_001204869
PCOLCE2,NM_013363
PWP2,NM_005049
CYP2A6,NM_000762
VEGFC,NM_005429
ATP6V1B1,NM_001692
SELE,NM_000450
SNTB1,NM_021021
TNC,NM_001410991
BFSP2,NM_003571
GTSF1,NM_144594
ADM,NM_001124
HCG24,NR_138084
SKA3,NM_001166017
ASB15,NM_001290258
PDYN,NM_001190892
DUSP1,NM_004417
CCDC38,NM_182496
SELL,NM_000655
A1CF,NM_001198818
FPR3,NM_002030
HSPA1B,NM_005346
ASIC5,NM_017419
MS4A13,NM_001012417
SLC5A9,NM_001011547
DUSP5,NM_004419
PACERR,NR_125801
GATD3A,NA
TBX1,NM_001379200
CD6,NM_001254750
ADGRE2,NM_001271052
TEX55,NM_152539
CLDN14,NM_001146077
KIRREL1,NM_001286349
CASC6,NR_104154
EGR1,NM_001964
DSC1,NM_004948
MGAM2,NM_001008748
EGR2,NM_000399
NXPH4,NM_007224
METRNL,NM_001004431
LEP,NM_000230
GADD45G,NM_006705
BTG2,NM_006763
CCN1,NM_001554
KLRB1,NM_002258
GADD45B,NM_015675
CKS2,NM_001827
LDHC,NM_002301
ST6GALNAC1,NM_001289107
TENT5B,NM_052943
FBXO39,NM_153230
CCDC141,NM_001316745
ASB17,NM_080868
CYP39A1,NM_001278738
KCTD4,NM_198404
CD5,NM_001346456
MYO1E,NM_004998
TSIX,NR_003255
TMEM215,NM_212558
JUNB,NM_002229
PTGER3,NM_000957
VAX2,NM_012476
DSP,NM_001008844
SLC13A1,NM_001324400
CLDN2,NM_001171092
TRIB1,NM_001282985
ATF3,NM_001030287
SERTAD1,NM_013376
SERPINE1,NM_000602
APOBEC3H,NM_001166002
FOSB,NM_001114171
C9orf135,NA
KLRC1,NM_001304448
GABRE,NM_004961
SCN10A,NM_001293306
SLC26A7,NM_001282356
ARC,NM_001412852
LBH,NM_030915
