"Ensembl","Gene_Symbols","p","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","BHQ","Bonf","Log_AD_CTL_ampRatio"
"ENSG00000177556","ATOX1",3.22137295568548e-09,"2.74137077828108","2.85196839941752","3.07179884944514","9.52875931796687",3.46974081056883e-05,3.46974081056883e-05,-1.13205118775376
"ENSG00000161281","COX7A1",1.8841856145422e-08,"3.15377174410637","2.77839151202449","4.35061891809098","11.1372386426847",0.00010147281627117,0.00020294563254234,-0.939976211095305
"ENSG00000211450","SELENOH",9.91575366145599e-08,"2.68898914678424","2.69997725977545","12.2845737192579","22.1846421832254",0.000356008608958475,0.00106802582687542,-0.591055949846253
"ENSG00000134825","TMEM258",1.01001050085879e-06,"3.17765661159575","2.92370026990502","2.08079714601037","5.55745553147157",0.00271970577618751,0.01087882310475,-0.982389301721125
"ENSG00000205981","DNAJC19",2.00928214849119e-06,"3.00508122159152","2.89190628594329","3.09012243330526","5.70583675466583",0.00290854361418543,0.0216419780213986,-0.613278930411323
"ENSG00000147571","CRH",2.25095987582244e-06,"1.87953754463205","1.80623120669614","2.02309755858041","3.39286013018809",0.00290854361418543,0.0242450888224835,-0.517043480172519
"ENSG00000229117","RPL41",1.63935885376493e-06,"2.85847600397013","2.90017573635307","36.729906933105","73.0916953995839",0.00290854361418543,0.0176575342139021,-0.688123428260332
"ENSG00000177576","C18orf32",1.73742289915877e-06,"2.95738976348452","2.86655612568119","7.14712798095721","13.2842455552028",0.00290854361418543,0.0187137820468391,-0.619868193352999
"ENSG00000187051","RPS19BP1",2.43031218342483e-06,"3.03080077955175","2.84777838470969","4.51831146048037","8.81435895216321",0.00290854361418543,0.0261768925276688,-0.668243737459913
"ENSG00000278970","HEIH",4.03895661031392e-06,"2.85328026921168","2.9658585500965","1.37175707846364","2.56512177799964",0.00318584802589113,0.0435036016496912,-0.625913497184767
"ENSG00000244187","TMEM141",3.66019096155386e-06,"2.67175093920071","2.70626312987647","2.82851596993645","5.06021763255175",0.00318584802589113,0.0394239168468966,-0.581657310895334
"ENSG00000150779","TIMM8B",4.22111156596833e-06,"2.61944866939111","2.76429272744964","1.69807716987946","3.70148317243254",0.00318584802589113,0.0454655926770449,-0.779237062371656
"ENSG00000127774","EMC6",3.37381851196526e-06,"3.10031451214441","2.92804700743805","1.97299858908869","3.74178761059971",0.00318584802589113,0.0363393991923778,-0.640008956052806
"ENSG00000167088","SNRPD1",4.43670229211465e-06,"2.60398257991695","2.72813546629043","2.80591728899477","5.27100670895627",0.00318584802589113,0.0477877203883669,-0.63049086591248
