Item ID	Item value	Change in Kuiper test statistic when item removed
CDKN2B	1.26787101679754	0.008771929824560543
LEFTY1	-23.6260554701757	-0.04576711315000326
TGFB1	-0.817618681196684	0.008771929824560543
ROCK1	-0.567509594802509	0.008771929824560543
LTBP1	0.377778057325966	0.008771929824560543
THBS1	-0.671451096308259	0.008771929824560543
THBS4	1.16159350215023	0.008771929824560543
BMP6	-0.113852090321125	0.008771929824560543
TGFBR2	-23.6504517721195	-0.04678362573099504
BMP5	23.5873254544468	-0.026601868938523676
PPP2CA	0.601107349794616	0.008771929824560543
RBL1	-0.0171462829639736	0.008771929824560543
ID2	2.01411912757721	0.008771929824560543
MYC	0.913172916436387	0.008771929824560543
ID3	0.154485658510397	0.008771929824560543
AMH	22.0829827578375	0.008771929824560543
NODAL	-3.2186850299766	0.008771929824560543
MAPK3	-0.0361888438034417	0.008771929824560543
SKP1	0.281474644061713	0.008771929824560543
