pathway,pval,padj,log2err,ES,NES,size,leadingEdge
sleep_No_Change_wake_No Change,0.0242975702429757,0.364763523647635,0.0915140765993025,0.522606135199725,1.29159693021907,51,ATOX1|RPL35|PMM1|LSM7|UQCR11|RPS7|RPL11|RPS18|FAU|MDP1|BTF3|NDUFA7|RPS19|BPGM|PFDN5|ITM2C|UQCR10|NDUFB7|ATP5IF1|LPAR6|REX1BD|WDR1|CD81|MICOS13|GLRX
DE_ANOVA_DOWN_SD,0.0455954404559544,0.364763523647635,0.0660400458643362,0.416065255107028,1.10823782617154,379,ATOX1|GCSH|TMEM141|APOE|RPL35|MLIP|C1orf122|PLSCR3|RPP21|PMM1|VEGFB|H3-3B|HMGN2|BAX|NFE2L3|SMDT1|ATP6V1E1|SLC14A1|KPTN|NT5C3B|CCDC115|SURF1|LSM7|LSM10|UQCR11|FIS1|RPS7|RPL11|NDUFB3|DRAP1|RPS18|BACE2|TMEM14C|FAU|MDP1|SUV39H1|ANTKMT|MZT2B|BTF3|UFC1|ELOB|TIMM13|FGFBP3|RANBP1|NDUFAF8|CNDP2|ASIP|HINT2|RNASEK|MAP1LC3A|CCN3|COA3|NCBP2AS2|RPL19|NDUFA7|BCKDK|RPS10|RPS19|RPS15|PHPT1|ELP5|ACTG1|CBX4|BPGM|ISCU|ATP5MC1|PFDN5|BORCS6|SELENOM|ITM2C|UQCRFS1|MMP24OS|STMN3|TMEM160|MRPS26|RPS9|NME2|RAN|SST|TSR3|RPL15|ADGRF5|CKS1B|SLC38A3|NUDT18|RPL13A|UQCR10|TMEM203|PTGES2|GSN|GAB1|OMG|METAP1D|RAB24|UQCC3|NDUFB7|RPL14|CALM3|ATP5IF1|TMEM191B|BEX3|ID3|EXOSC4|C17orf58|LPAR6|GABARAPL1|SET|TMEM147|BEX1|UAP1L1|PDGFRB|REX1BD|RPL18A|RPL3|NDUFB11|WDR1|NAT8L|TOMM20|CD81|GSTP1|RPL18|MICOS13|MAT2B|SLC25A5|GLRX|FAM241B|PNPO|RPL7A|TRNP1|GATD3|PLEKHJ1|DDA1|ARL6IP4
sleep_UP_wake_No_Change,0.0880911908809119,0.38996100389961,0.0464297553536565,0.429589141104888,1.12263322027221,168,TMEM141|APOE|PMM1|VEGFB|H3-3B|HMGN2|SMDT1|ATP6V1E1|KPTN|LSM10|FIS1|RPS18|BACE2|SUV39H1|MZT2B|UFC1|ELOB|TIMM13|NDUFAF8|CNDP2|HINT2|RNASEK|MAP1LC3A|CCN3|COA3|NCBP2AS2|RPL19|BCKDK|RPS10|RPS15|ACTG1|ISCU|ATP5MC1|PFDN5|SELENOM|UQCRFS1|STMN3|MRPS26|RPS9|NME2|RAN|SST|RPL15|SLC38A3|RPL13A|TMEM203|PTGES2|UQCC3|RPL14|BEX3|EXOSC4|GABARAPL1|TMEM147|BEX1|RPL18A|RPL3|NDUFB11
All_DE_sleep_wake_genes,0.0974902509749025,0.38996100389961,0.0439056492517661,0.4014610192373,1.07494082753609,515,IL1R1|ATOX1|SPRED3|GCSH|TMEM141|GPR68|APOE|MRPL51|RPL35|MLIP|C1orf122|PLSCR3|ABCC9|RPP21|PMM1|MERTK|VEGFB|SOWAHB|H3-3B|HMGN2|NEDD9|DNAJA4|BAX|CRH|NFE2L3|SMDT1|ATP6V1E1|SLC14A1|KPTN|NT5C3B|CCDC115|CPHXL|SURF1|LSM7|LSM10|UQCR11|FIS1|RPS7|RPL11|DACT1|NDUFB3|DRAP1|RPS18|BACE2|TMEM14C|RGPD1|FAU|MDP1|SUV39H1|ANTKMT|MZT2B|BTF3|UFC1|ELOB|PTPN9|TIMM13|FGFBP3|ABRACL|SLC5A3|RANBP1|SDF2L1|NDUFAF8|NRIP2|CNDP2|CBLN4|ASIP|HINT2|BRIX1|RNASEK|BACH2|MAP1LC3A|CCN3|COA3|NCBP2AS2|RPL19|NDUFA7|BCKDK|RPS10|RPS19|RPS15|PHPT1|ELP5|ACTG1|CBX4|BPGM|ISCU|ATP5MC1|PFDN5|PTK2B|HAX1|BORCS6|SELENOM|ITM2C|UQCRFS1|ANKRD26|MMP24OS|STMN3|TMEM160|MRPS26|RPS9|NME2|RAN|SST|TSR3|RPL15|ADGRF5|CKS1B|SLC38A3|NUDT18|RPL13A|UQCR10|TMEM203|PTGES2|SPEF1|GSN|GAB1|OMG|METAP1D|RAB24|UQCC3|NDUFB7|METRNL|RPL14|CALM3|ATP5IF1|TMEM191B|STARD8|BEX3|ID3|EXOSC4|C17orf58|LPAR6|GABARAPL1|SET|TMEM147|TMEM100|BEX1|NABP1|SCRT2|UAP1L1|RNPC3|PDGFRB|REX1BD|RPL18A|RPL3|NDUFB11|WDR1|NAT8L|TOMM20|CD81|GSTP1|RPL18|MICOS13|MAT2B|ZFP36L1|HOMER1|SLC25A5|GLRX|FAM241B|PNPO|RPL7A|TRNP1|GATD3|PLEKHJ1|DDA1|ARL6IP4|DNAJB1|TSPAN31|JUN|SURF2|MARCKSL1|RPL6|KCTD14|DNAJC19|NMNAT1|CEND1|NR4A3|PECAM1|STUB1|ETV5|IDUA|NDUFA6|VDAC1|HINT1|FNDC4|VIP|PPP1R14B|MRPL57|SYT13|KCNJ4|COX8A|L3MBTL3|APOD|UBXN1|GABARAPL2|RPL13|SGK1|GADD45GIP1|ZNRD2|GPR34|SNRNP25|FOSL2|ATRAID|SERF2|TPRG1L|MANEAL|XBP1|HERPUD1|ALDH1A3|FEN1|FAM174C|GTF2IRD1|ASB14|NFIL3|TTYH2|VEGFA|FKBP5|RAB33A|SNAPC2|APEX1|C12orf57|DBNDD2|PIP4P1|NOTCH4|TOM1L1|COX5B|PPP2R5B|MED7|ABCC6|DIAPH3|DUSP28
Up_sleep_2OR3,0.201179882011799,0.513548645135487,0.0287507956878912,0.406646136378376,1.06855941973191,206,TMEM141|APOE|C1orf122|PMM1|VEGFB|H3-3B|HMGN2|SMDT1|ATP6V1E1|KPTN|SURF1|LSM10|FIS1|DRAP1|RPS18|BACE2|SUV39H1|MZT2B|UFC1|ELOB|TIMM13|FGFBP3|NDUFAF8|CNDP2|HINT2|RNASEK|MAP1LC3A|CCN3|COA3|NCBP2AS2|RPL19|BCKDK|RPS10|RPS15|ACTG1|ISCU|ATP5MC1|PFDN5|BORCS6|SELENOM|UQCRFS1|STMN3|MRPS26|RPS9|NME2|RAN|SST|RPL15|SLC38A3|NUDT18|RPL13A|TMEM203|PTGES2|OMG|UQCC3|RPL14|BEX3|EXOSC4|GABARAPL1|TMEM147|BEX1|UAP1L1|RPL18A|RPL3|NDUFB11|GSTP1|RPL18|SLC25A5
sleep_DOWN_wake_No_Change,0.223377662233777,0.513548645135487,0.026902791847636,0.433462658878734,1.09675549240079,77,IL1R1|SPRED3|GPR68|ABCC9|SOWAHB|CPHXL|DACT1|RGPD1|ABRACL|SLC5A3|SDF2L1|NRIP2|BACH2|NCBP2AS2|ATP5MC1|HAX1|ANKRD26|SPEF1|METRNL|CALM3|RNPC3|ZFP36L1|HOMER1
Down_sleep_7OR8,0.224677532246775,0.513548645135487,0.026802380240945,0.427831015687906,1.09023400943984,89,IL1R1|SPRED3|GPR68|ABCC9|SOWAHB|CRH|CPHXL|DACT1|RGPD1|ABRACL|SLC5A3|SDF2L1|NRIP2|CBLN4|BACH2|NCBP2AS2|ATP5MC1|HAX1|ANKRD26|SPEF1|METRNL|CALM3|RNPC3|ZFP36L1|HOMER1
sleep_No_Change_wake_DOWN,0.313968603139686,0.627937206279372,0.0213268711572112,0.405694067868779,1.0489169076131,127,GCSH|MLIP|PLSCR3|RPP21|BAX|NFE2L3|SLC14A1|NT5C3B|CCDC115|FIS1|NDUFB3|TMEM14C|MDP1|ANTKMT|RANBP1|CNDP2|ASIP|PHPT1|ELP5|CBX4|BPGM|MMP24OS|TMEM160|TSR3|ADGRF5|CKS1B|GSN|METAP1D|RAB24|CALM3|TMEM191B|ID3|C17orf58|SET|WDR1|NAT8L|TOMM20|GLRX|FAM241B|TRNP1|GATD3|PLEKHJ1|SURF2|MARCKSL1
sleep_UP_wake_UP,0.435056494350565,0.767603239676033,0.0164406247822452,0.445527036100882,1.03828652547792,23,MERTK|BACE2|NABP1|SCRT2|MAT2B|RPL7A|DDA1|RPL6|KCTD14|APOD|SGK1|FKBP5|SNAPC2
Down_SD_3OR6,0.47975202479752,0.767603239676033,0.0150239144437256,0.38436087540361,1.00483036953942,170,GCSH|TMEM141|MLIP|C1orf122|PLSCR3|RPP21|BAX|NFE2L3|SLC14A1|NT5C3B|CCDC115|SURF1|FIS1|NDUFB3|DRAP1|TMEM14C|MDP1|ANTKMT|FGFBP3|RANBP1|CNDP2|ASIP|PHPT1|ELP5|CBX4|BPGM|BORCS6|MMP24OS|TMEM160|TSR3|ADGRF5|CKS1B|NUDT18|GSN|OMG|METAP1D|RAB24|CALM3|TMEM191B|ID3|C17orf58|SET|UAP1L1|WDR1|NAT8L|TOMM20|GSTP1|GLRX|FAM241B|TRNP1|GATD3|PLEKHJ1|ARL6IP4|SURF2|MARCKSL1|VDAC1|FNDC4|APOD|UBXN1|GABARAPL2|GPR34|ATRAID|TPRG1L|GTF2IRD1|ASB14|TTYH2|SNAPC2|PIP4P1|COX5B|PPP2R5B|ABCC6|ABCD2|RNF181|H2AZ1|MPV17L2|RASGEF1B|TSR2|TNNT2
