"Ensembl","Gene_Symbols","p_mesor","p_wilcox","p_ttest","mesor_CTL","mesor_AD","BHQ","Bonf","BHQ_wilcox","BHQ_ttest"
"ENSG00000230368","FAM41C","0.0325174889989077","0.0963954150731684","0.156982569125777","1.18829462103476","1.26791766224616",0.0808744565221709,1,0.269164036466721,0.351869185140861
"ENSG00000187634","SAMD11","0.0210145279782632","0.0492084552365719","0.0595321304231268","0.583276443633347","0.659833643815387",0.057879794891484,1,0.1814848963805,0.19751570231785
"ENSG00000188976","NOC2L","0.00410092684479375","0.172132663701227","0.188043718431519","24.0595747766905","23.3784568897026",0.016325960025986,1,0.379318379136511,0.390324693451704
"ENSG00000187961","KLHL17","0.000364235872008275","0.000491886843700491","0.000997935675021329","6.5009623466481","7.23825526355409",0.00243726593225283,1,0.0115252978109427,0.0171655691993556
"ENSG00000188290","HES4","1.34685397259341e-10","1.00496453314695e-08","1.24353879768973e-07","21.0012588396563","17.3216443674736",2.87999367303531e-08,2.23429605513521e-06,1.41091901509543e-05,9.60050990894648e-05
"ENSG00000187608","ISG15","0.0136966320021022","0.0257545686674838","0.0304186766823765","4.50500761132177","4.06623917231537",0.0413867811079915,1,0.122594702905277,0.13251455553675
"ENSG00000188157","AGRN","0.234365408081133","0.781705164311457","0.509974120229676","11.1150672200277","10.9458724750782",0.362320192145257,1,0.885530385875632,0.694065196528845
"ENSG00000131591","C1orf159","0.109624309474293","0.0243383405624091","0.0084478249604835","31.1919269139845","30.6278736117467",0.205463526140441,1,0.118644940226214,0.0607039192472271
"ENSG00000186891","TNFRSF18","0.0138718300937698","0.00930821470009619","0.0346224067914192","1.15516455430039","1.04141014210795",0.0417766844587025,1,0.0660170900640854,0.142660483423461
"ENSG00000186827","TNFRSF4","0.794386369966248","0.445918607236993","0.461531005828054","1.04050786007591","1.05926527154846",0.863778466199028,1,0.653244769997746,0.65539615268632
"ENSG00000078808","SDF4","0.0138408419504835","0.123936214935477","0.18846745741734","38.5878893826905","37.5431575631062",0.0417085789494225,1,0.312696253926179,0.390664332262433
"ENSG00000176022","B3GALT6","0.00180236555441054","0.431962222231164","0.335251577520464","7.29202044075403","6.99621330523748",0.00854758209894695,1,0.642271336792398,0.547522873464185
"ENSG00000184163","C1QTNF12","0.258800440603709","0.74438758796463","0.33805079930069","0.896428592534863","0.854732132327194",0.390117265713306,1,0.862395816519676,0.549943477370248
"ENSG00000160087","UBE2J2","0.00812059700996833","0.0576171763883974","0.0419080401842601","26.6502791586423","26.1575837176422",0.0274531452615375,1,0.198920153820421,0.159078909426401
"ENSG00000162572","SCNN1D","0.670255521597349","0.916459133891719","0.857798656186377","11.2772215802156","11.5150692306293",0.771163264557353,1,0.959915429481609,0.924988423522868
"ENSG00000131584","ACAP3","0.181583949900975","0.142673489843266","0.313991470636979","81.0927515749434","84.1853375202183",0.299343748872829,1,0.339473683736365,0.527153578220509
"ENSG00000169972","PUSL1","0.148230163572327","0.893607293609061","0.63746042466535","3.37149680905675","3.28413897850445",0.257914252596629,1,0.946981691176742,0.789146354621573
"ENSG00000127054","INTS11","0.0175537311947022","0.0251797449036577","0.0696399392277159","34.0050477671658","35.0435068620307",0.0502465049857586,1,0.12086423269872,0.217045417509217
"ENSG00000224051","CPTP","0.291976350204831","0.741083220331457","0.632854749742449","7.83215414945164","7.78875538288956",0.427388659097145,1,0.859828615336309,0.786163504828328
"ENSG00000169962","TAS1R3","0.00135255140374508","0.00402914346621256","0.00164193251003946","0.188540926571394","0.222706845576764",0.00677845449215902,1,0.0400716192811751,0.0228698727196008
"ENSG00000107404","DVL1","0.902537577970021","0.448531022050189","0.258393981368681","25.2769919977227","25.3968331250859",0.937925155438677,1,0.654931883178469,0.470629608306591
"ENSG00000162576","MXRA8","0.755385220720298","0.191572066621956","0.501322560866643","1.39753099619877","1.37970543484885",0.834459973798297,1,0.402940156357503,0.687650071292934
"ENSG00000175756","AURKAIP1","0.00318288063232134","0.416254650930463","0.394693785182376","22.2318499711036","21.189663509311",0.013323443555281,1,0.629237142726941,0.599979400933789
"ENSG00000221978","CCNL2","0.978071757513724","0.697933547436704","0.676367745762118","57.5991916230389","57.6198859206224",0.98765719414385,1,0.833130864102143,0.813475279812062
"ENSG00000242485","MRPL20","0.001036250465446","0.0509475903598591","0.0657810458361038","25.231754594751","24.1058088283374",0.00550796506609538,1,0.185181765223423,0.209812265562585
"ENSG00000235098","ANKRD65","9.85740289072672e-05","0.158808742213453","0.0827303776144497","8.30537258157612","7.5121460372986",0.000857945732183975,1,0.362276983577966,0.241749909150274
"ENSG00000179403","VWA1","0.0865683183702088","0.129366002587882","0.139217851757203","11.5294812355333","12.2882886420157",0.171247535588289,1,0.320163004166847,0.329027219913011
"ENSG00000215915","ATAD3C","0.266158374463952","0.54292821498537","0.677101688527365","2.86546754810342","2.97124418911141",0.398568909857001,1,0.727808982496348,0.813749291359017
"ENSG00000160072","ATAD3B","0.712051753094812","0.842027701912549","0.455387991629871","17.4673542557045","17.4185699532992",0.803089207509338,1,0.918792182268452,0.650847845100837
"ENSG00000197785","ATAD3A","0.979296647682783","0.679268825742829","0.888864567891979","12.5504524112422","12.6649332415007",0.988052067170033,1,0.82131126459532,0.941800089798809
"ENSG00000205090","TMEM240","0.00813986810263197","0.176009190616005","0.155399105126188","22.6295302754054","21.5915197361779",0.0274790948218481,1,0.383832846474156,0.350070037335461
"ENSG00000160075","SSU72","0.171935782866231","0.382050226442811","0.368928763736926","51.3954728069018","51.1281405435744",0.287495484524534,1,0.598642788935467,0.578464958566339
"ENSG00000228594","FNDC10","0.0243193809594475","0.699875087456971","0.505065008935279","12.5346944734503","12.0789275349372",0.0646840164720658,1,0.834607707988189,0.690727405871999
"ENSG00000197530","MIB2","0.110946210509221","0.0307755585103015","0.125449968211145","34.5398328637824","36.0240886893279",0.207402150793043,1,0.136251865526392,0.308844402650761
"ENSG00000189409","MMP23B","0.776072968391697","0.805969358204428","0.870290285198208","1.93815134030046","1.93594667411179",0.849506728647302,1,0.898234846036497,0.932427576254904
"ENSG00000248333","CDK11B","0.964293746850925","0.776340950604187","0.702836234792305","14.1370456183566","14.169551639341",0.978868496298494,1,0.881922894581446,0.829077122187225
"ENSG00000189339","SLC35E2B","0.879285941399558","0.91229855171822","0.959669495331861","25.2723845492168","25.3056121254977",0.922085750166083,1,0.956947244669842,0.979194228724487
"ENSG00000008128","CDK11A","0.0899238364779331","0.128046296459342","0.310595193277131","13.4891018632592","14.1016592818399",0.176538050098513,1,0.318417030724633,0.523677575086322
"ENSG00000215790","SLC35E2A","0.0337125909664985","0.0336598127902068","0.0246247503975458","31.2139482514999","32.8977600399932",0.0831501647303234,1,0.143727833816407,0.116655597283737
"ENSG00000008130","NADK","0.200116150975783","0.231091805764211","0.227349888120388","15.7222263921453","15.4574788037771",0.322084683083076,1,0.449002338465975,0.4369901291068
"ENSG00000078369","GNB1","9.7328894684502e-05","0.338483076458743","0.284554607810114","228.233495263725","221.853714868",0.000848444053558173,1,0.560276966211743,0.497888027524732
"ENSG00000169885","CALML6","0.67938915891793","0.687612298840093","0.896206914590343","0.633253920378931","0.651793937640121",0.77838533664586,1,0.826160673966706,0.944910151012249
"ENSG00000178821","TMEM52","0.623138970689814","0.555753814577178","0.607936869738316","0.921731126236333","0.943262573776824",0.733673531668437,1,0.737198147290965,0.768553838711602
"ENSG00000142609","CFAP74","0.970691961850818","0.499787310789672","0.618624466655247","15.650867149742","15.6831498209873",0.98259756865653,1,0.695492970278489,0.776275437015423
"ENSG00000187730","GABRD","2.89795889115813e-06","0.0706547089659024","0.108834724073387","61.1062368866411","56.5873264174244",5.5900279122584e-05,0.0480742400454222,0.223638803097759,0.283960767734687
"ENSG00000067606","PRKCZ","0.150550715017398","0.88048889196891","0.898714118972495","81.6407032949946","81.1068154895803",0.260806788995783,1,0.938535644083547,0.946194312672917
"ENSG00000162585","FAAP20","0.319080181837618","0.0618833194400995","0.0571832124172086","15.7748838248356","16.1864934030485",0.454744083892117,1,0.207600078097434,0.192509869648292
"ENSG00000157933","SKI","0.0344296441164575","0.125654049814241","0.217123079668492","55.9804672100781","57.928111830143",0.0845652008066203,1,0.315018139998254,0.425198296378304
"ENSG00000116151","MORN1","0.480802986089473","0.789770917390516","0.767667663694035","16.2102939680249","16.4564162651036",0.610255603384718,1,0.890290143285626,0.871653058628893
"ENSG00000157916","RER1","0.00128602653417266","0.063486746184964","0.10250856752996","31.5033248435299","30.5729811927286",0.00651814670803246,1,0.210467952130769,0.274563045808207
"ENSG00000157911","PEX10","0.00251119576714111","0.381098985460868","0.162237844365064","8.95715973084327","8.57081727886286",0.0110999804372779,1,0.597773361366333,0.359232861888746
"ENSG00000149527","PLCH2","0.257416053485072","0.120138121563528","0.211058025593265","14.4429523307958","14.8955541880086",0.38857054953738,1,0.306988801388997,0.418542162604946
"ENSG00000157881","PANK4","0.960219510372383","0.326707081569769","0.608731551861033","9.55382080337801","9.42489440892204",0.975986854823078,1,0.55011609583444,0.768950666562715
"ENSG00000197921","HES5","0.662750594873604","0.611546913526972","0.983582295364365","3.29223948841712","3.34103901065555",0.765757018831123,1,0.776974170827827,0.991833122472765
"ENSG00000157873","TNFRSF14","0.448689429158473","0.390194440385386","0.319820482508614","8.32703151809246","8.19370714022929",0.580329716225628,1,0.606307191040949,0.532734409512541
"ENSG00000157870","PRXL2B","0.356539106182302","0.587847817194768","0.54791859142982","16.4409004808527","16.4453945512662",0.49222929697555,1,0.760908820181336,0.724776454288277
