"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"PML",0.00520959891331713,6.21968444778362,32.6984510537224,"['TDG', 'SIAH1', 'RNF4', 'GTF2E1']",0.270899143492491,0,0,4,"PML",0.270899143492491,0.585109963172866,0.00274582966898476,0.566400639802039,0.565657548712886,1.45419742057337,0.247916741109921,0.232931630611268
"RARA",0.0348471885034065,4.43314285714286,14.8810977781411,"['NRIP2', 'TDG', 'SIAH1']",0.679368241140433,0,0,3,"RARA",0.679368241140433,0.00198338332342482,0.345129403687738,NA,NA,NA,0.113297939708661,0.166218112366803
"RFX5",0.0757073707230434,13.867374005305,35.7900248354995,"['CD74']",0.679368241140433,0,0,1,"RFX5",0.679368241140433,2.74292497856261e-10,8.10708441051652e-09,0.735943358549628,0.73604346991408,0.315420713179113,0.545461600122586,0.790868736407654
"TBP",0.109761373415315,3.67534999113946,8.12048954977558,"['RNF4', 'GTF2E1']",0.679368241140433,0,0,2,"TBP",0.679368241140433,0.036002206795498,0.00674214328898109,NA,NA,NA,0.852087170080008,0.441045125638599
"POU5F1",0.122945509253975,2.55498338870432,5.35528104438123,"['TET1', 'GTF2E1', 'RAD23B']",0.679368241140433,0,0,3,"POU5F1",0.679368241140433,NA,NA,NA,NA,NA,NA,NA
"PAX3",0.140946554362951,6.92506631299735,13.5687983966538,"['RAD23B']",0.679368241140433,0,0,1,"PAX3",0.679368241140433,NA,NA,NA,NA,NA,NA,NA
"IKZF1",0.15534650189,6.20689655172414,11.5578444475987,"['TDG']",0.679368241140433,0,0,1,"IKZF1",0.679368241140433,NA,NA,NA,NA,NA,NA,NA
"NFYA",0.15534650189,6.20689655172414,11.5578444475987,"['CD74']",0.679368241140433,0,0,1,"NFYA",0.679368241140433,0.775960584444909,0.556285015749876,NA,NA,NA,0.541937904052692,0.101552276930383
"SMARCA4",0.184915958777179,2.62674802949403,4.43356673253062,"['PHF10', 'ACTL6B']",0.679368241140433,0,0,2,"SMARCA4",0.679368241140433,0.000741663804358801,3.92781635088034e-06,0.54901277483813,0.546723972233587,0.707042637382733,0.684790835565308,0.249568063711089
"NFATC1",0.188029966031396,4.99664750957854,8.35016714778992,"['GZF1']",0.679368241140433,0,0,1,"NFATC1",0.679368241140433,NA,NA,NA,NA,NA,NA,NA
"TARDBP",0.192596371846263,4.86113699906803,8.00706369916231,"['GTF2E1']",0.679368241140433,0,0,1,"TARDBP",0.679368241140433,2.02492318200968e-07,2.80871419198573e-07,0.711789076479266,0.71235248031676,0.313332619099057,0.0462644882618733,0.149779488692521
"BRCA1",0.193886819176727,2.03911247334755,3.34512465046197,"['FLII', 'GTF2E1', 'RAD23B']",0.679368241140433,0,0,3,"BRCA1",0.679368241140433,0.868406009435612,0.369039423383267,NA,NA,NA,0.599244460879765,0.898272785296645
"JUNB",0.197137529710314,4.73275862068965,7.68530747180584,"['TDG']",0.679368241140433,0,0,1,"JUNB",0.679368241140433,6.71748920319628e-11,3.8155471366722e-09,0.758629649188065,0.75942229034888,0.154754981778615,0.00544929074912458,0.15167485229194
"SOX2",0.210610883879936,4.3851976450799,6.83101093645032,"['RAD23B']",0.679368241140433,0,0,1,"SOX2",0.679368241140433,0.310635494725755,0.160010797568856,NA,NA,NA,0.361661266714671,NA
"ESR1",0.219957053907871,1.60504637737562,2.43055858304326,"['TDG', 'FLII', 'GNB4', 'FOXO4', 'RNF4']",0.679368241140433,0,0,5,"ESR1",0.679368241140433,0.000160127592785165,0.620936199705528,0.635858440247454,0.635012071511032,-1.23151048308644,0.806268154080142,0.901763669611147
"NFE2",0.236894190405612,3.82318415260455,5.50592689253208,"['GTF2E1']",0.679368241140433,0,0,1,"NFE2",0.679368241140433,NA,NA,NA,NA,NA,NA,NA
"STAT6",0.245462621418112,3.66643209007741,5.149909371507,"['RAD23B']",0.679368241140433,0,0,1,"STAT6",0.679368241140433,0.347631231125761,0.549519116002549,NA,NA,NA,0.74456348868205,0.696324416429879
"GTF2B",0.262316719293887,3.38841899804815,4.53439129275814,"['GTF2E1']",0.679368241140433,0,0,1,"GTF2B",0.679368241140433,2.95644940499777e-13,0.000247221799182309,NA,NA,NA,0.145090942867234,0.666991940016237
"AR",0.263294052220165,2.05203349282297,2.7384054575392,"['TDG', 'RNF4']",0.679368241140433,0,0,2,"AR",0.679368241140433,2.14418282144554e-11,5.8832848057643e-11,0.578558240577813,0.577849443031047,0.38852576576674,0.00186562273269653,0.0480994892580543
"MYB",0.270604428266108,3.26457680250784,4.26711919369352,"['SIAH1']",0.679368241140433,0,0,1,"MYB",0.679368241140433,NA,NA,NA,NA,NA,NA,NA
"RUNX1",0.314576777097509,2.71760710553814,3.14298628731446,"['SIAH1']",0.679368241140433,0,0,1,"RUNX1",0.679368241140433,1.6929510081426e-06,0.000111969367651406,0.776910620331424,0.777432761469334,0.376613226539541,0.00556787921217813,0.146611449266683
"ETS1",0.322286898024113,2.63717038539554,2.98610268634,"['RAD23B']",0.679368241140433,0,0,1,"ETS1",0.679368241140433,1.11190689416626e-08,0.0156237668955435,0.921851112214014,0.921851579102261,-0.157274766391784,0.596309380328159,0.665255812069739
"VDR",0.326109922112347,2.59870064967516,2.91189805311803,"['TDG']",0.679368241140433,0,0,1,"VDR",0.679368241140433,NA,NA,NA,NA,NA,NA,NA
