"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"CPEB1 (human)",0.00724247949641757,17.4569757727652,86.0243396102238,"['CHIT1', 'TMPRSS11F']",0.743014188519788,0,0,2,"CPEB1",0.743014188519788,2.24273447734865e-28,4.99561472400602e-10,0.639223415154641,0.638669197265166,-0.211854590703303,0.00247126144634236,0.66075715249416
"FOXA1 (human)",0.00844366779977837,2.67146427884747,12.7544747347427,"['GOLGA7B', 'TOP3B', 'RNF113A', 'CNNM1', 'SACM1L', 'FLII', 'OSGIN2', 'CTXN2', 'EVI2B', 'ZNF134']",0.743014188519788,0,0,10,"FOXA1",0.743014188519788,NA,NA,NA,NA,NA,NA,NA
"Nobox (mouse)",0.00944509561677697,7.42428571428571,34.6139477495371,"['RNF150', 'OSGIN2', 'EVI2B']",0.743014188519788,0,0,3,"Nobox",0.743014188519788,NA,NA,NA,NA,NA,NA,NA
"E2F6 (human)",0.0159327198577115,2.40462485360445,9.95365706422463,"['SUN2', 'RNF113A', 'PHF10', 'SIAH1', 'LENG9', 'PDGFA', 'FOXO4', 'RNF4', 'PLCXD2', 'ZFP36L1']",0.81745920940826,0,0,10,"E2F6",0.81745920940826,0.00341885990492273,0.215533721569975,NA,NA,NA,0.299064355607077,0.963019310512442
"JUN (mouse)",0.0211029262066016,2.3978659370725,9.25179060884772,"['TMEM185B', 'TDG', 'FLII', 'GNB4', 'LENG9', 'WDR64', 'RNF150', 'OSGIN2', 'CTXN2']",0.81745920940826,0,0,9,"JUN",0.81745920940826,1.508912433933e-17,2.46806570041244e-14,0.884159232342222,0.883946268755348,0.053288392672907,0.000533383968000846,0.112885154565561
"TCFAP2A (human)",0.0217915908883839,2.27737087866505,8.71374733380715,"['GOLGA7B', 'SUN2', 'TMEM201', 'PHF10', 'FLII', 'SIAH1', 'LENG9', 'PDGFA', 'RNF4', 'SLC5A3']",0.81745920940826,0,0,10,"TCFAP2A",0.81745920940826,NA,NA,NA,NA,NA,NA,NA
"BRCA1 (human)",0.0242466714654992,2.33591455273698,8.68837795384888,"['GOLGA7B', 'HINT3', 'OSGIN2', 'RNF4', 'MFGE8', 'SLC5A3', 'PDZRN4', 'EPHB3', 'TMEM220']",0.81745920940826,0,0,9,"BRCA1",0.81745920940826,0.868406009435612,0.369039423383267,NA,NA,NA,0.599244460879765,0.898272785296645
"GATA2 (human)",0.0385979809465453,1.64076576576577,5.33996293702045,"['TMEM185B', 'CSRNP2', 'LENG9', 'WDR64', 'RNF4', 'PLCXD2', 'GTF2E1', 'GBA2', 'ZFP36L1', 'CYB5D1', 'TMEM201', 'NRIP2', 'RNF150', 'NEFH', 'TOP3B', 'SUN2', 'PHF10', 'SACM1L', 'SIAH1', 'TET1', 'OSGIN2', 'TMPRSS11F', 'RAD23B', 'CHIT1', 'GNB4', 'MFGE8', 'EVI2B', 'CCDC150', 'PDZRN4', 'ZNF134', 'GZF1']",0.997920956729765,0,0,31,"GATA2",0.997920956729765,NA,NA,NA,NA,NA,NA,NA
"NR3C1 (mouse)",0.0498758707538411,2.40307655329888,7.20494724579219,"['SUN2', 'TET1', 'OSGIN2', 'GTF2E1', 'PDZRN4', 'TMEM220']",0.997920956729765,0,0,6,"NR3C1",0.997920956729765,2.01352184151079e-08,4.53866710709949e-05,0.875209995343366,0.87485519958397,-0.0400173354391198,1.30974325722844e-08,0.000110101325516446
"HNF1B (mouse)",0.0599739626203275,18.0327586206897,50.7413834843465,"['OSGIN2']",0.997920956729765,0,0,1,"HNF1B",0.997920956729765,NA,NA,NA,NA,NA,NA,NA
"MEF2A (human)",0.0603951118469634,1.74802303721166,4.90643340497108,"['SUN2', 'ACTL6B', 'TET1', 'OSGIN2', 'FOXO4', 'GTF2E1', 'TMPRSS11F', 'SLC5A3', 'RNF113A', 'CNNM1', 'HINT3', 'ABCE1', 'EVI2B']",0.997920956729765,0,0,13,"MEF2A",0.997920956729765,7.08434861399564e-05,0.0665658091632735,NA,NA,NA,0.508056281020342,0.98333179888456
"CEBPD (human)",0.071794995448554,1.94582109412267,5.12517699846641,"['GOLGA7B', 'TMEM201', 'CSRNP2', 'SIAH1', 'OSGIN2', 'RNF4', 'MFGE8', 'ZNF598']",0.997920956729765,0,0,8,"CEBPD",0.997920956729765,3.76061616705065e-09,0.00162652807703534,0.635858440247454,0.635012071511032,-0.0790039083740929,0.593544308385582,0.69971837344919
"POU3F1 (human)",0.0755086761459672,4.61470131023762,11.922116430446,"['CNNM1', 'CTXN2']",0.997920956729765,0,0,2,"POU3F1",0.997920956729765,5.43036681078902e-21,3.84002134668774e-15,0.88381540922631,0.883601213438397,-0.00932589026257592,7.38752971719823e-09,0.000667447107499979
"IRF1 (human)",0.0860521938345573,12.016091954023,29.4730855063482,"['SNPH']",0.997920956729765,0,0,1,"IRF1",0.997920956729765,0.0326614065404376,0.216407408397338,0.953811143752928,0.95360883731859,-0.202584292934563,0.604768110855236,0.598102310335935
"FOXF1 (human)",0.0880234820075367,1.93786764705882,4.70931227762575,"['GOLGA7B', 'TOP3B', 'CNNM1', 'OSGIN2', 'CTXN2', 'TMPRSS11F', 'ZNF134']",0.997920956729765,0,0,7,"FOXF1",0.997920956729765,NA,NA,NA,NA,NA,NA,NA
"RUNX1 (mouse)",0.101356365653082,10.0105363984674,22.9152449969044,"['PLCXD2']",0.997920956729765,0,0,1,"RUNX1",0.997920956729765,1.6929510081426e-06,0.000111969367651406,0.776910620331424,0.777432761469334,0.376613226539541,0.00556787921217813,0.146611449266683
"SMAD3 (human)",0.106401554230554,9.48275862068965,21.2464534847103,"['PHF10']",0.997920956729765,0,0,1,"SMAD3",0.997920956729765,0.000380619877286622,6.15350809912063e-05,0.561621317668838,0.560989085521792,0.401242555414961,0.0669487073221508,0.0217857866519315
"JUND (mouse)",0.106719040773214,1.9408129230568,4.34267698972498,"['CD74', 'SACM1L', 'MFGE8', 'CCDC150', 'ZFP36L1', 'GZF1']",0.997920956729765,0,0,6,"JUND",0.997920956729765,1.038036504188e-14,1.68484293492594e-13,0.745817400720349,0.746758466375359,0.197119682601069,0.00442334252641151,0.195803052907298
"SREBF1 (mouse)",0.108029078656108,1.93371786098348,4.30320840361406,"['CHIT1', 'ANKDD1B', 'SUN2', 'CNNM1', 'WDR64', 'PDZRN4']",0.997920956729765,0,0,6,"SREBF1",0.997920956729765,1.11092046160666e-09,0.000665052669653175,0.694072735950746,0.694013065239297,-0.0355155355693743,0.149350754460139,0.970416977892136
"NRF1 (mouse)",0.12498196727533,1.69454207838716,3.52394566724333,"['HINT3', 'PHF10', 'TDG', 'FOXO4', 'RAD23B', 'SLC5A3', 'PDZRN4', 'TMEM220']",0.997920956729765,0,0,8,"NRF1",0.997920956729765,2.74347443311857e-31,8.59133325468693e-19,0.874750737979355,0.874394120357568,-0.0497595083636545,2.34689533833632e-05,0.199374015749818
"RBPJ (human)",0.125203229697793,1.75958953680728,3.65610509542976,"['CD74', 'SUN2', 'RRNAD1', 'SNPH', 'PLCXD2', 'PDZRN4', 'ZNF267']",0.997920956729765,0,0,7,"RBPJ",0.997920956729765,1.04115446992256e-08,1.25854462262146e-07,0.981432193557065,0.981488350650513,0.0162469708064852,0.138497752700214,0.988364721688265
"CREB1 (mouse)",0.127156218812568,1.96547927970433,4.05348433449903,"['PHF10', 'LENG9', 'TET1', 'PLCXD2', 'EPHB3']",0.997920956729765,0,0,5,"CREB1",0.997920956729765,0.203842840058736,0.164067012684051,NA,NA,NA,0.438563819938428,0.694495446885467
"THRB (human)",0.128523616621628,1.59283225485316,3.26792251602967,"['GOLGA7B', 'TOP3B', 'TMEM201', 'CSRNP2', 'ACTL6B', 'FLII', 'PDGFA', 'OSGIN2', 'MFGE8', 'CCDC150']",0.997920956729765,0,0,10,"THRB",0.997920956729765,5.10758339474485e-34,1.40542546460136e-20,0.967244994156188,0.967170446917402,-0.0521827503267828,2.56519382902382e-06,0.12664685122579
"PLAU (human)",0.138286357926649,1.71000302053967,3.38311902956964,"['TDG', 'FLII', 'SIAH1', 'GNB4', 'DEPDC4', 'ZNF598', 'ZFP36L1']",0.997920956729765,0,0,7,"PLAU",0.997920956729765,NA,NA,NA,NA,NA,NA,NA
"NFIL3 (human)",0.140946554362951,6.92506631299735,13.5687983966538,"['PHF10']",0.997920956729765,0,0,1,"NFIL3",0.997920956729765,1.47030830326952e-05,7.65590889120506e-06,0.521123464001335,0.520295140506198,0.450564276393426,0.185994869718618,0.263065240049172
"SMAD4 (human)",0.143706438336851,1.69088780390594,3.2802930582816,"['PHF10', 'ACTL6B', 'NRIP2', 'SLC5A3', 'PDZRN4', 'EPHB3', 'CYB5D1']",0.997920956729765,0,0,7,"SMAD4",0.997920956729765,1.94554072914142e-11,8.85755138270248e-09,0.787533504463605,0.787374581503896,0.196713553990633,0.269974084972642,0.718479866478671
"SP1 (mouse)",0.144411549413206,1.51948189990282,2.94033130260755,"['ANKDD1B', 'SUN2', 'PHF10', 'FLII', 'GNB4', 'LENG9', 'PDGFA', 'RNF150', 'SLC5A3', 'ZFP36L1', 'GZF1']",0.997920956729765,0,0,11,"SP1",0.997920956729765,3.01832286015746e-20,3.57204136236744e-06,0.388320844870781,0.386408126477945,-0.478615930845522,0.264000400677414,0.988113407521202
"EGR1 (mouse)",0.146892632970635,1.6223312727041,3.11171792758774,"['SUN2', 'TMEM201', 'RRNAD1', 'GNB4', 'PDGFA', 'SLC5A3', 'ZFP36L1', 'CYB5D1']",0.997920956729765,0,0,8,"EGR1",0.997920956729765,7.27742019341422e-27,1.90977031975995e-12,0.359060497769574,0.356766579311231,-0.226727657799351,0.000977641118538206,0.0328488510611074
"GFI1 (human)",0.156994156931037,1.64703880190606,3.04956924415497,"['GOLGA7B', 'TOP3B', 'TMEM201', 'CSRNP2', 'RNF113A', 'MFGE8', 'ZNF598']",0.997920956729765,0,0,7,"GFI1",0.997920956729765,NA,NA,NA,NA,NA,NA,NA
"YY1 (human)",0.163050834326155,1.36950111275964,2.48385493745169,"['TMEM185B', 'SUN2', 'FLII', 'LENG9', 'TET1', 'RNF4', 'TMPRSS11F', 'ZFP36L1', 'GOLGA7B', 'CNNM1', 'HINT3', 'SNPH', 'NRIP2', 'GNB4', 'EVI2B', 'DEPDC4', 'NEFH', 'PDZRN4', 'ZNF211']",0.997920956729765,0,0,19,"YY1",0.997920956729765,6.27493191586787e-13,4.002006464613e-10,0.824313896732824,0.823775918171581,0.220349345966686,0.0535324945781881,0.259891340440779
"Sox5 (mouse)",0.176957400119818,2.13720703125,3.70131398823938,"['CD74', 'WDR64', 'GTF2E1']",0.997920956729765,0,0,3,"Sox5",0.997920956729765,1.65537571369591e-24,8.47550472043032e-14,0.924188913801668,0.924413226991991,-0.0630093210867034,8.95035948355482e-05,0.0453822535799348
"E2F4 (human)",0.178870320476061,2.68589993502274,4.62268680614793,"['SACM1L', 'SIAH1']",0.997920956729765,0,0,2,"E2F4",0.997920956729765,2.54718300482102e-15,3.39020437713091e-09,0.851719773845754,0.851277854360973,0.150550235037674,0.759185747705449,0.904803104416279
"VDR (human)",0.183438174323531,5.13990147783251,8.71664374610744,"['NRIP2']",0.997920956729765,0,0,1,"VDR",0.997920956729765,NA,NA,NA,NA,NA,NA,NA
"NFE2L2 (human)",0.197137529710314,4.73275862068965,7.68530747180584,"['FOXO4']",0.997920956729765,0,0,1,"NFE2L2",0.997920956729765,2.31496451814941e-16,4.1029352188983e-07,0.766175065643468,0.766975590503087,-0.131026599990747,0.0028969945102437,0.369391808858321
"FOXO3A (human)",0.207308085452842,1.76192771084337,2.77248003970276,"['GOLGA7B', 'TOP3B', 'CNNM1', 'CTXN2']",0.997920956729765,0,0,4,"FOXO3A",0.997920956729765,NA,NA,NA,NA,NA,NA,NA
"JUN (human)",0.209993084307913,1.3853325482279,2.1620617443282,"['TOP3B', 'SUN2', 'NRIP2', 'OSGIN2', 'EVI2B', 'GBA2', 'SLC5A3', 'ZNF267', 'EPHB3', 'ZNF134', 'ZNF211']",0.997920956729765,0,0,11,"JUN",0.997920956729765,1.508912433933e-17,2.46806570041244e-14,0.884159232342222,0.883946268755348,0.053288392672907,0.000533383968000846,0.112885154565561
