pathway,pval,padj,log2err,ES,NES,size,leadingEdge
sleep_DOWN_wake_UP,0.000920463984393221,0.00920463984393221,0.477270815362862,0.617938294796204,1.44093573063753,46,FOXP1|SLC36A1|CFDP1|OSBPL3|PHF21A|IQGAP2|SRSF10|MICAL2|IRS2|AFF3|HEATR1|CPSF6|INTS12|NCOA3|UBA6|HECTD2|DPH5|CALR|CHSY3|CBLN2|ANXA11|ARHGEF7|SPRED2|PPM1H|HSP90B1|RUNX2
sleep_UP_wake_UP,0.0784921507849215,0.392460753924608,0.0494468248226716,0.481898714795038,1.16429963046761,89,FKBP5|PDK1|TECPR1|PRKCA|CCND3|IQGAP1|DIPK1A|VGLL4|TOX|MPC1|GPCPD1|ZBTB16|GPX4|TBCD|SH3BGRL3|TRIM27|TNFRSF10D|KCNMB4|RPL6
sleep_No_Change_wake_UP,0.6005399460054,0.962003799620038,0.0117665050910484,0.394732802179599,0.978245493537813,187,SLC38A2|CPM|FLT1|PRKCA|AHCTF1|SPATA5|LPP|FNDC3A|EZR|HELZ|ZBTB16|TAF3|USP15|LUZP1|MEF2C|RNF19A|TM6SF1|UBA6|APLP2|DDHD2|SLC25A27|NEDD9|SOCS6|RRM2B|NIPBL|ELAVL1|STAMBPL1|EXT1|POLK|ASH2L|NAV2|NEDD8|CALR|NFKBIZ|BBX|NDC1|CEP170|BIN1|SAP30|ITGAV|LYVE1|SPRED2|RBM27|CCND2|PDIA3|RNF166|ADGRL3|NRDC|ARPC5L
sleep_DOWN_wake_DOWN,0.62003799620038,0.962003799620038,0.011293852808104,0.392168601268965,0.974813352958181,208,NCAPD3|RALGAPA2|RALGPS2|TMPO|NRP1|RASA2|MBP|DIP2C|ODR4|AHCTF1|SRSF10|ARL15|PTPN12|FAM53B|STK4|EIF2S3|ZFP36L1|AFF3|LUC7L2|HSPA1B|MAN2C1|PHLPP1|IRF3|FAM107B|LUZP1|SFI1|ZNF236|SYT11|DNAJA4|KDM7A|UBA6|RPS6KA3|LAP3|SLC25A27|NEDD9|BAZ1A|GAB1|BNIP3L|DISP1|LITAF|NUP153|SPINT2|CXCL12|SHTN1|ZNF407|SLC5A3|BROX|PDIA6|CD2AP|TENT5A|PFKFB3|BTAF1|GFOD1|SPART
sleep_No_Change_wake_No Change,0.653634636536346,0.962003799620038,0.0105021928741095,0.389237693237249,0.967709342326253,209,TMEM51|SH3RF1|RAC1|AXL|RASA2|CD81|RPL35|RGCC|FAU|HINT3|ERO1B|PFDN5|RPS7|CCDC97|C1orf52|MCL1|LSM7|RPS18|ERGIC3|LPAR6|MRPL20|CHMP3|RPS19|SYT11|IL1RAP|ITSN2|PSMD2|SRSF5|ACTR2|GAA|FCHO1|ATP2B1|USP6NL|PODXL2|INTS6L|BUB3|CAPZB|CERS6|TTC39B|HM13|CAMK4|RPLP0|VCP|CSRP1|REX1BD|SSR4|APTX|RPL11|PPP2R2D|UBE2V1|RPL4|UQCR10|GADD45GIP1|PSPC1|COPS4|GNL3L|NSFL1C|BTF3|ACIN1|C1GALT1|TIMMDC1|ARPC4|YPEL3|TMOD3|RTN4|UQCR11|PELI1|ARMC8|RPL17|ARPC1A|MAPK9|SGSM2|PSMD4|TMEM181|IER5L|ZNF131|AKAP13|PPP1R9A|PPP3CA|ANAPC5|RBBP4|ATP5IF1|DYNLT3|DDX1|OAZ1|SKP1|XKR6
sleep_DOWN_wake_No_Change,0.787321267873213,0.962003799620038,0.00749831205217591,0.377032118904107,0.946763670941606,315,DTNA|ALCAM|SCLT1|DOCK1|LRRFIP1|METTL7A|SPTLC1|RSBN1|BCL2|ZNF326|RAB28|NRP1|IQGAP2|DIP2C|MYO9A|PICALM|SPAST|SMAD5|HSPA5|MICAL2|FNDC3A|ENSA|ZFP36L1|BAZ2B|HSPA1A|CPSF6|ACTN1|UBA6|TSGA10|CCNY|WWP1|PSD3|USP31|TNFRSF25|HECTD2|SAP18|INSIG2|DENND11|CHD2|JAK2|BAZ1A|CCPG1|NIPBL|XBP1|CCDC93|NCALD|PCLO|NLK|MACROD2|SRGAP2B|MAF|HM13|MPRIP|NUP153|BICD2|ZBTB20|SLC5A3|PIAS2|GPATCH2|HOOK3|NUS1|SPRED2|PBX1|SETD7|PPM1H|DNAJB11|BTAF1|GABPA|INA|RFX3|PCM1|TSPAN5|RYR2|SP110|ADGRL3|MON2|PLAT|NCOA5|HSPA13|SMARCAD1
sleep_UP_wake_DOWN,0.92020797920208,0.962003799620038,0.00424827100979585,0.352209355514232,0.867357321082968,146,DTNA|LRRC4C|HMGCS1|SIL1|SYTL2|CIRBP|XPO6|PLTP|CAMK2G|SPG21|PIK3IP1|TECPR2|TKT|SNN|TBCD|CORO7|PPP1R7|FBXO41|HGSNAT|C1orf122|DYM|DHCR24|GUF1|RNF130|NLN|CTSA|LRRC41|ZFYVE28|DDX24|SIN3B|ACSL6|NDUFS3|CLN8|SLC9A9|OPTN|ACSS2|TMEM219|HNRNPR|DRAP1|ARSB|ACTR3B|WWP2|GAS6|AGBL3|KCTD13|CUL2|ATR|SMARCD3|FKBP15|WDR6|MVD|C11orf87|PACS1|GNA13|MGRN1|UBXN1|RAE1|WLS|TFRC|PPP2R5C|SCG5|SLC35F5|FBXO34|SMYD2|BNIP3
sleep_No_Change_wake_DOWN,0.948305169483052,0.962003799620038,0.00336840752248692,0.361607727874902,0.918064123922516,591,SLC6A6|FOXP1|GTDC1|ASCC1|NFIC|ANKRD12|STX3|WASHC5|TMEM65|DENND5A|ARSG|SLAIN1|NBEA|BAG6|PHC2|TBRG1|COPG2|PLEKHO1|RSU1|PPIB|FAM135A|DYRK1A|ASPH|VRK1|CPPED1|DENND1A|GAK|PLEC|PLXDC2|JPT1|ACAD11|ITGB1|LUC7L2|PAPSS1|GTPBP10|AMBRA1|PLTP|DCAF7|EXOC2|PPM1K|EXTL2|DHDDS|TMBIM1|MAN2B2|DNAJC10|SYT11|GPI|DCTN5|COMMD1|RNF114|SCAMP1|ZDHHC17|TMEM184B|DDHD2|GSN|MYO1D|DCUN1D4|FCHSD2|PARN|GRAMD1A|FAM50A|SAP18|VEZT|CDS2|DAP3|FCHO1|AP3M2|MCCC2|GOPC|RUFY3|EXOC1|DPH5|HNRNPAB|ANGEL1|OXCT1|STARD7|MRPS28|SLC44A2|CAB39|CORO7|PSMC3|USP6NL|ATG13|SOD1|CUL3|ACLY|NCL|TRNAU1AP|LITAF|UBE2Z|SLC22A23|SYNGR3|FAM3C|RNF145|HLA-F|IDH1|BIN1|MPP1|RAB22A|ACOX1|EIF3L|TOM1|GUF1|GGT7|SIAH1|TMOD1|LRSAM1|SCARB2|TPM1|UFL1|PINK1|STIM1|LPCAT3|MBD3|MEGF8|SREBF2|OTUB1|PPP2R2D|SLC35F1|WASHC3|GATB|MBTPS1|LMO7|ILK|MXRA7|TMEM87B|PCM1|NUDCD3|KCNQ5|NUDT9|SESTD1|LETMD1|FAM76B|ANKRD46|SUPT5H|SSBP4|FAM172A|GTF2IRD1|IVNS1ABP|SLC9A9|SRP54|WBP4|FDPS|IDE|NELFCD|BSDC1|CS|PABPN1|NELFB|CADPS|OPTN|QDPR|ACSS2|SMIM14|PPFIA4|ANTKMT|SGTA|SV2A|MSMO1|ARFGAP2|FBXO9|HNRNPR|COX5B|RPA1|PHF20|TTL|EIF3F|ORC3|GINM1|ELMOD3|RUSC1|TAPBP|NPC2|NAPG|FLII|GRIA4|ZXDC|PTPRA|SPATA7|P2RY12|DENR|STXBP5|TATDN3|KLHDC4|VPS4A|UBE2D1|TMC6|HIPK2|PRPF40B|VDAC1|IK|TRIM24|BTBD2|RANBP3|LMBRD1|PARP12|CYB5R3|ATP8A1
All_DE_sleep_wake_genes,0.953704629537046,0.962003799620038,0.00317860748197342,0.369768298927849,0.949259382205208,2023,SLC6A6|FOXP1|DTNA|SLC38A2|ALCAM|CPM|GTDC1|SCLT1|ASCC1|FLT1|DOCK1|FKBP5|SNCA|NFIC|ANKRD12|MKNK1|LRRC4C|SLC36A1|STX3|LIMD2|USP3|LRRFIP1|NCAPD3|RALGAPA2|METTL7A|WASHC5|ACVR1B|PDK1|CFDP1|OSBPL3|TMEM51|SPTLC1|DIPK2A|RALGPS2|TMEM65|TECPR1|PRKCA|HMGCS1|TMPO|DENND5A|RSBN1|SH3RF1|PHF21A|CCND3|BCL2|ACTG1|RECK|IQGAP1|RAC1|ARSG|SLAIN1|AXL|ZNF326|RAB28|NRP1|RASA2|MBP|IQGAP2|SIL1|DIP2C|ODR4|CD81|DIPK1A|SYTL2|AHCTF1|VGLL4|MYO9A|NBEA|RPL35|SRSF10|LGMN|ARL15|PICALM|SPATA5|NDUFAF8|PTPN12|EIF3D|GTF3C3|NEK6|BAG6|RGCC|PHC2|SPAST|TBRG1|APOE|FLOT1|WSB2|HMGN2|COPG2|ASTN2|SMAD5|FAU|PLEKHO1|HSPA5|RSU1|SLC29A1|LPP|HINT3|TOX|ERO1B|FAM53B|LTA4H|PPIB|MICAL2|FAM135A|PFDN5|DYRK1A|ASPH|FNDC3A|EZR|VRK1|STK4|CPPED1|DENND1A|HELZ|RPS10|SNX7|RPS7|EIF2S3|ERI3|GAK|ENSA|RASGEF1C|EDF1|ZFP36L1|PRDX5|PLEC|CDK10|PLXDC2|IRS2|CIRBP|JPT1|CCDC97|MPC1|C1orf52|ACAD11|GPCPD1|ITGB1|XPO6|BAZ2B|AFF3|LUC7L2|ZBTB16|HSPA1B|MAN2C1|VPS8|TIMM13|PHLPP1|PAPSS1|MCL1|LSM7|TMSB10|C1QC|HSPA1A|MZT2A|RPS18|GTPBP10|TAF3|ERGIC3|HK1|HEATR1|AMBRA1|PLTP|LPAR6|DCAF7|EXOC2|IRF3|USP15|PPM1K|MRPL20|FAM107B|CAMK2G|GPX4|EPS15L1|LUZP1|CPSF6|MRPS26|EXTL2|SFI1|DHDDS|ARHGEF10L|TMBIM1|AKAP7|MEF2C|SMIM12|MAN2B2|WDR7|INTS12|ZNF236|DNAJC10|CHMP3|RPS19|SPG21|CRIP2|PIK3IP1|U2SURP|SYT11|DNAJA4|IL1RAP|RNF19A|GPI|UBA52|TM6SF1|DCTN5|KDM7A|ITSN2|ACTN1|MGLL|NCOA3|UBA6|COMMD1|TSGA10|CCNY|WWP1|RPS6KA3|TECPR2|PSD3|LAP3|TKT|RNF114|SCAMP1|PSMD2|ZDHHC17|SLC23A2|APLP2|TMEM184B|SRSF5|TEF|DDHD2|GSN|MYO1D|SLC25A27|USP31|NEDD9|TNFRSF25|DCUN1D4|FCHSD2|PARN|HECTD2|GRAMD1A|FAM50A|SAP18|SOCS6|VEZT|RPL14|SNN|CDS2|ACTR2|DAP3|GAA|INSIG2|FCHO1|DENND11|ENY2|AP3M2|RPL28|TBCD|CHD2|MCCC2|GUCY1B1|COX7A2L|GOPC|JAK2|RUFY3|SNX4|BAZ1A|SH3BGRL3|RRM2B|CCPG1|SUN1|NIPBL|GAB1|XBP1|EXOC1|FAM120B|CCDC93|DPH5|ELAVL1|HNRNPAB|EIF2A|ANGEL1|OXCT1|TRIM27|TNFRSF10D|STARD7|MRPS28|SLC44A2|CAB39|BNIP3L|CORO7|NCALD|PSMC3|ATP2B1|DISP1|USP6NL|STAMBPL1|EXT1|ATG13|SOD1|PRRC1|PODXL2|POLK|INTS6L|DCTN2|PCLO|ZFAND1|CUL3|ACLY|NCL|ASH2L|NLK|STMN3|TRNAU1AP|MACROD2|LITAF|UBE2Z|NAV2|NEDD8|CALR|BUB3|CAPZB|C1QBP|CERS6|TTC39B|SRGAP2B|SLC22A23|MAF|RPL13A|HM13|SYNGR3|CAMK4|FAM3C|NFKBIZ|PPP1R7|FBXO41|RNF145|RPLP0|GOLGA5|MPRIP|PIH1D1|CHSY3|CBR4|CADM3|HLA-F|VCP|BBX|KCNMB4|IDH1|RPL6|NUP153|TAGLN3|CBLN2|STMN2|BICD2|NDC1|STAMBP|CEP170|SPINT2|CXCL12|LRRC8D|CSRP1|SHTN1|BORCS5|REX1BD|HGSNAT|SSR4|BIN1|ANXA11|MPP1|LANCL1|CDC42|C1orf122|RAB22A|ACOX1|EIF3L|CUL1|TOM1|DYM|WASF1|ZNF407|EIF3K|DHCR24|GUF1|GGT7|ALG5|SAP30|SIAH1|ARHGEF7|APTX|ZBTB20|ITGAV|RPL11|TMOD1|SLC5A3|BROX|PDIA6|ZNF25|LRSAM1|SCARB2|MAPK1|PIAS2|BLNK|GPATCH2|TPM1|UFL1|GPR162|LYVE1|NGEF|CD2AP|CUX1|PINK1|POR|TENT5A|HOOK3|KLHL36|NUS1|RNF130|PCCB|STIM1|SPRED2|RBM27|NLN|LPCAT3|DOCK3|MBD3|MEGF8|SREBF2|OTUB1|CTSA|PFKFB3|PPP2R2D|SLC35F1|WASHC3|PBX1|FBXW5|UBE2V1|CCND2|SETD7|PDIA3|MAP2K1|FRY|LRRC41|ZFYVE28|PPM1H|DNAJB11|GATB|MBTPS1|RNF166|BTAF1|GABPA|DDX24|INA|RPL4|LMO7|ILK|GFOD1|MXRA7|RPS15|SPART|TMEM87B|RFX3|PCM1|RPL18A|NUDCD3|KCNQ5|SIN3B|NUDT9|TSPAN5|NDUFA8|PLEKHG5|SELENOM|UQCR10|TRAPPC12|SESTD1|LETMD1|IDH3A|RYR2|FAM76B|ANKRD46|SP110|RPS6KA4|ADGRL3|NRDC|GADD45GIP1|SUPT5H|SUPT3H|ACSL6|ARPC5L|HSP90B1|RSRP1|RABAC1|MON2|RUNX2|SSBP4|PLAT|NCOA5|PSPC1|FAM172A|HSPA13|GBA2|GTF2IRD1|SETBP1|COPS4|GNL3L|IVNS1ABP|SMARCAD1|PLD3|ATP5F1A|NDUFS3|LMAN2|KCNK13|ARHGEF4|CLN8|NSFL1C|ERCC3|RPL13|BTF3|CARNMT1|RAP1GDS1|CNBP|SLC9A9|RPL19|PMEPA1|SRP54|WBP4|FDPS|TDRD7|TSPYL2|IDE|ACIN1|CAPRIN1|SDHB|NELFCD|BSDC1|KMT5B|CS|PABPN1|WTAP|NELFB|CDKN2D|NIN|CADPS|VTI1A|DNM3|TARDBP|C1GALT1|DICER1|TIMMDC1|OPTN|QDPR|ACSS2|PHF3|SMIM14|PPFIA4|ANTKMT|PHACTR3|SGTA|SV2A|MSMO1|ARFGAP2|TMEM219|FBXO9|PARK7|EXOC7|HNRNPR|NIPA2|HMGB1|FAM204A|PHB2|LCORL|CPSF2|ARPC4|COX5B|AP1B1|OTULIN|RCOR1|TRPC4AP|PSMD11|RPA1|SKIL|RPL7A|TSC22D1|YPEL3|RAB4B|PHF20|UCK2|ATP11C|GSTO1|DRAP1|TTL|EIF3F|ORC3|HSD17B12|CAMLG|MCRIP1|TMOD3|RTN4|GINM1|UQCR11|ELMOD3|CARM1|RUSC1|TAPBP|CMC2|LARGE1|RYBP|PIP4K2A|ARSB|DUSP22|RPL15|ACTR3B|NPC2|PELI1|NAPG|MAP1S|CCT4|ARMC8|FLII|GRIA4|ZXDC|RPL17|PTPRA|SPATA7|CCDC66|SELENOO|NRIP1|ZC3H6|SYN2|BEX1|P2RY12|FCGRT|OLFM1|DENR|ALDH3A2|STXBP5|TATDN3|PTPN9|ACVR2A|KLHDC4|VPS4A|KIF13A|UGGT1|UBE2D1|SERGEF|GART|PSMD8|TMC6|EIF3J|DEGS1|PIEZO1|BRWD3|HIPK2|PRPF40B|AUH|WWP2|DDX5|NAPA|CSNK1G3|VDAC1|ARPC1A|CSF1R|IK|ACVR1|ATP5MC1|TRIM24|BTBD2|RALGAPA1|NRF1|RANBP3|CFL1|NSG1|LMBRD1|CHCHD10|GAS6|HLA-DMA|SIK3|PARP12|UBXN6|CYB5R3|RPL29|AGFG1|DPP6|ATP8A1|EIF4G3
sleep_UP_wake_No_Change,0.962003799620038,0.962003799620038,0.00286719121715482,0.35713183121659,0.905604520760675,536,SLC6A6|SNCA|MKNK1|LIMD2|USP3|ACVR1B|PDK1|DIPK2A|ACTG1|RECK|LGMN|NDUFAF8|EIF3D|GTF3C3|NEK6|APOE|FLOT1|WSB2|HMGN2|ASTN2|SLC29A1|LTA4H|PFDN5|RPS10|SNX7|ERI3|ENSA|RASGEF1C|EDF1|PRDX5|CDK10|VPS8|TIMM13|TMSB10|C1QC|MZT2A|RPS18|ERGIC3|HK1|CAMK2G|EPS15L1|MRPS26|ARHGEF10L|AKAP7|SMIM12|WDR7|DNAJC10|CRIP2|PIK3IP1|U2SURP|UBA52|MGLL|CCNY|SLC23A2|TEF|PARN|SAP18|RPL14|ENY2|RPL28|GUCY1B1|COX7A2L|SNX4|SUN1|FAM120B|EIF2A|CORO7|PRRC1|DCTN2|ZFAND1|STMN3|CAPZB|C1QBP|SRGAP2B|RPL13A|GOLGA5|PIH1D1|CBR4|CADM3|TAGLN3|STMN2|STAMBP|LRRC8D|BORCS5|LANCL1|CDC42|CUL1|WASF1|EIF3K|ALG5|ZNF25|MAPK1|GPR162|NGEF|CUX1|PINK1|POR|KLHL36|PCCB|NLN|DOCK3|FBXW5|MAP2K1|RPS15|RPL18A|SIN3B|NDUFA8|PLEKHG5|SELENOM|TRAPPC12|IDH3A|RPS6KA4|SUPT3H|RABAC1|GBA2|PLD3|ATP5F1A|ARHGEF4|ERCC3|RPL13|RAP1GDS1|CNBP|RPL19|SRP54|TSPYL2|SDHB|WTAP|CDKN2D|DICER1|PHACTR3|FBXO9|PARK7|EXOC7|HMGB1|FAM204A|PHB2|ARPC4|COX5B|AP1B1|OTULIN|TRPC4AP|RAB4B|PHF20|GSTO1|CAMLG|MCRIP1|RUSC1|DUSP22|RPL15|MAP1S|ARMC8|SELENOO|ZC3H6|SYN2|BEX1|OLFM1|GART|PSMD8|DEGS1|AUH|NAPA|CSF1R|ATP5MC1|CFL1|NSG1|CHCHD10|HLA-DMA|SIK3|UBXN6|RPL29|NFU1|COPS5|ABHD12|ZYX|SYNGR1|SEMA6B|VPS45|CMTR1|ZSWIM7|CMC1
